t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
1,0.044929304602924575,0.7783144429047624,5.87224079348414,2.3260395893998744,0.03726134453530621,0.00024461347950990343,6.53066726848457e-7
2,0.0324436250390085,0.615505172359391,5.320874188209244,2.3011101619721055,0.03698247096796933,0.00024354959680197684,6.520667268749041e-7
3,0.023885570390152717,0.4810765784790687,4.78359694388739,2.2764436006539235,0.03670531958116965,0.000242488976931609,6.510667269210253e-7
4,0.01824380096790744,0.37200382317478753,4.266941616166587,2.252037705706907,0.03642988242275951,0.00024143161489959642,6.500667269944456e-7
5,0.01470152275899423,0.2852266211945166,3.7780594075318863,2.2278902915037504,0.036156151565020604,0.00024037750570671224,6.490667271040544e-7
6,0.012614342731966405,0.2176944599069639,3.3237650032936235,2.203999186462748,0.03588411910463972,0.00023932664435378256,6.480667272601503e-7
7,0.011487716591100344,0.16643183464375,2.909798507930137,2.1803622329812757,0.03561377716265908,0.0002382790258416306,6.470667274744448e-7
8,0.010954401775585421,0.12860880977950465,2.540324497813727,2.1569772873706436,0.03534511788444732,0.00023723464517110752,6.460667277601093e-7
9,0.010752509209356173,0.10160600953016104,2.2176677060776786,2.1338422197903695,0.0350781334396616,0.00023619349734311953,6.450667281319407e-7
10,0.010704779029592583,0.08306676197257915,1.942264261871385,2.110954914183001,0.03481281602220993,0.00023515557735862398,6.440667286064236e-7
11,0.010699634200809972,0.070932381343381,1.7127913895238687,2.0883132682088776,0.03454915785021057,0.00023412088021862603,6.430667292018551e-7
12,0.010674432003118116,0.06345932411083378,1.5264289498495291,2.0659151931816058,0.03428715116596471,0.00023308940092425903,6.420667299386158e-7
13,0.010601170569705375,0.059219098887329714,1.37920326798959,2.043758614002921,0.034026788235905825,0.00023206113447671176,6.410667308392288e-7
14,0.010474742217568942,0.0570833193455425,1.2663663449542573,2.021841469098595,0.03376806135057339,0.00023103607587732276,6.400667319287122e-7
15,0.010303676066422652,0.056197191877021255,1.182770271016502,2.0001617103539724,0.03351096282456827,0.00023001422012754739,6.390667332347771e-7
16,0.010103191196590432,0.055945099618289626,1.123205797716769,1.9787173030499727,0.033255484996517724,0.00022899556222899035,6.38066734788132e-7
17,0.009890294123857248,0.055911884032075046,1.0826840651062903,1.9575062257992204,0.03300162022903679,0.00022798009718341927,6.370667366228313e-7
18,0.0096806015533388,0.0558430494952145,1.056650190540724,1.9365264704823504,0.03274936090868936,0.00022696781999276744,6.360667387766032e-7
19,0.009486548496960923,0.055606539486768615,1.0411259226958505,1.915776042184668,0.032498699445952954,0.00022595872565916162,6.350667412912535e-7
20,0.009316647822847714,0.05515805813702026,1.0327853187747587,1.895252959132745,0.032249628275176155,0.00022495280918490192,6.340667442130378e-7
21,0.009175493829503258,0.05451122360329741,1.0289721959194345,1.87495525263156,0.03200213985454569,0.00022395006557250548,6.330667475931629e-7
