iteration,free_energy
1,1822.6664466483926
2,1822.6664466483926
3,1822.6664466483926
4,1822.6664466483926
5,1822.6664466483926
6,1822.6664466483926
7,1822.6664466483926
8,1822.6664466483926
9,1822.6664466483926
10,1822.6664466483926
11,1822.6664466483926
12,1822.6664466483926
13,1822.6664466483926
14,1822.6664466483926
15,1822.6664466483926
16,1822.6664466483926
17,1822.6664466483926
18,1822.6664466483926
19,1822.6664466483926
20,1822.6664466483926
21,1822.6664466483926
22,1822.6664466483926
23,1822.6664466483926
24,1822.6664466483926
25,1822.6664466483926
26,1822.6664466483926
27,1822.6664466483926
28,1822.6664466483926
29,1822.6664466483926
30,1822.6664466483926
31,1822.6664466483926
32,1822.6664466483926
33,1822.6664466483926
34,1822.6664466483926
35,1822.6664466483926
36,1822.6664466483926
37,1822.6664466483926
38,1822.6664466483926
39,1822.6664466483926
40,1822.6664466483926
41,1822.6664466483926
42,1822.6664466483926
43,1822.6664466483926
44,1822.6664466483926
45,1822.6664466483926
46,1822.6664466483926
47,1822.6664466483926
48,1822.6664466483926
49,1822.6664466483926
50,1822.6664466483926
51,1822.6664466483926
52,1822.6664466483926
53,1822.6664466483926
54,1822.6664466483926
55,1822.6664466483926
56,1822.6664466483926
57,1822.6664466483926
58,1822.6664466483926
59,1822.6664466483926
60,1822.6664466483926
61,1822.6664466483926
62,1822.6664466483926
63,1822.6664466483926
64,1822.6664466483926
65,1822.6664466483926
66,1822.6664466483926
67,1822.6664466483926
68,1822.6664466483926
69,1822.6664466483926
70,1822.6664466483926
71,1822.6664466483926
72,1822.6664466483926
73,1822.6664466483926
74,1822.6664466483926
75,1822.6664466483926
76,1822.6664466483926
77,1822.6664466483926
78,1822.6664466483926
79,1822.6664466483926
80,1822.6664466483926
81,1822.6664466483926
82,1822.6664466483926
83,1822.6664466483926
84,1822.6664466483926
85,1822.6664466483926
86,1822.6664466483926
87,1822.6664466483926
88,1822.6664466483926
89,1822.6664466483926
90,1822.6664466483926
91,1822.6664466483926
92,1822.6664466483926
93,1822.6664466483926
94,1822.6664466483926
95,1822.6664466483926
96,1822.6664466483926
97,1822.6664466483926
98,1822.6664466483926
99,1822.6664466483926
100,1822.6664466483926
