t,dim_1,dim_2,dim_3,dim_4,dim_5
109,0.9153808477649672,0.6672251162318926,0.1291953846252435,-0.11925913835741407,0.0029227927599740906
110,0.9827294792999167,0.6795488468488352,0.03294446478528987,-0.11896686321697533,0.0029228224393132904
111,1.050829277293164,0.682248946200776,-0.06567254676603357,-0.11867458497119189,0.00292285252536975
112,1.1187060511623141,0.6750888049036438,-0.16180615180363755,-0.11838230357924816,0.0029228830043305375
113,1.1853861879750462,0.6583167639861256,-0.2510224491676073,-0.11809001900962929,0.0029229138627698504
114,1.249943083990661,0.6326245546248153,-0.3312462807425731,-0.1177977312373957,0.0029229450883325285
115,1.3115296906948364,0.598911423207907,-0.40098528888417473,-0.11750544024119804,0.0029229766700897566
116,1.3693963353235985,0.558225852355746,-0.4589160239122348,-0.11721314600342204,0.0029230085987833683
117,1.4229048189682725,0.5117486692899094,-0.504198749366343,-0.11692084850880345,0.0029230408670333865
118,1.4715392160780494,0.46074467531587754,-0.536699040530169,-0.11662854774396135,0.002923073469469444
119,1.5149107577226602,0.4064921142119742,-0.5583594415051204,-0.11633624369460557,0.00292310640273399
120,1.5527487908750193,0.35007497492300677,-0.5718797894872295,-0.11604393634271463,0.0029231396651890756
121,1.5848775581190153,0.2923072626605849,-0.5793511881753207,-0.11575162566658723,0.0029231732565026093
122,1.6111922458833177,0.23379387236864915,-0.5825322983955509,-0.11545931164156033,0.002923207177310081
123,1.631639735411691,0.17496383314826408,-0.5839172115126228,-0.115166994239705,0.002923241428918949
124,1.646197346400084,0.11599676460389091,-0.586358409298917,-0.11487467342838333,0.002923276012914598
125,1.6548460942252246,0.05678703818972323,-0.5920246947968368,-0.11458234917080586,0.0029233109307178606
126,1.6575455886938733,-0.0029878550472664943,-0.602162559040531,-0.11429002142722113,0.0029233461832411643
127,1.6542169553775743,-0.06377507317802192,-0.6167278400960117,-0.1139976901568127,0.002923381770694015
128,1.6447368248416998,-0.1260173580937147,-0.6342965999833289,-0.1137053553199067,0.002923417692591256
129,1.6289446703243862,-0.19001505761832635,-0.6528624953362964,-0.1134130168798464,0.0029234539479702695
130,1.6066599646079445,-0.25586788523104115,-0.6707023649119165,-0.11312067480305979,0.002923490535700421
131,1.5777008247049404,-0.3235032382557629,-0.6864975387788725,-0.11282832905854914,0.002923527454757193
132,1.5418992204419486,-0.39271664691196795,-0.6997774313012325,-0.11253597961694214,0.002923564704427218
133,1.4991099205432377,-0.4632565826433983,-0.7119293233878716,-0.11224362644838154,0.002923602284370136
134,1.449205916013474,-0.5350102453554773,-0.7257016556595376,-0.11195126951942586,0.0029236401944032304
135,1.3920577338282474,-0.6081396792029308,-0.7434592343144789,-0.11165890879240596,0.0029236784340849584
136,1.3275078697880287,-0.6830434088746488,-0.7668647180188961,-0.11136654422654534,0.0029237170023408204
137,1.2553506554933835,-0.7602862249966975,-0.796924590890972,-0.11107417577898164,0.002923755897196728
138,1.1753189080423945,-0.8405335663755774,-0.8344904421747226,-0.11078180340575515,0.0029237951156112674
139,1.0870746469857715,-0.924536030938755,-0.8803664345605255,-0.11048942706172198,0.0029238346533380305
140,0.9902008062341146,-1.0131246325758911,-0.935652531165721,-0.110197046700895,0.002923874504792359
141,0.8841917269467613,-1.107240382026871,-1.0010191717992614,-0.1099046622759803,0.0029239146628850295
142,0.7684442891048594,-1.20789133376044,-1.075810662319485,-0.1096122737405911,0.0029239551189269362
143,0.6422578472081756,-1.3160199727286201,-1.1591518093605642,-0.10931988105051958,0.0029239958627192467
144,0.5048418840095248,-1.4324812645224547,-1.2503432451938041,-0.10902748416385735,0.002924036882688159
145,0.35532388265960907,-1.5580602379475592,-1.3489755801477366,-0.10873508304075093,0.0029240781659952823
146,0.19275487248703857,-1.693500983040873,-1.4543471646662993,-0.10844267764335395,0.002924119698610899
147,0.01611497652614278,-1.8394774245283645,-1.5659531847626744,-0.10815026793648401,0.002924161465419706
148,-0.17568054299711858,-1.9966130061414002,-1.6833322848924863,-0.1078578538869059,0.002924203450303634
149,-0.3837764680707045,-2.1654850357991497,-1.805608260562468,-0.10756543546428209,0.002924245636221778
150,-0.6093709286340429,-2.3465832008955174,-1.9325319164778538,-0.10727301264094169,0.00292428800533669
151,-0.8537097742608845,-2.540372269531849,-2.063977122324983,-0.10698058539110042,0.002924330539060975
152,-1.1180847017109523,-2.7473043969123143,-2.198780251105574,-0.10668815369175233,0.00292437321809294
153,-1.4038268095307977,-2.9677153752353256,-2.3352761233862123,-0.10639571752434027,0.0029244160225956406
154,-1.712292443604324,-3.2017744790485687,-2.4713389786547606,-0.10610327687507928,0.0029244589324627515
155,-2.044844256449278,-3.4494384063430164,-2.605047295386789,-0.1058108317358539,0.0029245019276498284
156,-2.402830953472821,-3.710471703381896,-2.7349359788777057,-0.10551838210290858,0.002924544988478385
157,-2.7875703746139036,-3.9844924068448164,-2.8590225911208598,-0.10522592797730802,0.002924588095883304
158,-3.200332250759929,-4.270920309550528,-2.9753490547074852,-0.10493346936522514,0.0029246312317227755
159,-3.6423184998398335,-4.568979396702084,-3.0817787382392448,-0.10464100627782019,0.0029246743790943435
160,-4.114642760386524,-4.877679989963815,-3.1768520904153092,-0.10434853873115178,0.002924717522665313
161,-4.6183123975802545,-5.195886456247387,-3.259854169747699,-0.1040560667442368,0.0029247606489053927
162,-5.15421764467405,-5.522391668084173,-3.3303591944356175,-0.10376359033855323,0.002924803746207176
163,-5.723125889632702,-5.855945919957232,-3.388542802277987,-0.10347110953682621,0.002924846804950054
164,-6.325680431207266,-6.1953170699463955,-3.4353432452431543,-0.10317862436200773,0.0029248898174700317
165,-6.962406040108303,-6.539366801656051,-3.472010281877775,-0.10288613483578972,0.002924932777915554
166,-7.633719905397164,-6.887081774753182,-3.498431969191769,-0.1025936409793705,0.002924975682069937
167,-8.339937328141156,-7.237437454238288,-3.5136339023902607,-0.10230114281554066,0.0029250185273625136
168,-9.081266281852686,-7.589311864468015,-3.517441960186303,-0.10200864036840686,0.002925061313002474
169,-9.857801670447566,-7.941565617648469,-3.5110647967955853,-0.10171613366134193,0.002925104039998876
170,-10.66953050089844,-8.293180191529094,-3.49678237213476,-0.1014236227147298,0.00292514671097145
171,-11.516349327744894,-8.64336505997344,-3.4771837145392634,-0.10113110754469404,0.002925189329796027
172,-12.398088598038374,-8.99158859980256,-3.454397258947492,-0.10083858816309192,0.002925231901200409
173,-13.31453624171547,-9.337532031152541,-3.43026248770672,-0.10054606457828351,0.002925274430421684
174,-14.265457508052283,-9.681060522224017,-3.407421103195547,-0.10025353679466215,0.0029253169228972546
175,-15.25061736517468,-10.022303411933407,-3.3883556885775907,-0.0999610048115807,0.002925359383855061
176,-16.269806133054868,-10.361638297487422,-3.3739773446973396,-0.09966846862517412,0.0029254018179351218
177,-17.322856449196173,-10.699533885920719,-3.364508673733852,-0.09937592823042017,0.002925444229032038
178,-18.40964893189229,-11.036481144521664,-3.360173691199458,-0.09908338362152506,0.002925486620250168
179,-19.53011441729113,-11.372993442060736,-3.361301445868863,-0.09879083479199027,0.002925528993866397
180,-20.684236725444475,-11.709617051938695,-3.3693142628913164,-0.09849828173390192,0.0029255713512642955
181,-21.872061408989772,-12.04704048046188,-3.3862793496627615,-0.09820572443608964,0.002925613692712597
182,-23.093713209085184,-12.386158954881656,-3.413045696676834,-0.09791316288484996,0.0029256560170592
183,-24.34941063690641,-12.727952601470124,-3.448691314175649,-0.0976205970666757,0.0029256983216027228
184,-25.639465608485892,-13.07330934727706,-3.4913824261005653,-0.09732802697074337,0.002925740602228567
185,-26.964269664616683,-13.422933741406407,-3.5402058557630953,-0.09703545258911789,0.002925782853677899
186,-28.324280228352016,-13.77743901562996,-3.5951792701194223,-0.09674287391483258,0.0029258250696937065
187,-29.72001613715609,-14.137440168461783,-3.656052764782022,-0.09645029094168674,0.0029258672430337584
188,-31.15205647960308,-14.503527207946101,-3.722260287067331,-0.0961577036648847,0.002925909365511436
189,-32.62103651333945,-14.876233536974139,-3.792655979728388,-0.09586511208172123,0.002925951428089631
190,-34.12763910942378,-15.255977972587251,-3.8655444668017194,-0.09557251619277778,0.002925993421063855
191,-35.67258054441003,-15.64300979403798,-3.9396737253868066,-0.0952799160021155,0.002926035334320129
192,-37.25659575866604,-16.037453078496135,-4.014188619913779,-0.09498731151631976,0.0029260771575359145
193,-38.88042782745666,-16.439346389496187,-4.08822850665282,-0.09469470274446032,0.002926118880322539
194,-40.544819375377116,-16.848642226501322,-4.160229051619134,-0.09440208969832518,0.002926160492371921
195,-42.25050046357854,-17.26513665505055,-4.22862250613733,-0.09410947239367526,0.00292620198369766
196,-43.99817291312765,-17.6884689660788,-4.2926581576327525,-0.0938168508489028,0.0029262433448748212
197,-45.788498723129166,-18.11820337927635,-4.351539177151554,-0.09352422508457701,0.0029262845671718246
198,-47.62209232885905,-18.553824431616185,-4.403826448907827,-0.09323159512377714,0.0029263256426855767
199,-49.4995094260292,-18.994672748439303,-4.447050069065833,-0.09293896099355513,0.0029263665645771686
200,-51.421227422902916,-19.439841964695617,-4.477900245628676,-0.09264632272626008,0.0029264073274642777
201,-53.38761654683059,-19.888094735673246,-4.493695832420376,-0.09235368035996581,0.002926447927931291
202,-55.398909878926375,-20.33792560218325,-4.49338974035529,-0.09206103393594318,0.002926488364944824
203,-57.45518471978147,-20.787724396185723,-4.4769516073206175,-0.09176838349638974,0.0029265286400295925
204,-59.55635720114591,-21.23587791350851,-4.444942534143033,-0.09147572908287507,0.0029265687572789753
205,-61.70218494027535,-21.680829060100127,-4.398149890588911,-0.091183070735426,0.002926608723269763
206,-63.89227378388468,-22.12109947872175,-4.337982793470901,-0.09089040849179984,0.002926648546931325
207,-66.12608878375781,-22.555351724130965,-4.266000211113236,-0.09059774238621959,0.002926688239326096
208,-68.40296904413344,-22.982404248019414,-4.182609774450315,-0.09030507245015258,0.002926727813417839
209,-70.72213755893199,-23.401116264638183,-4.088421309772498,-0.09001239871339065,0.002926767283988074
210,-73.08270628775068,-23.81040797082046,-3.986062334830799,-0.08971972120170207,0.0029268066675144535
211,-75.48369234139874,-24.20946231573422,-3.8785748969706,-0.08942703993420807,0.0029268459817717433
212,-77.92404634332624,-24.597766453093378,-3.768258324852573,-0.0891343549241403,0.0029268852453604908
213,-80.402679124702,-24.97503746971785,-3.6565093131281516,-0.08884166617969794,0.0029269244773411167
214,-82.91848021489638,-25.34113212152896,-3.5442090496131082,-0.08854897370567845,0.0029269636970056436
215,-85.47032922048847,-25.69599528329724,-3.4326489827090367,-0.08825627750312755,0.0029270029237239022
216,-88.05710669140711,-26.03970097483836,-3.3226779339553327,-0.08796357756928641,0.0029270421767486217
217,-90.67770482802301,-26.37240809789174,-3.2147814184716825,-0.0876708738986151,0.002927081475078631
