t,dim_1,dim_2,dim_3,dim_4,dim_5
25,0.014469666850089394,0.022400474176935428,0.12519857884230137,0.013056968156222058,1.675001646054739e-6
26,0.014451648724140525,0.02207862667685774,0.1249391768414823,0.01303427115606063,1.6740020125351705e-6
27,0.014445171289631648,0.02181269389333379,0.12460204114994113,0.013011607646106878,1.6730024295510086e-6
28,0.01444406599403882,0.0216039388018309,0.12421417850246676,0.012988977605808947,1.6720029009974024e-6
29,0.014443787481984669,0.021448796582901844,0.12380518457557424,0.012966381014557778,1.6710034307837491e-6
30,0.01444137220454721,0.021340430808509312,0.12340236899128881,0.012943817851689177,1.6700040228218253e-6
31,0.014435250271388438,0.02127021023571688,0.12302781652792677,0.01292128809648615,1.6690046810157393e-6
32,0.01442497222576369,0.021228967511903923,0.12269703819308778,0.012898791728181022,1.668005409253603e-6
33,0.014410903163275236,0.021207968156521637,0.1224188272438411,0.012876328725957753,1.6670062114009294e-6
34,0.014393924663941349,0.021199571237764205,0.12219594211299985,0.012853899068953968,1.6660070912955791e-6
35,0.014375172417962327,0.02119760147545893,0.12202627724291927,0.012831502736263326,1.66500805274421e-6
36,0.014355825685946153,0.02119747690814775,0.12190424141085451,0.012809139706937107,1.6640090995199763e-6
37,0.014336954792933699,0.021196148644403546,0.12182213030816827,0.012786809959986172,1.6630102353614361e-6
38,0.014319425192442548,0.02119191203125861,0.12177134722842876,0.012764513474382469,1.6620114639724282e-6
39,0.014303851357610618,0.021184144450704257,0.12174338650565693,0.012742250229060557,1.6610127890228061e-6
40,0.0142905906947489,0.02117301641255201,0.12173054496397039,0.012720020202918597,1.6600142141498146e-6
41,0.014279766489390206,0.02115921183890839,0.1217263652962998,0.012697823374819613,1.6590157429600473e-6
42,0.014271309157168698,0.021143682185043217,0.12172584183343392,0.012675659723592211,1.6580173790317486e-6
43,0.014265006333289967,0.021127448589298214,0.1217254346388408,0.01265352922803133,1.6570191259174097e-6
44,0.014260554177888187,0.02111145740708618,0.12172294406438228,0.012631431866898735,1.6560209871464976e-6
45,0.014257604346834634,0.02109648767399456,0.12171729698602035,0.012609367618923442,1.6550229662282418e-6
46,0.014255803105400054,0.021083104349281834,0.1217082901179232,0.012587336462802058,1.6540250666543931e-6
47,0.014254820856376917,0.021071648465151888,0.12169632711349458,0.012565338377198813,1.653027291901856e-6
48,0.014254371803889925,0.02106225424815224,0.12168217631793499,0.012543373340745855,1.6520296454351904e-6
49,0.01425422453467796,0.02105488350801052,0.12166676636122846,0.012521441332043136,1.6510321307088857e-6
50,0.014254204977171342,0.021049368709907725,0.1216510281887924,0.01249954232965837,1.6500347511694054e-6
51,0.01425419353811216,0.021045457789199404,0.12163578515873322,0.012477676312127142,1.6490375102569967e-6
52,0.014254118280862704,0.021042855619202036,0.12162168770997007,0.01245584325795265,1.6480404114072158e-6
53,0.014253945871698568,0.021041258859591214,0.12160918579762171,0.012434043145605655,1.6470434580521958e-6
54,0.01425367175204979,0.021040382525968952,0.12159853060203518,0.012412275953524406,1.6460466536216654e-6
55,0.01425331065976761,0.02103997793020473,0.12158979664456719,0.01239054166011447,1.645050001543717e-6
56,0.014252888273123186,0.021039842605214888,0.12158291604299407,0.01236884024374883,1.6440535052453633e-6
57,0.014252434425869853,0.021039823451763338,0.12157771787214502,0.012347171682767645,1.643057168152865e-6
58,0.014251978065362245,0.02103981466565247,0.1215739671572292,0.012325535955478225,1.64206099369188e-6
59,0.014251543911428653,0.021039752077450073,0.12157139967009528,0.01230393304015513,1.641064985287478e-6
60,0.014251150624606313,0.021039605427887555,0.12156975023800888,0.012282362915040106,1.6400691463639936e-6
61,0.014250810204332848,0.021039369873883534,0.12156877358970299,0.012260825558342073,1.6390734803447732e-6
62,0.014250528301803763,0.02103905772974282,0.12156825779063071,0.012239320948237375,1.638077990651862e-6
63,0.01425030513698851,0.021038691142034993,0.1215680310414953,0.012217849062869721,1.6370826807055914e-6
64,0.014250136742598006,0.021038296109624984,0.12156796304905654,0.012196409880350393,1.63608755392415e-6
65,0.014250016308179996,0.021037898015068862,0.12156796236675872,0.012175003378758289,1.6350926137231053e-6
66,0.014249935455170483,0.021037518642178732,0.12156797109805871,0.01215362953614031,1.6340978635149566e-6
