t,obs_term,prior_term,dyn_term,total
1,0.6611820594310492,16.134591277353856,0.0,16.795773336784904
2,0.3298550998620243,0.0,3.306715520510212e8,3.306715523808763e8
3,0.3505926914155234,0.0,2.569029755427313e8,2.5690297589332402e8
4,0.5280095860679667,0.0,1.9970885846095797e8,1.9970885898896757e8
5,0.6548104097554962,0.0,1.5622586988826743e8,1.5622587054307783e8
6,3.614160731061146,0.0,1.23893951538006e8,1.2389395515216672e8
7,0.2642885528119932,0.0,1.0045253235944048e8,1.0045253262372904e8
8,0.5169249232548798,0.0,8.393843561936681e7,8.393843613629173e7
9,0.4096992225078897,0.0,7.268071765253398e7,7.26807180622332e7
10,0.3109214081895173,0.0,6.528988106802724e7,6.528988137894865e7
11,0.2679129618531552,0.0,6.064065426454039e7,6.064065453245335e7
12,1.703746635585954,0.0,5.784881480107972e7,5.784881650482636e7
13,0.2734878325550354,0.0,5.624337564729826e7,5.62433759207861e7
14,0.26670460012837494,0.0,5.533589790726179e7,5.5335898173966385e7
15,0.3266768907687787,0.0,5.4788809847086504e7,5.4788810173763394e7
16,0.3120677756606193,0.0,5.4384480169996046e7,5.438448048206382e7
17,0.2593927996263694,0.0,5.399649562904809e7,5.3996495888440885e7
18,0.2863512551912204,0.0,5.3564205299185485e7,5.356420558553674e7
19,0.6701169617816618,0.0,5.307118047219473e7,5.307118114231169e7
20,1.0927796197410908,0.0,5.25278496157063e7,5.252785070848592e7
21,0.3230320588826499,0.0,5.195823584010618e7,5.195823616313824e7
22,0.3311330549460467,0.0,5.139046872110353e7,5.139046905223658e7
23,0.6492791373145301,0.0,5.085056929242202e7,5.085056994170116e7
24,1.2833110737020434,0.0,5.035891290826325e7,5.035891419157433e7
25,1.3946306290393968,0.0,4.992874903005457e7,4.9928750424685195e7
26,0.3792599432041619,0.0,4.956618539170846e7,4.956618577096841e7
27,0.6537930292082285,0.0,4.927111065145225e7,4.927111130524528e7
28,0.2550934676934235,0.0,4.9038619210868604e7,4.9038619465962075e7
29,0.28137255492477936,0.0,4.886060087432393e7,4.886060115569648e7
30,2.0770633897293895,0.0,4.872725564492253e7,4.872725772198592e7
31,0.2583279065831828,0.0,4.862838236816505e7,4.862838262649296e7
32,0.3452655183233843,0.0,4.8554364213685215e7,4.855436455895073e7
33,0.7253436738420116,0.0,4.8496831777384385e7,4.849683250272806e7
34,2.5265087088380547,0.0,4.844902568868231e7,4.844902821519102e7
35,1.7015923482338406,0.0,4.840590633834201e7,4.840590803993436e7
36,0.26839032257932777,0.0,4.836407100446081e7,4.836407127285113e7
37,0.3506778703131212,0.0,4.832154109808202e7,4.832154144875989e7
38,1.6177723311824241,0.0,4.8277477397221476e7,4.827747901499381e7
39,0.5763180095182097,0.0,4.823187173516864e7,4.8231872311486654e7
40,0.3838283804986109,0.0,4.818525200690272e7,4.8185252390731096e7
41,0.25512713665912423,0.0,4.813842539896244e7,4.813842565408958e7
42,0.3616486357567386,0.0,4.8092273761050254e7,4.809227412269889e7
43,0.25756761814372464,0.0,4.804760584535524e7,4.8047606102922864e7
44,0.25539718492459956,0.0,4.800506414606103e7,4.800506440145822e7
45,0.3399753715627078,0.0,4.7965079333348185e7,4.796507967332356e7
46,0.2544320864336435,0.0,4.7927862610543616e7,4.7927862864975706e7
47,0.8086542117124307,0.0,4.7893425391411215e7,4.789342620006543e7
48,0.2548076982417094,0.0,4.786161608535901e7,4.78616163401667e7
49,1.5321860575497528,0.0,4.783216506745668e7,4.783216659964274e7
50,0.2645086101072861,0.0,4.780473070979908e7,4.780473097430769e7
51,1.1370984635908925,0.0,4.77789413330658e7,4.777894247016426e7
52,3.9674998088761697,0.0,4.775442985266653e7,4.7754433820166335e7
53,0.28676581992219163,0.0,4.773085957325068e7,4.77308598600165e7
54,0.7187244764464357,0.0,4.7707940930092804e7,4.770794164881728e7
55,0.3002161776703382,0.0,4.768543995143516e7,4.768544025165134e7
