t,obs_term,prior_term,dyn_term,total
1,0.15779806550315692,19.465347619553853,0.0,19.62314568505701
2,0.23911135759610785,0.0,1.571006363052767e9,1.5710063632918785e9
3,0.14389068178249562,0.0,1.4314516292870312e9,1.4314516294309218e9
4,0.11549529948550857,0.0,1.3181228576582596e9,1.3181228577737548e9
5,0.068363111599207,0.0,1.2275867460604873e9,1.2275867461288505e9
6,0.6052232858199273,0.0,1.1565283502632866e9,1.1565283508685098e9
7,0.08699964478362394,0.0,1.1017966443841636e9,1.1017966444711633e9
8,0.08418426987137284,0.0,1.0604561623787016e9,1.0604561624628859e9
9,0.0445335424401994,0.0,1.0298345998556235e9,1.029834599900157e9
10,0.5972829763097532,0.0,1.0075596549823259e9,1.0075596555796089e9
11,0.6080837134884027,0.0,9.915814209452767e8,9.915814215533605e8
12,0.12195683934967268,0.0,9.801791810750531e8,9.801791811970099e8
13,0.03720760418955863,0.0,9.719534227857294e8,9.71953422822937e8
14,0.09216068394612253,0.0,9.658052572984037e8,9.658052573905644e8
15,0.04664604284316987,0.0,9.609062405338267e8,9.609062405804727e8
16,0.14361771463413453,0.0,9.566619084456996e8,9.566619085893173e8
17,0.6085250770743467,0.0,9.526722644626858e8,9.526722650712109e8
18,0.48259180602089274,0.0,9.486920953228513e8,9.48692095805443e8
19,0.2873895665518882,0.0,9.445934504656653e8,9.445934507530549e8
20,0.28379397497713027,0.0,9.403319944666668e8,9.403319947504607e8
21,0.08861001691759698,0.0,9.359183101155698e8,9.359183102041799e8
22,0.03135300031971127,0.0,9.313946503711333e8,9.313946504024863e8
23,0.3290501660914868,0.0,9.268171493715361e8,9.268171497005863e8
24,0.35470471476512516,0.0,9.22243126456594e8,9.222431268112987e8
25,3.4831194091195785,0.0,9.177228579354076e8,9.17722861418527e8
26,0.5878073060438227,0.0,9.132950424592483e8,9.132950430470556e8
27,0.6129264464528319,0.0,9.089851325947896e8,9.089851332077161e8
28,0.04476273937296013,0.0,9.048057281507014e8,9.048057281954641e8
29,0.030319527664892557,0.0,9.007583049156635e8,9.00758304945983e8
30,0.07427113347942228,0.0,8.968356653121201e8,8.968356653863912e8
31,0.20373573569693948,0.0,8.930246269281337e8,8.930246271318694e8
32,0.45905162558213336,0.0,8.893085961349652e8,8.893085965940168e8
33,0.24307755219252253,0.0,8.856697959273964e8,8.856697961704739e8
34,0.037379474773767185,0.0,8.820910223506782e8,8.820910223880577e8
35,0.24452598996564678,0.0,8.785568884012841e8,8.785568886458101e8
36,0.2078236897498746,0.0,8.750545769134483e8,8.75054577121272e8
37,0.10938614395911163,0.0,8.715741656379782e8,8.715741657473643e8
38,0.030547683817125675,0.0,8.681086109770198e8,8.681086110075675e8
39,0.030139928415690034,0.0,8.646534850103463e8,8.646534850404862e8
40,0.16511908455018487,0.0,8.612065572347217e8,8.612065573998407e8
41,2.591369349104731,0.0,8.577673014872344e8,8.577673040786037e8
42,1.3485404129481766,0.0,8.543363931118219e8,8.543363944603623e8
43,0.39090811905727213,0.0,8.509152442749766e8,8.509152446658847e8
44,0.2824327368806996,0.0,8.47505608557141e8,8.475056088395737e8
45,0.25694652534304985,0.0,8.441092709780443e8,8.441092712349908e8
46,0.03742207380269085,0.0,8.407278273441715e8,8.407278273815936e8
47,0.4107668281871496,0.0,8.373625476068965e8,8.373625480176634e8
48,0.42422312784020577,0.0,8.340143117706014e8,8.340143121948246e8
49,0.20789348624446205,0.0,8.306836035051535e8,8.30683603713047e8
50,0.0367255030170811,0.0,8.273705455298252e8,8.273705455665507e8
51,0.20401103789413577,0.0,8.240749615055212e8,8.240749617095323e8
52,0.030362996993628617,0.0,8.207964510437077e8,8.207964510740707e8
53,0.12832995497248975,0.0,8.175344670090127e8,8.175344671373427e8
54,0.18200310380715803,0.0,8.142883871291989e8,8.14288387311202e8
55,0.8015805068244797,0.0,8.110575746970246e8,8.110575754986051e8
56,0.09023601679403265,0.0,8.07841425619702e8,8.07841425709938e8
57,0.8504233639177163,0.0,8.046394011016963e8,8.046394019521196e8
58,1.932967201935431,0.0,8.014510467756072e8,8.014510487085744e8
59,0.4179483847229528,0.0,7.982760001220382e8,7.982760005399866e8
60,0.11741560566322345,0.0,7.951139885909042e8,7.951139887083198e8
61,0.35021543176620445,0.0,7.919648210294294e8,7.919648213796449e8
62,0.10690074079994208,0.0,7.888283749212083e8,7.88828375028109e8
63,0.1785158381024746,0.0,7.857045816417987e8,7.857045818203145e8
64,0.636135659026476,0.0,7.825934115162425e8,7.825934121523782e8
65,1.0932439607674114,0.0,7.794948599988806e8,7.794948610921246e8
66,2.6281611928230526,0.0,7.76408935839446e8,7.764089384676071e8
67,0.03385641728510627,0.0,7.733356516886463e8,7.733356517225027e8
68,0.3251925175754368,0.0,7.702750172611275e8,7.7027501758632e8
69,0.1700705979945758,0.0,7.672270349163835e8,7.672270350864542e8
70,0.42995199881903595,0.0,7.641916973439285e8,7.641916977738805e8
71,0.17994330844646114,0.0,7.611689869453043e8,7.611689871252476e8
72,0.05746746154211921,0.0,7.581588764671959e8,7.581588765246633e8
73,0.11145220689468041,0.0,7.551613304566914e8,7.551613305681436e8
