iteration,free_energy
1,18561.081606428597
2,18561.081606428597
3,18561.081606428597
4,18561.081606428597
5,18561.081606428597
6,18561.081606428597
7,18561.081606428597
8,18561.081606428597
9,18561.081606428597
10,18561.081606428597
11,18561.081606428597
12,18561.081606428597
13,18561.081606428597
14,18561.081606428597
15,18561.081606428597
16,18561.081606428597
17,18561.081606428597
18,18561.081606428597
19,18561.081606428597
20,18561.081606428597
21,18561.081606428597
22,18561.081606428597
23,18561.081606428597
24,18561.081606428597
25,18561.081606428597
26,18561.081606428597
27,18561.081606428597
28,18561.081606428597
29,18561.081606428597
30,18561.081606428597
31,18561.081606428597
32,18561.081606428597
33,18561.081606428597
34,18561.081606428597
35,18561.081606428597
36,18561.081606428597
37,18561.081606428597
38,18561.081606428597
39,18561.081606428597
40,18561.081606428597
41,18561.081606428597
42,18561.081606428597
43,18561.081606428597
44,18561.081606428597
45,18561.081606428597
46,18561.081606428597
47,18561.081606428597
48,18561.081606428597
49,18561.081606428597
50,18561.081606428597
51,18561.081606428597
52,18561.081606428597
53,18561.081606428597
54,18561.081606428597
55,18561.081606428597
56,18561.081606428597
57,18561.081606428597
58,18561.081606428597
59,18561.081606428597
60,18561.081606428597
61,18561.081606428597
62,18561.081606428597
63,18561.081606428597
64,18561.081606428597
65,18561.081606428597
66,18561.081606428597
67,18561.081606428597
68,18561.081606428597
69,18561.081606428597
70,18561.081606428597
71,18561.081606428597
72,18561.081606428597
73,18561.081606428597
74,18561.081606428597
75,18561.081606428597
76,18561.081606428597
77,18561.081606428597
78,18561.081606428597
79,18561.081606428597
80,18561.081606428597
81,18561.081606428597
82,18561.081606428597
83,18561.081606428597
84,18561.081606428597
85,18561.081606428597
86,18561.081606428597
87,18561.081606428597
88,18561.081606428597
89,18561.081606428597
90,18561.081606428597
91,18561.081606428597
92,18561.081606428597
93,18561.081606428597
94,18561.081606428597
95,18561.081606428597
96,18561.081606428597
97,18561.081606428597
98,18561.081606428597
99,18561.081606428597
100,18561.081606428597
