t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
131,5.556226987946684,1.8914461358611327,-0.433445060052606,-0.21395096857328394,0.03368652133407184,-0.0010106007052370829
132,5.65025304163184,1.8695071452104772,-0.5619105530046123,-0.2122679060645754,0.03363599288208529,-0.0010106037100938645
133,5.7430215991696905,1.8411469825897233,-0.6774138826949296,-0.21058736997087077,0.033585464294923276,-0.0010106067944934845
134,5.834227804786435,1.8070137529851948,-0.7773252217446713,-0.20890936030042667,0.03353493556807263,-0.0010106099591755526
135,5.9236024930545454,1.7678870528528539,-0.8597901306408289,-0.20723387706203536,0.03348440669706443,-0.0010106132048549182
136,6.010917796914099,1.7246392007003197,-0.925893271691529,-0.20556092026468414,0.033433877677476714,-0.0010106165322257537
137,6.095988116677717,1.6780882816318834,-0.9770627104354462,-0.20389048991757494,0.03338334850494582,-0.0010106199419661344
138,6.17866696437399,1.6289809775599844,-1.01258586553135,-0.20222258603000098,0.033332819175143885,-0.001010623434741662
139,6.2588460788020015,1.578099599451711,-1.0304998060101642,-0.20055720861155163,0.033282289683788255,-0.0010106270112094408
140,6.3364587671678105,1.5263246048505064,-1.0277813736956927,-0.19889435767233157,0.03323176002665475,-0.0010106306720223841
141,6.411486134834176,1.4746876094199328,-1.0032772138746404,-0.19723403322293634,0.0331812301995921,-0.0010106344178340194
142,6.483962314619264,1.4242778965215015,-0.9598310376105192,-0.19557623527410226,0.03313070019852659,-0.0010106382493039311
143,6.553972348584792,1.3760425639401654,-0.9035363106974964,-0.1939209638363235,0.03308017001944619,-0.001010642167102876
144,6.621641019718411,1.3306240360043937,-0.8414067251912537,-0.19226821891941026,0.033029639658362364,-0.0010106461719166819
145,6.6871164623765535,1.2883140524096834,-0.7789631550873193,-0.1906180005329582,0.03297910911129265,-0.0010106502644489648
146,6.750554492254704,1.2491283093492316,-0.7222831600639311,-0.18897030868602924,0.03292857837421215,-0.0010106544454215147
147,6.812104122727381,1.212778624738818,-0.6768252228875251,-0.18732514338747883,0.032878047443041306,-0.0010106587155739699
148,6.871893127575668,1.1787038924317466,-0.6447626470788849,-0.1856825046456983,0.032827516313593486,-0.001010663075661133
149,6.930018506360735,1.1462343412951979,-0.6282396804504655,-0.1840423924693376,0.03277698498158598,-0.0010106675264502883
150,6.98654109563007,1.1145929877031195,-0.6304412963007541,-0.18240480686682917,0.032726453442612075,-0.001010672068717168
151,7.041478902434741,1.0828435992168064,-0.6525260026393219,-0.18076974784665073,0.032675921692133736,-0.0010106767032417483
152,7.094801669426529,1.0499920180813929,-0.692849917140627,-0.17913721541753552,0.03262538972547331,-0.001010681430803225
153,7.146431485847725,1.0151262807614272,-0.7492637535154978,-0.17750720958862,0.03257485753781832,-0.0010106862521750857
154,7.196247531556033,0.9774418880298147,-0.8203013755777663,-0.17587973036943888,0.03252432512423333,-0.0010106911681207283
155,7.244090596367187,0.9362076473502343,-0.9036528533735909,-0.17425477777010007,0.03247379247967765,-0.0010106961793897315
156,7.289767792296762,0.8908078628446935,-0.996681194593582,-0.17263235180111622,0.032423259599004314,-0.0010107012867140819
157,7.333058749527746,0.840758688075416,-1.0962438118609477,-0.17101245247363522,0.03237272647698531,-0.0010107064908056085
