t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
1,0.04434644703287012,0.7468973953461335,5.4849903374331035,0.9467943420657805,0.002273301554852323,1.5194190773015641e-6
2,0.032186541780989036,0.5937197426441049,4.999398686341009,0.9428303351893275,0.002268258814678472,1.5184190774006997e-6
3,0.023798354273389277,0.4665072825288864,4.520929953997579,0.9388812863649758,0.00226322366914097,1.517419077605896e-6
4,0.0182284190516854,0.36268760430381064,4.056073812793647,0.9349471578316592,0.002258196113240687,1.5164190779555405e-6
5,0.014701376228631637,0.2796028034619564,3.612036117580462,0.93102791188532,0.002253176141978697,1.515419078489313e-6
6,0.012601218387431152,0.2145539808399699,3.1958264191003227,0.9271235108788466,0.002248163750356355,1.5144190792484713e-6
7,0.011451718092395874,0.1648663755823401,2.8135304732628845,0.9232339172220406,0.002243158933375458,1.5134190802763061e-6
8,0.010896443083776835,0.12796099143866843,2.469796329292916,0.919359093381587,0.002238161686038414,1.5124190816187317e-6
9,0.01067895492906434,0.10142199992878172,2.167541563705025,0.9154990018809811,0.0022331720033483,1.5114190833249603e-6
10,0.010623830288178013,0.08305255998400471,1.907867740751174,0.9116536053005078,0.002228189880309024,1.5104190854483511e-6
11,0.010619084738013493,0.07091478658356608,1.6901509661330336,0.9078228662771822,0.0022232153119253833,1.5094190880473071e-6
12,0.010600455608309805,0.06335226304405653,1.5122665039560725,0.9040067475046762,0.0022182482932030833,1.5084190911862674e-6
13,0.01053784499566824,0.058995611944287624,1.3709010780470539,0.9002052117333167,0.002213288819148835,1.5074190949367568e-6
14,0.010424062842874894,0.056753171768821074,1.2619078055537796,0.8964182217699819,0.00220833688477025,1.5064190993784186e-6
15,0.010265861558799268,0.05578978318042051,1.1806642825966027,0.8926457404781069,0.002203392485075949,1.5054191046001555e-6
16,0.01007713036289026,0.05549713000818006,1.1224025642957676,0.8888877307775728,0.002198455615075336,1.5044191107011093e-6
17,0.009874025775326496,0.055459096198915085,1.0824891607064235,0.8851441556447209,0.002193526269778684,1.5034191177917624e-6
18,0.00967175604971137,0.05541529721823484,1.056642468501727,0.8814149781122665,0.00218860444419693,1.502419125994871e-6
19,0.0094827098519641,0.055225430763682984,1.0410833663805716,0.8777001612692812,0.0021836901333416514,1.5014191354464342e-6
20,0.009315618678006423,0.05483646678150532,1.0326214490163055,0.8739996682611344,0.0021787833322248905,1.5004191462965181e-6
21,0.009175462559629881,0.05425404483869834,1.0286842952192068,0.8703134622894493,0.0021738840358590163,1.4994191587100256e-6
22,0.009063863258404178,0.05351883288417267,1.0273002465919268,0.8666415066121,0.0021689922392566768,1.4984191728674234e-6
23,0.008979752359072113,0.052688070165472854,1.0270465829797557,0.8629837645431179,0.002164107937430549,1.4974191889653116e-6
24,0.00892014814476897,0.051822094376044604,1.026975007395055,0.8593401994526981,0.0021592311253932715,1.4964192072169534e-6
25,0.008880920586028795,0.050975348433783686,1.0265253402106176,0.8557107747671552,0.0021543617981572972,1.49541922785271e-6
26,0.008857465063837194,0.050191172131314805,1.02543662321194,0.8520954539688765,0.002149499950734742,1.4944192511203772e-6
27,0.008845240558219346,0.049499595522185136,1.0236627738837634,0.8484942005962983,0.002144645578137265,1.4934192772854576e-6
28,0.008840155963104848,0.048917345932584504,1.0212977832241188,0.8449069782438601,0.0021397986753759384,1.4924193066313481e-6
29,0.008838808767296685,0.04844933801798074,1.0185134272466907,0.8413337505619958,0.0021349592374611515,1.4914193394594637e-6
30,0.008838594036240512,0.04809101543456271,1.0155107078391794,0.8377744812570713,0.002130127259402472,1.4904193760892986e-6
31,0.008837709334964515,0.0478310344485241,1.012484835568575,0.8342291340913784,0.0021253027362085827,1.4894194168584372e-6
32,0.008835084084707907,0.04765390819736513,1.0096025451030934,0.8306976728830794,0.0021204856628871454,1.4884194621225016e-6
33,0.008830261061304537,0.047542353030756955,1.006989881265698,0.827180061506202,0.0021156760344447937,1.4874195122550992e-6
34,0.008823254496589052,0.047479186836095526,1.004728269000241,0.8236762638905788,0.002110873845886948,1.4864195676476535e-6
35,0.00881440457948949,0.04744871843958618,1.002856624504254,0.8201862440218224,0.0021060790922178356,1.4854196287093247e-6
36,0.00880424293352436,0.04743763501493503,1.0013774104682267,0.8167099659413029,0.0021012917684403833,1.4844196958667948e-6
37,0.0087933785300373,0.047435441248806345,1.0002648190549184,0.8132473937461103,0.0020965118695562093,1.483419769564139e-6
38,0.008782408936329467,0.04743453182824214,0.999473621394034,0.8097984915890015,0.002091739390565495,1.4824198502625942e-6
39,0.008771858064764975,0.04742999071748721,0.9989476012625452,0.8063632236784095,0.002086974326467069,1.48141993844043e-6
40,0.00876213879739344,0.047419210272293344,0.9986268542568129,0.802941554278355,0.002082216672258212,1.4804200345926786e-6
41,0.008753537004383097,0.0474014141451658,0.9984535550917637,0.7995334477084464,0.0020774664229347255,1.479420139231007e-6
42,0.008746212462062683,0.047377153533142966,0.9983760587304842,0.7961388683438575,0.002072723573490935,1.4784202528835474e-6
43,0.008740211863805572,0.047347829483771225,0.9983513993750425,0.792757780615257,0.002067988118919557,1.477420376094669e-6
44,0.008735489336465754,0.0473152769698559,0.9983463859046036,0.789390149008786,0.0020632600542117236,1.4764205094248462e-6
45,0.00873193045696713,0.04728143089774595,0.998337569416974,0.786035938066034,0.0020585393743569745,1.4754206534505141e-6
46,0.008729376552709988,0.047248081154666395,0.9983103876949999,0.7826951123839949,0.002053826074343214,1.474420808763907e-6
47,0.008727646935037333,0.047216713733385623,0.9982577838009375,0.7793676366150257,0.0020491201491566816,1.4734209759729382e-6
48,0.008726557556098134,0.047188427983570175,0.9981785628457086,0.7760534754668302,0.002044421593781973,1.4724211557010956e-6
49,0.008725935325620791,0.04716391590740448,0.998075702629424,0.7727525937023894,0.0020397304032019423,1.4714213485873019e-6
50,0.008725627933369468,0.04714348772126996,0.9979547790766217,0.7694649561399562,0.002035046572397743,1.4704215552858504e-6
51,0.008725509477687604,0.047127128119393,0.9978226130550308,0.7661905276530192,0.002030370096348817,1.4694217764663233e-6
52,0.008725482501936176,0.047114569246245734,0.9976861961441941,0.7629292731702266,0.002025700970032757,1.468422012813461e-6
53,0.008725477203826246,0.04710536878991896,0.9975519122184675,0.759681157675413,0.0020210391884254615,1.4674222650271856e-6
54,0.008725448631089752,0.04709898439654624,0.9974250407264497,0.7564461462075107,0.0020163847465009665,1.4664225338224658e-6
55,0.008725372638027787,0.04709483841561613,0.9973095064035439,0.753224203860522,0.0020117376392314356,1.4654228199292744e-6
56,0.008725241278962813,0.047092369555841986,0.9972078280310682,0.7500152957835223,0.0020070978615872375,1.4644231240925872e-6
57,0.00872505818195675,0.047091070194474706,0.9971212143467222,0.7468193871805718,0.002002465408536786,1.4634234470722755e-6
58,0.008724834300832063,0.04709050975624918,0.9970497566079775,0.7436364433107102,0.0019978402750465947,1.4624237896431032e-6
59,0.008724584302220024,0.0470903457461557,0.9969926728450531,0.7404664294879113,0.0019932224560812234,1.4614241525946824e-6
60,0.008724323718743977,0.04709032471773056,0.9969485668626187,0.7373093110810534,0.0019886119466032497,1.4604245367314194e-6
61,0.008724066896541647,0.04709027575337041,0.9969156741436969,0.734165053513869,0.0019840087415732306,1.4594249428724926e-6
62,0.008723825688153237,0.04709009901081749,0.996892075857514,0.7310336222649344,0.0019794128359497164,1.4584253718518251e-6
63,0.008723608790201785,0.04708975164085018,0.9968758703727618,0.7279149828676059,0.0019748242246891493,1.457425824518013e-6
64,0.008723421596846163,0.04708923299119109,0.9968652985276463,0.724809100910005,0.0019702429027458933,1.4564263017343159e-6
65,0.008723266430854328,0.047088570555352066,0.9968588241679409,0.7217159420349741,0.0019656688650721813,1.4554268043786107e-6
66,0.008723143019803089,0.047087807662487116,0.9968551751053063,0.7186354719400319,0.0019611021066180726,1.4544273333433473e-6
67,0.008723049100761552,0.04708699347906634,0.9968533517954405,0.7155676563773581,0.0019565426223314437,1.4534278895354967e-6
68,0.008722981058613674,0.04708617553352203,0.9968526119143358,0.71251246115374,0.001951990407157953,1.452428473876533e-6
69,0.008722934527319703,0.04708539469533602,0.996852438898229,0.7094698521305582,0.0019474454560410139,1.4514290873023534e-6
70,0.00872290490709382,0.0470846823434755,0.9968525016973776,0.7064397952237135,0.0019429077639217343,1.4504297307632474e-6
71,0.008722887771695411,0.047084059340380034,0.9968526117476902,0.703422256403641,0.001938377325738955,1.449430405223851e-6
72,0.00872287915757958,0.047083536376003904,0.996852681721676,0.7004172016952233,0.0019338541364291285,1.448431111663071e-6
73,0.008722875739979829,0.04708311524782184,0.9968526891680366,0.6974245971778151,0.0019293381909264089,1.4474318510740677e-6
74,0.008722874910088156,0.047082790682390414,0.9968526468223676,0.6944444089851398,0.0019248294841625064,1.4464326244641666e-6
75,0.008722874772724048,0.0470825523678197,0.9968525802558889,0.6914766033053121,0.001920328011066741,1.445433432854812e-6
76,0.008722874085858551,0.047082386941975224,0.9968525126672215,0.6885211463807632,0.0019158337665659679,1.444434277281513e-6
77,0.008722872162819138,0.0470822797583638,0.9968524560217747,0.6855780045082353,0.0019113467455845975,1.4434351587937868e-6
78,0.0087228687556999,0.04708221632305518,0.9968524073853766,0.6826471440387322,0.0019068669430445488,1.4424360784550949e-6
79,0.008722863935146381,0.04708218335688413,0.9968523491485882,0.6797285313774672,0.0019023943538651789,1.441437037342766e-6
80,0.008722857977873946,0.047082169484996425,0.9968522518507302,0.6768221329838686,0.001897928972963357,1.440438036547975e-6
81,0.008722851269489846,0.04708216558992154,0.9968520784415817,0.6739279153714939,0.0018934707952533224,1.4394390771756299e-6
82,0.008722844226759036,0.047082164885521804,0.9968517890192441,0.6710458451080437,0.001889019815646769,1.4384401603443564e-6
83,0.008722837240597433,0.04708216277913648,0.9968513453166044,0.6681758888153013,0.0018845760290527847,1.437441287186426e-6
84,0.008722830638890915,0.04708215659021099,0.9968507144450436,0.6653180131690869,0.0018801394303777706,1.4364424588476595e-6
85,0.008722824666737275,0.047082145188151375,0.9968498716204021,0.6624721848992515,0.0018757100145255314,1.435443676487427e-6
