t,obs_term,prior_term,dyn_term,total
1,11.256168746126951,3.223391230259956,0.0,14.479559976386907
2,34.889092999856956,0.0,80655.05102032238,80689.94011332224
3,17.435409580305954,0.0,80654.05253484802,80671.48794442831
4,24.132580363518763,0.0,80653.05505776896,80677.18763813247
5,21.778194419661595,0.0,80652.05858931721,80673.83678373687
6,30.376488990862786,0.0,80651.06312931482,80681.43961830568
7,30.06495456006463,0.0,80650.06867807535,80680.1336326354
8,38.515686653847325,0.0,80649.07523537258,80687.59092202643
9,33.01273961371128,0.0,80648.08280155003,80681.09554116374
10,51.99531378037888,0.0,80647.09137606251,80699.0866898429
11,51.05395726185677,0.0,80646.10096004263,80697.15491730449
12,56.90738828194371,0.0,80645.11155269308,80702.01894097503
13,52.50833076434892,0.0,80644.12315436389,80696.63148512824
14,68.92193699338185,0.0,80643.13576448665,80712.05770148004
15,58.48674184251583,0.0,80642.14938435514,80700.63612619766
16,41.29488893879601,0.0,80641.16401230893,80682.45890124772
17,60.5948593384842,0.0,80640.1796474424,80700.77450678089
18,55.93958384750925,0.0,80639.1962927895,80695.135876637
19,74.2350635841913,0.0,80638.21394636086,80712.44900994505
20,55.045616801197475,0.0,80637.2326102205,80692.2782270217
21,67.34015077092945,0.0,80636.25228092089,80703.59243169182
22,85.79301491069306,0.0,80635.27296147647,80721.06597638717
23,68.19358305338166,0.0,80634.29465259709,80702.48823565047
24,60.13433809930132,0.0,80633.31735061847,80693.45168871777
25,82.41420134969468,0.0,80632.34105622012,80714.7552575698
26,69.04440591038403,0.0,80631.36577312317,80700.41017903356
27,81.50998754564361,0.0,80630.3914970275,80711.90148457314
28,100.86741434161823,0.0,80629.41823116448,80730.2856455061
29,82.78302919139908,0.0,80628.4459764879,80711.2290056793
30,75.91895408872199,0.0,80627.47472824086,80703.39368232958
31,84.17364969033952,0.0,80626.50448758886,80710.6781372792
32,68.30392929355067,0.0,80625.5352567664,80693.83918605995
33,95.69458576462439,0.0,80624.56703188525,80720.26161764987
34,94.37405120271893,0.0,80623.59981999946,80717.97387120218
35,86.2296963262243,0.0,80622.63361660253,80708.86331292875
36,93.4003057598792,0.0,80621.66842045954,80715.06872621941
37,86.84587500488259,0.0,80620.70423414106,80707.55010914594
38,91.14188357515326,0.0,80619.7410552083,80710.88293878346
39,103.53970523508863,0.0,80618.77888560074,80722.31859083583
40,100.09523067817223,0.0,80617.81772688564,80717.9129575638
41,80.85029874146761,0.0,80616.85757616286,80697.70787490433
42,72.84586168562888,0.0,80615.89842996551,80688.74429165114
43,87.02025214713494,0.0,80614.94029021417,80701.96054236131
44,82.11355394574754,0.0,80613.98316201595,80696.0967159617
45,76.74731054364797,0.0,80613.02704101338,80689.77435155703
46,77.36668749645817,0.0,80612.07192693924,80689.4386144357
47,82.83283082521505,0.0,80611.11782120449,80693.9506520297
48,81.38385800701622,0.0,80610.16472505951,80691.54858306653
49,60.58078073153224,0.0,80609.21263673849,80669.79341747002
50,68.11882900120818,0.0,80608.26155052484,80676.38037952605
51,70.08992596329517,0.0,80607.31147453589,80677.40140049919
52,62.106988806532655,0.0,80606.36240710231,80668.46939590885
53,71.48200205485581,0.0,80605.4143450696,80676.89634712445
