1,1,1.9998814096641693e-5,1.9998956162301825e-5
1,2,0.05891713870333071,0.060498592286545166
1,3,0.18988720404740692,0.1978301069299488
1,4,0.3492945952856257,0.36553901835680463
1,5,0.49997056501519954,0.5197962089526939
1,6,0.6256479823299967,0.6391603163781261
1,7,0.7267429143234357,0.7237307009494731
1,8,0.8119196280888489,0.787946199922602
1,9,0.8904529041485966,0.8530350061154388
1,10,0.9661899713621512,0.9399811099132667
1,11,1.0330677586526822,1.0614507641225894
1,12,1.0732962682108522,1.2113826469478852
1,13,1.061010448719856,1.3547567766358655
1,14,0.9923424490283583,1.4664192701052723
1,15,0.8784218175914199,1.5392811981616035
1,16,0.7419704280488607,1.5847133038929895
1,17,0.6106714720703917,1.6262617313000574
1,18,0.5056710145699079,1.6699168736382934
1,19,0.42783256217432336,1.6667625932246297
1,20,0.3764337996522447,1.5824244143303872
1,21,0.3501981148308025,1.412492975596408
1,22,0.34905331301938036,1.1848755990753927
1,23,0.3765460410764063,0.9522264544533522
1,24,0.45391242295640133,0.7592062383240727
1,25,0.605150039996263,0.6329832421855142
1,26,0.8343882933201268,0.5755494010918732
1,27,1.1270988707695575,0.5739551472305083
1,28,1.4538451797618162,0.6137371111391408
1,29,1.7741665730333356,0.6835689327192069
1,30,2.041717701116627,0.7726224169942912
1,31,2.2109728114977374,0.8646436074963105
1,32,2.245126168428876,0.9332938845440014
1,33,2.1273932314208457,0.9562114355592469
1,34,1.86536506117363,0.917781747157095
1,35,1.491407714122423,0.8114133155216475
1,36,1.0590700626071423,0.6426787093615375
1,37,0.6355028952092254,0.43318396403146286
1,38,0.2895275053747378,0.22282247243427664
1,39,0.07402913149541679,0.06448233758664774
1,40,9.999973196576732e-6,9.999955674988429e-6
2,1,1.999882418998493e-5,1.9999064138614697e-5
2,2,0.06014512014769757,0.06443471664812708
2,3,0.19814899861729612,0.22483183062311285
2,4,0.3711797573348127,0.44444925061249263
2,5,0.5339599944083526,0.6729811402835009
2,6,0.6553842234251422,0.8686062708282765
2,7,0.7209063103908102,1.0067024518350236
2,8,0.7306826424238717,1.0827584517986197
2,9,0.6957993717920651,1.1108659753025638
2,10,0.6332803105581151,1.1171075630776226
2,11,0.5610812763420553,1.127578521429906
2,12,0.49471265966792477,1.1529533561638685
2,13,0.4468967282499104,1.1755041147873033
2,14,0.4288152705302289,1.1811905870757184
2,15,0.44910158282684043,1.152918791036913
2,16,0.494186286436832,1.0984893880280733
2,17,0.5255415056003482,1.0526942560404853
2,18,0.5280328658269733,1.0358160014082671
2,19,0.5024989257278479,1.0584181565042086
2,20,0.4725936344244316,1.1153817765363483
