t,obs_term,prior_term,dyn_term,total
1,-0.030837089019983305,20.132474373363124,0.0,20.10163728434314
2,-0.15863733492463483,0.0,1.254858909319227e8,1.2548589077328537e8
3,0.48224402635295577,0.0,1.1246536295125355e8,1.1246536343349758e8
4,-0.23456917039707972,0.0,1.0102320852213395e8,1.0102320828756477e8
5,0.8798869508044396,0.0,9.10153810841682e7,9.101538196405515e7
6,-0.24921325425057209,0.0,8.23059635885413e7,8.230596333932805e7
7,1.1615585342500778,0.0,7.476680897375613e7,7.476681013531467e7
8,0.2556401268418034,0.0,6.82773217461892e7,6.827732200182934e7
9,-0.1371206175959579,0.0,6.27243349517032e7,6.272433481458258e7
10,1.289173656433412,0.0,5.800204436314215e7,5.80020456523158e7
11,1.7444332502636652,0.0,5.4011968653584056e7,5.40119703980173e7
12,0.9793356608731063,0.0,5.066291070827726e7,5.066291168761292e7
13,-0.09086142247907525,0.0,4.787090105098644e7,4.7870900960125014e7
14,-0.16405207554472434,0.0,4.555910961133468e7,4.5559109447282605e7
15,-0.18168328902412262,0.0,4.365771672357101e7,4.365771654188772e7
16,0.6210805676761368,0.0,4.210373831225859e7,4.2103738933339156e7
17,-0.026302654088282723,0.0,4.0840803683064915e7,4.0840803656762265e7
18,-0.027225227486403797,0.0,3.981888720415017e7,3.9818887176924944e7
19,-0.22836635060677077,0.0,3.899399745377053e7,3.899399722540418e7
20,0.9246821409909202,0.0,3.8327829152508155e7,3.8327830077190295e7
21,1.1802000584315708,0.0,3.778738443226203e7,3.778738561246209e7
22,-0.08042497546849403,0.0,3.734457076662493e7,3.7344570686199956e7
23,-0.20720759248622794,0.0,3.697578325070978e7,3.697578304350219e7
24,0.5664466453024349,0.0,3.666147892765562e7,3.666147949410227e7
25,-0.014960302430836514,0.0,3.638575057696026e7,3.6385750561999954e7
26,4.0378178184663795,0.0,3.613590686023681e7,3.613591089805463e7
27,0.13940420785581714,0.0,3.5902065020276666e7,3.590206515968087e7
28,0.29478825789601704,0.0,3.567676150848206e7,3.567676180327032e7
29,-0.1501604867600756,0.0,3.545458500715538e7,3.54545848569949e7
30,-0.1352711246591731,0.0,3.5231835371067174e7,3.523183523579605e7
