t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
58,-2.0926011064129333,-5.0785796016929625,3.3514619877138396,0.9098652988151004,-0.06161988375198418,0.0020713708076371675
59,-2.342321883815479,-4.909870430379838,3.7241389413048895,0.9067868473422523,-0.06151628214169535,0.0020713541218501373
60,-2.583141417450533,-4.722531254234635,4.0841413901186785,0.903713574323681,-0.06141267900037003,0.0020713357237690275
61,-2.814144049161156,-4.51719579222583,4.429991016104797,0.9006454798999171,-0.06130907433495313,0.002071315493145903
62,-3.034447658754352,-4.294571679065348,4.7602711498916666,0.8975825642183565,-0.0612054681619115,0.002071293305886466
63,-3.2432072775416154,-4.05543738282794,5.073560629530059,0.8945248274325518,-0.06110186050777442,0.0020712690342336395
64,-3.439618629586476,-3.8006424299351336,5.368469809263388,0.8914722697016332,-0.060998251409667824,0.0020712425469690326
65,-3.6229216582334645,-3.53110582905067,5.6436915867846755,0.8884248911888688,-0.06089464091579194,0.0020712137096305983
66,-3.792403888525445,-3.247811944038684,5.8980113035708515,0.8853826920627332,-0.060791029086056506,0.0020711823847538516
67,-3.9474035851115112,-2.951805871619653,6.130310681485574,0.8823456724935164,-0.06068741599237001,0.002071148432117809
68,-4.0873126661605905,-2.6441886223096076,6.339522684955887,0.8793138326529297,-0.060583801719100334,0.0020711117090128814
69,-4.211579424758334,-2.3261145587620105,6.524693474971788,0.8762871727137529,-0.06048018636350648,0.002071072070522305
70,-4.319711074995394,-1.9987857354109024,6.685029738244129,0.8732656928480703,-0.06037657003606369,0.0020710293698140876
71,-4.411275925105603,-1.6634438721958118,6.8198165983660735,0.870249393225548,-0.06027295286072524,0.0020709834584433126
72,-4.485905258641837,-1.321366432931517,6.928391696128021,0.8672382740130414,-0.060169334975223476,0.002070934186666621
73,-4.543295059575708,-0.9738639994841328,7.010181700374655,0.8642323353738169,-0.060065716531319174,0.0020708814037645787
74,-4.583207553098767,-0.6222758205951106,7.064804548744136,0.8612315774658215,-0.05996209769496289,0.002070824958369906
75,-4.605472415590813,-0.2679602478830976,7.092088738915549,0.8582360004395801,-0.0598584786464044,0.002070764698802238
76,-4.609987451310749,0.08771579195410828,7.092003950506104,0.8552456044369058,-0.059754859580270867,0.002070700473407522
77,-4.596718848992151,0.44338385624832216,7.064639672695618,0.8522603895900044,-0.05965124070560928,0.0020706321308993783
78,-4.565701106950413,0.7976799768051654,7.010189467208332,0.849280356018932,-0.05954762224575206,0.002070559520695354
79,-4.517036679093286,1.1492498634872095,6.928954672652339,0.8463055038318955,-0.05944400443834711,0.002070482493258978
80,-4.450895361673009,1.4967542932840765,6.82130253733795,0.8433358331226918,-0.05934038753513102,0.0020704009004309776
81,-4.36751344791903,1.838872405542042,6.687631878215804,0.8403713439706175,-0.059236771801827064,0.0020703145957619907
82,-4.267192774358343,2.1743032803350824,6.528417825914105,0.8374120364402826,-0.05913315751801545,0.0020702234348404795
83,-4.150299636260005,2.5017697544819346,6.344188505975556,0.8344579105781722,-0.059029544976741996,0.0020701272756069727
84,-4.017263518540808,2.8200210708734907,6.135522911438282,0.8315089664138782,-0.058925934484419094,0.0020700259786736136
85,-3.8685757254070134,3.1278354221071916,5.903088513847055,0.8285652039585079,-0.058822326360508784,0.002069919407630035
86,-3.7047878171978272,3.4240243744166303,5.647612905277703,0.8256266232038002,-0.05871872093721859,0.0020698074293432306
87,-3.526509862823057,3.7074358735175164,5.369899507380712,0.8226932241198345,-0.05861511855905393,0.0020696899142444883
88,-3.334408532248621,3.9769580362164345,5.0708558889061415,0.8197650066556621,-0.058511519582567326,0.0020695667366153483
89,-3.129204959360463,4.231524357977567,4.751436579978838,0.8168419707380811,-0.0584079243759231,0.002069437774857372
90,-2.9116723990949014,4.4701160604404855,4.412670792668031,0.8139241162696854,-0.05830433331836603,0.0020693029117478403
91,-2.682633769189727,4.691765826036879,4.055697831225553,0.811011443128822,-0.05820074679982392,0.00206916203468913
92,-2.4429589271824788,4.895563302502998,3.68169687518347,0.808103951168653,-0.058097165220387846,0.002069015035941353
93,-2.1935617663642817,5.080657096248657,3.2919396819281936,0.8052016402156021,-0.05799358898971556,0.002068861812838664
94,-1.9353971724785657,5.246259401873993,2.887785985055519,0.8023045100690595,-0.05789001852651489,0.0020687022679943654
95,-1.669457706558436,5.39165040021381,2.4707144407138717,0.7994125605010594,-0.05778645425797599,0.0020685363094888626
96,-1.396770081327692,5.5161842049179395,2.0424318321450934,0.7965257912526665,-0.057682896618959714,0.0020683638510324773
97,-1.1183911793861823,5.619300269257708,1.6047561469950897,0.7936442020354334,-0.05757934605149853,0.002068184812122068
98,-0.8354036221669513,5.7005289455453765,1.1595869186441612,0.7907677925291424,-0.05747580300393416,0.0020679991181635606
99,-0.5489111514682814,5.759495563040444,0.7089208311500984,0.7878965623811333,-0.05737226793016375,0.0020678067005763493
100,-0.2600337460588758,5.795925285447887,0.2547212484729487,0.7850305112062808,-0.057268741288872084,0.002067607496873772
101,0.03009733922856757,5.809641444336272,-0.20105903881202222,0.7821696385866381,-0.05716522354270975,0.002067401450716783
102,0.3203444412991795,5.800565011259485,-0.6565086042490713,0.779313944071152,-0.057061715157493594,0.0020671885119439497
103,0.6095683518678556,5.768712528703699,-1.109774174209339,0.7764634271760025,-0.05695821660142317,0.002066968636577557
104,0.8966329937113792,5.7141932030783655,-1.5590237340231587,0.7736180873850472,-0.05685472834434831,0.0020667417868076676
105,1.1804100440911118,5.637207841560982,-2.00251599271122,0.7707779241493633,-0.056751250856948196,0.002066507930949486
106,1.4597834030776815,5.538044315620943,-2.4385450668307214,0.7679429368878637,-0.056647784610009695,0.0020662670433812427
107,1.7336534870915379,5.417075791121175,-2.865431930268341,0.7651131249874608,-0.056544330073706656,0.002066019104460194
108,2.000941478626751,5.274759385002161,-3.281523115184744,0.7622884878034355,-0.05644088771688757,0.002065764100417236
109,2.2605934748855137,5.111634887766599,-3.685176610834478,0.7594690246591181,-0.05633745800633944,0.0020655020232295115
110,2.5115846197786533,4.928324190391192,-4.074789057532379,0.756654734846552,-0.056234041406118894,0.0020652328704744297
111,2.7529231570785697,4.725529351718043,-4.4487506502091865,0.753845617626264,-0.056130638376835115,0.0020649566451611296
112,2.983654441737719,4.504032920924619,-4.805436357600156,0.7510416722279294,-0.0560272493750196,0.00206467335554481
113,3.2028649822936854,4.264698699091751,-5.14331190578112,0.7482428978502715,-0.055923874852426184,0.002064383014917865
114,3.4096864092149484,4.008467200634743,-5.46092886607574,0.745449293662083,-0.05582051525540964,0.0020640856413831617
115,3.603299174639593,3.736351361770347,-5.756926649574848,0.7426608588030754,-0.05571717102434615,0.00206378125760897
116,3.782936090289661,3.4494321479265437,-6.03006637651969,0.7398775923841016,-0.055613842593008375,0.002063469890563288
117,3.947885557878074,3.148852468628877,-6.279200285744622,0.7370994934886065,-0.05551053038809231,0.0020631515712361435
118,4.09749456004168,2.8358126215335995,-6.5033178187578855,0.7343265611733006,-0.05540723482870849,0.002062826334344097
119,4.231171364403519,2.5115634319485527,-6.701496060184153,0.7315587944690928,-0.055303956325935315,0.0020624942180218334
120,4.348387917879921,2.177401871458204,-6.872959065985835,0.7287961923821122,-0.055200695282435173,0.002062155263502667
121,4.44868200351607,1.8346637084757869,-7.017112150416007,0.7260387538950861,-0.05509745209210033,0.0020618095147873898
122,4.531658930605062,1.4847144456051247,-7.133425051626358,0.7232864779683614,-0.05499422713976677,0.0020614570183050715
123,4.596992942108424,1.1289460986601962,-7.221437834421466,0.7205393635404893,-0.054891020800946856,0.002061097822566109
124,4.6444284542075005,0.7687736804569527,-7.280851529331481,0.7177974095292883,-0.0547878334416167,0.002060731977809841
125,4.67378101355552,0.40562715222100404,-7.311573403816543,0.7150606148334798,-0.05468466541806828,0.0020603595356476607
