iteration,free_energy
1,18687.67418095694
2,18687.67418095694
3,18687.67418095694
4,18687.67418095694
5,18687.67418095694
6,18687.67418095694
7,18687.67418095694
8,18687.67418095694
9,18687.67418095694
10,18687.67418095694
11,18687.67418095694
12,18687.67418095694
13,18687.67418095694
14,18687.67418095694
15,18687.67418095694
16,18687.67418095694
17,18687.67418095694
18,18687.67418095694
19,18687.67418095694
20,18687.67418095694
21,18687.67418095694
22,18687.67418095694
23,18687.67418095694
24,18687.67418095694
25,18687.67418095694
26,18687.67418095694
27,18687.67418095694
28,18687.67418095694
29,18687.67418095694
30,18687.67418095694
31,18687.67418095694
32,18687.67418095694
33,18687.67418095694
34,18687.67418095694
35,18687.67418095694
36,18687.67418095694
37,18687.67418095694
38,18687.67418095694
39,18687.67418095694
40,18687.67418095694
41,18687.67418095694
42,18687.67418095694
43,18687.67418095694
44,18687.67418095694
45,18687.67418095694
46,18687.67418095694
47,18687.67418095694
48,18687.67418095694
49,18687.67418095694
50,18687.67418095694
51,18687.67418095694
52,18687.67418095694
53,18687.67418095694
54,18687.67418095694
55,18687.67418095694
56,18687.67418095694
57,18687.67418095694
58,18687.67418095694
59,18687.67418095694
60,18687.67418095694
61,18687.67418095694
62,18687.67418095694
63,18687.67418095694
64,18687.67418095694
65,18687.67418095694
66,18687.67418095694
67,18687.67418095694
68,18687.67418095694
69,18687.67418095694
70,18687.67418095694
71,18687.67418095694
72,18687.67418095694
73,18687.67418095694
74,18687.67418095694
75,18687.67418095694
76,18687.67418095694
77,18687.67418095694
78,18687.67418095694
79,18687.67418095694
80,18687.67418095694
81,18687.67418095694
82,18687.67418095694
83,18687.67418095694
84,18687.67418095694
85,18687.67418095694
86,18687.67418095694
87,18687.67418095694
88,18687.67418095694
89,18687.67418095694
90,18687.67418095694
91,18687.67418095694
92,18687.67418095694
93,18687.67418095694
94,18687.67418095694
95,18687.67418095694
96,18687.67418095694
97,18687.67418095694
98,18687.67418095694
99,18687.67418095694
100,18687.67418095694
