t,obs_term,prior_term,dyn_term,total
1,1.3448539472812229,9.673603219975544,0.0,11.018457167256766
2,0.09655917230170824,0.0,2.6084672492407823e8,2.608467250206374e8
3,0.10392190617693531,0.0,2.1968534859518176e8,2.1968534869910368e8
4,0.06428252552397412,0.0,1.8429048749764445e8,1.84290487561927e8
5,0.2467547935791976,0.0,1.5410221824566373e8,1.5410221849241853e8
6,0.046855909464334974,0.0,1.2858384588152805e8,1.2858384592838396e8
7,0.7209676116559308,0.0,1.0722225414149995e8,1.0722225486246756e8
8,0.03213109324893461,0.0,8.952932563895632e7,8.952932567108741e7
9,1.7701557902836433,0.0,7.504394248666123e7,7.504394425681701e7
10,0.8396696018404526,0.0,6.33341687840292e7,6.33341696236988e7
11,0.9345210584972294,0.0,5.399930297225916e7,5.399930390678021e7
12,0.03881811509481285,0.0,4.667156912324239e7,4.667156916206051e7
13,0.0537808751472567,0.0,4.101729034290884e7,4.101729039668971e7
14,1.275942793383533,0.0,3.673745330418741e7,3.6737454580130205e7
15,0.03186188544159085,0.0,3.3567629461102314e7,3.35676294929642e7
16,0.05200910432405417,0.0,3.1277265128144257e7,3.1277265180153362e7
17,0.18259799287050107,0.0,2.9668389184705723e7,2.9668389367303714e7
18,0.9312359872603824,0.0,2.8573813952468514e7,2.8573814883704502e7
19,0.30021818768784153,0.0,2.7854922431109086e7,2.7854922731327273e7
20,0.2763904896580499,0.0,2.7399144495810155e7,2.7399144772200644e7
21,0.03556021320571487,0.0,2.7117226986289576e7,2.711722702184979e7
22,1.0424074095245826,0.0,2.6940399101708483e7,2.694040014411589e7
23,0.23766510154137102,0.0,2.6817526452389225e7,2.6817526690054327e7
24,2.040096783216577,0.0,2.671233576407313e7,2.6712337804169912e7
25,0.1953911487211155,0.0,2.6600778766250033e7,2.660077896164118e7
26,0.8105443561006211,0.0,2.6468589277900066e7,2.6468590088444423e7
27,1.0451291723135638,0.0,2.630907283169149e7,2.630907387682066e7
28,0.07044393578758953,0.0,2.612115409677202e7,2.6121154167215955e7
29,0.0565001760458954,0.0,2.5907694436327834e7,2.590769449282801e7
30,0.033144295659570146,0.0,2.5674080572027422e7,2.5674080605171718e7
31,1.1485472653632347,0.0,2.5427075777841173e7,2.542707692638844e7
32,2.0428657576741056,0.0,2.5173917406624302e7,2.517391944949006e7
33,0.39640450143708555,0.0,2.492163886937452e7,2.4921639265779022e7
34,0.18409184324994324,0.0,2.4676590347886007e7,2.467659053197785e7
35,0.0225812459766947,0.0,2.4444130365492653e7,2.44441303880739e7
36,0.4163132562604271,0.0,2.4228459665124953e7,2.422846008143821e7
37,1.856859866722797,0.0,2.403256940614112e7,2.4032571263000987e7
38,0.053498365645477816,0.0,2.3858277241988845e7,2.385827729548721e7
39,0.49821348745993904,0.0,2.3706327132561103e7,2.370632763077459e7
40,0.025734224487204308,0.0,2.3576531543678954e7,2.3576531569413178e7
41,0.02508212516924296,0.0,2.346793777692455e7,2.3467937802006677e7
42,0.05936137246189703,0.0,2.337900336801014e7,2.3379003427371513e7
43,0.25755119734887805,0.0,2.3307768640734296e7,2.3307768898285493e7
44,0.47644763320843503,0.0,2.3252017479699433e7,2.3252017956147067e7
45,0.21239381051438258,0.0,2.3209420097096574e7,2.3209420309490383e7
46,0.3354646962745992,0.0,2.3177653955707766e7,2.3177654291172463e7
47,0.14603608079205738,0.0,2.3154501035489917e7,2.3154501181525998e7
48,0.11086156969029307,0.0,2.313792128240003e7,2.31379213932616e7
49,1.0935739500608983,0.0,2.312610336164368e7,2.312610445521763e7
50,0.3154679852601107,0.0,2.3117494774666328e7,2.311749509013431e7
51,0.986388438578486,0.0,2.311081402377165e7,2.311081501016009e7
52,0.022525187864085437,0.0,2.310504785725857e7,2.3105047879783757e7
53,1.1072250817516756,0.0,2.3099436745556243e7,2.3099437852781326e7
54,1.7478648211413133,0.0,2.30934516743772e7,2.309345342224202e7
55,0.046069129223239955,0.0,2.3086765132261626e7,2.3086765178330757e7
56,0.3966029942711172,0.0,2.3079218862648297e7,2.3079219259251293e7
57,0.041031457534842955,0.0,2.307079057925538e7,2.3070790620286837e7
58,0.20822176460386285,0.0,2.3061561439428024e7,2.3061561647649787e7
59,0.02912601768745958,0.0,2.3051685665947344e7,2.3051685695073362e7
60,0.02203008325918442,0.0,2.3041363315941654e7,2.3041363337971736e7
61,0.050304078718451536,0.0,2.303081683739656e7,2.3030816887700636e7
62,1.8783245137384565,0.0,2.302027173933659e7,2.3020273617661104e7
63,0.6442221092043442,0.0,2.3009941435929477e7,2.3009942080151588e7
64,0.055057213715452996,0.0,2.3000016110926658e7,2.300001616598387e7
65,0.8631991089190715,0.0,2.299065528840255e7,2.2990656151601657e7
66,0.09750738296156039,0.0,2.2981983681959264e7,2.2981983779466648e7
67,0.033203062333619714,0.0,2.297408982566513e7,2.2974089858868193e7
68,2.5094071448462745,0.0,2.2967026959749e7,2.2967029469156142e7
69,0.14209985210354584,0.0,2.296081564512815e7,2.2960815787228003e7
70,0.08037065475911821,0.0,2.2955447607400723e7,2.2955447687771376e7
71,0.8259505280012183,0.0,2.2950890355946552e7,2.295089118189708e7
72,0.18607150506541892,0.0,2.2947092180660862e7,2.2947092366732366e7
73,0.08843039923788049,0.0,2.294398719444185e7,2.2943987282872252e7
74,0.04406105345961127,0.0,2.294150015668388e7,2.2941500200744934e7
75,0.3256953715296772,0.0,2.2939550878771797e7,2.293955120446717e7
76,0.044572765429833176,0.0,2.293805807491587e7,2.2938058119488638e7
77,1.3592631730789688,0.0,2.293694257704928e7,2.2936943936312456e7
78,0.062163330062447245,0.0,2.2936129880960662e7,2.2936129943123993e7
79,2.537371777367754,0.0,2.293555203099365e7,2.293555456836543e7
80,0.2672500787647449,0.0,2.293514888060776e7,2.293514914785784e7
81,0.09455462713632808,0.0,2.2934868788482584e7,2.293486888303721e7
82,0.022016977294309785,0.0,2.29346688273743e7,2.2934668849391278e7
83,0.20673196751963221,0.0,2.2934514589696888e7,2.2934514796428856e7
84,0.04683083390815139,0.0,2.293437967589981e7,2.2934379722730644e7
85,0.045857467589035514,0.0,2.2934244950520612e7,2.293424499637808e7
86,1.017986489604813,0.0,2.2934097644555617e7,2.293409866254211e7
87,0.865552117344975,0.0,2.2933930374537066e7,2.293393124008918e7
88,0.693442521037617,0.0,2.293374013830997e7,2.293374083175249e7
89,2.5230251456770736,0.0,2.2933527336933225e7,2.293352985995837e7
90,0.15970815360688073,0.0,2.293329486102027e7,2.2933295020728424e7
91,0.024958287691311733,0.0,2.293304726887076e7,2.2933047293829046e7
92,0.2389699584132068,0.0,2.293279007415355e7,2.293279031312351e7
93,0.3188237726197507,0.0,2.2932529152465932e7,2.2932529471289705e7
94,0.39110857813137717,0.0,2.293227026854232e7,2.29322706596509e7
95,0.3198192585901225,0.0,2.2932018719898626e7,2.2932019039717887e7
96,0.9606783678641554,0.0,2.293177908835845e7,2.293178004903682e7
97,0.45114913136451285,0.0,2.2931555087701663e7,2.2931555538850795e7
98,1.279655373514713,0.0,2.293134949360455e7,2.2931350773259923e7
99,1.151618382473861,0.0,2.293116414134744e7,2.2931165292965826e7
100,0.3858953306298125,0.0,2.2930999975806914e7,2.2931000361702245e7
101,0.7141317270027987,0.0,2.2930857140043106e7,2.2930857854174834e7
102,0.054550439869052475,0.0,2.2930735090062633e7,2.2930735144613072e7
103,0.06661601482805121,0.0,2.2930632723249327e7,2.293063278986534e7
104,0.24545165515371006,0.0,2.2930548511273507e7,2.2930548756725162e7
105,0.4741495238674376,0.0,2.2930480629975073e7,2.29304811041246e7
106,0.3045177729215285,0.0,2.2930427079898752e7,2.2930427384416524e7
107,0.4147882642771936,0.0,2.29303857932971e7,2.2930386208085366e7
108,0.024420253400309493,0.0,2.2930354725018647e7,2.29303547494389e7
109,1.5266594826913626,0.0,2.293033192593124e7,2.2930333452590723e7
110,0.2747719066923426,0.0,2.293031559871026e7,2.2930315873482168e7
111,0.5939617280987564,0.0,2.2930304136792693e7,2.293030473075442e7
112,0.08323431273643689,0.0,2.2930296147824373e7,2.2930296231058687e7
113,0.5592803899828112,0.0,2.2930290463429984e7,2.2930291022710375e7
114,0.022031695886775705,0.0,2.293028613764229e7,2.2930286159673985e7
115,0.18764524397532975,0.0,2.2930282436263833e7,2.293028262390908e7
116,0.11462020165566356,0.0,2.293027881932791e7,2.293027893394811e7
117,0.24071530217061382,0.0,2.2930274918857295e7,2.2930275159572598e7
118,0.03857717132386316,0.0,2.2930270513858747e7,2.293027055243592e7
119,1.8270957952732476,0.0,2.293026550421311e7,2.2930267331308905e7
120,0.09165959996265048,0.0,2.293025988481674e7,2.293025997647634e7
121,0.2008047771050132,0.0,2.2930253721206635e7,2.2930253922011413e7
122,0.7184403855693163,0.0,2.293024712745309e7,2.2930247845893476e7
123,1.430745198655752,0.0,2.293024024673687e7,2.293024167748207e7
124,0.8518574907824106,0.0,2.2930233234869793e7,2.2930234086727284e7
125,0.07689723113264703,0.0,2.293022624714992e7,2.293022632404715e7
126,0.6457255256043936,0.0,2.293021942833467e7,2.2930220074060194e7
127,0.031874929575320385,0.0,2.2930212905338384e7,2.2930212937213313e7
128,0.5534928132509205,0.0,2.2930206782657865e7,2.293020733615068e7
129,0.12090658300427858,0.0,2.2930201140028454e7,2.293020126093504e7
130,0.5646696788324748,0.0,2.2930196031972043e7,2.2930196596641723e7
131,0.048509817324882146,0.0,2.2930191488766484e7,2.29301915372763e7
132,0.02924909797527563,0.0,2.2930187518745102e7,2.29301875479942e7
133,0.044840995663621624,0.0,2.293018411121453e7,2.2930184156055525e7
134,1.2995605527574257,0.0,2.293018123975027e7,2.2930182539310824e7
135,0.3237059169231257,0.0,2.293017886580731e7,2.2930179189513225e7
136,0.6292340331651425,0.0,2.2930176942113925e7,2.293017757134796e7
137,0.15458689338948686,0.0,2.293017541592126e7,2.2930175570508152e7
138,0.7825721372567348,0.0,2.293017423206451e7,2.293017501463665e7
139,0.34691181162266693,0.0,2.2930173335515525e7,2.2930173682427336e7
140,0.0949234749799563,0.0,2.2930172673374746e7,2.293017276829822e7
141,0.40572780276819326,0.0,2.2930172196484327e7,2.293017260221213e7
142,0.022583551053045794,0.0,2.293017186055266e7,2.2930171883136213e7
143,0.43768160194214517,0.0,2.2930171626855556e7,2.2930172064537156e7
144,1.1267663947589943,0.0,2.2930171462580934e7,2.293017258934733e7
145,1.510788316727075,0.0,2.293017134077781e7,2.293017285156613e7
146,0.4758369964513087,0.0,2.293017124033159e7,2.2930171716168586e7
147,1.8753573557643661,0.0,2.293017114550502e7,2.2930173020862374e7
148,0.14924674632046886,0.0,2.293017104535385e7,2.2930171194600593e7
149,0.9831555485235622,0.0,2.2930170933086626e7,2.2930171916242175e7
150,0.031843955565872877,0.0,2.2930170805090815e7,2.293017083693477e7
151,0.027961901848998997,0.0,2.2930170660497952e7,2.2930170688459855e7
152,0.2915868186814915,0.0,2.2930170500610884e7,2.2930170792197704e7
153,0.06958842699853672,0.0,2.2930170328233507e7,2.2930170397821933e7
154,0.0400368731099969,0.0,2.293017014704767e7,2.293017018708454e7
155,0.025538610999162548,0.0,2.2930169961145245e7,2.2930169986683857e7
156,0.6361821825396905,0.0,2.2930169774721652e7,2.2930170410903834e7
157,0.0372081018518631,0.0,2.293016959167843e7,2.2930169628886532e7
158,0.038213941256705186,0.0,2.293016941550737e7,2.293016945372131e7
159,0.3639450423837837,0.0,2.2930169249228235e7,2.2930169613173276e7
160,1.3684296547243553,0.0,2.2930169095241744e7,2.2930170463671397e7
161,4.995329699454585,0.0,2.293016895538807e7,2.293017395071777e7
162,0.2787671007252516,0.0,2.293016883080266e7,2.2930169109569762e7
163,0.26222263264055473,0.0,2.2930168721742846e7,2.293016898396548e7
164,0.14438117662078787,0.0,2.2930168627873622e7,2.29301687722548e7
