t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
26,1.0958488771359873,-0.043119947609777665,0.6598321597415354,0.0004313021936282882,-0.00017412609533682218,-3.218759098511709e-5,1.7605191525157758e-5
27,1.0948392465903165,0.022897540870432723,0.46055636905160213,0.00037421212965827746,-0.00013027282916357847,-2.285006367508609e-5,1.2637285055711712e-5
28,1.0994145423990302,0.06892412254099503,0.5036389096146082,0.0003976850080070507,-0.00014026889513510155,2.234463440519301e-5,-2.9905019340982957e-6
29,1.1088414575102599,0.11928654697566911,1.18674995195998,0.0003327341998259092,-0.00013288059281259243,1.6320954191240584e-5,2.057688875637576e-5
30,1.1267723703043442,0.23796977489543764,1.153654419811315,0.00035994483026591614,-0.00014124845892231612,2.1761781047742274e-5,3.7769639148181657e-5
31,1.156341631464519,0.35328056402261493,0.964157594935129,0.00029194311713872723,-0.0001464880286803578,4.6712446935218465e-6,2.629093270590358e-5
32,1.1965164310362084,0.44965175590919876,0.8125430482933684,0.0002583291804524147,-0.00016484743152339165,-2.8453696936300842e-5,4.790941734384686e-5
33,1.245547936298885,0.5308878868130664,0.8791862472733178,0.000242033529898717,-0.000171422059706823,-1.89292480397008e-5,4.572896736463034e-5
34,1.3030019167423452,0.6188470006656258,1.3581082239106854,0.00022119234404950757,-0.0001618265924008666,-3.905359071066603e-5,4.932779539367566e-5
35,1.3716712212078612,0.7547008433286999,0.7409002901210127,0.0001972657248300535,-0.00014088606706107314,-5.806442972032724e-5,2.3684382428895703e-5
36,1.4508531901023152,0.8288260552147519,0.6177065273296078,0.0001870234705433398,-0.00018071263212977645,-8.956949020464064e-5,3.334386349284478e-5
37,1.5368039367093378,0.8906180614347003,0.7694111621628548,0.00020826266678159664,-0.00018414195462054128,-0.00012670426399683963,1.9178077064667526e-5
38,1.6296863589244792,0.9675194114295694,0.7753112071423625,0.00015360037056420754,-0.00023028109135559308,-0.00014346367248863615,2.852212761531174e-6
39,1.7303335305896486,1.0450632578109658,0.5911290835754439,9.888844481584347e-5,-0.00025459267125128377,-8.973462884588726e-5,7.981019315830792e-6
40,1.8378355667316897,1.1041803246143114,0.43736660419121004,4.212293058602857e-5,-0.0002593593838130656,-4.063260530908697e-5,-1.1129280926534339e-5
41,1.9504746350204571,1.1479290139098155,0.48257324047352324,3.1146220938371635e-6,-0.0002511510270258186,-3.662753652635107e-5,1.2336902047337076e-5
42,2.0676687015870923,1.1961011220131916,0.5155840539519803,-4.389171628897979e-5,-0.00025556121741355294,-5.437719174906665e-6,4.8540593748508916e-5
43,2.1898808433731713,1.2476171423921718,-0.08677422056511774,-1.3885157416030237e-6,-0.0002175397521872432,-2.290417086205627e-5,2.801675354325349e-5
44,2.31417812094586,1.2389686909161965,-0.10961279325747353,-3.6278727015794606e-5,-0.0001980688386096746,5.616127454372511e-6,1.8940454012657823e-5
45,2.4375056311124634,1.227958286949986,-0.09580347885324778,-9.048999550145272e-5,-0.00018080730144967236,7.844863927205509e-6,6.505642195338657e-5
46,2.559792456668727,1.2183560376516698,0.1309267851248877,-0.00013222898546154,-0.00018606792696546009,3.962525535240746e-5,5.232622240360273e-5
47,2.6822780568323785,1.2314095597818686,-0.020059446292141236,-0.0001755024444552186,-0.0001693535010799269,5.260536097268046e-6,8.076576218240912e-5
48,2.8053246609916505,1.2294120210780626,0.15105602447472866,-0.0001849440494750779,-0.0002570061437241763,3.788844751969223e-5,9.348568435715343e-5
49,2.9290123897156803,1.24454044126988,0.3659225798968294,-0.00021750245483533222,-0.00030709244787024997,2.0866433199564016e-6,0.0001282665418101995
50,3.0553450805141957,1.281091391168271,0.46389056136028617,-0.00023734117243241821,-0.0003046532706950088,4.965318602022168e-5,0.00012933477490607655
51,3.185799652585718,1.3274783847581222,0.5583238648429396,-0.0002841656617449777,-0.00025992905122301113,5.826850079951092e-5,0.000145117573351591
52,3.321439528614443,1.3833110301819136,0.8438297455610735,-0.00032849868804058445,-0.0002755762639896301,5.930627400079005e-5,0.00015404942804487652
53,3.4639079130443005,1.4676958637008823,0.7822710745347068,-0.0003532814231781905,-0.000323613396929185,7.457973804176745e-5,0.00017569721838704808
54,3.6145614983906853,1.5458576356123304,0.8772069320111425,-0.00039323781891840737,-0.0003189427655517953,0.00011618115863469635,0.0001598537206352577
55,3.7735710386680577,1.6335845782580283,1.1852778517472027,-0.0004134267767907895,-0.0002996318506752197,0.00015721696678290463,0.00017345759392657187
56,3.942815193729867,1.7521331611388664,1.3389356056521617,-0.00046349114907307486,-0.00024330109985555885,0.00017649903034947333,0.00021857645958933664
57,4.124684459436894,1.886036612573645,1.1685222036848986,-0.00048314769462249317,-0.00022055950069811378,0.00024018835086067646,0.00020872623330624103
58,4.31914332666435,2.0029063056077745,0.9752498932601492,-0.0004962249905616674,-0.0002276254409383039,0.00022031561769438922,0.0002456780115580321
59,4.524286718336735,2.1004440254116523,1.1572364220363025,-0.0005174325449038723,-0.00020584402729633102,0.0002773301142583704,0.00017971121312234306
60,4.740072050655735,2.2161905320890645,1.06030967485982,-0.0005559681057289125,-0.00023348934901682507,0.00026042877058810585,0.00020745075769622342
61,4.9669859191385894,2.3221959090131925,1.2565018272581459,-0.0005859612665165084,-0.00025278781890391774,0.00027878954515822416,0.00023967850126357612
62,5.205491772096552,2.44788531661572,1.0991489645200148,-0.0006265240114564468,-0.00024731388360608276,0.00030754324199941537,0.00026753736917916666
63,5.455825701609812,2.557804991758215,1.0348169284209856,-0.0006424695993414966,-0.00021782368431250113,0.00031001059275689613,0.00028149626119450505
64,5.716799301819516,2.6613113290816535,1.1014407129303767,-0.0006481080642632537,-0.00015809620489221998,0.00035272506903228273,0.0003256396073269388
65,5.988428171204018,2.7714120821176773,1.075732646348279,-0.0005976642436148465,-8.905383838170858e-5,0.0004121005076133988,0.0002956927725565096
66,6.2709372715979255,2.8789849470689157,1.5402751608352019,-0.000606540994461623,-5.308335830755215e-5,0.00044140010865046666,0.0003190532508021114
67,6.566535239572901,3.032991817832922,1.845586214207819,-0.000657001089669523,-1.2294709849983347e-6,0.00046596865851008536,0.0002737965242288259
68,6.879057969099213,3.217596850296333,1.376636764363946,-0.0006350027491622999,2.35387835808251e-5,0.000493490231831047,0.0002443881244174401
69,7.207715874007046,3.3552932003395903,1.598031553059478,-0.0006553224700404256,7.30838305644832e-5,0.0005490452274150466,0.00021312091130084882
70,7.551185043806515,3.515105765474488,1.3863545626243496,-0.0006422219976937747,0.00016471935550172443,0.0005691638345970083,0.00020518919418882305
71,7.90965256538228,3.653750951873085,1.110977480212704,-0.0006261116908478375,0.00022311486592207805,0.0006095178362901554,0.00020389509278793188
72,8.280569359249023,3.764882127157619,0.9238309817278771,-0.0006174924525935398,0.00027865180149400673,0.000635278752946817,0.0002064228717047952
73,8.661619136507385,3.8573083470270033,1.0746031539627845,-0.0005466906583793764,0.00037742991525645844,0.0006664671520373231,0.00015811281303295617
74,9.052708745031813,3.964743854114315,1.2963334430568316,-0.000515141454762029,0.000462238979310324,0.0006946251603590483,0.00013101876789156647
75,9.455662421996372,4.094357096378469,1.1013778619450032,-0.0003910100775033631,0.00047593818473543986,0.0006970146013757473,0.00014100821547694098
76,9.870581358635485,4.2044929897132794,1.1874126455437428,-0.0003394805333970213,0.0005390925718512226,0.0006931255616901617,0.00015099869400893588
