t,dim_1,dim_2,dim_3
139,0.014249717013733522,0.02103590173424228,0.12153721348244645
140,0.014249717013550194,0.021035901734068364,0.12153721347900903
141,0.014249717013338457,0.021035901734013956,0.12153721347637084
142,0.014249717013113006,0.021035901734007885,0.12153721347444686
143,0.014249717012887865,0.0210359017340014,0.12153721347312404
144,0.014249717012674867,0.021035901733965454,0.12153721347227828
145,0.014249717012482843,0.021035901733887037,0.12153721347178707
146,0.014249717012317316,0.021035901733764933,0.12153721347153913
147,0.014249717012180764,0.021035901733605974,0.12153721347144043
148,0.014249717012073084,0.02103590173342137,0.1215372134714172
149,0.014249717011992138,0.021035901733223998,0.12153721347141577
150,0.014249717011934483,0.021035901733026267,0.12153721347140153
151,0.014249717011895955,0.02103590173283867,0.12153721347135536
152,0.014249717011872198,0.021035901732669015,0.12153721347127064
153,0.0142497170118591,0.02103590173252246,0.12153721347114979
154,0.014249717011853015,0.02103590173240127,0.1215372134710007
155,0.01424971701185096,0.021035901732305445,0.12153721347083389
156,0.014249717011850661,0.02103590173223316,0.1215372134706608
157,0.014249717011850542,0.021035901732181537,0.12153721347049135
158,0.014249717011849645,0.02103590173214691,0.12153721347033394
159,0.01424971701184748,0.021035901732125464,0.1215372134701944
160,0.014249717011843958,0.02103590173211349,0.12153721347007597
161,0.014249717011839308,0.021035901732107898,0.12153721346997991
162,0.014249717011833791,0.021035901732105948,0.1215372134699054
163,0.014249717011827846,0.021035901732105636,0.1215372134698504
164,0.014249717011821837,0.021035901732105556,0.12153721346981212
165,0.014249717011816073,0.021035901732104796,0.12153721346978716
166,0.014249717011810834,0.021035901732102933,0.12153721346977225
167,0.014249717011806275,0.021035901732099942,0.12153721346976455
168,0.014249717011802485,0.02103590173209594,0.12153721346976126
169,0.014249717011799456,0.02103590173209115,0.12153721346976033
170,0.014249717011797164,0.02103590173208596,0.12153721346976025
171,0.014249717011795511,0.02103590173208069,0.12153721346975999
172,0.014249717011794411,0.02103590173207565,0.12153721346975901
173,0.01424971701179369,0.021035901732070966,0.12153721346975689
174,0.014249717011793292,0.021035901732066924,0.12153721346975391
175,0.0142497170117931,0.0210359017320636,0.12153721346975015
176,0.014249717011793018,0.021035901732060876,0.12153721346974578
177,0.014249717011792994,0.021035901732058816,0.12153721346974117
178,0.014249717011792989,0.021035901732057306,0.1215372134697366
179,0.01424971701179298,0.02103590173205635,0.12153721346973242
180,0.014249717011792935,0.02103590173205572,0.12153721346972864
181,0.014249717011792855,0.021035901732055377,0.12153721346972542
182,0.014249717011792737,0.021035901732055214,0.12153721346972275
183,0.014249717011792593,0.021035901732055124,0.12153721346972059
184,0.014249717011792428,0.021035901732055124,0.12153721346971899
185,0.01424971701179228,0.021035901732055145,0.12153721346971791
186,0.014249717011792118,0.021035901732055096,0.12153721346971713
187,0.01424971701179197,0.021035901732055058,0.12153721346971667
188,0.014249717011791844,0.02103590173205499,0.12153721346971644
189,0.014249717011791741,0.02103590173205489,0.12153721346971637
190,0.014249717011791674,0.021035901732054774,0.12153721346971644
191,0.014249717011791594,0.021035901732054618,0.12153721346971644
192,0.014249717011791544,0.021035901732054454,0.12153721346971644
193,0.014249717011791512,0.021035901732054305,0.1215372134697164
194,0.014249717011791492,0.021035901732054163,0.12153721346971633
195,0.014249717011791469,0.021035901732054035,0.12153721346971617
196,0.014249717011791466,0.021035901732053948,0.12153721346971613
197,0.014249717011791476,0.021035901732053913,0.12153721346971605
198,0.014249717011791476,0.021035901732053868,0.12153721346971585
199,0.01424971701179147,0.021035901732053816,0.1215372134697157
200,0.014249717011791469,0.021035901732053792,0.12153721346971559
201,0.014249717011791469,0.021035901732053774,0.12153721346971555
202,0.014249717011791459,0.02103590173205374,0.12153721346971544
203,0.014249717011791466,0.021035901732053747,0.12153721346971535
204,0.014249717011791454,0.021035901732053698,0.12153721346971524
205,0.014249717011791445,0.021035901732053698,0.12153721346971516
206,0.014249717011791419,0.02103590173205365,0.12153721346971505
207,0.014249717011791415,0.021035901732053632,0.12153721346971501
208,0.014249717011791426,0.021035901732053653,0.12153721346971505
209,0.014249717011791426,0.021035901732053684,0.12153721346971512
210,0.014249717011791417,0.021035901732053667,0.12153721346971516
211,0.014249717011791426,0.021035901732053684,0.12153721346971505
212,0.014249717011791427,0.02103590173205367,0.12153721346971505
213,0.014249717011791424,0.021035901732053656,0.12153721346971505
214,0.014249717011791424,0.021035901732053663,0.12153721346971505
215,0.01424971701179142,0.021035901732053663,0.12153721346971505
216,0.014249717011791415,0.021035901732053653,0.12153721346971509
217,0.014249717011791417,0.021035901732053667,0.12153721346971505
218,0.014249717011791424,0.0210359017320537,0.12153721346971509
219,0.01424971701179142,0.021035901732053698,0.12153721346971512
220,0.014249717011791424,0.021035901732053736,0.12153721346971516
221,0.014249717011791424,0.02103590173205375,0.1215372134697152
222,0.014249717011791427,0.02103590173205376,0.12153721346971516
223,0.014249717011791436,0.021035901732053785,0.12153721346971516
224,0.01424971701179144,0.021035901732053802,0.12153721346971512
225,0.014249717011791441,0.021035901732053806,0.12153721346971516
226,0.014249717011791438,0.02103590173205379,0.12153721346971512
227,0.014249717011791436,0.02103590173205378,0.1215372134697152
228,0.014249717011791438,0.021035901732053792,0.12153721346971529
229,0.014249717011791436,0.021035901732053778,0.12153721346971529
230,0.014249717011791422,0.021035901732053757,0.12153721346971531
231,0.014249717011791424,0.021035901732053743,0.12153721346971531
232,0.014249717011791441,0.021035901732053764,0.12153721346971531
233,0.014249717011791441,0.021035901732053747,0.12153721346971524
234,0.014249717011791438,0.021035901732053726,0.1215372134697152
235,0.01424971701179144,0.02103590173205373,0.12153721346971516
236,0.014249717011791438,0.021035901732053726,0.12153721346971509
237,0.014249717011791434,0.021035901732053695,0.12153721346971509
238,0.014249717011791443,0.021035901732053736,0.12153721346971512
239,0.014249717011791431,0.021035901732053712,0.12153721346971512
240,0.014249717011791434,0.02103590173205374,0.12153721346971509
241,0.014249717011791438,0.021035901732053722,0.12153721346971509
242,0.014249717011791433,0.021035901732053733,0.12153721346971509
243,0.014249717011791436,0.021035901732053695,0.12153721346971512
244,0.014249717011791434,0.021035901732053733,0.12153721346971516
245,0.014249717011791422,0.02103590173205372,0.12153721346971524
246,0.01424971701179143,0.021035901732053743,0.12153721346971531
247,0.014249717011791422,0.02103590173205375,0.12153721346971531
248,0.014249717011791427,0.02103590173205374,0.12153721346971524
249,0.014249717011791417,0.021035901732053754,0.12153721346971524
250,0.01424971701179142,0.021035901732053754,0.12153721346971531
251,0.014249717011791419,0.02103590173205375,0.12153721346971524
252,0.014249717011791427,0.02103590173205375,0.12153721346971516
253,0.014249717011791419,0.021035901732053757,0.12153721346971516
254,0.01424971701179142,0.021035901732053757,0.1215372134697152
255,0.014249717011791434,0.021035901732053785,0.1215372134697152
256,0.01424971701179145,0.021035901732053823,0.12153721346971516
257,0.01424971701179145,0.021035901732053826,0.1215372134697152
258,0.014249717011791452,0.021035901732053795,0.1215372134697152
259,0.014249717011791445,0.0210359017320538,0.12153721346971516
260,0.014249717011791426,0.02103590173205373,0.1215372134697152
261,0.014249717011791422,0.021035901732053712,0.1215372134697152
262,0.01424971701179142,0.021035901732053705,0.1215372134697152
263,0.014249717011791424,0.0210359017320537,0.1215372134697152
264,0.014249717011791426,0.021035901732053695,0.12153721346971529
265,0.014249717011791422,0.02103590173205371,0.12153721346971531
266,0.014249717011791431,0.021035901732053712,0.1215372134697152
267,0.014249717011791436,0.02103590173205372,0.12153721346971524
268,0.014249717011791433,0.021035901732053736,0.12153721346971516
269,0.014249717011791424,0.0210359017320537,0.12153721346971505
270,0.01424971701179141,0.021035901732053674,0.12153721346971505
271,0.014249717011791424,0.02103590173205367,0.12153721346971497
272,0.01424971701179142,0.02103590173205369,0.12153721346971492
273,0.014249717011791434,0.02103590173205372,0.12153721346971497
274,0.014249717011791426,0.021035901732053726,0.12153721346971505
275,0.014249717011791431,0.02103590173205374,0.12153721346971512
276,0.014249717011791445,0.021035901732053754,0.12153721346971524
277,0.014249717011791441,0.021035901732053747,0.1215372134697152
278,0.014249717011791447,0.021035901732053764,0.12153721346971529
279,0.014249717011791448,0.021035901732053792,0.12153721346971531
280,0.014249717011791438,0.021035901732053792,0.12153721346971531
281,0.014249717011791438,0.021035901732053743,0.12153721346971524
282,0.014249717011791443,0.021035901732053754,0.12153721346971524
283,0.014249717011791438,0.021035901732053754,0.1215372134697152
284,0.014249717011791445,0.02103590173205374,0.12153721346971516
285,0.014249717011791431,0.02103590173205372,0.12153721346971516
286,0.014249717011791434,0.02103590173205374,0.12153721346971516
287,0.014249717011791445,0.021035901732053736,0.12153721346971516
288,0.014249717011791445,0.021035901732053747,0.12153721346971516
289,0.014249717011791441,0.021035901732053715,0.12153721346971505
290,0.014249717011791434,0.02103590173205372,0.12153721346971505
291,0.014249717011791424,0.021035901732053715,0.12153721346971505
292,0.014249717011791427,0.021035901732053715,0.12153721346971509
293,0.014249717011791431,0.021035901732053743,0.12153721346971516
294,0.014249717011791434,0.02103590173205373,0.12153721346971516
295,0.014249717011791433,0.021035901732053722,0.12153721346971516
296,0.014249717011791443,0.02103590173205372,0.12153721346971516
297,0.01424971701179144,0.02103590173205373,0.12153721346971516
298,0.014249717011791431,0.02103590173205373,0.12153721346971524
299,0.014249717011791419,0.021035901732053695,0.12153721346971524
300,0.014249717011791415,0.021035901732053695,0.1215372134697152
301,0.014249717011791415,0.021035901732053688,0.12153721346971516
302,0.01424971701179141,0.021035901732053688,0.12153721346971516
303,0.014249717011791424,0.021035901732053715,0.12153721346971516
304,0.01424971701179143,0.02103590173205374,0.1215372134697152
305,0.014249717011791419,0.02103590173205372,0.1215372134697152
306,0.014249717011791407,0.021035901732053712,0.12153721346971516
307,0.014249717011791417,0.021035901732053726,0.12153721346971516
308,0.01424971701179142,0.021035901732053754,0.1215372134697152
309,0.014249717011791424,0.02103590173205377,0.12153721346971516
310,0.014249717011791414,0.02103590173205374,0.12153721346971512
311,0.014249717011791427,0.021035901732053757,0.12153721346971509
312,0.014249717011791441,0.021035901732053754,0.12153721346971516
313,0.014249717011791438,0.02103590173205372,0.12153721346971512
314,0.014249717011791431,0.021035901732053712,0.12153721346971516
315,0.014249717011791408,0.021035901732053684,0.12153721346971512
316,0.014249717011791412,0.021035901732053698,0.12153721346971516
317,0.014249717011791419,0.0210359017320537,0.12153721346971516
318,0.01424971701179142,0.02103590173205373,0.12153721346971516
319,0.014249717011791427,0.02103590173205374,0.1215372134697152
320,0.01424971701179141,0.021035901732053698,0.12153721346971509
321,0.014249717011791426,0.021035901732053722,0.12153721346971512
322,0.01424971701179142,0.021035901732053698,0.12153721346971509
323,0.014249717011791419,0.021035901732053705,0.12153721346971516
324,0.014249717011791427,0.021035901732053726,0.1215372134697152
325,0.014249717011791424,0.021035901732053726,0.12153721346971516
326,0.014249717011791417,0.02103590173205369,0.12153721346971512
327,0.014249717011791438,0.0210359017320537,0.12153721346971516
328,0.014249717011791424,0.021035901732053677,0.12153721346971512
329,0.014249717011791433,0.02103590173205369,0.12153721346971516
330,0.01424971701179144,0.021035901732053698,0.12153721346971516
331,0.014249717011791438,0.021035901732053712,0.12153721346971516
332,0.014249717011791427,0.02103590173205372,0.12153721346971516
333,0.014249717011791419,0.02103590173205372,0.12153721346971516
334,0.014249717011791427,0.02103590173205371,0.12153721346971512
335,0.01424971701179143,0.02103590173205371,0.12153721346971516
336,0.01424971701179142,0.021035901732053733,0.12153721346971516
337,0.014249717011791426,0.021035901732053743,0.12153721346971516
338,0.01424971701179141,0.021035901732053715,0.12153721346971505
339,0.01424971701179142,0.021035901732053733,0.12153721346971505
340,0.014249717011791434,0.021035901732053757,0.12153721346971512
341,0.014249717011791427,0.021035901732053747,0.12153721346971505
342,0.014249717011791434,0.021035901732053778,0.12153721346971505
343,0.014249717011791436,0.021035901732053743,0.12153721346971497
344,0.014249717011791433,0.021035901732053726,0.12153721346971501
345,0.014249717011791427,0.02103590173205371,0.12153721346971505
346,0.014249717011791426,0.021035901732053722,0.12153721346971505
347,0.01424971701179142,0.021035901732053698,0.12153721346971512
348,0.014249717011791426,0.021035901732053674,0.12153721346971516
349,0.014249717011791433,0.021035901732053698,0.12153721346971516
350,0.014249717011791434,0.02103590173205373,0.1215372134697152
351,0.014249717011791431,0.02103590173205374,0.1215372134697152
352,0.014249717011791438,0.021035901732053747,0.1215372134697152
353,0.01424971701179144,0.021035901732053747,0.12153721346971516
354,0.014249717011791436,0.021035901732053754,0.12153721346971512
355,0.014249717011791427,0.021035901732053747,0.12153721346971512
356,0.014249717011791431,0.021035901732053726,0.12153721346971509
357,0.014249717011791422,0.021035901732053726,0.12153721346971501
358,0.014249717011791431,0.021035901732053743,0.12153721346971512
359,0.014249717011791431,0.02103590173205373,0.12153721346971512
360,0.014249717011791445,0.021035901732053743,0.1215372134697152
361,0.014249717011791447,0.021035901732053754,0.12153721346971524
362,0.014249717011791445,0.02103590173205374,0.12153721346971524
363,0.014249717011791438,0.02103590173205374,0.12153721346971524
364,0.014249717011791434,0.02103590173205373,0.12153721346971524
365,0.014249717011791436,0.02103590173205374,0.1215372134697152
366,0.014249717011791431,0.02103590173205373,0.12153721346971516
367,0.014249717011791436,0.021035901732053747,0.1215372134697152
368,0.014249717011791441,0.021035901732053754,0.1215372134697152
369,0.014249717011791445,0.02103590173205374,0.12153721346971516
370,0.014249717011791441,0.02103590173205374,0.1215372134697152
371,0.014249717011791438,0.021035901732053747,0.12153721346971516
372,0.01424971701179144,0.021035901732053754,0.12153721346971516
373,0.014249717011791448,0.021035901732053774,0.12153721346971516
374,0.014249717011791445,0.021035901732053754,0.12153721346971516
375,0.014249717011791438,0.021035901732053747,0.12153721346971512
376,0.014249717011791427,0.021035901732053733,0.12153721346971512
377,0.014249717011791433,0.021035901732053733,0.12153721346971512
378,0.014249717011791436,0.021035901732053733,0.12153721346971516
379,0.014249717011791434,0.02103590173205374,0.12153721346971516
380,0.014249717011791431,0.02103590173205374,0.12153721346971516
381,0.014249717011791436,0.021035901732053743,0.1215372134697152
382,0.014249717011791443,0.02103590173205374,0.1215372134697152
383,0.014249717011791436,0.02103590173205374,0.12153721346971524
384,0.014249717011791431,0.02103590173205373,0.1215372134697152
385,0.014249717011791434,0.02103590173205373,0.12153721346971524
386,0.014249717011791434,0.021035901732053722,0.1215372134697152
387,0.014249717011791431,0.021035901732053722,0.1215372134697152
388,0.014249717011791431,0.021035901732053722,0.1215372134697152
389,0.01424971701179143,0.02103590173205373,0.1215372134697152
390,0.01424971701179143,0.02103590173205374,0.1215372134697152
391,0.014249717011791431,0.021035901732053736,0.12153721346971524
392,0.01424971701179143,0.02103590173205375,0.1215372134697152
393,0.014249717011791436,0.021035901732053754,0.1215372134697152
394,0.01424971701179144,0.02103590173205377,0.1215372134697152
395,0.014249717011791434,0.02103590173205376,0.12153721346971512
396,0.014249717011791441,0.021035901732053757,0.12153721346971516
397,0.014249717011791441,0.021035901732053754,0.12153721346971516
398,0.014249717011791445,0.021035901732053754,0.1215372134697152
399,0.014249717011791436,0.02103590173205374,0.1215372134697152
400,0.014249717011791431,0.02103590173205374,0.12153721346971524
401,0.014249717011791434,0.02103590173205373,0.1215372134697152
402,0.01424971701179143,0.02103590173205374,0.1215372134697152
403,0.014249717011791438,0.021035901732053747,0.1215372134697152
404,0.014249717011791441,0.02103590173205374,0.12153721346971516
405,0.014249717011791441,0.02103590173205374,0.12153721346971516
406,0.014249717011791434,0.02103590173205374,0.12153721346971509
407,0.014249717011791434,0.021035901732053726,0.12153721346971512
408,0.014249717011791434,0.02103590173205373,0.12153721346971516
409,0.014249717011791433,0.02103590173205373,0.12153721346971512
410,0.014249717011791441,0.02103590173205374,0.12153721346971512
411,0.014249717011791438,0.021035901732053726,0.12153721346971512
412,0.014249717011791433,0.02103590173205372,0.12153721346971509
413,0.014249717011791438,0.021035901732053712,0.12153721346971512
414,0.014249717011791436,0.02103590173205372,0.12153721346971516
415,0.014249717011791433,0.02103590173205371,0.12153721346971516
416,0.014249717011791438,0.021035901732053722,0.12153721346971524
417,0.014249717011791433,0.02103590173205374,0.12153721346971524
418,0.014249717011791441,0.02103590173205375,0.12153721346971524
419,0.014249717011791436,0.02103590173205375,0.12153721346971516
420,0.014249717011791436,0.02103590173205375,0.1215372134697152
421,0.014249717011791436,0.02103590173205375,0.12153721346971516
422,0.014249717011791438,0.02103590173205375,0.1215372134697152
423,0.014249717011791431,0.021035901732053757,0.12153721346971516
424,0.014249717011791431,0.021035901732053757,0.12153721346971516
425,0.014249717011791434,0.021035901732053768,0.12153721346971516
426,0.014249717011791431,0.021035901732053778,0.12153721346971512
427,0.014249717011791431,0.02103590173205377,0.12153721346971505
428,0.014249717011791447,0.021035901732053747,0.12153721346971505
429,0.014249717011791447,0.021035901732053747,0.12153721346971509
430,0.014249717011791447,0.021035901732053747,0.12153721346971512
431,0.01424971701179144,0.021035901732053736,0.12153721346971505
432,0.014249717011791434,0.02103590173205373,0.12153721346971505
433,0.014249717011791436,0.021035901732053726,0.12153721346971516
434,0.014249717011791438,0.021035901732053726,0.1215372134697152
435,0.014249717011791431,0.021035901732053733,0.12153721346971524
436,0.014249717011791431,0.02103590173205374,0.1215372134697152
437,0.014249717011791438,0.021035901732053747,0.1215372134697152
438,0.01424971701179144,0.021035901732053747,0.12153721346971516
439,0.014249717011791436,0.021035901732053754,0.12153721346971512
440,0.014249717011791427,0.021035901732053747,0.12153721346971512
441,0.014249717011791431,0.021035901732053726,0.12153721346971509
442,0.014249717011791422,0.021035901732053726,0.12153721346971501
443,0.014249717011791431,0.021035901732053743,0.12153721346971512
444,0.014249717011791431,0.02103590173205373,0.12153721346971512
445,0.014249717011791445,0.021035901732053743,0.1215372134697152
446,0.014249717011791447,0.021035901732053754,0.12153721346971524
447,0.014249717011791445,0.02103590173205374,0.12153721346971524
448,0.014249717011791438,0.02103590173205374,0.12153721346971524
449,0.014249717011791434,0.02103590173205373,0.12153721346971524
450,0.014249717011791436,0.02103590173205374,0.1215372134697152
451,0.014249717011791431,0.02103590173205373,0.12153721346971516
452,0.014249717011791436,0.021035901732053747,0.1215372134697152
453,0.014249717011791441,0.021035901732053754,0.1215372134697152
454,0.014249717011791445,0.02103590173205374,0.12153721346971516
455,0.014249717011791441,0.02103590173205374,0.1215372134697152
456,0.014249717011791438,0.021035901732053747,0.12153721346971516
457,0.01424971701179144,0.021035901732053754,0.12153721346971516
458,0.014249717011791448,0.021035901732053774,0.12153721346971516
459,0.014249717011791445,0.021035901732053754,0.12153721346971516
460,0.014249717011791438,0.021035901732053747,0.12153721346971512
461,0.014249717011791427,0.021035901732053733,0.12153721346971512
462,0.014249717011791433,0.021035901732053733,0.12153721346971512
463,0.014249717011791436,0.021035901732053733,0.12153721346971516
464,0.014249717011791434,0.02103590173205374,0.12153721346971516
465,0.014249717011791431,0.02103590173205374,0.12153721346971516
466,0.014249717011791436,0.021035901732053743,0.1215372134697152
467,0.014249717011791443,0.02103590173205374,0.1215372134697152
468,0.014249717011791436,0.02103590173205374,0.12153721346971524
469,0.014249717011791431,0.02103590173205373,0.1215372134697152
470,0.014249717011791434,0.02103590173205373,0.12153721346971524
471,0.014249717011791434,0.021035901732053722,0.1215372134697152
472,0.014249717011791431,0.021035901732053722,0.1215372134697152
473,0.014249717011791431,0.021035901732053722,0.1215372134697152
474,0.01424971701179143,0.02103590173205373,0.1215372134697152
475,0.01424971701179143,0.02103590173205374,0.1215372134697152
476,0.014249717011791431,0.021035901732053736,0.12153721346971524
477,0.01424971701179143,0.02103590173205375,0.1215372134697152
478,0.014249717011791436,0.021035901732053754,0.1215372134697152
479,0.01424971701179144,0.02103590173205377,0.1215372134697152
480,0.014249717011791434,0.02103590173205376,0.12153721346971512
481,0.014249717011791441,0.021035901732053757,0.12153721346971516
