t,obs_term,prior_term,dyn_term,total
1,0.39824240245612014,9.681828615241052,0.0,10.080071017697172
2,0.39255144500067984,0.0,3.133454620522978e8,3.133454624448492e8
3,0.31039022064249083,0.0,2.4091983103547484e8,2.4091983134586507e8
4,0.29355581745387993,0.0,1.8466817790473503e8,1.8466817819829085e8
5,0.5854471928776683,0.0,1.4182478398344564e8,1.4182478456889284e8
6,0.66673045022639,0.0,1.0990968511779146e8,1.0990968578452191e8
7,0.26488038357087484,0.0,8.672671474515115e7,8.672671501003154e7
8,1.659100567161013,0.0,7.036322635239202e7,7.036322801149258e7
9,0.6585933118622379,0.0,5.918676504334013e7,5.918676570193344e7
10,0.3014848483546761,0.0,5.183611389023822e7,5.183611419172306e7
11,0.2701928555769736,0.0,4.720586406450666e7,4.720586433469951e7
12,0.29188600671280646,0.0,4.4424934447616674e7,4.442493473950268e7
13,1.2141961921276052,0.0,4.2830310794270426e7,4.2830312008466616e7
14,0.3814546411094131,0.0,4.193772947517265e7,4.1937729856627285e7
15,0.6030931431252848,0.0,4.141116126025715e7,4.141116186335029e7
16,0.3184585729928595,0.0,4.103283378695682e7,4.103283410541539e7
17,1.3622164443966236,0.0,4.067524735316009e7,4.067524871537653e7
18,0.630524261987965,0.0,4.027626221094781e7,4.0276262841472074e7
19,1.1244161328222153,0.0,3.98179302578398e7,3.9817931382255934e7
20,0.4187646465960454,0.0,3.930935923884201e7,3.9309359657606654e7
21,0.2603072451253784,0.0,3.877356724084209e7,3.8773567501149334e7
22,0.3451284193476454,0.0,3.8238028781645924e7,3.823802912677434e7
23,0.26256247535428845,0.0,3.772843798514029e7,3.772843824770276e7
24,0.3397168236046114,0.0,3.726511621130003e7,3.726511655101685e7
25,0.31055877303528057,0.0,3.68614612432004e7,3.686146155375917e7
26,0.4298238123215833,0.0,3.6523858854933895e7,3.652385928475771e7
27,0.5391762736982366,0.0,3.6252539866897054e7,3.6252540406073324e7
28,0.47743912016481116,0.0,3.604295157703813e7,3.604295205447725e7
29,0.3924736805959132,0.0,3.588730841297335e7,3.5887308805447035e7
30,0.4144781305074732,0.0,3.577608201417738e7,3.577608242865551e7
31,0.26175093077899103,0.0,3.569927784643797e7,3.56992781081889e7
32,1.1522587929588335,0.0,3.5647418856784746e7,3.564742000904354e7
33,0.4523607036066577,0.0,3.561221414685037e7,3.5612214599211074e7
34,0.5781773987194458,0.0,3.558693180869941e7,3.558693238687681e7
35,0.5548094766904945,0.0,3.556652112152344e7,3.556652167633291e7
36,0.31754267450276585,0.0,3.554754245610442e7,3.554754277364709e7
37,0.276692196820172,0.0,3.552796621088737e7,3.552796648757957e7
38,0.435806047077396,0.0,3.550689777335955e7,3.5506898209165595e7
39,0.7125465517034841,0.0,3.548427655516133e7,3.548427726770788e7
40,0.2677793948013905,0.0,3.546058590904973e7,3.546058617682912e7
41,0.26687616112347406,0.0,3.543659904058192e7,3.543659930745808e7
42,0.3119918315779793,0.0,3.541317520422339e7,3.541317551621522e7
