iteration,free_energy
1,1774.8899272695035
2,1774.8899272695035
3,1774.8899272695035
4,1774.8899272695035
5,1774.8899272695035
6,1774.8899272695035
7,1774.8899272695035
8,1774.8899272695035
9,1774.8899272695035
10,1774.8899272695035
11,1774.8899272695035
12,1774.8899272695035
13,1774.8899272695035
14,1774.8899272695035
15,1774.8899272695035
16,1774.8899272695035
17,1774.8899272695035
18,1774.8899272695035
19,1774.8899272695035
20,1774.8899272695035
21,1774.8899272695035
22,1774.8899272695035
23,1774.8899272695035
24,1774.8899272695035
25,1774.8899272695035
26,1774.8899272695035
27,1774.8899272695035
28,1774.8899272695035
29,1774.8899272695035
30,1774.8899272695035
31,1774.8899272695035
32,1774.8899272695035
33,1774.8899272695035
34,1774.8899272695035
35,1774.8899272695035
36,1774.8899272695035
37,1774.8899272695035
38,1774.8899272695035
39,1774.8899272695035
40,1774.8899272695035
41,1774.8899272695035
42,1774.8899272695035
43,1774.8899272695035
44,1774.8899272695035
45,1774.8899272695035
46,1774.8899272695035
47,1774.8899272695035
48,1774.8899272695035
49,1774.8899272695035
50,1774.8899272695035
51,1774.8899272695035
52,1774.8899272695035
53,1774.8899272695035
54,1774.8899272695035
55,1774.8899272695035
56,1774.8899272695035
57,1774.8899272695035
58,1774.8899272695035
59,1774.8899272695035
60,1774.8899272695035
61,1774.8899272695035
62,1774.8899272695035
63,1774.8899272695035
64,1774.8899272695035
65,1774.8899272695035
66,1774.8899272695035
67,1774.8899272695035
68,1774.8899272695035
69,1774.8899272695035
70,1774.8899272695035
71,1774.8899272695035
72,1774.8899272695035
73,1774.8899272695035
74,1774.8899272695035
75,1774.8899272695035
76,1774.8899272695035
77,1774.8899272695035
78,1774.8899272695035
79,1774.8899272695035
80,1774.8899272695035
81,1774.8899272695035
82,1774.8899272695035
83,1774.8899272695035
84,1774.8899272695035
85,1774.8899272695035
86,1774.8899272695035
87,1774.8899272695035
88,1774.8899272695035
89,1774.8899272695035
90,1774.8899272695035
91,1774.8899272695035
92,1774.8899272695035
93,1774.8899272695035
94,1774.8899272695035
95,1774.8899272695035
96,1774.8899272695035
97,1774.8899272695035
98,1774.8899272695035
99,1774.8899272695035
100,1774.8899272695035
