t,dim_1,dim_2,dim_3
143,78.46119738322275,12.967027173664675,2.291371327257557
144,79.76935696075722,13.196164306888189,2.2546084823483294
145,81.10024643832818,13.421625155173796,2.2161314185125485
146,82.45348961663234,13.643238296506272,2.179116562367512
147,83.82870903464472,13.861149951669491,2.14707770218242
148,85.22555942228568,14.075857720417796,2.1229876486683135
149,86.64376013657308,14.28815648341437,2.109335585670117
150,88.08312246161135,14.499090040234291,2.106987405277208
151,89.54356640108402,14.709788779172657,2.115065417718501
152,91.02512060135258,14.921295319828888,2.1315963566779796
153,92.52790811269918,15.134454954623127,2.1543436771669486
154,94.0521253228971,15.349889321831117,2.181410557508581
155,95.59802130540616,15.568030377319563,2.2108870544095995
156,97.16587877664755,15.789119082674256,2.2414531014649914
157,98.7559979471283,16.01326439306393,2.271528533425407
158,100.36868202803157,16.240417246756568,2.2997495404189294
159,102.0042225010133,16.47039220108838,2.32597039490374
160,103.66289157708637,16.70298924046961,2.351626611169298
161,105.34494863623279,16.93815190127317,2.3786035746399663
162,107.05065684473715,17.176012258373447,2.4076973313968075
163,108.78029655792938,17.416781991079645,2.439283384593913
164,110.53417117304143,17.660710329197347,2.4732926288691557
165,112.31260866708477,17.908039591944565,2.508806442171172
166,114.11595665751466,18.15892023611946,2.5448885504538032
167,115.94457312284969,18.413409091225507,2.5809125269216526
168,117.79881859554565,18.671500343884453,2.616850109313083
169,119.6790528829846,18.933185354532235,2.6537771557480045
170,121.58564030591047,19.198563069654124,2.6930055154835975
171,123.51896164293795,19.467863620501046,2.7358409921237934
172,125.47942721093575,19.741447718913296,2.7833684637085954
173,127.46748882502213,20.019784564496245,2.83585777463576
174,129.48364656923675,20.30337034128303,2.8929240581417357
175,131.5284482213996,20.59266274664583,2.953515957546468
176,133.6024820737381,20.888014342160606,3.016267840545535
177,135.70636484630546,21.189641126060316,3.0802531018367425
178,137.84073022183986,21.497666436347316,3.1443992054748486
179,140.00621885770988,21.812106357377232,3.206714638156671
180,142.20346306333738,22.132777822005522,3.264982770184102
181,144.43306575924544,22.459276099851035,3.318127161124519
182,146.69558400175583,22.79108881711857,3.3650778795732594
183,148.99151827124123,23.127596606393396,3.4043021930956403
184,151.32129944415527,23.468026826889524,3.4357016313421274
185,153.68528063560976,23.811596991149333,3.4598755889844512
186,156.0837397123942,24.157584551201033,3.476928236649808
187,158.51688280929943,24.505277375958965,3.4869615719991702
188,160.9848453565601,24.853973534071624,3.4907276241769782
189,163.48769634935869,25.203046297274767,3.4891874260931
190,166.02544691856534,25.551965040434947,3.4834719789872644
191,168.5980607813931,25.900312238995745,3.4739681269098805
192,171.20546184409756,26.24770905253122,3.4597570331248853
193,173.8475315320541,26.593684756934703,3.4394974867645574
194,176.52409749743498,26.937634506476535,3.4131242680274196
195,179.23492657086126,27.278946934000928,3.3817911538746066
196,181.97973022446695,27.617126049666634,3.347333975244781
197,184.75817950245187,27.951859447154877,3.3121208776064606
198,187.56992605197917,28.283071534836942,3.2772661717430918
199,190.41461953527337,28.610798152037408,3.242574761402807
200,193.2919122219505,28.935055628437297,3.2069898367345284
201,196.20145272910642,29.255754612857675,3.168259719970181
202,199.14286948579854,29.57258058592087,3.1238640431707947
203,202.11574686013378,29.88496699175162,3.071407118615943
204,205.11960059355295,30.192107705261463,3.0090696434246635
205,208.15385671484015,30.493014670997916,2.937225047236529
206,211.217844308437,30.786737176989494,2.8570623463637763
207,214.3108033366017,31.072443413020434,2.7685798947574543
208,217.43189057733426,31.349301403894902,2.6713684963673514
209,220.58017756006993,31.61643825494428,2.5653722001254446
210,223.75464825034896,31.872975475990525,2.451731108527908
211,226.9542044577949,32.11814858744697,2.332972757431326
212,230.17768418414005,32.35144586341246,2.2116338349642586
213,233.42388694325481,32.57260924677128,2.0900306284270527
214,236.6915980232986,32.781612309253745,1.9699829309817438
215,239.97960916911876,32.978610601967674,1.8522609353383526
216,243.28673153429904,33.16383669508677,1.73703553447302
217,246.6118003830255,33.337540247964654,1.6248855797380117
218,249.95367884012217,33.5000288049289,1.5176694903349746
219,253.31127007203332,33.65179575255634,1.4180022591841666
220,256.68353966093076,33.79359597683387,1.3278565491468481
221,260.0695385421759,33.9263816300261,1.2482204595505229
222,263.46841780944555,34.051203674061895,1.1799644521905766
223,266.8794379993482,34.1692001173382,1.123777597885367
224,270.30197689642165,34.28157787544918,1.078905384003684
225,273.7355292074963,34.38946841251044,1.0434603163373923
226,277.1796933445751,34.49381444338044,1.0145849103117006
227,280.6341477119637,34.59527293379809,0.9900119748895828
228,284.09862506526423,34.69427413066925,0.9692868597216979
229,287.5728989141067,34.791202815875494,0.9528855811903582
230,291.05678362378023,34.886491373211015,0.9413259519644871
231,294.5501393904695,34.98062396766282,0.9345418406832426
232,298.05287449528043,35.074078151102654,0.9320486988498938
233,301.5649425541855,35.16728302032931,0.933578263642942
234,305.08633874874187,35.26064084591427,0.9396011045563522
235,308.6171008397491,35.35460095550137,0.9507730029625644
236,312.15731480277486,35.449678254682844,0.9681420754480091
237,315.70712333831636,35.54649246114331,0.9923823185585405
238,319.266734494003,35.64573069211683,1.0227673350613238
239,322.83642139749026,35.74800742498081,1.0579158717767088
240,326.4165117159922,35.85379901185208,1.0960296436688186
241,330.00737176333104,35.96340197611819,1.1354149768701887
242,333.6093890342483,36.07694347386292,1.17493320705106
243,337.2229580439148,36.194436795000996,1.2129174432371275
244,340.8484663087161,36.31572853994965,1.2475958064917994
245,344.48627714058114,36.44048812133976,1.2780066679585635
246,348.1367159858547,36.56828878889706,1.3037241625824325
247,351.80006348671355,36.698661205801,1.3250469057978524
248,355.4765548419294,36.83116589701589,1.3423694381811369
249,359.1663832812696,36.96540284122416,1.3564899991329797
250,362.86970601797907,37.101051841268,1.3689833610624973
251,366.58665611944724,37.237950177450905,1.3808268242360555
252,370.3173552715662,37.37603285992626,1.3922668744738838
253,374.0619198909351,37.51525954752486,1.4030711874493333
254,377.8204612002838,37.65556666655524,1.4125094262705533
255,381.59308041576674,37.79681760929831,1.4206926538350075
256,385.37986563884107,37.938886874910104,1.4277994654691717
257,389.18089332522703,38.08166682152841,1.433968237544435
258,392.9962298503985,38.225063645170984,1.4402609763116359
259,396.8259375201583,38.3690897426551,1.4473627428049347
260,400.67008330993434,38.5138260166086,1.4559478355078785
261,404.52874565206673,38.65942079970245,1.4669820724335028
262,408.4020226421837,38.80611900651072,1.4808025897151649
263,412.2900385534035,38.95419926528544,1.4965984836746717
264,416.19294147042507,39.10385911364815,1.5130244523876668
265,420.1108925025608,39.25516155903139,1.5290127884431166
266,424.0440537204506,39.408062838215784,1.543486197776343
267,427.99257743569024,39.562411458291,1.5559674576258178
268,431.95659841828905,39.71800820440266,1.566428679469403
269,435.93623138323716,39.874651072587405,1.575054972356895
270,439.93157176484664,40.03215657011233,1.582033779426474
271,443.9426975903651,40.19035994838313,1.5870835278214455
272,447.96966900288805,40.349068301489005,1.590096473237193
273,452.0125263177414,40.50807794890301,1.5918173519841579
274,456.0712932013598,40.667259683994565,1.593591873108955
275,460.14598713147706,40.82661887096386,1.5967702468233713
276,464.2366328688235,40.986295895402854,1.6017798702706068
277,468.34327135584374,41.146473882373,1.6077283316521678
278,472.4659573824269,41.30724671581274,1.612995677070942
279,476.60474702778293,41.46854628425487,1.6151060039463105
280,480.7596771791978,41.63005688608821,1.6104215607182741
281,484.93073497154563,41.791099044005506,1.5954750293463187
282,489.11782225032533,41.95064654886223,1.5687562761595875
283,493.3207306873676,42.10752217832307,1.5302677509875733
284,497.53913424409313,42.26054895525199,1.4802949401761325
285,501.77259061255654,42.40857845127657,1.418330287029734
286,506.020540108549,42.550411482043636,1.3436447420776056
287,510.2822994798034,42.68477595838167,1.2558536343731768
288,514.5570563440708,42.810361323923715,1.1548310262722168
289,518.8438666371936,42.92584442809484,1.0424071314592422
290,523.1416631207987,43.03008514227116,0.9219373886848269
291,527.4492813297381,43.12227888139318,0.7974553481417543
292,531.765496502317,43.20202441569131,0.6737947398140678
293,536.089067923352,43.269403888579255,0.5551635810491202
294,540.4187841343806,43.32492024516497,0.44469690900065517
295,544.7534996483713,43.36938993405183,0.3452679668905809
296,549.0921649837587,43.40391672851379,0.2590882829375217
297,553.4338520984647,43.42982555453621,0.1869664704707385
298,557.7777694876868,43.448522199170064,0.12948253910189148
299,562.1232691192674,43.46147045077068,0.08675660259954567
300,566.4698499457567,43.47014610888082,0.05796605362444514
301,570.81715438687,43.47594271209787,0.042597352848852486
302,575.1649616431101,43.48020244541067,0.040095296811250306
303,579.5131823610925,43.484211973423776,0.048967103037995556
304,583.8618483923498,43.489108682220085,0.06776177363459095
305,588.2110980680151,43.49588485821817,0.09553396087199999
306,592.5611642232024,43.50543825298371,0.13170125345818795
307,596.9123665500063,43.51860837748421,0.17463845374081738
308,601.2651005747553,43.53607222253967,0.22121105324091
309,605.619813847485,43.55819332802535,0.26827564741409815
310,609.9769745545051,43.58502089332944,0.31307925888888694
311,614.3370420398752,43.61632881980631,0.35428561482508764
312,618.7004463511904,43.65175738175122,0.3922081237357491
313,623.0675831323305,43.690978194353015,0.42797384890303075
314,627.4388208215219,43.73377557941928,0.46247603655971425
315,631.8145107623147,43.78002318298549,0.4967085073283327
316,636.1949966240655,43.82969403353626,0.5317914528180546
317,640.580624984541,43.88287317865073,0.5679665436244836
318,644.9717521368988,43.939669832668265,0.6057437663426322
319,649.3687478398401,44.00024420887219,0.645941121988436
320,653.7720019673139,44.06483832054346,0.6891272525603833
321,658.1819314383699,44.13375104499834,0.736463066028552
322,662.598988861199,44.20739735049939,0.7897417024707541
323,667.0236773027219,44.286371519849844,0.8492632498602503
324,671.4565607709189,44.371297843942415,0.9143786023611524
325,675.8982624483951,44.46273570327892,0.9850980868440256
326,680.3494615052557,44.561245511453095,1.0602247180819708
327,684.8108871759432,44.667267983156144,1.1372741157147495
328,689.283300341252,44.78099539498041,1.213860781653065
329,693.7674691846955,44.90238147339601,1.288876129685773
330,698.2641517126942,45.03126908661293,1.3623351595158153
331,702.7740902957765,45.16750260295096,1.4338109427674401
332,707.2980096094949,45.31088369774427,1.5024696936056412
333,711.8366103259932,45.46113066779607,1.5673629368807356
334,716.390560203872,45.61786696253267,1.6268251794404336
335,720.960481023559,45.78054948177092,1.6789661196081558
336,725.5469308010727,45.94844609515223,1.7226218434106102
337,730.150388521104,46.12070828078403,1.7578041632470933
338,734.7712483712031,46.29648869827918,1.7852956503359125
339,739.4098237210162,46.47501826430874,1.806014712049694
340,744.0663556250256,46.65561973610873,1.8217585251054107
341,748.7410263957079,46.837795588770256,1.8351720075307936
342,753.4339818183374,47.021312789301696,1.8488055085431672
343,758.145357125162,47.20619333989903,1.8639298312201384
344,762.8752961092952,47.3925863226669,1.8809633319015597
345,767.6239595590962,47.580682655415316,1.9004879622788886
346,772.3915302623468,47.77073145141067,1.9221203895695127
347,777.1782140104293,47.962943490036295,1.9455142733880924
348,781.9842359307589,48.15749491704754,1.9709673091353543
349,786.809840258414,48.35459164769169,1.9982805045241823
350,791.6552908241392,48.55441969803315,2.026778001229299
351,796.5208666815163,48.75709749828869,2.0552099838147044
352,801.4068524781986,48.96261849710835,2.0818582111433983
353,806.3135236123433,49.170804319323146,2.103695113229075
354,811.2411225126408,49.381173832466786,2.1164010494904675
355,816.1898218968382,49.59281393966642,2.1163832535344302
356,821.159685208013,49.8044522671763,2.1025928423548192
357,826.1506433980791,50.01471155365411,2.075053858435221
358,831.1624898258293,50.222216941432,2.034462772413276
359,836.1948838364262,50.425663220347644,1.9825955892805744
360,841.2473631371485,50.623922780877145,1.9204935494672695
361,846.3193578840411,50.8159721373192,1.8487183238074116
362,851.410198692454,51.0008439708875,1.7685569822240954
363,856.5191258770499,51.17769967003912,1.6817776406058886
