t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8
13,0.010706817880781224,0.05967598589165942,1.3922172679449722,3.9752833978069577,0.26813618256971095,0.0076739081389378405,9.305046281738129e-5,4.750574720804677e-7
14,0.010557509376093033,0.057725512631120676,1.2730187886561597,3.889469304343471,0.2638841519775992,0.00759442332703124,9.24860083102216e-5,4.7405747263477823e-7
15,0.010363871479784471,0.056965198134809644,1.1856686392922466,3.805547361879597,0.25968993147103103,0.007515606149822681,9.19239265969041e-5,4.7305747330379543e-7
16,0.010143327233060478,0.05677028719911253,1.1241491196530926,3.7234837539952705,0.2555528842870811,0.00743745239420993,9.136421267813991e-5,4.720574741051238e-7
17,0.009914209676247657,0.05673029674029112,1.0828306554251046,3.643245146907067,0.2514723791478417,0.007359957864843551,9.080686155460539e-5,4.71057475058016e-7
18,0.009692680967735349,0.05660326860745431,1.0566739462927506,3.5647986840213,0.24744779022586913,0.00728311838410497,9.025186822713574e-5,4.7005747618411613e-7
19,0.00949110104066267,0.056273036417660495,1.0413545915112372,3.4881119805299683,0.24347849710890104,0.007206929792052535,8.969922769653986e-5,4.690574775071069e-7
20,0.009317470937277101,0.05571135711831314,1.03331687265459,3.413153118059488,0.23956388476559698,0.0071313879463980705,8.914893496376631e-5,4.680574790533705e-7
21,0.009175614593669388,0.05494601520173547,1.0297678586283343,3.339890639361383,0.23570334351064876,0.007056488722456203,8.86009850297531e-5,4.670574808517385e-7
22,0.009065813827630406,0.05403534264350664,1.0286254164639799,3.2682935430544005,0.23189626897081209,0.006982228013121015,8.80553728955987e-5,4.660574829342355e-7
23,0.008985668020463182,0.053049050377258315,1.028434351342339,3.1983312784078772,0.22814206205030152,0.006908601728815727,8.751209356242331e-5,4.6505748533592595e-7
24,0.008931006967470479,0.05205485626816542,1.0282641449728631,3.1299737401761893,0.22444012889705506,0.006835605797466051,8.697114203149012e-5,4.640574880955057e-7
25,0.008896738390547916,0.05111012182697167,1.0276000298696564,3.063191263473573,0.22078988086841128,0.006763236164450203,8.643251330407596e-5,4.6305749125523217e-7
26,0.008877557794762857,0.050257564280211865,1.0262368289676205,2.9979546187000516,0.21719073449775672,0.006691488792576121,8.589620238164586e-5,4.620574948617482e-7
27,0.008868486099688554,0.04952407263970914,1.0241824559985373,2.9342350065075764,0.21364211146050668,0.006620359662030168,8.536220426569237e-5,4.6105749896592064e-7
28,0.008865229252044315,0.04892170221125776,1.0215754926914107,2.8720040528140283,0.2101434385408249,0.006549844770347526,8.483051395783461e-5,4.6005750362347946e-7
29,0.008864374141937366,0.04845002653159248,1.0186190370719117,2.811233803860892,0.20669414759824975,0.006479940132373884,8.430112645981639e-5,4.590575088954101e-7
30,0.008863447516184002,0.04809916540358781,1.0155311798763704,2.7518967213146577,0.20329367553443506,0.006410641780225797,8.377403677348211e-5,4.5805751484826797e-7
31,0.008860870493597489,0.04785296201576911,1.0125110728399545,2.693965677412811,0.19994146426007717,0.006341945763252386,8.324923990076768e-5,4.5705752155453823e-7
32,0.00885584218886272,0.047691934695736946,1.0097186078159528,2.6374139501534573,0.19663696066208539,0.0062738481480016685,8.272673084375689e-5,4.56057529093301e-7
33,0.008848183294642535,0.04759576773077543,1.007265192970693,2.582215218527604,0.19337961657067076,0.006206345018177261,8.22065046046039e-5,4.550575375503888e-7
34,0.008838165586889112,0.04754522328502599,1.0052129286401226,2.5283435577958686,0.1901688887268576,0.006139432474606338,8.168855618560783e-5,4.5405754701914805e-7
35,0.008826347338774469,0.047523448974594214,1.0035795738920836,2.4757734348068023,0.18700423874994376,0.006073106635200268,8.117288058918889e-5,4.5305755760084747e-7
36,0.008813428448652799,0.04751672248732387,1.002346975167175,2.424479703357733,0.18388513310503998,0.0060073636349123735,8.06594728178272e-5,4.5205756940499145e-7
37,0.00880013335421182,0.047514717456919715,1.001471025052426,2.3744375995990783,0.18081104307104418,0.005942199625707122,8.014832787414567e-5,4.510575825501378e-7
38,0.008787124933184601,0.047510396891022544,1.000891666918856,2.3256227374793244,0.1777814447084641,0.005877610776517936,7.963944076084698e-5,4.5005759716424034e-7
39,0.008774948793572442,0.047499645935946404,1.0005419076820772,2.278011104232168,0.17479581882755002,0.005813593273212404,7.913280648075234e-5,4.490576133853718e-7
40,0.008764004683923288,0.04748074902919681,1.0003552084286325,2.2315790559051933,0.17185365095651547,0.005750143318553795,7.862842003677464e-5,4.480576313621971e-7
41,0.008754540137761979,0.04745380174906033,1.000270966923968,2.1863033129290335,0.16895443130979573,0.005687257132159924,7.812627643187493e-5,4.470576512544694e-7
42,0.008746660758027507,0.047420128622416284,1.0002380750367885,2.1421609557288233,0.1660976547567252,0.005624930950471743,7.762637066912565e-5,4.46057673233829e-7
43,0.008740351557176403,0.047381757817803835,1.000216725711675,2.099129420374149,0.16328282079002493,0.005563161026710872,7.712869775165193e-5,4.4505769748429135e-7
44,0.008735504293607046,0.047340984294793394,1.0001787634878678,2.057186494271111,0.16050943349466643,0.005501943630843984,7.663325268263534e-5,4.44057724202875e-7
45,0.008731946592031418,0.04730003612485122,1.0001069297695206,2.016310311893589,0.15777700151681467,0.005441275049547049,7.614003046533754e-5,4.430577536003812e-7
46,0.008729469635884227,0.04726084519843733,0.9999933618180061,1.9764793505539193,0.15508503803276547,0.005381151586162169,7.564902610301094e-5,4.420577859017618e-7
47,0.008727852238568779,0.04722491368999855,0.9998376762690971,1.9376724262139815,0.1524330607182892,0.0053215695606662426,7.51602345989708e-5,4.410578213470582e-7
48,0.008726880038348348,0.04719326134595232,0.9996449167614774,1.8998686893345116,0.14982059171787052,0.005262525309629275,7.467365095652698e-5,4.4005786019187864e-7
49,0.008726359355211977,0.04716643547859574,0.9994235822944763,1.8630476207643385,0.14724715761421947,0.0052040151861779144,7.418927017898508e-5,4.3905790270813244e-7
50,0.008726125864423662,0.04714456490813487,0.9991838873566874,1.8271890276676528,0.14471228939794675,0.005146035559960997,7.370708726967418e-5,4.3805794918483664e-7
51,0.00872604867341955,0.047127440343602854,0.9989363434694057,1.7922730394893032,0.14221552243718358,0.005088582817106296,7.322709723185578e-5,4.3705799992857916e-7
52,0.008726030647909947,0.04711460618918958,0.9986906990494286,1.7582801039593956,0.13975639644756388,0.005031653360186669,7.274929506875569e-5,4.360580552643573e-7
53,0.008726005943690043,0.04710545192937415,0.9984552328387652,1.7251909831345331,0.137334455462238,0.004975243608182865,7.227367578355603e-5,4.350581155363254e-7
54,0.008725935693817393,0.04709929460806244,0.9982363663026098,1.6929867494779844,0.13494924780202394,0.0049193499964440964,7.180023437934412e-5,4.34058181108381e-7
55,0.008725802709620893,0.04709544711298311,0.998038541805944,1.661648781975976,0.13260032604570693,0.004863968976651458,7.132896585911206e-5,4.3305825236496384e-7
56,0.008725605910084816,0.047093269762122664,0.9978643046175556,1.6311587622919765,0.13028724700052066,0.004809097016782209,7.085986522576051e-5,4.3205832971184616e-7
57,0.008725355025148844,0.04709220492500082,0.9977145259345966,1.6014986709562575,0.12800957167258392,0.0047547306010674835,7.039292748201892e-5,4.310584135766725e-7
58,0.008725065946629175,0.047091796047929284,0.9975887090657233,1.5726507835948735,0.1257668652377896,0.004700866229960911,6.992814763049789e-5,4.300585044099273e-7
59,0.008724756942139884,0.047091693507479104,0.9974853296108932,1.5445976671919346,0.12355869701252062,0.004647500420097748,6.94655206736349e-5,4.29058602685603e-7
60,0.008724445813156227,0.04709165025633011,0.9974021711141972,1.517322176391092,0.12138464042469368,0.004594629704257056,6.900504161364682e-5,4.280587089018022e-7
61,0.008724147973682312,0.04709151034494691,0.9973366287561043,1.4908074498282742,0.1192442729847816,0.004542250631325259,6.854670545255014e-5,4.270588235817105e-7
62,0.008723875352139589,0.04709119320756258,0.9972859640786672,1.465036906504267,0.11713717625710193,0.004490359766257893,6.809050719210851e-5,4.260589472741957e-7
63,0.008723635974212485,0.04709067619690495,0.997247502756629,1.4399942421938101,0.11506293583138849,0.004438953690046869,6.763644183385452e-5,4.2505908055471374e-7
64,0.008723434064511076,0.04708997733396498,0.9972187746274036,1.4156634258808063,0.11302114129388031,0.004388028999673817,6.718450437899186e-5,4.240592240259194e-7
65,0.008723270504909625,0.04708913968563048,0.9971976004410423,1.3920286962404433,0.11101138619937595,0.004337582308081805,6.673468982844356e-5,4.230593783185815e-7
66,0.008723143501800354,0.04708821825427605,0.997182133165348,1.3690745581469956,0.10903326804279405,0.004287610244132741,6.628699318277908e-5,4.2205954409224204e-7
67,0.0087230493379949,0.04708726980051151,0.997170863407263,1.3467857792199793,0.10708638823118849,0.0042381094525734695,6.584140944223174e-5,4.210597220361384e-7
68,0.008722983112981593,0.04708634564691189,0.9971625988987222,1.3251473864025107,0.10517035205566942,0.004189076593993667,6.539793360660942e-5,4.2005991286977347e-7
69,0.008722939403958614,0.04708548723566071,0.9971564273873601,1.3041446625748356,0.10328476866369629,0.004140508344793611,6.495656067533628e-5,4.190601173439248e-7
70,0.008722912806738392,0.047084724034229204,0.9971516710052393,1.2837631432019936,0.10142925103138288,0.00409240139714449,6.451728564738028e-5,4.180603362412512e-7
71,0.008722898338434601,0.04708407328994287,0.9971478385636043,1.263988613011676,0.09960341593583125,0.004044752458950154,6.408010352123441e-5,4.1706057037716874e-7
72,0.008722891701835921,0.04708354111133714,0.9971445804870382,1.2448071027085166,0.09780688392779217,0.003997558253811763,6.364500929490089e-5,4.1606082060064275e-7
73,0.008722889424274332,0.047083124384135144,0.9971416494438388,1.2262048857209416,0.09603927930442314,0.00395081552099139,6.321199796586442e-5,4.1506108779496486e-7
74,0.00872288889187639,0.047082813095123674,0.9971388682795201,1.208168474976289,0.09430023008184514,0.00390452101536799,6.27810645310034e-5,4.140613728784239e-7
75,0.008722888303971317,0.04708259272245919,0.9971361056893172,1.1906846197161605,0.09258936796852259,0.0038586715074121307,6.235220398668288e-5,4.1306167680542596e-7
