t,obs_term,prior_term,dyn_term,total
1,0.16530780513841553,25.91199469919592,0.0,26.077302504334334
2,0.4050488927785538,0.0,6.068505705807261e9,6.068505706212311e9
3,2.271935393827084,0.0,5.798246738754506e9,5.798246741026442e9
4,0.43610104720670134,0.0,5.562422661584544e9,5.562422662020645e9
5,1.2785603675720423,0.0,5.356266924227324e9,5.356266925505884e9
6,0.1379670675660648,0.0,5.175326767072464e9,5.175326767210431e9
7,0.8118709168556046,0.0,5.015497432818125e9,5.015497433629995e9
8,0.052502425030674774,0.0,4.873060634877724e9,4.873060634930226e9
9,2.2630767377351226,0.0,4.744716715225596e9,4.744716717488673e9
10,1.1529505450616082,0.0,4.627604011141562e9,4.627604012294513e9
11,0.4289656384459421,0.0,4.519302399124141e9,4.519302399553106e9
12,0.6074175160359101,0.0,4.417820717207681e9,4.417820717815098e9
13,0.05196092213102299,0.0,4.32156975777699e9,4.321569757828951e9
14,0.03613647222893008,0.0,4.22932380140648e9,4.2293238014426165e9
15,0.6753648800296028,0.0,4.140174305568919e9,4.140174306244284e9
16,0.06868598817154073,0.0,4.0534794806877217e9,4.0534794807564077e9
17,0.035891048438067126,0.0,3.9688132074454627e9,3.9688132074813538e9
18,0.6269956707956551,0.0,3.8859162032344155e9,3.885916203861411e9
19,0.25629529775088494,0.0,3.8046516522121944e9,3.8046516524684896e9
20,0.9843940415909049,0.0,3.7249667748092656e9,3.7249667757936597e9
21,0.35445387046135407,0.0,3.6468611083851194e9,3.6468611087395735e9
22,2.542751575719045,0.0,3.570361656861446e9,3.5703616594041977e9
23,0.03422161692383683,0.0,3.4955045766310487e9,3.4955045766652703e9
24,1.3990011458089204,0.0,3.4223227121771126e9,3.4223227135761137e9
25,0.30348334379744724,0.0,3.3508380751432104e9,3.350838075446694e9
26,0.3132235761688328,0.0,3.281058261150817e9,3.2810582614640403e9
27,0.08384854612140251,0.0,3.212975798434349e9,3.2129757985181975e9
28,0.9474678101134096,0.0,3.146569496940826e9,3.1465694978882937e9
29,0.3551285565650823,0.0,3.081806991207775e9,3.081806991562904e9
30,0.7034573059884788,0.0,3.018647822379737e9,3.0186478230831943e9
31,0.27664919839660995,0.0,2.9570465649566007e9,2.9570465652332497e9
32,0.15970289380577782,0.0,2.896955657327335e9,2.8969556574870377e9
33,1.1465113570893666,0.0,2.8383277313721824e9,2.838327732518694e9
34,0.18989186348659454,0.0,2.781117349129318e9,2.78111734931921e9
35,1.1088843785204523,0.0,2.7252821410694914e9,2.7252821421783757e9
36,0.1706892751278456,0.0,2.6707834011713023e9,2.6707834013419914e9
37,0.396965484362414,0.0,2.617586231081918e9,2.6175862314788833e9
38,0.28237865038051296,0.0,2.5656593428599567e9,2.5656593431423354e9
39,0.03819475723215054,0.0,2.514974631484726e9,2.5149746315229206e9
40,0.15774946868473894,0.0,2.465506618915712e9,2.4655066190734615e9
41,0.12427125716935475,0.0,2.417231855124379e9,2.4172318552486506e9
42,0.07895181662764578,0.0,2.370128341765807e9,2.370128341844759e9
43,0.10365475810606459,0.0,2.3241750238315396e9,2.3241750239351945e9
44,0.03951709563889737,0.0,2.2793513757953897e9,2.2793513758349066e9
45,0.3829505841523336,0.0,2.2356370927552395e9,2.2356370931381903e9
46,1.0048029922758266,0.0,2.1930118845719414e9,2.1930118855767446e9
47,4.015250982922567,0.0,2.151455362185163e9,2.151455366200414e9
48,1.0447486196676345,0.0,2.110946999916854e9,2.1109470009616024e9
49,0.18286890702155573,0.0,2.071466155179239e9,2.071466155362108e9
50,0.0675818029360753,0.0,2.0329921269868994e9,2.0329921270544813e9
51,0.20396623772029715,0.0,1.9955042363509066e9,1.9955042365548728e9
52,1.2048394338674888,0.0,1.9589819143842628e9,1.9589819155891023e9
53,0.9416176961510273,0.0,1.923404787230408e9,1.9234047881720257e9
54,2.7151489490079044,0.0,1.8887527502795262e9,1.8887527529946752e9
55,0.356947382861483,0.0,1.8550060272429128e9,1.8550060275998602e9
