t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8
108,3.5888636296821095,0.9414484988532641,1.283656236152142,0.0,0.0,0.0,0.0,0.0
109,3.6375295688029277,1.0049627798494962,1.256502567130795,0.0,0.0,0.0,0.0,0.0
110,3.6893362530639777,1.0670578543742109,1.2268949484397114,0.0,0.0,0.0,0.0,0.0
111,3.7442096725115737,1.127612100927477,1.1948770235671096,0.0,0.0,0.0,0.0,0.0
112,3.8020697921751188,1.1865061702726412,1.1604960287236006,0.0,0.0,0.0,0.0,0.0
113,3.8628306701435458,1.2436231634049943,1.1238027252949383,0.0,0.0,0.0,0.0,0.0
114,3.926400584453667,1.2988488060164176,1.0848513272434879,0.0,0.0,0.0,0.0,0.0
115,3.99268216860892,1.3520716192059434,1.0436994235616865,0.0,0.0,0.0,0.0,0.0
116,4.061572555534683,1.40318308619156,1.0004078958878244,0.0,0.0,0.0,0.0,0.0
117,4.132963529764219,1.4520778147843088,0.9550408314013347,0.0,0.0,0.0,0.0,0.0
118,4.20674168763753,1.4986536953916993,0.9076654311215143,0.0,0.0,0.0,0.0,0.0
119,4.282788605283857,1.5428120543238384,0.8583519137401562,0.0,0.0,0.0,0.0,0.0
120,4.360981014147473,1.5844578021823867,0.8071734151248877,0.0,0.0,0.0,0.0,0.0
121,4.441190983805551,1.6234995771194172,0.7542058836362061,0.0,0.0,0.0,0.0,0.0
122,4.523286111816404,1.6598498827605508,0.6995279714071677,0.0,0.0,0.0,0.0,0.0
123,4.607129720326355,1.6934252205943559,0.6432209217403921,0.0,0.0,0.0,0.0,0.0
124,4.692581059153772,1.72414621663787,0.5853684527826081,0.0,0.0,0.0,0.0,0.0
125,4.779495515059438,1.7519377421961995,0.5260566376422758,0.0,0.0,0.0,0.0,0.0
126,4.867724826903656,1.7767290285426478,0.4653737811208216,0.0,0.0,0.0,0.0,0.0
127,4.9571173063818925,1.7984537753543741,0.40341029323293853,0.0,0.0,0.0,0.0,0.0
128,5.047518064022827,1.8170502527475323,0.3402585596958847,0.0,0.0,0.0,0.0,0.0
129,5.1387692401250815,1.8324613967649477,0.2760128095720882,0.0,0.0,0.0,0.0,0.0
130,5.230710240301738,1.8446348981786502,0.2107689802534185,0.0,0.0,0.0,0.0,0.0
131,5.323177975295164,1.853523284479174,0.14462457997923062,0.0,0.0,0.0,0.0,0.0
132,5.41600710471852,1.859083994933168,0.07767854808384245,0.0,0.0,0.0,0.0,0.0
133,5.509030284374523,1.8612794486007487,0.010031113172343176,0.0,0.0,0.0,0.0,0.0
134,5.602078416797027,1.8600771052140577,-0.05821635057345442,0.0,0.0,0.0,0.0,0.0
135,5.694980904656202,1.855449518828624,-0.12696146875440628,0.0,0.0,0.0,0.0,0.0
136,5.7875659066639225,1.8473743841694221,-0.19610101357187387,0.0,0.0,0.0,0.0,0.0
137,5.879660595612441,1.8358345756039376,-0.2655310518950865,0.0,0.0,0.0,0.0,0.0
138,5.9710914181761225,1.820818178685005,-0.3351470943672336,0.0,0.0,0.0,0.0,0.0
139,6.061684356103617,1.8023185142167943,-0.4048442453380979,0.0,0.0,0.0,0.0,0.0
140,6.151265188425615,1.7803341548079454,-0.47451735340979867,0.0,0.0,0.0,0.0,0.0
141,6.239659754301883,1.7548689338865557,-0.5440611623813347,0.0,0.0,0.0,0.0,0.0
142,6.326694216130286,1.7259319471624373,-0.6133704623770881,0.0,0.0,0.0,0.0,0.0
143,6.412195322540012,1.6935375465328408,-0.6823402409441339,0.0,0.0,0.0,0.0,0.0
144,6.495990670891239,1.6577053264385697,-0.7508658339032339,0.0,0.0,0.0,0.0,0.0
145,6.577908968904279,1.618460102688179,-0.818843075738787,0.0,0.0,0.0,0.0,0.0
146,6.6577802950421665,1.575831883778668,-0.8861684493136004,0.0,0.0,0.0,0.0,0.0
147,6.73543635727249,1.5298558347517517,-0.9527392346953047,0.0,0.0,0.0,0.0,0.0
148,6.8107107498364385,1.4805722336354492,-1.0184536568825322,0.0,0.0,0.0,0.0,0.0
149,6.883439207655827,1.4280264205312363,-1.0832110322204875,0.0,0.0,0.0,0.0,0.0
150,6.953459858012002,1.3722687394175543,-1.1469119132973948,0.0,0.0,0.0,0.0,0.0
151,7.0206134691345845,1.3133544727507596,-1.2094582321155138,0.0,0.0,0.0,0.0,0.0
152,7.084743695342001,1.2513437689549294,-1.2707534413327672,0.0,0.0,0.0,0.0,0.0
153,7.145697318380882,1.1863015629020022,-1.330702653373855,0.0,0.0,0.0,0.0,0.0
154,7.203324484616488,1.1182974894937663,-1.3892127772126783,0.0,0.0,0.0,0.0,0.0
155,7.257478937732302,1.0474057904670155,-1.4461926526312232,0.0,0.0,0.0,0.0,0.0
156,7.308018246603173,0.9737052145528362,-1.5015531817636498,0.0,0.0,0.0,0.0,0.0
157,7.354804028013179,0.8972789111304702,-1.5552074577381592,0.0,0.0,0.0,0.0,0.0
158,7.397702163896642,0.8182143175254812,-1.607070890233322,0.0,0.0,0.0,0.0,0.0
159,7.436583012788448,0.7366030401109613,-1.6570613277699693,0.0,0.0,0.0,0.0,0.0
160,7.471321615178002,0.6525407293794059,-1.7050991765643388,0.0,0.0,0.0,0.0,0.0
161,7.501797892469649,0.5661269491614453,-1.751107515773055,0.0,0.0,0.0,0.0,0.0
162,7.527896839261581,0.47746504017594726,-1.7950122089656786,0.0,0.0,0.0,0.0,0.0
163,7.549508708664494,0.3866619781041474,-1.8367420116658555,0.0,0.0,0.0,0.0,0.0
