t,dim_1,dim_2,dim_3,dim_4
67,0.014249884238984165,0.02103717450008754,0.12154757806352781,0.0031624121297453562
68,0.014249855885768796,0.02103687580139555,0.12154740606123197,0.0031624111863362415
69,0.014249842385544897,0.02103662739705008,0.12154718184009007,0.0031624102439411486
70,0.014249837590374423,0.021036429881757895,0.12154692334354054,0.003162409302560261
71,0.014249836773407768,0.02103628012832416,0.12154665053991906,0.003162408362193675
72,0.01424983660413755,0.021036172444132074,0.12154638210964455,0.003162407422841408
73,0.01424983500578075,0.02103609968086227,0.1215461333470809,0.0031624064845034096
74,0.014249830941049606,0.021036054196207302,0.12154591511333668,0.0031624055471795778
75,0.014249824166497609,0.02103602861115873,0.12154573362275439,0.003162404610869762
76,0.014249814987320909,0.02103601634365787,0.12154559082885487,0.003162403675573787
77,0.014249804035424899,0.02103601192757868,0.12154548518616166,0.003162402741291447
78,0.014249792084850978,0.02103601114503555,0.12154541259363949,0.0031624018080225256
79,0.014249779911056944,0.021036011010681414,0.12154536736519181,0.0031624008757668047
80,0.014249768194484463,0.021036009650372806,0.12154534311589851,0.00316239994452406
81,0.014249757464479871,0.021036006114993216,0.1215453334941955,0.003162399014294081
82,0.014249748076902847,0.021036000165044668,0.1215453327264387,0.0031623980850766665
83,0.014249740217456636,0.021035992054399665,0.12154533596925185,0.0031623971568716294
84,0.01424973392261982,0.021035982333656247,0.12154533948599532,0.0031623962296787977
85,0.014249729110737859,0.021035971685855925,0.12154534067690473,0.0031623953034980224
86,0.014249725617035738,0.021035960800589313,0.12154533799886241,0.003162394378329173
87,0.014249723227773256,0.021035950287117817,0.12154533081174047,0.003162393454172145
88,0.014249721710264856,0.021035940623225745,0.12154531918526242,0.0031623925310268496
89,0.014249720836867957,0.021035932134045275,0.12154530369482575,0.003162391608893216
90,0.014249720402207965,0.02103592499389255,0.12154528522797427,0.003162390687771191
91,0.014249720233802766,0.021035919243968533,0.12154526481623422,0.0031623897676607443
92,0.014249720196866354,0.0210359148193413,0.12154524350058656,0.0031623888485618552
93,0.014249720194430906,0.021035911579662992,0.12154522223341549,0.003162387930474518
94,0.014249720164066906,0.02103590933934879,0.12154520181559564,0.0031623870133987405
95,0.0142497200724547,0.02103590789426435,0.12154518286450386,0.003162386097334534
96,0.014249719908916717,0.021035907043190638,0.12154516580708208,0.0031623851822819224
97,0.014249719678807433,0.021035906603368154,0.12154515089143773,0.0031623842682409354
98,0.014249719397418394,0.021035906420222895,0.12154513821062744,0.003162383355211601
99,0.014249719084819723,0.02103590637193091,0.12154512773298112,0.003162382443193955
100,0.014249718761849769,0.021035906369807282,0.12154511933435988,0.003162381532188033
101,0.014249718447294743,0.021035906355637613,0.12154511282891095,0.003162380622193869
102,0.014249718156173513,0.021035906297055436,0.12154510799603402,0.003162379713211501
103,0.014249717898962446,0.021035906181947714,0.12154510460230623,0.003162378805240957
104,0.0142497176815521,0.021035906012686408,0.1215451024179536,0.0031623778982822707
105,0.014249717505718622,0.021035905800775797,0.12154510122809267,0.0031623769923354683
106,0.014249717369905934,0.021035905562296137,0.12154510083938459,0.003162376087400574
107,0.014249717270145415,0.021035905314341092,0.12154510108298078,0.0031623751834776114
108,0.014249717200976968,0.021035905072492596,0.12154510181471107,0.003162374280566594
109,0.014249717156275892,0.021035904849265902,0.12154510291343211,0.00316237337866754
110,0.014249717129927517,0.021035904653383217,0.12154510427833115,0.0031623724777804594
111,0.014249717116324234,0.021035904489696514,0.12154510582582591,0.00316237157790536
112,0.01424971711068441,0.021035904359568716,0.12154510748652038,0.003162370679042249
113,0.01424971710921117,0.02103590426153519,0.12154510920251957,0.003162369781191126
114,0.014249717109119793,0.021035904192091545,0.12154511092525139,0.003162368884351995
115,0.01424971710856727,0.021035904146487913,0.12154511261383943,0.0031623679885248537
116,0.014249717106517783,0.021035904119444105,0.12154511423398255,0.003162367093709698
117,0.01424971710257469,0.021035904105733333,0.12154511575724848,0.0031623661999065243
118,0.014249717096804032,0.02103590410061142,0.12154511716066695,0.00316236530711533
119,0.01424971708956867,0.021035904100090454,0.12154511842650334,0.0031623644153361075
120,0.014249717081385178,0.02103590410107179,0.12154511954210762,0.0031623635245688494
121,0.014249717072810498,0.021035904101363124,0.12154512049975369,0.003162362634813552
122,0.014249717064360477,0.02103590409961065,0.12154512129641451,0.003162361746070207
123,0.014249717056458257,0.021035904095173752,0.12154512193343654,0.0031623608583388058
124,0.014249717049408793,0.021035904087970982,0.12154512241610904,0.003162359971619348
125,0.014249717043394007,0.021035904078319043,0.12154512275313467,0.003162359085911825
126,0.014249717038482896,0.021035904066781384,0.1215451229560239,0.00316235820121623
127,0.01424971703465102,0.021035904054038015,0.12154512303844467,0.003162357317532561
128,0.01424971703180448,0.021035904040782174,0.1215451230155582,0.003162356434860814
129,0.014249717029804577,0.02103590402764598,0.1215451229033731,0.003162355553200982
130,0.014249717028490622,0.021035904015153574,0.12154512271814495,0.0031623546725530636
131,0.01424971702769867,0.02103590400369812,0.12154512247584252,0.003162353792917057
132,0.014249717027275871,0.021035903993537882,0.12154512219169678,0.00316235291429296
133,0.01424971702708995,0.021035903984806273,0.1215451218798387,0.0031623520366807685
134,0.014249717027034165,0.02103590397753046,0.12154512155303018,0.003162351160080482
135,0.014249717027028777,0.02103590397165497,0.12154512122248334,0.003162350284492103
136,0.014249717027019713,0.021035903967065894,0.12154512089776216,0.003162349409915628
137,0.014249717026975183,0.021035903963613604,0.12154512058675575,0.003162348536351058
138,0.014249717026881374,0.02103590396113205,0.12154512029571157,0.0031623476637983945
139,0.014249717026737817,0.02103590395945444,0.12154512002931865,0.0031623467922576357
140,0.014249717026552797,0.021035903958423762,0.12154511979082502,0.0031623459217287766
141,0.014249717026339467,0.02103590395790006,0.12154511958218198,0.003162345052211827
142,0.014249717026112585,0.02103590395776365,0.12154511940420286,0.003162344183706782
143,0.014249717025886253,0.021035903957915943,0.12154511925672917,0.003162343316213643
144,0.014249717025672303,0.021035903958278274,0.12154511913879683,0.0031623424497324113
145,0.014249717025479555,0.021035903958789258,0.12154511904879611,0.003162341584263086
146,0.014249717025313552,0.021035903959401955,0.12154511898462307,0.003162340719805667
147,0.014249717025176717,0.02103590396008065,0.12154511894381868,0.003162339856360157
148,0.01424971702506888,0.02103590396079806,0.12154511892369337,0.0031623389939265524
149,0.014249717024987887,0.021035903961532758,0.1215451189214366,0.0031623381325048576
150,0.014249717024930261,0.02103590396226744,0.12154511893421155,0.0031623372720950686
151,0.014249717024891797,0.02103590396298757,0.12154511895923437,0.0031623364126971885
152,0.014249717024868136,0.02103590396368057,0.12154511899383925,0.003162335554311215
153,0.01424971702485512,0.021035903964335426,0.12154511903552913,0.0031623346969371483
154,0.014249717024849097,0.021035903964942492,0.12154511908201449,0.0031623338405749896
155,0.014249717024847066,0.021035903965493815,0.12154511913124058,0.0031623329852247355
156,0.014249717024846778,0.021035903965982903,0.12154511918140397,0.0031623321308863867
157,0.014249717024846651,0.02103590396640526,0.12154511923095991,0.0031623312775599438
158,0.014249717024845714,0.021035903966758192,0.12154511927862273,0.0031623304252454063
159,0.014249717024843511,0.021035903967041063,0.12154511932335886,0.0031623295739427694
160,0.014249717024839972,0.02103590396725512,0.12154511936437457,0.0031623287236520387
161,0.014249717024835256,0.021035903967403364,0.12154511940109956,0.00316232787437321
162,0.014249717024829708,0.021035903967490364,0.12154511943316729,0.0031623270261062816
163,0.01424971702482371,0.021035903967521814,0.12154511946039268,0.0031623261788512554
164,0.014249717024817664,0.021035903967504502,0.12154511948274946,0.0031623253326081287
165,0.014249717024811894,0.021035903967445715,0.12154511950034522,0.0031623244873769042
166,0.014249717024806631,0.021035903967352897,0.12154511951339851,0.0031623236431575774
167,0.014249717024802063,0.0210359039672336,0.12154511952221514,0.003162322799950149
168,0.014249717024798235,0.021035903967095065,0.12154511952716686,0.003162321957754618
169,0.01424971702479521,0.02103590396694399,0.12154511952867085,0.003162321116570986
170,0.014249717024792927,0.021035903966786586,0.12154511952717137,0.0031623202763992474
171,0.014249717024791267,0.02103590396662804,0.1215451195231241,0.0031623194372394085
172,0.014249717024790136,0.021035903966472935,0.12154511951698135,0.003162318599091462
173,0.014249717024789433,0.021035903966325046,0.12154511950918104,0.003162317761955412
174,0.01424971702478904,0.021035903966187264,0.12154511950013691,0.003162316925831255
175,0.014249717024788857,0.021035903966061746,0.12154511949023124,0.0031623160907189897
176,0.014249717024788772,0.021035903965949905,0.12154511947980952,0.00316231525661862
177,0.014249717024788746,0.0210359039658526,0.1215451194691769,0.00316231442353014
178,0.014249717024788751,0.021035903965770115,0.12154511945859614,0.0031623135914535545
179,0.014249717024788729,0.021035903965702277,0.12154511944828761,0.0031623127603888587
180,0.014249717024788671,0.021035903965648483,0.1215451194384296,0.0031623119303360557
181,0.0142497170247886,0.021035903965608015,0.12154511942916062,0.0031623111012951404
182,0.014249717024788475,0.021035903965579698,0.12154511942058123,0.0031623102732661152
183,0.014249717024788333,0.02103590396556229,0.12154511941275807,0.00316230944624898
184,0.014249717024788165,0.02103590396555453,0.12154511940572688,0.0031623086202437335
185,0.014249717024788004,0.02103590396555504,0.12154511939949678,0.003162307795250376
186,0.014249717024787865,0.021035903965562555,0.121545119394054,0.0031623069712689075
187,0.014249717024787716,0.021035903965575593,0.12154511938936569,0.003162306148299323
188,0.014249717024787585,0.021035903965593045,0.12154511938538423,0.0031623053263416297
189,0.014249717024787483,0.021035903965613636,0.12154511938205048,0.0031623045053958193
190,0.014249717024787398,0.02103590396563636,0.12154511937929732,0.0031623036854618947
191,0.014249717024787341,0.021035903965660258,0.12154511937705274,0.003162302866539855
192,0.014249717024787296,0.021035903965684475,0.12154511937524236,0.0031623020486297015
193,0.014249717024787265,0.021035903965708272,0.12154511937379216,0.0031623012317314302
194,0.014249717024787244,0.021035903965731156,0.12154511937262998,0.003162300415845044
195,0.014249717024787226,0.021035903965752528,0.12154511937168738,0.003162299600970542
196,0.014249717024787223,0.021035903965772092,0.12154511937090086,0.003162298787107922
197,0.014249717024787221,0.021035903965789634,0.12154511937021283,0.0031622979742571837
198,0.014249717024787216,0.021035903965804906,0.12154511936957216,0.0031622971624183276
199,0.01424971702478721,0.021035903965817924,0.12154511936893458,0.00316229635159135
200,0.01424971702478722,0.02103590396582862,0.12154511936826273,0.0031622955417762544
201,0.014249717024787212,0.02103590396583706,0.12154511936752611,0.0031622947329730394
202,0.014249717024787216,0.02103590396584341,0.12154511936670082,0.003162293925181705
203,0.01424971702478723,0.021035903965847785,0.12154511936576921,0.003162293118402247
204,0.01424971702478722,0.021035903965850294,0.12154511936471923,0.0031622923126346683
205,0.014249717024787199,0.02103590396585119,0.12154511936354401,0.003162291507878968
206,0.014249717024787188,0.0210359039658507,0.12154511936224116,0.0031622907041351455
207,0.014249717024787186,0.02103590396584909,0.12154511936081229,0.0031622899014032003
208,0.014249717024787181,0.0210359039658465,0.12154511935926207,0.003162289099683131
209,0.014249717024787186,0.021035903965843133,0.12154511935759764,0.0031622882989749378
210,0.01424971702478717,0.021035903965839167,0.1215451193558285,0.003162287499278621
211,0.01424971702478716,0.02103590396583482,0.1215451193539651,0.003162286700594178
212,0.014249717024787159,0.021035903965830285,0.12154511935201927,0.003162285902921609
213,0.014249717024787174,0.021035903965825664,0.12154511935000299,0.0031622851062609154
214,0.014249717024787173,0.021035903965821112,0.12154511934792839,0.0031622843106120947
215,0.014249717024787181,0.021035903965816678,0.12154511934580725,0.0031622835159751464
216,0.01424971702478717,0.021035903965812452,0.12154511934365088,0.003162282722350069
217,0.01424971702478718,0.02103590396580852,0.12154511934146982,0.003162281929736864
218,0.014249717024787178,0.02103590396580497,0.12154511933927382,0.0031622811381355307
219,0.014249717024787178,0.021035903965801742,0.12154511933707124,0.003162280347546068
220,0.01424971702478717,0.021035903965798866,0.12154511933486972,0.003162279557968475
221,0.014249717024787188,0.021035903965796417,0.12154511933267556,0.003162278769402754
222,0.014249717024787202,0.02103590396579433,0.12154511933049389,0.0031622779818488997
223,0.014249717024787195,0.021035903965792593,0.12154511932832887,0.0031622771953069145
224,0.014249717024787202,0.021035903965791174,0.1215451193261836,0.0031622764097767988
225,0.014249717024787199,0.021035903965790068,0.12154511932406026,0.003162275625258551
226,0.014249717024787183,0.021035903965789197,0.12154511932196006,0.0031622748417521698
227,0.014249717024787185,0.021035903965788597,0.1215451193198836,0.0031622740592576566
228,0.01424971702478717,0.021035903965788194,0.12154511931783077,0.0031622732777750085
229,0.014249717024787183,0.021035903965787976,0.1215451193158008,0.003162272497304229
230,0.014249717024787192,0.021035903965787875,0.1215451193137927,0.0031622717178453118
231,0.014249717024787188,0.021035903965787885,0.12154511931180485,0.003162270939398258
232,0.014249717024787195,0.021035903965787965,0.12154511930983589,0.0031622701619630714
233,0.014249717024787183,0.02103590396578803,0.12154511930788368,0.0031622693855397487
234,0.014249717024787178,0.021035903965788152,0.12154511930594633,0.003162268610128288
235,0.01424971702478718,0.021035903965788288,0.12154511930402183,0.0031622678357286892
236,0.014249717024787185,0.021035903965788354,0.1215451193021082,0.0031622670623409534
237,0.014249717024787193,0.021035903965788447,0.12154511930020374,0.0031622662899650775
238,0.014249717024787183,0.021035903965788468,0.12154511929830658,0.003162265518601066
239,0.01424971702478719,0.021035903965788447,0.12154511929641519,0.0031622647482489157
240,0.014249717024787192,0.02103590396578838,0.12154511929452799,0.003162263978908623
241,0.014249717024787202,0.02103590396578826,0.12154511929264393,0.0031622632105801937
242,0.014249717024787188,0.021035903965788045,0.12154511929076167,0.0031622624432636197
243,0.01424971702478718,0.021035903965787757,0.12154511928888048,0.003162261676958908
244,0.01424971702478718,0.021035903965787434,0.1215451192869997,0.003162260911666054
245,0.014249717024787178,0.02103590396578702,0.12154511928511864,0.0031622601473850574
246,0.014249717024787202,0.021035903965786626,0.12154511928323711,0.0031622593841159163
247,0.014249717024787206,0.021035903965786164,0.12154511928135477,0.0031622586218586326
248,0.01424971702478721,0.021035903965785675,0.12154511927947151,0.0031622578606132056
249,0.014249717024787199,0.021035903965785092,0.1215451192775873,0.003162257100379633
250,0.014249717024787197,0.021035903965784527,0.1215451192757024,0.0031622563411579196
251,0.014249717024787186,0.02103590396578395,0.12154511927381681,0.003162255582948058
252,0.014249717024787199,0.021035903965783354,0.12154511927193062,0.0031622548257500514
253,0.014249717024787195,0.021035903965782723,0.12154511927004434,0.003162254069563899
254,0.014249717024787204,0.021035903965782112,0.12154511926815822,0.0031622533143895997
255,0.014249717024787202,0.02103590396578149,0.1215451192662726,0.0031622525602271545
256,0.014249717024787197,0.021035903965780832,0.12154511926438757,0.0031622518070765614
257,0.014249717024787178,0.02103590396578016,0.12154511926250364,0.0031622510549378217
258,0.014249717024787181,0.021035903965779538,0.12154511926062127,0.0031622503038109336
259,0.014249717024787181,0.021035903965778906,0.12154511925874051,0.003162249553695894
260,0.014249717024787178,0.021035903965778317,0.12154511925686177,0.003162248804592706
261,0.014249717024787185,0.02103590396577772,0.12154511925498517,0.0031622480565013694
262,0.014249717024787188,0.021035903965777123,0.12154511925311094,0.0031622473094218805
263,0.01424971702478719,0.021035903965776568,0.12154511925123943,0.0031622465633542422
264,0.014249717024787197,0.02103590396577603,0.12154511924937064,0.0031622458182984513
265,0.014249717024787178,0.021035903965775468,0.1215451192475047,0.0031622450742545107
266,0.014249717024787185,0.021035903965774934,0.1215451192456417,0.0031622443312224165
267,0.014249717024787192,0.02103590396577443,0.12154511924378174,0.0031622435892021687
268,0.014249717024787185,0.021035903965773886,0.1215451192419248,0.003162242848193768
269,0.014249717024787181,0.021035903965773355,0.12154511924007089,0.003162242108197214
270,0.014249717024787176,0.021035903965772818,0.12154511923822017,0.003162241369212506
271,0.014249717024787167,0.02103590396577233,0.12154511923637251,0.0031622406312396436
272,0.01424971702478717,0.02103590396577184,0.1215451192345279,0.0031622398942786263
273,0.014249717024787169,0.02103590396577134,0.12154511923268636,0.0031622391583294514
274,0.014249717024787174,0.021035903965770836,0.12154511923084771,0.0031622384233921234
275,0.014249717024787178,0.021035903965770347,0.12154511922901202,0.0031622376894666366
276,0.014249717024787186,0.021035903965769855,0.12154511922717923,0.003162236956552994
277,0.014249717024787178,0.021035903965769348,0.12154511922534926,0.0031622362246511936
278,0.01424971702478717,0.021035903965768855,0.12154511922352199,0.003162235493761236
279,0.014249717024787183,0.021035903965768373,0.1215451192216976,0.003162234763883118
280,0.014249717024787183,0.021035903965767884,0.12154511921987579,0.003162234035016841
281,0.014249717024787199,0.02103590396576743,0.12154511921805675,0.0031622333071624066
282,0.014249717024787199,0.021035903965766947,0.12154511921624017,0.003162232580319812
283,0.014249717024787204,0.02103590396576641,0.12154511921442614,0.003162231854489054
284,0.014249717024787197,0.02103590396576591,0.12154511921261464,0.003162231129670139
285,0.014249717024787209,0.021035903965765455,0.12154511921080569,0.003162230405863062
286,0.0142497170247872,0.021035903965764935,0.12154511920899914,0.0031622296830678227
287,0.014249717024787185,0.02103590396576441,0.1215451192071951,0.003162228961284423
288,0.014249717024787178,0.021035903965763905,0.1215451192053935,0.0031622282405128583
289,0.014249717024787183,0.02103590396576343,0.12154511920359436,0.0031622275207531317
290,0.014249717024787192,0.02103590396576297,0.12154511920179756,0.003162226802005242
291,0.014249717024787188,0.021035903965762468,0.12154511920000337,0.0031622260842691886
292,0.014249717024787178,0.02103590396576192,0.12154511919821144,0.0031622253675449683
293,0.014249717024787169,0.021035903965761413,0.1215451191964221,0.003162224651832586
294,0.01424971702478718,0.021035903965760938,0.12154511919463519,0.0031622239371320374
295,0.014249717024787183,0.02103590396576043,0.12154511919285073,0.0031622232234433246
296,0.014249717024787174,0.021035903965759932,0.12154511919106863,0.0031622225107664427
297,0.014249717024787183,0.021035903965759436,0.12154511918928906,0.0031622217991013955
298,0.014249717024787188,0.021035903965758947,0.12154511918751203,0.003162221088448179
299,0.014249717024787183,0.021035903965758437,0.12154511918573736,0.0031622203788067974
300,0.014249717024787181,0.021035903965757923,0.12154511918396527,0.0031622196701772474
301,0.014249717024787169,0.021035903965757413,0.12154511918219575,0.003162218962559526
302,0.014249717024787178,0.02103590396575695,0.12154511918042868,0.0031622182559536394
303,0.014249717024787178,0.021035903965756497,0.12154511917866415,0.003162217550359581
304,0.014249717024787176,0.021035903965756008,0.1215451191769022,0.0031622168457773533
305,0.014249717024787164,0.021035903965755512,0.1215451191751426,0.003162216142206956
306,0.014249717024787167,0.021035903965755012,0.12154511917338555,0.003162215439648388
307,0.014249717024787169,0.02103590396575447,0.12154511917163108,0.0031622147381016492
308,0.014249717024787174,0.021035903965753965,0.12154511916987917,0.0031622140375667383
309,0.014249717024787174,0.02103590396575348,0.12154511916812982,0.003162213338043652
310,0.01424971702478718,0.021035903965752993,0.12154511916638301,0.003162212639532396
311,0.014249717024787173,0.021035903965752483,0.12154511916463866,0.003162211942032965
312,0.014249717024787186,0.021035903965752032,0.12154511916289694,0.0031622112455453617
313,0.014249717024787178,0.02103590396575159,0.1215451191611578,0.0031622105500695853
314,0.014249717024787181,0.021035903965751085,0.12154511915942116,0.0031622098556056345
315,0.014249717024787188,0.02103590396575062,0.12154511915768704,0.0031622091621535077
316,0.014249717024787186,0.021035903965750172,0.12154511915595552,0.0031622084697132064
317,0.014249717024787181,0.02103590396574969,0.12154511915422651,0.003162207778284729
318,0.01424971702478719,0.021035903965749215,0.1215451191525,0.0031622070878680754
319,0.014249717024787176,0.02103590396574871,0.12154511915077601,0.0031622063984632466
320,0.014249717024787167,0.0210359039657482,0.12154511914905468,0.0031622057100702387
321,0.014249717024787174,0.02103590396574775,0.12154511914733582,0.0031622050226890555
322,0.014249717024787176,0.021035903965747293,0.12154511914561958,0.003162204336319695
323,0.014249717024787181,0.021035903965746797,0.1215451191439057,0.003162203650962155
324,0.014249717024787186,0.021035903965746325,0.12154511914219453,0.0031622029666164356
325,0.014249717024787183,0.021035903965745843,0.12154511914048571,0.0031622022832825366
326,0.014249717024787185,0.021035903965745374,0.12154511913877959,0.003162201600960459
327,0.014249717024787167,0.02103590396574485,0.12154511913707584,0.0031622009196501993
328,0.014249717024787162,0.02103590396574439,0.12154511913537469,0.0031622002393517606
329,0.014249717024787157,0.021035903965743917,0.12154511913367601,0.00316219956006514
330,0.01424971702478718,0.02103590396574348,0.12154511913197988,0.003162198881790339
331,0.014249717024787162,0.02103590396574298,0.12154511913028636,0.003162198204527357
332,0.01424971702478717,0.021035903965742554,0.12154511912859539,0.0031621975282761926
333,0.014249717024787162,0.021035903965742064,0.12154511912690698,0.0031621968530368455
334,0.01424971702478717,0.02103590396574159,0.121545119125221,0.0031621961788093145
335,0.014249717024787164,0.021035903965741086,0.1215451191235375,0.003162195505593601
336,0.014249717024787176,0.021035903965740635,0.12154511912185662,0.0031621948333897024
337,0.014249717024787176,0.021035903965740153,0.12154511912017814,0.00316219416219762
338,0.014249717024787176,0.0210359039657397,0.12154511911850227,0.003162193492017355
339,0.01424971702478717,0.021035903965739237,0.1215451191168289,0.0031621928228489013
340,0.014249717024787174,0.021035903965738803,0.12154511911515811,0.0031621921546922615
341,0.014249717024787178,0.021035903965738383,0.12154511911348992,0.003162191487547437
342,0.014249717024787178,0.021035903965737915,0.12154511911182415,0.0031621908214144257
343,0.014249717024787173,0.021035903965737415,0.12154511911016093,0.0031621901562932245
344,0.014249717024787178,0.021035903965736947,0.12154511910850031,0.0031621894921838394
345,0.014249717024787178,0.021035903965736482,0.12154511910684214,0.0031621888290862665
346,0.01424971702478716,0.021035903965735972,0.12154511910518634,0.0031621881670005044
347,0.014249717024787169,0.021035903965735528,0.12154511910353327,0.003162187505926552
348,0.014249717024787155,0.02103590396573507,0.12154511910188265,0.0031621868458644124
349,0.014249717024787167,0.021035903965734615,0.12154511910023463,0.003162186186814085
350,0.014249717024787166,0.02103590396573415,0.12154511909858912,0.003162185528775567
351,0.014249717024787176,0.02103590396573371,0.12154511909694608,0.0031621848717488564
352,0.014249717024787181,0.021035903965733276,0.12154511909530562,0.003162184215733954
353,0.014249717024787185,0.0210359039657328,0.12154511909366769,0.003162183560730862
354,0.014249717024787192,0.021035903965732378,0.12154511909203233,0.003162182906739579
355,0.014249717024787188,0.02103590396573193,0.12154511909039939,0.003162182253760103
356,0.01424971702478719,0.021035903965731486,0.12154511908876911,0.003162181601792436
357,0.014249717024787186,0.021035903965731025,0.12154511908714134,0.003162180950836574
358,0.014249717024787185,0.02103590396573054,0.12154511908551598,0.0031621803008925193
359,0.014249717024787186,0.021035903965730105,0.12154511908389322,0.0031621796519602703
360,0.014249717024787178,0.021035903965729665,0.12154511908227308,0.003162179004039829
361,0.014249717024787197,0.021035903965729217,0.12154511908065548,0.0031621783571311934
362,0.014249717024787183,0.021035903965728766,0.12154511907904031,0.0031621777112343613
