t,obs_term,prior_term,dyn_term,total
330,0.39160884410023267,0.0,3.84477933913147e7,3.844779378292354e7
331,0.2573351260175193,0.0,3.844779271565306e7,3.844779297298819e7
332,0.29960296202077163,0.0,3.844779204147126e7,3.844779234107422e7
333,0.30268547672800195,0.0,3.844779136852497e7,3.8447791671210445e7
334,1.3031328948445027,0.0,3.844779069663316e7,3.844779199976605e7
335,0.81306561258685,0.0,3.8447790026410334e7,3.8447790839475945e7
336,0.5568036304978276,0.0,3.844778935815471e7,3.8447789914958335e7
337,1.3348888634719587,0.0,3.844778869189021e7,3.844779002677907e7
338,0.2543001621656638,0.0,3.844778802732266e7,3.844778828162282e7
339,0.8733787154024371,0.0,3.844778736345197e7,3.844778823683069e7
340,0.8958404027830137,0.0,3.844778669923891e7,3.844778759507932e7
341,0.40501558017087536,0.0,3.844778603440236e7,3.844778643941794e7
342,0.43113068374767705,0.0,3.8447785369208045e7,3.844778580033873e7
343,0.36829122190645297,0.0,3.844778470362251e7,3.8447785071913734e7
344,0.7304837561375933,0.0,3.844778403773197e7,3.844778476821572e7
345,0.45663554857360067,0.0,3.8447783371956035e7,3.8447783828591585e7
346,0.6510828692702011,0.0,3.8447782706603386e7,3.844778335768625e7
347,0.32291721341586754,0.0,3.844778204070801e7,3.844778236362523e7
348,0.7562247263806554,0.0,3.8447781374235064e7,3.844778213045979e7
349,0.33851619696854374,0.0,3.844778070843595e7,3.844778104695215e7
350,0.27380515663172167,0.0,3.844778004429674e7,3.84477803181019e7
351,1.5964149750006689,0.0,3.84477793821e7,3.844778097851498e7
352,2.186269451594607,0.0,3.8447778721262746e7,3.84477809075322e7
353,0.485631647902392,0.0,3.84477780620857e7,3.844777854771735e7
354,0.6492806266364117,0.0,3.844777740496232e7,3.844777805424295e7
355,0.42199159912259043,0.0,3.844777674978495e7,3.844777717177655e7
356,0.2547587671876046,0.0,3.8447776096407294e7,3.844777635116606e7
357,0.2611030983249701,0.0,3.844777544461963e7,3.8447775705722734e7
358,0.8796335999932718,0.0,3.844777479433957e7,3.8447775673973165e7
359,0.2795366055085578,0.0,3.8447774145409934e7,3.844777442494654e7
360,0.507044289203203,0.0,3.844777349747337e7,3.844777400451765e7
361,1.403959071245099,0.0,3.8447772850174055e7,3.844777425413313e7
362,0.2909326003051711,0.0,3.844777220353863e7,3.844777249447123e7
363,0.32785654187931906,0.0,3.844777155783189e7,3.844777188568843e7
364,0.261618818294488,0.0,3.84477709131055e7,3.844777117472432e7
365,0.6208313135117483,0.0,3.844777026943358e7,3.844777089026489e7
366,0.4053405385059057,0.0,3.844776962699245e7,3.844777003233299e7
367,0.9112131119530966,0.0,3.844776898588558e7,3.84477698970987e7
368,0.3029786645884086,0.0,3.8447768346390426e7,3.844776864936909e7
369,2.220393244761107,0.0,3.844776770922163e7,3.844776992961488e7
370,0.2822043858716263,0.0,3.844776707483595e7,3.844776735704034e7
371,0.2703599670534722,0.0,3.844776644296289e7,3.844776671332286e7
372,1.5595501970857688,0.0,3.844776581337017e7,3.8447767372920364e7
373,0.3230966385964985,0.0,3.844776518487892e7,3.844776550797556e7
374,0.2555732658459682,0.0,3.844776455614974e7,3.844776481172301e7
375,0.3628925089035212,0.0,3.844776392678127e7,3.8447764289673775e7
376,0.255031442037437,0.0,3.8447763296694525e7,3.844776355172597e7
377,0.26752547738585664,0.0,3.84477626660163e7,3.844776293354178e7
378,0.5729151422513465,0.0,3.844776203457415e7,3.8447762607489295e7
379,0.2618915744384819,0.0,3.8447761402870774e7,3.844776166476235e7
380,0.9815044519704438,0.0,3.844776077161779e7,3.844776175312225e7
381,0.596948043302624,0.0,3.844776014169723e7,3.844776073864527e7
382,0.6437319087791306,0.0,3.844775951330091e7,3.844776015703282e7
383,1.7490949794486044,0.0,3.8447758886411e7,3.8447760635505974e7
384,0.25722130955674616,0.0,3.8447758260529906e7,3.844775851775122e7
385,0.9894901471101201,0.0,3.8447757634822436e7,3.844775862431258e7
386,0.2545987794492539,0.0,3.84477570089315e7,3.8447757263530284e7
387,2.4591685987684997,0.0,3.844775638282848e7,3.844775884199708e7
388,0.7792590345239014,0.0,3.844775575803997e7,3.844775653729901e7
389,0.5620623895409058,0.0,3.8447755135717176e7,3.8447755697779566e7
390,1.2040045214244126,0.0,3.844775451561732e7,3.844775571962184e7
391,0.3321381124782613,0.0,3.844775389728288e7,3.8447754229421e7
392,0.2991269031168048,0.0,3.844775328092148e7,3.844775358004838e7
393,0.6897418988876575,0.0,3.844775266724352e7,3.844775335698542e7
