t,dim_1,dim_2,dim_3,dim_4
196,28.38578357124339,6.212619457699,0.4405919716690911,-0.09843080817582137
197,29.009232071994475,6.256186500730562,0.42438669010835306,-0.09843081396797022
198,29.63695625172663,6.2981330154427075,0.4091916827846328,-0.09843081975063553
199,30.268799109375447,6.338560029110837,0.3963105359630453,-0.09843082552635268
200,30.90462026122953,6.377698927927864,0.3870644986155086,-0.09843083130000088
201,31.544309072947602,6.415913222824136,0.38238216644732714,-0.09843083707812474
202,32.18779590331973,6.453659284235091,0.38350346577113015,-0.09843084286894847
203,32.83506294538161,6.491517475404379,0.39163058492782804,-0.0984308486827993
204,33.48615644034961,6.530188378495923,0.407105510360495,-0.09843085453131059
205,34.14119439955248,6.570406774207031,0.42948707753715615,-0.09843086042594354
206,34.80036610253681,6.612863327074429,0.45698256728416864,-0.0984308663766166
207,35.463920938824295,6.6580694292980445,0.48684428262654766,-0.09843087238926698
208,36.13214569119546,6.706261703708359,0.5156539726131066,-0.09843087846517284
209,36.80533372253776,6.757334947461528,0.5401080145739413,-0.0984308845997512
210,37.48375134966377,6.8108535956346525,0.5582405421665458,-0.09843089078435947
211,38.16761150701229,6.866185496513839,0.5693256661540962,-0.09843089700807255
212,38.85706028213701,6.922625909531486,0.5741492588365501,-0.09843090326006977
213,39.552177214474206,6.979548681762002,0.5735027080219144,-0.09843090953113783
214,40.25298319175355,7.036406798808275,0.5676844363470626,-0.09843091581272342
215,40.95944588901743,7.092683088620276,0.5570283531988223,-0.09843092209684966
216,41.67148293243857,7.147893770291339,0.5410034454616807,-0.09843092837555081
217,42.38896092071987,7.201501961239309,0.5187117105561345,-0.09843093463941543
218,43.11168827210872,7.252880978478627,0.49048049703376784,-0.0984309408784553
219,43.83941236989252,7.301436874073789,0.45770840645132493,-0.09843094708422447
220,44.57182819724568,7.346715560272483,0.42217011984123487,-0.09843095325083909
221,45.30859420287281,7.38844041736342,0.38612531000849126,-0.0984309593755887
222,46.04935247034464,7.426560793005923,0.35223175099958975,-0.09843096545977413
223,46.79375330354177,7.461291812686913,0.32194187593509466,-0.09843097150833655
224,47.54147578628975,7.492993845105062,0.29449442578006685,-0.09843097752668582
225,48.29223123587198,7.521951132666924,0.26844167137696023,-0.09843098351814238
226,49.045752155448625,7.548303144446987,0.24416572807332143,-0.09843098948482458
227,49.80178689701773,7.572227561501919,0.2237809488192526,-0.09843099543122273
228,50.56011215418991,7.5941135004572775,0.20887880625646868,-0.09843100136502081
229,51.3205514962234,7.614509224814327,0.2008865400907845,-0.09843100729599269
230,52.082990446626376,7.634105722486268,0.20090175467715865,-0.09843101323629914
231,52.84738912485317,7.653703741349794,0.20978778106744111,-0.09843101919927731
