t,dim_1,dim_2
1,0.0008885412061983282,5.633180629044812e-7
2,0.0008853858895880081,5.623180755871246e-7
3,0.0008822418363130455,5.613181135356192e-7
4,0.0008791090261820551,5.603181892989877e-7
5,0.0008759874389345187,5.593183153806414e-7
6,0.0008728770542415277,5.583185042382271e-7
7,0.0008697778517065414,5.57318768283483e-7
8,0.0008666898108661262,5.563191198820913e-7
9,0.0008636129111907038,5.553195713535386e-7
10,0.0008605471320852875,5.543201349709741e-7
11,0.0008574924528902254,5.533208229610771e-7
12,0.0008544488528819308,5.523216475039198e-7
13,0.0008514163112736174,5.51322620732837e-7
14,0.0008483948072160285,5.503237547342994e-7
15,0.0008453843197981663,5.493250615477869e-7
16,0.0008423848280480106,5.483265531656641e-7
17,0.0008393963109332453,5.473282415330614e-7
18,0.0008364187473619761,5.463301385477577e-7
19,0.0008334521161834447,5.453322560600619e-7
20,0.0008304963961887485,5.443346058727048e-7
21,0.0008275515661115391,5.433371997407232e-7
22,0.0008246176046287428,5.423400493713571e-7
23,0.0008216944903612585,5.413431664239418e-7
24,0.0008187822018746588,5.403465625098046e-7
25,0.0008158807176798977,5.393502491921669e-7
26,0.0008129900162339985,5.38354237986044e-7
27,0.0008101100759407517,5.373585403581506e-7
28,0.0008072408751514066,5.363631677268075e-7
29,0.0008043823921653588,5.353681314618511e-7
30,0.0008015346052308363,5.343734428845452e-7
31,0.0007986974925455842,5.333791132674953e-7
32,0.0007958710322575378,5.323851538345624e-7
33,0.0007930552024655116,5.313915757607869e-7
34,0.0007902499812198634,5.303983901723048e-7
35,0.0007874553465231713,5.294056081462734e-7
36,0.0007846712763309047,5.284132407107972e-7
37,0.0007818977485520836,5.274212988448539e-7
38,0.0007791347410499513,5.264297934782274e-7
39,0.0007763822316426255,5.254387354914364e-7
40,0.0007736401981037652,5.244481357156734e-7
41,0.0007709086181632201,5.234580049327374e-7
42,0.0007681874695076875,5.224683538749764e-7
43,0.0007654767297813573,5.214791932252256e-7
44,0.0007627763765865611,5.204905336167524e-7
45,0.0007600863874844207,5.195023856332022e-7
46,0.0007574067399954815,5.185147598085445e-7
47,0.000754737411600357,5.175276666270237e-7
48,0.0007520783797403625,5.165411165231099e-7
49,0.0007494296218181519,5.155551198814552e-7
50,0.0007467911151983414,5.145696870368458e-7
51,0.0007441628372081425,5.135848282741631e-7
52,0.0007415447651379851,5.126005538283419e-7
53,0.0007389368762421407,5.116168738843339e-7
54,0.00073633914773934,5.106337985770706e-7
55,0.0007337515568133909,5.096513379914293e-7
56,0.0007311740806137917,5.086695021622016e-7
57,0.0007286066962563433,5.07688301074064e-7
58,0.0007260493808237559,5.067077446615469e-7
59,0.0007235021113662558,5.057278428090127e-7
60,0.0007209648649021888,5.047486053506273e-7
61,0.0007184376184186192,5.037700420703412e-7
62,0.0007159203488719272,5.02792162701867e-7
63,0.000713413033188404,5.018149769286604e-7
64,0.0007109156482648427,5.008384943839048e-7
65,0.0007084281709691306,4.998627246504961e-7
66,0.0007059505781408319,4.988876772610285e-7
67,0.000703482846591772,4.979133616977848e-7
68,0.0007010249531066214,4.969397873927258e-7
69,0.0006985768744434703,4.959669637274824e-7
70,0.0006961385873344062,4.949949000333504e-7
71,0.000693710068486087,4.940236055912864e-7
72,0.0006912912945803078,4.930530896319042e-7
73,0.0006888822422745727,4.920833613354756e-7
74,0.0006864828882026563,4.911144298319297e-7
75,0.0006840932089751672,4.901463042008575e-7
76,0.0006817131811801067,4.891789934715147e-7
77,0.0006793427813834243,4.882125066228288e-7
78,0.0006769819861295722,4.872468525834057e-7
79,0.0006746307719420567,4.862820402315398e-7
80,0.000672289115323986,4.853180783952258e-7
81,0.0006699569927586165,4.843549758521689e-7
82,0.0006676343807098973,4.833927413298027e-7
83,0.0006653212556230043,4.824313835053006e-7
84,0.0006630175939248827,4.81470911005596e-7
85,0.0006607233720247838,4.805113324074013e-7
86,0.0006584385663147927,4.795526562372276e-7
87,0.0006561631531703598,4.785948909714067e-7
88,0.0006538971089508272,4.776380450361151e-7
89,0.0006516404099999526,4.766821268073988e-7
90,0.0006493930326464324,4.7572714461120024e-7
91,0.0006471549532044175,4.747731067233853e-7
92,0.0006449261479740316,4.738200213697738e-7
93,0.0006427065932418867,4.7286789672617227e-7
94,0.0006404962652815877,4.719167409184019e-7
95,0.0006382951403542472,4.7096656202233717e-7
96,0.0006361031947089855,4.70017368063937e-7
97,0.0006339204045834387,4.6906916701928615e-7
98,0.0006317467462042552,4.6812196681462904e-7
99,0.000629582195787594,4.6717577532641183e-7
100,0.0006274267295396195,4.66230600381322e-7
101,0.0006252803236569967,4.652864497563323e-7
102,0.0006231429543273751,4.6434333117874153e-7
103,0.000621014597729882,4.6340125232622343e-7
104,0.0006188952300356023,4.6246022082686883e-7
105,0.0006167848274080628,4.6152024425923703e-7
106,0.0006146833660037106,4.60581330152402e-7
107,0.0006125908219723889,4.5964348598600325e-7
108,0.0006105071714578136,4.587067191902987e-7
109,0.0006084323905980406,4.577710371462153e-7
110,0.0006063664555259387,4.5683644718540485e-7
111,0.000604309342369653,4.55902956590298e-7
112,0.0006022610272530707,4.549705725941621e-7
113,0.000600221486296279,4.5403930238115727e-7
114,0.000598190695616028,4.531091530863968e-7
115,0.0005961686313261821,4.5218013179600606e-7
116,0.0005941552695381756,4.5125224554718525e-7
117,0.0005921505863614648,4.5032550132827034e-7
118,0.0005901545579039727,4.493999060787979e-7
119,0.0005881671602725365,4.4847546668956875e-7
120,0.0005861883695733513,4.475521900027157e-7
121,0.0005842181619124095,4.466300828117687e-7
122,0.0005822565133959408,4.457091518617249e-7
123,0.0005803034001308445,4.4478940384911623e-7
124,0.0005783587982251246,4.4387084542208124e-7
125,0.0005764226837883206,4.429534831804356e-7
126,0.0005744950329319331,4.4203732367574545e-7
127,0.0005725758217698503,4.4112237341139956e-7
128,0.0005706650264187723,4.4020863884268696e-7
129,0.0005687626229986301,4.392961263768699e-7
130,0.0005668685876330036,4.383848423732616e-7
131,0.0005649828964495358,4.3747479314330456e-7
132,0.0005631055255803483,4.365659849506489e-7
133,0.0005612364511624492,4.3565842401123205e-7
134,0.0005593756493381435,4.347521164933605e-7
135,0.0005575230962554351,4.3384706851779006e-7
136,0.0005556787680684324,4.329432861578098e-7
137,0.0005538426409377488,4.3204077543932576e-7
138,0.0005520146910308986,4.3113954234094544e-7
139,0.0005501948945226952,4.302395927940632e-7
140,0.0005483832275956419,4.293409326829469e-7
141,0.0005465796664403251,4.2844356784482607e-7
142,0.0005447841872558003,4.275475040699797e-7
143,0.0005429967662499784,4.266527471018254e-7
144,0.0005412173796400102,4.2575930263701015e-7
145,0.0005394460036526659,4.248671763255009e-7
146,0.0005376826145247141,4.239763737706768e-7
147,0.0005359271885032998,4.2308690052942226e-7
148,0.0005341797018463152,4.2219876211221997e-7
149,0.0005324401308227724,4.2131196398324615e-7
150,0.0005307084517131725,4.2042651156046525e-7
151,0.0005289846408098715,4.1954241021572644e-7
152,0.0005272686744174463,4.1865966527486136e-7
153,0.000525560528853054,4.1777828201778027e-7
154,0.000523860180446793,4.168982656785722e-7
155,0.0005221676055420578,4.16019621445603e-7
156,0.0005204827804958993,4.1514235446161767e-7
157,0.0005188056816793694,4.142664698238382e-7
158,0.0005171362854778764,4.133919725840679e-7
159,0.0005154745682915314,4.125188677487922e-7
160,0.0005138205065354938,4.116471602792838e-7
161,0.0005121740766403128,4.107768550917038e-7
162,0.0005105352550522703,4.0990795705720887e-7
163,0.0005089040182337176,4.090404710020553e-7
164,0.0005072803426634119,4.081744017077058e-7
165,0.0005056642048368509,4.073097539109353e-7
166,0.0005040555812666028,4.0644653230393915e-7
167,0.0005024544484826364,4.0558474153444105e-7
168,0.0005008607830326479,4.047243862058019e-7
169,0.0004992745614823859,4.0386547087713005e-7
170,0.0004976957604159722,4.0300800006338983e-7
171,0.0004961243564362228,4.0215197823551287e-7
172,0.0004945603261649668,4.0129740982051054e-7
173,0.0004930036462433604,4.0044429920158504e-7
174,0.0004914542933322004,3.9959265071824256e-7
175,0.0004899122441122352,3.987424686664052e-7
176,0.0004883774752844746,3.9789375729852696e-7
177,0.0004868499635704961,3.970465208237073e-7
178,0.00048532968571274814,3.9620076340780536e-7
179,0.0004838166184748518,3.9535648917355645e-7
180,0.0004823107386419046,3.945137022006889e-7
181,0.0004808120230207733,3.9367240652603917e-7
182,0.0004793204484403918,3.928326061436707e-7
183,0.00047783599175205474,3.9199430500499093e-7
184,0.0004763586298297091,3.911575070188702e-7
185,0.00047488833957024077,3.9032221605176087e-7
186,0.00047342509789376317,3.8948843592781534e-7
187,0.0004719688817439019,3.8865617042900807e-7
188,0.00047051966808807604,3.8782542329525495e-7
189,0.00046907743391777956,3.869961982245343e-7
190,0.0004676421562488601,3.86168498873009e-7
191,0.0004662138121217926,3.853423288551481e-7
192,0.0004647923786019549,3.845176917438487e-7
193,0.0004633778327798999,3.836945910705599e-7
194,0.00046197015177162453,3.8287303032540626e-7
195,0.0004605693127188362,3.8205301295731e-7
196,0.0004591752927892204,3.812345423741173e-7
