t,obs_term,prior_term,dyn_term,total
1,0.35786971618548047,6.4481483750528215,0.0,6.806018091238302
2,0.9818460872629104,0.0,885930.3187117714,885931.3005578587
3,0.6323643108890558,0.0,882785.2619332251,882785.894297536
4,0.5071407213526772,0.0,879651.4483490498,879651.9554897711
5,0.23963379787624361,0.0,876528.8577111829,876529.0973449808
6,0.6628230463011592,0.0,873417.4697031233,873418.1325261696
7,1.2627588519616164,0.0,870317.2639407158,870318.5266995678
8,0.5539720504021293,0.0,867228.2199728526,867228.773944903
9,1.4994958140794719,0.0,864150.3172822051,864151.8167780192
10,0.43385816258345344,0.0,861083.5352859662,861083.9691441288
11,0.29829701746501847,0.0,858027.8533367494,858028.1516337668
12,1.026822174866408,0.0,854983.2507231006,854984.2775452755
13,0.3909493070241105,0.0,851949.7066703266,851950.0976196337
14,0.27682930927201305,0.0,848927.2003411792,848927.4771704884
15,0.23005402348322745,0.0,845915.7108366445,845915.940890668
16,0.37767361897230994,0.0,842915.2171966868,842915.5948703057
17,0.3817329185076462,0.0,839925.6984008645,839926.080133783
18,3.15135250461272,0.0,836947.1333691536,836950.2847216582
19,0.44807753641509673,0.0,833979.5009626901,833979.9490402265
20,0.2584313431960119,0.0,831022.7799841594,831023.0384155026
21,0.8626056081418592,0.0,828076.9491790436,828077.8117846518
22,0.5219756871204907,0.0,825141.9872358603,825142.5092115474
23,0.4794323214523867,0.0,822217.8727871778,822218.3522194993
24,1.3838883561901483,0.0,819304.5844101304,819305.9682984866
25,0.619884956399576,0.0,816402.100627246,816402.7205122024
26,0.3206781831601352,0.0,813510.3999069632,813510.7205851463
27,0.2549641604410736,0.0,810629.4606644651,810629.7156286255
28,1.1840817196964324,0.0,807759.2612624353,807760.4453441551
29,0.23224814687073114,0.0,804899.780011623,804900.01225977
30,0.7731057303502922,0.0,802050.9951714469,802051.7682771772
31,0.5853831327501164,0.0,799212.8849508927,799213.4703340254
32,2.181401853950706,0.0,796385.4275091207,796387.6089109746
33,2.732693327050306,0.0,793568.6009560387,793571.3336493657
34,1.518534893430137,0.0,790762.383353234,790763.9018881274
35,0.22814160803574757,0.0,787966.7527142244,787966.9808558325
36,0.23700958446521425,0.0,785181.6870054104,785181.9240149949
37,0.24013191973390263,0.0,782407.1641468037,782407.4042787234
38,0.7901669187703569,0.0,779643.1620125326,779643.9521794514
39,0.22852741038245064,0.0,776889.658431599,776889.8869590095
40,0.24751011887800234,0.0,774146.631188369,774146.8786984879
41,0.2570053463079555,0.0,771414.058023488,771414.3150288344
42,0.2466606449416282,0.0,768691.916634338,768692.1632949829
43,0.27593043141991547,0.0,765980.1846757303,765980.4606061617
44,0.8251949711168142,0.0,763278.8397606025,763279.6649555736
45,1.615834872265814,0.0,760587.859460587,760589.4752954593
46,0.5058767313026823,0.0,757907.2213068864,757907.7271836178
47,1.8331516553248246,0.0,755236.9027904178,755238.735942073
48,0.9984138548967352,0.0,752576.8813627902,752577.8797766451
49,0.3732978138375541,0.0,749927.1344372611,749927.507735075
50,0.2822627631643689,0.0,747287.6393885344,747287.9216512975
51,0.2549792724384147,0.0,744658.3735541478,744658.6285334203
52,1.2937946517087218,0.0,742039.3142347247,742040.6080293765
53,0.7793532334201843,0.0,739430.4386947704,739431.2180480039
54,0.4449116267782185,0.0,736831.7241629107,736832.1690745375
55,1.4615453979496023,0.0,734243.1478331948,734244.6093785928
56,0.730284010817174,0.0,731664.6868649294,731665.4171489403
57,0.22744641152534187,0.0,729096.3183840846,729096.5458304961
58,0.4504033658471892,0.0,726538.0194831186,726538.4698864844
59,0.9142257875533604,0.0,723989.7672221821,723990.6814479696
60,0.8317008318403,0.0,721451.5386292863,721452.3703301182
61,0.400928092467029,0.0,718923.3107013232,718923.7116294156
62,0.3849116485073595,0.0,716405.0604044496,716405.445316098
63,2.6475835120759625,0.0,713896.7646744869,713899.4122579991
64,1.7908323520807594,0.0,711398.4004177904,711400.1912501425
65,0.4638997314142015,0.0,708909.9445118682,708910.4084115996
66,0.35187242627014176,0.0,706431.3738058486,706431.7256782749
67,2.2226614821650394,0.0,703962.6651209131,703964.8877823952
68,0.22767349443512053,0.0,701503.7952511015,701504.022924596
69,0.23155637280224742,0.0,699054.7409639339,699054.9725203067
70,2.6113156757386955,0.0,696615.4790007625,696618.0903164382
71,1.221205980699863,0.0,694185.9860775659,694187.2072835467
72,0.22758554767803543,0.0,691766.2388851859,691766.4664707336
73,0.42029751151651285,0.0,689356.2140903684,689356.6343878799
74,0.4776528394305868,0.0,686955.8883359837,686956.3659888231
75,1.079622346775215,0.0,684565.2382416328,684566.3178639796
76,1.8463333185927449,0.0,682184.2404043139,682186.0867376325
77,2.2666424419766003,0.0,679812.8713990155,679815.1380414575
78,0.23646619580790898,0.0,677451.1077790771,677451.3442452729
79,0.26179425594797834,0.0,675098.9260767496,675099.1878710055
80,1.3619436723744296,0.0,672756.3028039898,672757.6647476623
81,0.2946970573494706,0.0,670423.2144528477,670423.5091499051
82,0.22720634711050847,0.0,668099.6374958456,668099.8647021927
83,2.7669369487581252,0.0,665785.54838687,665788.3153238187
84,1.724610634645156,0.0,663480.9235615692,663482.6481722038
85,0.2289864223636364,0.0,661185.7394374525,661185.9684238749
86,0.8905722291057713,0.0,658899.9724153152,658900.8629875443
87,0.23391532383250702,0.0,656623.5988790618,656623.8327943856
88,0.3253872775340776,0.0,654356.5951963214,654356.9205835989
89,2.5143936493356045,0.0,652098.9377192665,652101.4521129158
90,0.3692781023751657,0.0,649850.6027849759,649850.9720630783
91,1.2293482455735179,0.0,647611.5667156803,647612.7960639258
92,2.4655606983623124,0.0,645381.8058198225,645384.2713805209
93,0.41041628874917113,0.0,643161.296391858,643161.7068081468
94,0.2685639309977318,0.0,640950.0147138452,640950.2832777762
95,2.115496337644046,0.0,638747.937054752,638750.0525510897
96,0.2296298968665209,0.0,636555.0396718968,636555.2693017937
97,0.2332782764334654,0.0,634371.2988106168,634371.5320888932
98,0.23688419249475526,0.0,632196.6907055287,632196.9275897212
99,1.2744922309677906,0.0,630031.1915806655,630032.4660728965
100,1.0116700215688281,0.0,627874.7776500836,627875.7893201052
101,0.5550315951048415,0.0,625727.4251178945,625727.9801494896
102,0.2768984651146304,0.0,623589.1101796321,623589.3870780972
103,1.2477714893158844,0.0,621459.8090221306,621461.0567936199
104,0.49093664013674243,0.0,619339.4978238778,619339.988760518
105,1.2947044430937542,0.0,617228.152756199,617229.4474606421
106,0.25728508153405827,0.0,615125.7499827691,615126.0072678507
107,0.8429611019334359,0.0,613032.2656611085,613033.1086222104
108,0.7734534838992735,0.0,610947.675942156,610948.4493956399
109,0.5638971450984231,0.0,608871.9569715314,608872.5208686765
110,0.3333060466145551,0.0,606805.0848891786,606805.4181952253
111,0.2548410274155885,0.0,604747.035830666,604747.2906716934
112,0.6340862972287252,0.0,602697.7859270142,602698.4200133114
113,0.2428240942420386,0.0,600657.3113053886,600657.5541294828
114,1.0146140215997281,0.0,598625.5880897427,598626.6027037643
115,0.22760255928549747,0.0,596602.5924010762,596602.8200036355
116,0.4980246661742548,0.0,594588.3003576816,594588.7983823478
117,0.5152940435354284,0.0,592582.6880759615,592583.2033700051
118,0.32694020546460145,0.0,590585.7316707812,590586.0586109866
119,0.22699357768346942,0.0,588597.4072558607,588597.6342494384
120,0.2269758118502374,0.0,586617.6909442276,586617.9179200395
121,1.9404254503621987,0.0,584646.5588486214,584648.4992740718
122,0.9542174675123343,0.0,582683.9870818577,582684.9412993252
123,1.0841835550997516,0.0,580729.9517576128,580731.0359411679
124,0.23010746459079107,0.0,578784.4289906415,578784.6590981061
125,0.4917804476626149,0.0,576847.3948969117,576847.8866773593
126,0.29911604226611915,0.0,574918.825594523,574919.1247105652
