iteration,free_energy
1,1491.875053291049
2,1491.875053291049
3,1491.875053291049
4,1491.875053291049
5,1491.875053291049
6,1491.875053291049
7,1491.875053291049
8,1491.875053291049
9,1491.875053291049
10,1491.875053291049
11,1491.875053291049
12,1491.875053291049
13,1491.875053291049
14,1491.875053291049
15,1491.875053291049
16,1491.875053291049
17,1491.875053291049
18,1491.875053291049
19,1491.875053291049
20,1491.875053291049
21,1491.875053291049
22,1491.875053291049
23,1491.875053291049
24,1491.875053291049
25,1491.875053291049
26,1491.875053291049
27,1491.875053291049
28,1491.875053291049
29,1491.875053291049
30,1491.875053291049
31,1491.875053291049
32,1491.875053291049
33,1491.875053291049
34,1491.875053291049
35,1491.875053291049
36,1491.875053291049
37,1491.875053291049
38,1491.875053291049
39,1491.875053291049
40,1491.875053291049
41,1491.875053291049
42,1491.875053291049
43,1491.875053291049
44,1491.875053291049
45,1491.875053291049
46,1491.875053291049
47,1491.875053291049
48,1491.875053291049
49,1491.875053291049
50,1491.875053291049
51,1491.875053291049
52,1491.875053291049
53,1491.875053291049
54,1491.875053291049
55,1491.875053291049
56,1491.875053291049
57,1491.875053291049
58,1491.875053291049
59,1491.875053291049
60,1491.875053291049
61,1491.875053291049
62,1491.875053291049
63,1491.875053291049
64,1491.875053291049
65,1491.875053291049
66,1491.875053291049
67,1491.875053291049
68,1491.875053291049
69,1491.875053291049
70,1491.875053291049
71,1491.875053291049
72,1491.875053291049
73,1491.875053291049
74,1491.875053291049
75,1491.875053291049
76,1491.875053291049
77,1491.875053291049
78,1491.875053291049
79,1491.875053291049
80,1491.875053291049
81,1491.875053291049
82,1491.875053291049
83,1491.875053291049
84,1491.875053291049
85,1491.875053291049
86,1491.875053291049
87,1491.875053291049
88,1491.875053291049
89,1491.875053291049
90,1491.875053291049
91,1491.875053291049
92,1491.875053291049
93,1491.875053291049
94,1491.875053291049
95,1491.875053291049
96,1491.875053291049
97,1491.875053291049
98,1491.875053291049
99,1491.875053291049
100,1491.875053291049
