t,dim_1,dim_2
1,0.14022129754187587,0.9998366937997079
2,0.24020496590228751,0.999836693911664
3,0.3401886318173777,0.999836694371227
4,0.44017229597887764,0.9998366953583526
5,0.5401559587434969,0.9998366970225991
6,0.6401396213635809,0.999836699395065
7,0.7401232823547923,0.9998367026623612
8,0.8401069407949112,0.9998367071122685
9,0.9400905980639973,0.9998367129063903
10,1.040074259102457,0.9998367197257313
11,1.1400579221076637,0.9998367274418101
12,1.24004158513191,0.9998367361298814
13,1.3400252464962612,0.9998367460428184
14,1.4400089077083478,0.9998367572949747
15,1.5399925706739317,0.9998367698235225
16,1.6399762347489173,0.9998367836428058
17,1.7399599013020264,0.999836798643207
18,1.839943570466035,0.9998368147136383
19,1.9399272364006843,0.9998368323377417
20,2.0399109054262565,0.9998368513826655
21,2.139894575858472,0.9998368718981929
22,2.23987825059647,0.9998368936589062
23,2.3398619290455347,0.9998369165113045
24,2.4398456111996474,0.9998369403134032
25,2.539829292692356,0.9998369653693667
26,2.639812974918707,0.9998369918563873
27,2.73979666065755,0.9998370196880887
28,2.8397803487100837,0.99983704891142
29,2.939764036918461,0.9998370798030284
30,3.0397477284129217,0.9998371123432217
31,3.13973142525083,0.9998371463230568
32,3.2397151271790476,0.9998371815733007
33,3.33969883658603,0.9998372176985788
34,3.439682545128656,0.9998372551465804
35,3.5396662542021544,0.9998372942386967
36,3.6396499671061084,0.9998373349828048
37,3.7396336838066446,0.9998373774066871
38,3.8396174044298435,0.9998374215423148
39,3.939601127344742,0.9998374676018789
40,4.039584854962829,0.9998375155756524
41,4.139568586976614,0.9998375655038039
42,4.239552323495995,0.9998376174350555
43,4.339536065601757,0.9998376713300804
44,4.439519813720633,0.9998377271265186
45,4.539503569606169,0.999837784605669
46,4.639487327906699,0.9998378441008225
47,4.739471090663907,0.9998379057612622
48,4.839454863171444,0.9998379692285622
49,4.939438639541954,0.9998380347510984
50,5.039422423545473,0.9998381022207934
51,5.1394062149591635,0.999838171571327
52,5.239390013778671,0.9998382427556252
53,5.339373816795595,0.9998383160657871
54,5.43935762924511,0.9998383912916546
55,5.539341447897683,0.9998384685651807
56,5.639325277419953,0.9998385475721312
57,5.739309112836862,0.9998386285131127
58,5.8392929563876725,0.9998387113841448
59,5.939276806889423,0.9998387963188435
60,6.039260668229004,0.9998388830827742
61,6.139244540443992,0.9998389714560345
62,6.239228420317511,0.9998390615565054
63,6.339212310324226,0.99983915327187
64,6.439196213902805,0.999839246162096
65,6.539180130307213,0.9998393398735024
66,6.639164054706695,0.999839434543695
67,6.739147989571851,0.9998395300728072
68,6.839131937985411,0.9998396260612908
69,6.939115895935837,0.9998397225153451
70,7.039099863718604,0.999839819416276
71,7.1390838368242155,0.9998399172008107
72,7.239067822528221,0.9998400155869538
73,7.339051818128224,0.9998401145689663
74,7.439035822383455,0.9998402142711459
75,7.539019838024488,0.9998403145519342
76,7.6390038663050515,0.9998404151501854
77,7.738987901046338,0.9998405164258088
78,7.838971941875908,0.9998406187827333
79,7.938955993214243,0.9998407221936526
80,8.03894005436713,0.99984082671122
81,8.138924122958722,0.999840932636739
82,8.238908202878092,0.9998410398966894
83,8.3388922935487,0.9998411484885464
84,8.438876390570885,0.9998412588630703
85,8.538860502091735,0.9998413706741397
86,8.638844624916107,0.999841483909513
87,8.738828756760197,0.9998415987995739
88,8.838812900326706,0.9998417153209792
89,8.938797054658622,0.9998418335624029
90,9.03878121653701,0.9998419539516109
91,9.138765389387789,0.9998420765952573
92,9.23874957167131,0.9998422017765037
93,9.338733770704719,0.9998423290721744
94,9.438717981256612,0.999842458603377
95,9.538702205337776,0.9998425903124982
96,9.638686438703038,0.9998427245882207
97,9.738670685352542,0.9998428614448732
98,9.838654945910791,0.9998430008601503
99,9.93863922013015,0.9998431428620942
100,10.038623505654936,0.9998432877401784
101,10.138607808172946,0.9998434352438638
102,10.238592127061157,0.9998435852111659
103,10.338576460314522,0.9998437377052418
104,10.438560811674932,0.9998438924403305
105,10.538545177055797,0.9998440495617354
106,10.638529561071383,0.999844208777198
107,10.738513960516482,0.9998443701359231
108,10.83849837831725,0.9998445334159303
109,10.93848281035521,0.9998446988263008
110,11.038467260575857,0.9998448662028683
111,11.13845172661202,0.9998450356378483
112,11.238436209119719,0.9998452071784373
113,11.338420710586115,0.9998453806441705
114,11.438405229754984,0.9998455559994588
115,11.538389763949217,0.9998457334953196
116,11.638374315822615,0.9998459131387913
117,11.738358887132938,0.9998460947826184
118,11.838343478126372,0.9998462782749281
119,11.938328088363335,0.999846463526291
120,12.038312717111037,0.9998466505381483
121,12.138297364550093,0.9998468393114811
122,12.238282034568865,0.9998470294760515
123,12.338266726016188,0.9998472207906511
124,12.438251433976191,0.9998474135171557
125,12.538236161049861,0.9998476076714635
126,12.63822090608339,0.9998478033991316
127,12.73820567144959,0.999848000624172
128,12.838190454917076,0.9998481995087052
129,12.938175261603124,0.9998483997197205
130,13.038160089846109,0.9998486011036367
131,13.138144936352838,0.9998488038479164
132,13.23812980564008,0.9998490077019521
133,13.338114693311269,0.9998492128658873
