t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8
57,0.0028830210520737996,0.005094139832124648,0.0357926746481783,0.04420220497105047,0.007747986039798889,0.0006469572123947408,2.137863822257452e-5,2.8970298796736567e-7
58,0.0028790955381125427,0.005092904961024111,0.03573841277730007,0.0430885129104986,0.007546132695184868,0.0006360502066971638,2.1168802844003763e-5,2.887031146271982e-7
59,0.0028749917741239285,0.005092401106564158,0.035691913900066666,0.04202145056953789,0.007348927916157294,0.0006252936991647998,2.0960413738685194e-5,2.877032555741465e-7
60,0.0028707870098298666,0.005092276693752415,0.03565281191838147,0.04099949645377171,0.00715628587102206,0.0006146861293740203,2.075346591971458e-5,2.867034121181552e-7
61,0.0028665555731975318,0.005092244825352995,0.03562059782760474,0.04002116696954503,0.0069681219554974,0.0006042259477075571,2.0547954400236784e-5,2.857035856590423e-7
62,0.0028623665151530963,0.005092080621528012,0.03559465674082409,0.039085015696853416,0.006784352779654482,0.0005939116153095166,2.0343874193258897e-5,2.847037776897035e-7
63,0.002858281837421371,0.005091617027301182,0.03557430272561305,0.03818963267464097,0.006604896155222304,0.0005837416040538389,2.0141220311697744e-5,2.8370398980037694e-7
64,0.002854355264282131,0.005090739486025708,0.03555881056745379,0.037333643695216814,0.006429671082770715,0.0005737143965022614,1.9939987768235668e-5,2.8270422368210116e-7
65,0.0028506315074445414,0.005089379846485059,0.03554744384770192,0.036515709610308145,0.006258597739189798,0.0005638284858729058,1.9740171575370018e-5,2.817044811311051e-7
66,0.0028471459653688527,0.005087509833526751,0.03553947896687783,0.03573452564591331,0.006091597465027168,0.0005540823759969322,1.954176674523279e-5,2.8070476405212465e-7
67,0.002843924793815663,0.005085134369984631,0.035534224954490705,0.03498882072805809,0.005928592752045807,0.0005444745812824281,1.934476828955069e-5,2.7970507446243936e-7
68,0.0028409852827508126,0.0050822849931244675,0.0355310390832578,0.034277356818786464,0.005769507230880606,0.0005350036266780892,1.9149171219586736e-5,2.7870541449581584e-7
69,0.002838336475537348,0.005079013564021794,0.03552933844952833,0.033598928261565936,0.00561426565873387,0.0005256680476353635,1.89549705460631e-5,2.777057864064114e-7
70,0.002835979969140461,0.005075386424552604,0.0355286077936408,0.032952361136583584,0.005462793907143166,0.0005164663900689215,1.8762161279035406e-5,2.767061925724036e-7
71,0.002833910838434889,0.005071479115449183,0.035528403916459596,0.03233651262734402,0.0053150189501141015,0.0005073972103321198,1.8570738428056074e-5,2.757066355010346e-7
72,0.0028321186332007247,0.005067371730959638,0.035528357103763925,0.031750270392290614,0.005170868851598513,0.0004984590751541656,1.8380697001615885e-5,2.7470711783027464e-7
73,0.0028305884026645738,0.005063144951870272,0.03552817000188007,0.031192551951664482,0.005030272753974271,0.0004896505616241004,1.8192032007453435e-5,2.737076423345093e-7
74,0.0028293017091369364,0.005058876769194585,0.03552761439869015,0.03066230408074702,0.004893160866161166,0.00048097025715243834,1.8004738452455284e-5,2.7270821192836646e-7
75,0.0028282375991157765,0.005054639886189581,0.035526526357812616,0.0301585022114434,0.0047594644516136255,0.00047241675942073796,1.781881134231106e-5,2.7170882966930683e-7
76,0.0028273735069383717,0.005050499766259866,0.035524800133470834,0.02968014984566219,0.004629115816888568,0.0004639886763580255,1.763424568168951e-5,2.707094987627384e-7
77,0.0028266860724492316,0.005046513278783493,0.0355223812621515,0.02922627797574879,0.004502048299915617,0.00045568462609601817,1.745103647399448e-5,2.697102225650365e-7
78,0.0028261518600674394,0.005042727883596966,0.03551925918804405,0.028795944514306122,0.0043781962584567725,0.00044750323693097324,1.726917872126291e-5,2.6871100458732885e-7
79,0.002825747971962461,0.005039181287472402,0.03551545973501811,0.028388233734858832,0.004257495058964536,0.00043944314730130047,1.708866742434569e-5,2.677118485005046e-7
80,0.0028254525527169824,0.005035901501943475,0.03551103769066259,0.028002255716633104,0.004139881064721405,0.00043150300572278007,1.6909497582282862e-5,2.667127581364007e-7
