t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8
43,1.9841286392317257,-5.1600550432052685,-2.4390664294005373,3.093527603217673,-1.1009984837986668,0.23175217385325203,-0.02965466807122012,0.001875114124569586
44,1.7231411929746083,-5.278164353766526,-2.0851921380739746,3.038766746522347,-1.0894479059446411,0.2302717866144757,-0.02956091367046107,0.0018751146678181352
45,1.456689479632437,-5.378648159079918,-1.7237157716987324,2.984581569160326,-1.0779712299638053,0.22879608716764926,-0.02946715935798476,0.0018751152792108653
46,1.1856642885869366,-5.46112563698162,-1.3554466846576716,2.930968381846238,-1.0665682214134238,0.22732507549224842,-0.029373405133542987,0.0018751159646020936
47,0.9109744457041745,-5.525256437967305,-0.9812862632619389,2.877923507024463,-1.0552386458503382,0.22585875156523988,-0.02927965099574183,0.0018751167299843436
48,0.6335446576372585,-5.5707452862822455,-0.6021839775991176,2.825443278867905,-1.043982268831044,0.224397115360999,-0.0291858969418963,0.0018751175814415947
49,0.3543132173396511,-5.59734438456513,-0.21909908238628772,2.7735240432681207,-1.0327988559085537,0.22294016685055054,-0.029092142967792074,0.0018751185250894954
50,0.07422959572366797,-5.604853902427814,0.1669959584149189,2.722162157847968,-1.0216881726369362,0.22148790600238105,-0.028998389067637836,0.001875119567020371
51,-0.20574795148547662,-5.5931226373503495,0.5550643436743141,2.671353991966787,-1.010649984573818,0.22004033278293464,-0.028904635233981187,0.001875120713238852
52,-0.4846549126876631,-5.562051231113589,0.9439634991008844,2.6210959266991503,-0.9996840572727,0.21859744715488327,-0.02881088145732864,0.0018751219695704174
53,-0.7615232290674196,-5.511597458826008,1.3323964387741627,2.5713843548571163,-0.9887901562915759,0.21715924907896608,-0.02871712772623359,0.0018751233415929735
54,-1.0353843573026758,-5.441783949216547,1.7188902147290226,2.5222156809742238,-0.9779680471871085,0.2157257385126839,-0.02862337402696657,0.0018751248345322783
55,-1.3052727135688502,-5.35270698338355,2.101871468830296,2.4735863213177858,-0.9672174955191211,0.2142969154112203,-0.028529620343476073,0.0018751264531683615
56,-1.5702295050433184,-5.2445415147782155,2.4797797854785864,2.4254927038801433,-0.9565382668482936,0.21287277972701088,-0.028435866657183183,0.0018751282017232787
57,-1.8293066339312758,-5.1175405222273245,2.8510943424612867,2.3779312683929805,-0.9459301267417548,0.2114533314109331,-0.028342112946978453,0.001875130083752599
58,-2.0815705527818813,-4.972033030232277,3.2143972834294794,2.330898466313493,-0.9353928407690257,0.210038570411565,-0.02824835918898539,0.0018751321020144297
59,-2.326105942604955,-4.808418960420969,3.5683728127245473,2.284390760828201,-0.9249261745036551,0.20862849667554864,-0.028154605356453852,0.0018751342583367373
60,-2.5620191299096295,-4.627164028265701,3.911688279442971,2.238404626848029,-0.9145298935224007,0.20722311014761152,-0.028060851419635574,0.001875136553476813
61,-2.788441380827244,-4.428800586434758,4.2429682513135125,2.192936551001025,-0.9042037634025893,0.20582241077009375,-0.02796709734558829,0.0018751389869663389
62,-3.004532302435506,-4.213929763649248,4.560869694978705,2.1479830316613837,-0.8939475497337287,0.20442639848568184,-0.027873343098422734,0.0018751415569785018
63,-3.2094832404847087,-3.983219844554722,4.864065634285803,2.1035405789371198,-0.8837610181135968,0.20303507323676934,-0.027779588639111875,0.0018751442601576962
64,-3.4025206038946534,-3.7374054673338493,5.151309860273852,2.0596057146247664,-0.8736439341310432,0.20164843496184934,-0.027685833924910818,0.0018751470914156513
65,-3.5829091022946553,-3.4772835847919814,5.421487750789434,2.0161749722973696,-0.8635960634010079,0.20026648360355914,-0.0275920789103581,0.0018751500438259584
66,-3.7499546875883483,-3.203706884929721,5.6735139483503945,1.9732448972127323,-0.8536171715288665,0.19888921910095766,-0.027498323546162634,0.0018751531083691247
67,-3.9030072981461057,-2.917582327936537,5.906272765740186,1.9308120463777951,-0.8437070241369531,0.1975166413958533,-0.027404567780018336,0.0018751562738016823
68,-4.04146361334587,-2.6198726627426194,6.11863839740394,1.8888729885116453,-0.8338653868492931,0.19614875042957872,-0.027310811556124314,0.0018751595264304218
69,-4.164769855440699,-2.311596933018566,6.3095399160658365,1.8474243040711658,-0.8240920253034398,0.19478554614612748,-0.02721705481560831,0.0018751628499432806
70,-4.2724245444588425,-1.9938277329013672,6.477964244921342,1.806462585217846,-0.8143867051361252,0.1934270284890745,-0.027123297496095843,0.0018751662251748936
71,-4.363981088244662,-1.6676883148745407,6.622977204085052,1.7659844358473058,-0.8047491919970015,0.19207319740522347,-0.027029539532248126,0.0018751696299354288
72,-4.4390502342457685,-1.3343486444454966,6.743733617923323,1.725986471582622,-0.7951792515456713,0.19072405284422644,-0.026935780855749082,0.0018751730387959323
73,-4.497302277731558,-0.9950209502683964,6.839460038505421,1.6864653197368493,-0.7856766494365404,0.18937959475550387,-0.026842021394951256,0.0018751764228471855
74,-4.5384691006478075,-0.6509561373292277,6.909420346567709,1.6474176193885341,-0.7762411513510281,0.18803982309611406,-0.026748261076057697,0.0018751797495612347
75,-4.5623460347339675,-0.30344192127841485,6.952972746279522,1.608840021299364,-0.7668725229635254,0.18670473782333205,-0.026654499822216002,0.0018751829825065893
76,-4.568793615339747,0.04620188853014399,6.9696287707359135,1.5707291879855276,-0.7575705299705956,0.18537433890170435,-0.02656073755462559,0.0018751860811998969
77,-4.557738974658094,0.3966310552869154,6.958971849329402,1.5330817936495478,-0.748334938064823,0.1840486262976694,-0.026466974191983836,0.0018751890008438087
78,-4.5291769737994985,0.7464805093697617,6.920675660536973,1.4958945242342987,-0.7391655129551986,0.18272759998445598,-0.026373209651335175,0.0018751916921588214
79,-4.483171134893735,1.0943688607913837,6.854574205669294,1.459164077371757,-0.7300620203481004,0.1814112599383623,-0.026279443847802047,0.0018751941011412628
80,-4.419854257892343,1.4389064153947435,6.760727862275139,1.422887162436342,-0.721024225969029,0.18009960614413723,-0.02618567669557204,0.0018751961689075175
81,-4.339428557802525,1.778706493965393,6.6394080973623115,1.3870605005060879,-0.7120518955455941,0.1787926385913734,-0.026091908107665315,0.0018751978314557355
82,-4.242165240736099,2.112395986540454,6.4910551644851875,1.3516808243580867,-0.7031447948073479,0.17749035727508752,-0.02599813799633991,0.001875199019476609
83,-4.128403620491678,2.438623791872727,6.316250226445824,1.3167448785065092,-0.6943026895019307,0.17619276219992824,-0.025904366274015714,0.0018751996582029961
84,-3.998549837266392,2.7560678627926154,6.1156854773194125,1.2822494191483045,-0.6855253453704178,0.17489985337469666,-0.025810592852860224,0.0018751996671700544
85,-3.853075272453577,3.0634407579885434,5.890112578305905,1.2481912141877032,-0.6768125281591149,0.17361163081566866,-0.02571681764566079,0.0018751989600721039
86,-3.692514731675181,3.3594926149604234,5.640345039217996,1.2145670432766686,-0.668164003635815,0.17232809455072057,-0.025623040566817978,0.0018751974446333584
87,-3.5174644982587715,3.64301424253626,5.367347187978873,1.1813736977257323,-0.6595795375518906,0.17104924461087792,-0.025529261531618837,0.0018751950223660709
88,-3.3285801176918266,3.912844662187438,5.072206314055943,1.14860798059025,-0.6510588956768416,0.16977508103848696,-0.02543548045782942,0.0018751915884964098
89,-3.1265738227535937,4.16787725599247,4.756037870050545,1.1162667066196958,-0.6426018437791626,0.1685056038833902,-0.02534169726569841,0.0018751870317921643
90,-2.9122117786770834,4.407061174598062,4.419975463250896,1.0843467022425408,-0.6342081476180369,0.1672408132011083,-0.02524791187821439,0.00187518123441401
91,-2.6863112741570108,4.629402244866789,4.065239048501957,1.0528448056704212,-0.6258775729885784,0.16598070906381512,-0.025154124223210724,0.0018751740719082919
92,-2.449737790054188,4.8339672876867015,3.6931240567838683,1.0217578667318148,-0.6176098856460336,0.1647252915423168,-0.0250603342313686,0.0018751654129190464
93,-2.2034018345176825,5.019887891170243,3.3050412336195363,0.9910827469732526,-0.6094048513520975,0.16347456071744065,-0.024966541838448254,0.0018751551192130688
94,-1.9482555865562634,5.186366177078887,2.902541642759162,0.9608163196946722,-0.6012622358899271,0.1622285166837185,-0.024872746986427986,0.0018751430456386447
95,-1.6852891756373674,5.332681816516298,2.4872298797195564,0.930955469882105,-0.593181805033715,0.16098715954222861,-0.024778949623130358,0.0018751290399896439
96,-1.415526745403445,5.458194706697984,2.0606932666240194,0.9014970941977699,-0.5851633245426803,0.15975048939908942,-0.02468514970265344,0.001875112942938844
97,-1.1400224461674309,5.562344106581081,1.624568195337331,0.8724381010647025,-0.5772065602020002,0.15851850637566897,-0.024591347187542675,0.0018750945881124707
98,-0.8598564320371325,5.644651090969935,1.1806341202588395,0.8437754105352898,-0.5693112777528934,0.1572912105906162,-0.024497542046802923,0.0018750738018714012
99,-0.5761305801902434,5.7047257037156704,0.7307421312389578,0.8155059543936288,-0.5614772429493512,0.1560686021746047,-0.02440373425883416,0.0018750504034749772
100,-0.28996395085765353,5.742270539451011,0.2767421937138467,0.7876266761853185,-0.5537042215672308,0.15485068127192467,-0.02430992381232972,0.0018750242051018963
101,-0.0024881560826849293,5.757080687085224,-0.1795018822161047,0.7601345310471622,-0.5459919793202322,0.15363744801940193,-0.024216110703927398,0.0018749950116534158
102,0.2851572706447217,5.749044422328572,-0.6360915877259714,0.733026485908809,-0.5383402819609704,0.1524289025715692,-0.024122294942658617,0.0018749626210698023
103,0.5718295846960144,5.718144942544752,-1.0911177083876658,0.7062995193822829,-0.5307488952206552,0.15122504508475526,-0.024028476548308662,0.001874926824211794
104,0.8563875881367234,5.664460902025033,-1.5426546519724045,0.6799506217658267,-0.5232175848166147,0.1500258757192022,-0.02393465555254283,0.0018748874049681263
105,1.1376964224143291,5.588167230908722,-1.9887533881395958,0.6539767950863009,-0.5157461164681221,0.14883139464212483,-0.023840832000061818,0.0018748441403735486
106,1.4146324125817014,5.489536307057822,-2.427426733204302,0.6283750530204015,-0.5083342558542729,0.14764160201637602,-0.023747005947666988,0.0018747968005905218
107,1.6860879759373368,5.3689398642665,-2.856755787776573,0.6031424210635452,-0.5009817687038436,0.1464564980230721,-0.023653177468409833,0.0018747451492869766
108,1.950976528945148,5.226845577367336,-3.2749545129421174,0.5782759362997716,-0.49368842067291907,0.14527608282952678,-0.023559346647551438,0.0018746889434172198
109,2.2082371006504493,5.063810419404021,-3.680305990276531,0.553772647554264,-0.48645397742253565,0.14410035660827844,-0.023465513586138,0.0018746279335863103
110,2.456838710282699,4.880477205849173,-4.071201193881789,0.5296296153991541,-0.4792782046243571,0.1429293195380654,-0.02337167840191838,0.0018745618642340312
111,2.6957845399409446,4.677569199446833,-4.446098759440298,0.5058439121015114,-0.4721608679279084,0.14176297179412595,-0.023277841228582792,0.001874490473703903
112,2.9241158483721144,4.455886727807466,-4.803513001036566,0.4824126216272806,-0.4651017329643156,0.14060131354843142,-0.02318400221653788,0.001874413494445539
113,3.140915779056705,4.216304398936555,-5.142024767118529,0.45933283963752947,-0.45810056534012,0.13944434496674157,-0.02309016153313724,0.001874330653186722
114,3.3453129723868678,3.9597677748984887,-5.460243060515019,0.43660167350865337,-0.45115713065649793,0.13829206621338525,-0.022996319364179077,0.0018742416712232645
115,3.5364850851403618,3.68729196413354,-5.756863802482542,0.414216242398736,-0.4442711945321641,0.13714447745489003,-0.02290247591501574,0.0018741462646790275
116,3.7136621631027045,3.3999572753719947,-6.030689305741715,0.3921736770714188,-0.4374425225151662,0.13600157883659042,-0.022808631407745892,0.0018740441444952411
117,3.876129766070817,3.0989038980024213,-6.2805843342245735,0.3704711200997759,-0.4306708801936291,0.13486337051027641,-0.022714786086045838,0.0018739350170063629
118,4.023231877379758,2.7853287797681214,-6.505474558649487,0.349105725719128,-0.423956033110399,0.133729852610152,-0.02262094021209727,0.0018738185839245274
119,4.154373676738437,2.460482581137864,-6.7043297943659415,0.3280746598898298,-0.41729774679931486,0.13260102526114573,-0.022527094068459673,0.0018736945427144487
120,4.2690241600111545,2.1256674683147834,-6.876127312189147,0.30737510031093607,-0.4106957867924526,0.1314768885793868,-0.022433247958715867,0.0018735625868847722
121,4.366718704995345,1.782236740715542,-7.019931019044171,0.2870042363759521,-0.4041499185968594,0.13035744266472393,-0.022339402206884174,0.001873422406194699
122,4.447061529324137,1.4315904989388744,-7.134969663599569,0.2669592692062005,-0.39765990771326526,0.12924268760417304,-0.0222455571584688,0.0018732736869946662
123,4.509727817943545,1.0751674027785465,-7.220676495018574,0.24723741168175514,-0.39122551965332897,0.12813262347492785,-0.02215171318141487,0.0018731161125678049
124,4.554465402406611,0.7144344459502184,-7.276685004603105,0.22783588835050395,-0.3848465198814934,0.1270272503266792,-0.022057870663791945,0.0018729493632214799
125,4.581095916166389,0.3508769442953133,-7.302832504940038,0.20875193550605572,-0.3785226738648641,0.125926568193712,-0.021964030016136393,0.001872773116752356
126,4.589515470049297,-0.014011655684549,-7.299133511385465,0.18998280117018698,-0.37225374706727954,0.1248305770919772,-0.021870191671438718,0.0018725870487342788
127,4.579694825024804,-0.3787386367516201,-7.265699386619365,0.17152574508584031,-0.36603950493530824,0.12373927701259413,-0.02177635608440667,0.0018723908327439576
128,4.551679233380823,-0.7418168530195485,-7.202773778517717,0.15337803875383044,-0.3598797129317771,0.12265266793011381,-0.021682523733186538,0.0018721841407960628
129,4.505588006329558,-1.1017713445114772,-7.110756015643346,0.1355369653655155,-0.353774136488045,0.12157074978703857,-0.02158869511718326,0.0018719666434638409
130,4.441613700037025,-1.4571471209871711,-6.9901942694821395,0.11799981984392756,-0.34772254103206546,0.12049352249977212,-0.021494870758274828,0.0018717380102724868
131,4.360020942316724,-1.806516604446209,-6.841733984675083,0.1007639088893064,-0.3417246920166029,0.11942098596436586,-0.021401051201939577,0.0018714979100849906
132,4.2611449233406145,-2.148484492285537,-6.66609473012731,0.0838265508705048,-0.33578035485570334,0.1183531400374222,-0.02130723701448244,0.0018712460111827542
133,4.145389698669074,-2.481691463487164,-6.464170855120692,0.06718507593457773,-0.3298892949941963,0.11728998455323049,-0.021213428785893773,0.0018709819817867433
134,4.013226178166295,-2.804822917936128,-6.237056891558716,0.050836825947816036,-0.32405127786759425,0.11623151931038068,-0.021119627127832028,0.0018707054901884394
135,3.8651896444136966,-3.1166189860820235,-5.985858251624348,0.03477915450225497,-0.3182660689118141,0.11517774407284838,-0.021025832673933008,0.0018704162050674855
136,3.7018769734248083,-3.4158750720268887,-5.711593091896523,0.019009426936355416,-0.31253343357703833,0.11412865857167973,-0.020932046080120253,0.001870113795800446
137,3.523943995719331,-3.7014374906043854,-5.41535371462398,0.0035250203200643893,-0.3068531373231779,0.11308426250202575,-0.02083826802419781,0.0018697979327117467
138,3.3321028754888253,-3.9722071753890953,-5.098314122403164,-0.011676676567448639,-0.30122494560498536,0.11204455551680673,-0.020744499204822946,0.0018694682872651377
139,3.12711925242345,-4.227143763189423,-4.761680313744594,-0.026598263180590435,-0.29564862391048324,0.11100953723532124,-0.020650740342829512,0.0018691245324362565
140,2.909809278047896,-4.465267193886341,-4.406753552295718,-0.04124232726237435,-0.2901239377319061,0.10997920723358452,-0.02055699217967667,0.0018687663428532321
141,2.681036486695679,-4.685662473999708,-4.034897844044923,-0.05561144482843464,-0.28465065257090744,0.10895356504310308,-0.020463255477089867,0.0018683933950147651
142,2.441708448411696,-4.887482813343991,-3.6475382298397925,-0.06970818015260719,-0.2792285339611979,0.10793261015616533,-0.02036953101787959,0.0018680053676062324
143,2.1927732955087538,-5.069952676964265,-3.2462189327135658,-0.08353508576938663,-0.27385734746222845,0.10691634202146832,-0.020275819605033513,0.0018676019416561797
144,1.935216013857926,-5.232373744586093,-2.8325208125214094,-0.0970947025024649,-0.26853685864993027,0.10590476004014536,-0.020182122060967176,0.0018671828007039413
145,1.670054513970614,-5.37412674167959,-2.4080801105069236,-0.1103895594451641,-0.26326683312430926,0.10489786356523097,-0.020088439227169092,0.0018667476309785795
146,1.398335641138345,-5.494674209336265,-1.9745926677483332,-0.12342217395900748,-0.25804703651955757,0.10389565190306972,-0.019994771964252346,0.0018662961216076386
147,1.121130986550733,-5.593563483885281,-1.5337029675308365,-0.13619505166907456,-0.25287723451354255,0.10289812431437224,-0.019901121151912067,0.001865827964805556
148,0.8395327115634307,-5.6704241286208426,-1.0870751117302508,-0.14871068648481592,-0.24775719281379868,0.10190528000802193,-0.019807487687630066,0.0018653428559431133
149,0.5546494306672917,-5.724968915291844,-0.6364123234419076,-0.1609715606042426,-0.2426866771577216,0.10091711813924224,-0.019713872486094984,0.0018648404936644828
150,0.2676019819719291,-5.7569957797112545,-0.18344187603813866,-0.1729801444962643,-0.2376654533313446,0.09993363781330941,-0.01962027647952149,0.0018643205800654566
151,-0.020480847119041218,-5.7663890245185385,0.2700564089917427,-0.18473889690293013,-0.2326932871717076,0.09895483808442594,-0.019526700617155023,0.0018637828207907852
152,-0.3084667122086477,-5.75312194641705,0.722248923958903,-0.1962502648714291,-0.2277699445505182,0.09798071794944005,-0.01943314586394339,0.0018632269250512586
153,-0.595224215851222,-5.717259525967998,1.1713332634300089,-0.20751668369799767,-0.22289519141479422,0.09701127635744154,-0.01933961320171902,0.0018626526058272159
154,-0.8796274765419477,-5.658956866768077,1.6155743268035208,-0.21854057701100688,-0.21806879374136068,0.09604651219570273,-0.019246103626642683,0.0018620595797615577
155,-1.1605605283944203,-5.578455830619381,2.0532733204802156,-0.22932435671406948,-0.21329051757038908,0.09508642429665301,-0.019152618149871768,0.0018614475672876184
156,-1.4369216296796876,-5.476083221787797,2.482748794345184,-0.23987042299584502,-0.20856012900781612,0.09413101143727196,-0.019059157797129363,0.0018608162926636483
157,-1.707627471514921,-5.35224992027607,2.9023389846402248,-0.25018116435727983,-0.20387739422269943,0.09318027233772466,-0.018965723608215263,0.001860165483993932
158,-1.9716173639141203,-5.207449897609107,3.3105489959422476,-0.2602589575881731,-0.1992420794538347,0.09223420566038576,-0.01887231663633592,0.0018594948732018764
159,-2.227857206911326,-5.042251872262851,3.705942770422391,-0.2701061677863225,-0.19465395101693703,0.09129281001163608,-0.018778937948149384,0.0018588041960682534
160,-2.475343110971109,-4.85729636880231,4.087008054530448,-0.2797251483723499,-0.19011277528695267,0.09035608393421679,-0.018685588622032633,0.0018580931920908227
161,-2.7131051029733455,-4.653299527660132,4.452281283233304,-0.2891182410734211,-0.18561831872336923,0.08942402591379342,-0.018592269748855316,0.0018573616045511742
162,-2.9402108575147006,-4.431050670138479,4.800334824895189,-0.2982877759363125,-0.18117034786526456,0.08849663437593328,-0.01849898243109702,0.0018566091804238264
163,-3.155769286983428,-4.191410502366625,5.12978511895651,-0.3072360713191045,-0.17676862934263093,0.08757390768796688,-0.018405727782786374,0.0018558356703418332
164,-3.358934076921866,-3.9353089113161186,5.43935721979467,-0.31596543391366144,-0.17241292986589193,0.08665584415455779,-0.01831250692841639,0.0018550408284649636
165,-3.54890699868627,-3.663739534149846,5.727873293608797,-0.3244781587464523,-0.1681030162411569,0.08574244202156567,-0.018219321003304083,0.0018542244124606117
166,-3.724940980387022,-3.377754902491974,5.994237477938983,-0.3327765291805154,-0.16383865536480055,0.08483369947233325,-0.018126171152558344,0.0018533861833456078
167,-3.886342941461586,-3.078462344100753,6.237452910155263,-0.34086281690713216,-0.15961961424213406,0.08392961463235775,-0.01803305853157228,0.0018525259054534109
168,-4.032476423919576,-2.7670190323605803,6.456577142206255,-0.34873928198867166,-0.15544565995106058,0.08303018555649443,-0.017939984303504183,0.0018516433461285668
169,-4.162764000112752,-2.4446292658586946,6.650632247348007,-0.3564081728281118,-0.15131655969834423,0.08213541024650022,-0.017846949642113405,0.0018507382758837403
170,-4.2766896733068664,-2.1125462426311348,6.818676238459671,-0.3638717261761424,-0.1472320808023,0.08124528664320115,-0.01775395573001818,0.0018498104681329546
171,-4.373801290125814,-1.7720702628679597,6.959881297114246,-0.37113216716523745,-0.14319199067165536,0.08035981261893889,-0.017661003757166577,0.001848859698946069
172,-4.453712738510707,-1.4245430208919172,7.073644322086803,-0.37819170928565643,-0.13919605684524936,0.07947898598929122,-0.017568094922654365,0.0018478857470859195
173,-4.51610576508642,-1.0713363682807422,7.159553309351049,-0.38505255440264974,-0.13524404697664985,0.0786028045065776,-0.01747523043333123,0.0018468883937517678
174,-4.56073120800452,-0.7138427597973184,7.217304458231067,-0.39171689278005867,-0.1313357288322524,0.07773126585897132,-0.017382411503531536,0.0018458674224247785
175,-4.587409919444417,-0.3534698426332333,7.246676897408656,-0.39818690305418775,-0.1274708703137686,0.07686436767568595,-0.01728963935571167,0.0018448226187735952
176,-4.5960333993864255,0.008363689538035408,7.24749741047123,-0.4044647522704398,-0.12364923944071082,0.07600210752098016,-0.01719691521931444,0.0018437537704104727
177,-4.586564300941433,0.3702304794160454,7.219715312429582,-0.4105525958655005,-0.11987060437272684,0.07514448289986032,-0.017104240331598793,0.0018426606668088827
178,-4.559036710926431,0.7307006327805895,7.163423306291728,-0.4164525776991545,-0.11613473339497878,0.07429149125292302,-0.017011615936692925,0.0018415430990688518
179,-4.513556093408833,1.088348887825265,7.0788681697208915,-0.42216683004804595,-0.11244139492601052,0.07344312995725497,-0.016919043285610256,0.001840400859754662
180,-4.450298875657206,1.4417623193304432,6.966375043141829,-0.42769747360770016,-0.1087903575343675,0.0725993963312057,-0.016826523637072387,0.0018392337428104286
181,-4.36951171181744,1.7895442561676724,6.8263275120063724,-0.43304661751244705,-0.10518138992806507,0.07176028763010403,-0.016734058256748455,0.0018380415433339493
