iteration,free_energy
1,11488.016741229163
2,11488.016741229163
3,11488.016741229163
4,11488.016741229163
5,11488.016741229163
6,11488.016741229163
7,11488.016741229163
8,11488.016741229163
9,11488.016741229163
10,11488.016741229163
11,11488.016741229163
12,11488.016741229163
13,11488.016741229163
14,11488.016741229163
15,11488.016741229163
16,11488.016741229163
17,11488.016741229163
18,11488.016741229163
19,11488.016741229163
20,11488.016741229163
21,11488.016741229163
22,11488.016741229163
23,11488.016741229163
24,11488.016741229163
25,11488.016741229163
26,11488.016741229163
27,11488.016741229163
28,11488.016741229163
29,11488.016741229163
30,11488.016741229163
31,11488.016741229163
32,11488.016741229163
33,11488.016741229163
34,11488.016741229163
35,11488.016741229163
36,11488.016741229163
37,11488.016741229163
38,11488.016741229163
39,11488.016741229163
40,11488.016741229163
41,11488.016741229163
42,11488.016741229163
43,11488.016741229163
44,11488.016741229163
45,11488.016741229163
46,11488.016741229163
47,11488.016741229163
48,11488.016741229163
49,11488.016741229163
50,11488.016741229163
51,11488.016741229163
52,11488.016741229163
53,11488.016741229163
54,11488.016741229163
55,11488.016741229163
56,11488.016741229163
57,11488.016741229163
58,11488.016741229163
59,11488.016741229163
60,11488.016741229163
61,11488.016741229163
62,11488.016741229163
63,11488.016741229163
64,11488.016741229163
65,11488.016741229163
66,11488.016741229163
67,11488.016741229163
68,11488.016741229163
69,11488.016741229163
70,11488.016741229163
71,11488.016741229163
72,11488.016741229163
73,11488.016741229163
74,11488.016741229163
75,11488.016741229163
76,11488.016741229163
77,11488.016741229163
78,11488.016741229163
79,11488.016741229163
80,11488.016741229163
81,11488.016741229163
82,11488.016741229163
83,11488.016741229163
84,11488.016741229163
85,11488.016741229163
86,11488.016741229163
87,11488.016741229163
88,11488.016741229163
89,11488.016741229163
90,11488.016741229163
91,11488.016741229163
92,11488.016741229163
93,11488.016741229163
94,11488.016741229163
95,11488.016741229163
96,11488.016741229163
97,11488.016741229163
98,11488.016741229163
99,11488.016741229163
100,11488.016741229163
