t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
1498,-402370.3544521764,-14771.855825837149,-466.3635638052521,-11.712798166471574,-0.20451063208078588,-0.0018557064826733624
1499,-403849.87385293667,-14818.550769974272,-467.61830233979737,-11.733244625132876,-0.2046623650819983,-0.001799509288493102
1500,-405334.06900052784,-14865.371329915231,-468.53194674873316,-11.753730406180543,-0.2048489482492959,-0.001839122433924129
1501,-406822.95074653876,-14912.283333928457,-469.67295916117035,-11.774222494498137,-0.20508644526961095,-0.0018380190219512366
1502,-408316.5293612147,-14959.309492473933,-470.8997664624285,-11.794759335153865,-0.20528958639674116,-0.0018835140910391103
1503,-409814.81676239806,-15006.458466966395,-472.40469382261114,-11.815279744944498,-0.20547563305915878,-0.001835488956482416
1504,-411317.8266126063,-15053.758017031156,-473.5435689579718,-11.835798753114672,-0.20563055392817436,-0.0018272323314032298
1505,-412825.57210766745,-15101.171597950328,-475.1367201863634,-11.856412841014532,-0.20579265495098997,-0.0018721042309833927
1506,-414338.0669908146,-15148.744651228517,-476.67134314174024,-11.877030030162661,-0.20602208959717283,-0.001865869130026581
1507,-415855.32681834395,-15196.47119904744,-477.9481061088397,-11.897669558712918,-0.20619330769227076,-0.0018939918282512669
1508,-417377.3656294491,-15244.325512255678,-479.07676637134136,-11.918280362785257,-0.20638019534504493,-0.0019239104376119996
1509,-418904.19550519646,-15292.292811364478,-480.534558158664,-11.93893306488386,-0.20663746260022,-0.0019284374409319323
1510,-420435.8294696397,-15340.405959405864,-480.98613653692126,-11.959629885662133,-0.20679236258312592,-0.0019532306394256906
1511,-421972.27703672386,-15388.564449809366,-482.0549283093814,-11.980349270746071,-0.20704052297494302,-0.001938317922865742
1512,-423513.5457592049,-15436.829843407226,-483.2140151321594,-12.001050298322125,-0.20720989780447277,-0.0018599355423654913
1513,-425059.6467864711,-15485.211254066831,-484.4927550579852,-12.02183450716807,-0.20742163254823126,-0.0018928385320766644
1514,-426610.59239463066,-15533.72065556586,-485.91212227943004,-12.04259978628776,-0.20764170502778442,-0.0018978688993776143
1515,-428166.39604177215,-15582.372140408896,-487.39265063289366,-12.06335624137071,-0.20784318590993547,-0.0019227664477656345
1516,-429727.07221433125,-15631.171756433778,-488.15987903246275,-12.084134053982714,-0.2080597558484001,-0.0019236974812467708
1517,-431292.6322376842,-15680.048151688368,-489.2127325260368,-12.104965244280182,-0.20833169215112243,-0.0019679433604388656
1518,-432863.08517393423,-15729.029982973172,-490.3147686003406,-12.125807463481213,-0.2085378053105796,-0.001984486247660015
1519,-434438.44174077496,-15778.12214470254,-491.5090455972363,-12.146704490105877,-0.2087349360366309,-0.0019578776313205833
1520,-436018.71354131127,-15827.33377092751,-492.720282376553,-12.167613194611436,-0.2089194411026068,-0.001951383970677471
1521,-437603.9125626412,-15876.666612345854,-493.81853036365146,-12.188492857593964,-0.20912494808324644,-0.0019094623621932758
1522,-439194.0503513446,-15926.109406535876,-494.83982495045876,-12.209503702101058,-0.20930275418942118,-0.0018599321001415586
1523,-440789.1375494546,-15975.654455233243,-496.3525006117321,-12.230462556683676,-0.209521342547842,-0.0019122372478326591
1524,-442389.1867550942,-16025.350940346523,-497.3371633532093,-12.251427507905195,-0.20971054926750768,-0.0019206850542608565
1525,-443994.21050556505,-16075.145940383061,-498.8675293230125,-12.272391701074765,-0.20990397967413346,-0.0019219047436111224
1526,-445604.2214520035,-16125.094111255743,-500.12597173883285,-12.293404863394771,-0.2100529607951642,-0.0018822019847208014
1527,-447219.2335744617,-16175.168165208783,-501.4657973107207,-12.31439994460954,-0.2102738607624638,-0.0018572711875605894
1528,-448839.2597861265,-16225.376364945021,-503.17181305006017,-12.33540258906253,-0.2104894830774036,-0.0018400393851898832
