t,dim_1,dim_2,dim_3,dim_4,dim_5
1,0.044087159284181325,0.733386017830113,5.323513939722618,0.401991458914905,0.00012227588259092938
2,0.03207038851655388,0.5842975256564913,4.864671320821573,0.40138416051469294,0.00012227488259953574
3,0.023757808479367183,0.4601656508867331,4.410285908612497,0.4007774734915985,0.0001222738826144789
4,0.018220654916209875,0.3586019923997832,3.966785983039771,0.40017139784064226,0.0001222728826359576
5,0.014701373056295647,0.27711364669612243,3.541357964024422,0.39956593355687353,0.00012227188266421325
6,0.01259625054852248,0.21314704589620823,3.1410533042410647,0.3989610806353715,0.0001222708826995519
7,0.011437073341295219,0.16415269258436613,2.772066712515599,0.39835683907124425,0.00012226988274236818
8,0.010872206056148498,0.1276568985020185,2.4392177421617838,0.3977532088596289,0.000122268882793169
9,0.010647690551191961,0.10132989967375058,2.14564662831157,0.39715018999568513,0.00012226788285259375
10,0.010589004901948558,0.08304296181967771,1.892713461655068,0.39654778247459505,0.00012226688292143415
11,0.010584071262194343,0.07091010757030844,1.6800721149845947,0.3959459862915535,0.00012226588300064852
12,0.010567982380015967,0.06331271794304025,1.5058788928345834,0.3953448014417626,0.0001222648830913722
13,0.010509764871855449,0.05890736724530651,1.367090945054555,0.3947442279204304,0.0001222638831949267
14,0.010401338258440519,0.056618789771578054,1.2598102547715815,0.3941442657227592,0.0001222628833128215
15,0.010248681102208758,0.05562085463662997,1.1796340913754386,0.3935449148439467,0.0001222618834467559
16,0.010065091771186486,0.05530889543564302,1.121980642541595,0.3929461752791749,0.0001222608835986136
17,0.009866338056894117,0.055266789721905935,1.0823676241506495,0.39234804702361153,0.0001222598837704581
18,0.009667429006924102,0.05523191172018983,1.0566307754970896,0.39175053007239896,0.00012225888396452208
19,0.009480712191152102,0.05506059555846309,1.0410773604320522,0.39115362442066587,0.00012225788418319982
20,0.009314996027676528,0.05469614356484566,1.0325765260395692,0.39055733006350735,0.00012225688442903072
21,0.009175414159443422,0.05414077830938075,1.0285933354058994,0.38996164699599467,0.00012225588470468794
22,0.009063781086386065,0.053432333105241384,1.027176456196555,0.38936657521317064,0.00012225488501296363
23,0.008979229394980425,0.052625949035766666,1.0269110036492315,0.3887721147100489,0.00012225388535675317
24,0.008918963738641827,0.051780623996411146,1.0268481767643132,0.3881782654816144,0.00012225288573904138
25,0.008879010935762544,0.050950151269736954,1.0264224223377303,0.38758502752282503,0.0001222518861628878
26,0.008854886000772139,0.05017778939930998,1.0253652576156636,0.3869924008286092,0.00012225088663141192
27,0.00884212854140614,0.04949390989513068,1.0236228991241796,0.38640038539386795,0.00012224988714778002
28,0.008836691673757151,0.04891585708138833,1.02128275479519,0.3858089812134809,0.00012224888771519463
29,0.008835186188971802,0.048449304971739215,1.0185118500485564,0.3852181882823006,0.00012224788833688105
30,0.008834996551194728,0.048090489024393154,1.0155085227343774,0.38462800659515795,0.00012224688901607867
31,0.008834293251138497,0.04782880726006765,1.0124673226606333,0.3840384361468647,0.00012224588975603195
32,0.008831969169680381,0.047649409679167594,1.0095560221531132,0.3834494769322109,0.00012224489055998215
33,0.008827527099930236,0.04753551486581385,1.0069029764481754,0.3828611289459719,0.00012224389143116222
34,0.008820942581714482,0.04747029945260053,1.0045927286831955,0.3822733921829048,0.0001222428923727904
35,0.008812521747498445,0.04743829451884171,1.0026676774197616,0.38168626663775473,0.0001222418933880672
36,0.008802768818277275,0.047426290757428734,1.0011337502032807,0.3810997523052517,0.00012224089448017132
37,0.008792272879127812,0.04742380148974743,0.999968289459219,0.38051384918011616,0.00012223989565225858
38,0.008781619065863538,0.0474231611694331,0.9991286974174997,0.37992855725705565,0.00012223889690745986
39,0.008771325583865789,0.04741934981926907,0.998560754446962,0.3793438765307722,0.00012223789824888172
40,0.008761805181097277,0.04740963435435503,0.9982058811410586,0.37875980699595646,0.00012223689967960543
41,0.008753347812492276,0.04739310951098336,0.9980069313553422,0.3781763486472899,0.00012223590120268734
42,0.00874612017940126,0.04737020743161378,0.9979123646908754,0.37759350147944915,0.00012223490282116186
43,0.008740177469023683,0.0473422286935216,0.9978788455594599,0.37701126548710395,0.00012223390453804128
44,0.00873548279262402,0.04731093096924449,0.9978724523054437,0.3764296406649175,0.00012223290635631834
45,0.008731930362228068,0.04727819620898228,0.9978687596042797,0.3758486270075459,0.00012223190827896733
46,0.008729369200692595,0.0472457842876333,0.9978520895986024,0.37526822450963965,0.00012223091030894685
47,0.008727625020016207,0.047215170995441605,0.9978142226975629,0.37468843316584405,0.00012222991244920139
48,0.008726518726576066,0.047187461187695796,0.9977528286207212,0.37410925297079806,0.00012222891470266343
49,0.008725880748480434,0.04716336365311261,0.9976698322789309,0.37353068391913313,0.0001222279170722548
50,0.008725560986203371,0.047143212416471965,0.9975698761363647,0.3729527260054786,0.00012222691956089023
51,0.008725434643945422,0.04712701925305662,0.9974589876367029,0.37237537922445363,0.00012222592217147647
52,0.008725404505629555,0.047114543622272416,0.9973435120149228,0.3717986435706737,0.00012222492490691602
53,0.008725400389716477,0.047105368513122914,0.9972293304370332,0.37122251903874665,0.0001222239277701069
54,0.008725376573369822,0.047098973387968424,0.9971213524051386,0.370647005623272,0.00012222293076394412
55,0.008725307945382102,0.04709479815399896,0.9970232499489565,0.3700721033188459,0.00012222193389132202
56,0.008725185555756134,0.04709229462079063,0.9969373885759777,0.3694978121200536,0.00012222093715513296
57,0.008725012102968928,0.04709096404695632,0.9968649049424972,0.36892413202147617,0.0001222199405582696
58,0.008724797759025942,0.047090381051497085,0.9968058820931837,0.36835106301768666,0.00012221894410362481
59,0.008724556594105717,0.04709020534568696,0.9967595781771217,0.3677786051032481,0.00012221794779409103
60,0.008724303738698216,0.047090183459271504,0.9967246721633763,0.3672067582727179,0.00012221695163256184
61,0.008724053318873819,0.04709014295413622,0.9966994988496642,0.36663552252064574,0.00012221595562193167
62,0.008723817122940139,0.04708998162149992,0.9966822542692904,0.36606489784157203,0.00012221495976509516
63,0.008723603905351665,0.047089653933120056,0.9966711606473829,0.36549488423003307,0.00012221396406494845
64,0.008723419204145585,0.04708915664705735,0.9966645868244508,0.3649254816805515,0.00012221296852438655
65,0.00872326553774495,0.04708851502811628,0.9966611253001214,0.36435669018764455,0.00012221197314630507
66,0.008723142851336678,0.04708777069172619,0.9966596307074567,0.36378850974582205,0.00012221097793359978
67,0.008723049097710088,0.047086971661805824,0.9966592267197453,0.3632209403495861,0.00012220998288916572
68,0.008722980858259373,0.04708616487678027,0.9966592893290788,0.3626539819934289,0.0001222089880158968
69,0.008722933933244463,0.047085391098540604,0.9966594143860705,0.3620876346718347,0.00012220799331668557
70,0.008722903853559007,0.047084681980687146,0.9966593765340913,0.361521898379282,0.00012220699879442353
71,0.008722886287165336,0.047084058930397486,0.9966590854760093,0.3609567731102394,0.00012220600445199986
72,0.008722877330776094,0.04708353334254039,0.9966585441084148,0.36039225885916853,0.00012220501029230194
73,0.008722873690704364,0.047083107781895554,0.9966578116337677,0.3598283556205242,0.0001222040163182146
74,0.00872287276601133,0.04708277772510117,0.9966569734501811,0.3592650633887523,0.00012220302253261988
75,0.008722872652484288,0.04708253353435946,0.996656118509528,0.3587023821582893,0.00012220202893839621
76,0.008722872088159153,0.04708236240772069,0.9966553239716069,0.3581403119235678,0.00012220103553841995
77,0.008722870360768348,0.0470822501259639,0.9966546463752086,0.3575788526790119,0.00012220004233556394
78,0.008722867195385304,0.047082182486292465,0.9966541181798518,0.3570180044190376,0.00012219904933269727
79,0.008722862637341358,0.04708214637334584,0.9966537483711602,0.3564577671380523,0.00012219805653268515
80,0.008722856941805635,0.047082130465771345,0.996653525825654,0.3558981408304601,0.00012219706393839017
81,0.008722850477715979,0.047082125610988554,0.9966534242510467,0.35533912549065444,0.00012219607155267034
82,0.00872284365037232,0.047082124922487346,0.9966534077125654,0.35478072111302317,0.00012219507937838038
83,0.008722836844168523,0.04708212366460442,0.9966534359858762,0.354222927691947,0.00012219408741837116
84,0.00872283038475305,0.04708211899139813,0.9966534692121566,0.3536657452217993,0.00012219309567548954
85,0.008722824518389164,0.047082109601326916,0.9966534715479802,0.3531091736969475,0.00012219210415257927
86,0.008722819405386145,0.047082095360249834,0.996653413687193,0.3525532131117516,0.00012219111285247995
87,0.008722815124101805,0.047082076933820396,0.9966532742761484,0.3519978634605666,0.0001221901217780282
88,0.008722811682061894,0.04708205545833355,0.9966530403456535,0.3514431247377382,0.00012218913093205616
89,0.008722809031082685,0.04708203226774769,0.9966527069451689,0.3508889969376056,0.0001221881403173927
