t,obs_term,prior_term,dyn_term,total
1,0.6839045902845938,16.31710359660998,0.0,17.001008186894573
2,0.49908856431247417,0.0,1.0178743244517038e9,1.0178743249507923e9
3,0.1074942443466731,0.0,8.848231804984822e8,8.848231806059765e8
4,0.6158068502912211,0.0,7.771162907484609e8,7.771162913642677e8
5,0.057479607773721755,0.0,6.91503196923861e8,6.915031969813406e8
6,0.910754443007465,0.0,6.248266187913201e8,6.248266197020745e8
7,0.318731415046802,0.0,5.740688448830894e8,5.740688452018209e8
8,0.6603311114169368,0.0,5.364045515616619e8,5.36404552221993e8
9,0.1784596743071683,0.0,5.0925001670813704e8,5.0925001688659674e8
10,0.58228251016152,0.0,4.903019841147959e8,4.903019846970784e8
11,0.717293403519545,0.0,4.775623985599291e8,4.7756239927722245e8
12,0.09952637007223183,0.0,4.693477338000502e8,4.6934773389957654e8
13,0.08991387600533421,0.0,4.642835907477726e8,4.642835908376865e8
14,0.037494729176852905,0.0,4.612866232055133e8,4.61286623243008e8
15,0.16229917123201254,0.0,4.595366788367997e8,4.5953667899909884e8
16,0.4468311877050268,0.0,4.5844238959104633e8,4.584423900378775e8
17,0.15602054577921204,0.0,4.576034007996056e8,4.5760340095562613e8
18,0.13638492164206886,0.0,4.567720957217089e8,4.567720958580938e8
19,0.041849009579102994,0.0,4.558171560425947e8,4.558171560844437e8
20,0.615096615549827,0.0,4.5469069249671346e8,4.546906931118101e8
21,0.35526750993269396,0.0,4.534000612862839e8,4.5340006164155143e8
22,1.4268583211477726,0.0,4.5198491021495026e8,4.5198491164180857e8
23,0.6227661237653226,0.0,4.504995129440602e8,4.5049951356682634e8
24,1.123791760800086,0.0,4.490000720148244e8,4.4900007313861614e8
25,1.137336578328496,0.0,4.475364075214144e8,4.4753640865875095e8
26,0.04057287019837953,0.0,4.461472930158339e8,4.461472930564068e8
27,0.20886454475999275,0.0,4.448586396105108e8,4.448586398193754e8
28,1.1615105884385815,0.0,4.43683744740711e8,4.4368374590222156e8
29,2.2232625915519635,0.0,4.426248932064298e8,4.426248954296924e8
30,2.2484774328762187,0.0,4.416757049251597e8,4.4167570717363715e8
31,0.06549694493289415,0.0,4.4082374840351105e8,4.4082374846900797e8
32,0.34057152510972266,0.0,4.400530665178538e8,4.400530668584253e8
33,1.6121143818329227,0.0,4.393463806404794e8,4.3934638225259376e8
34,0.4916778912924251,0.0,4.386868429388079e8,4.386868434304858e8
35,0.3931222105034645,0.0,4.380592906194573e8,4.380592910125795e8
36,0.08748329376697295,0.0,4.374510185911502e8,4.374510186786335e8
37,1.2656139706967982,0.0,4.3685212925518906e8,4.3685213052080303e8
38,0.2358399932646307,0.0,4.362555421956772e8,4.3625554243151724e8
39,0.05754048043228603,0.0,4.3565675563513166e8,4.3565675569267213e8
40,2.334561738964148,0.0,4.350534492309396e8,4.350534515655014e8
41,0.040025737243383444,0.0,4.344450076690365e8,4.344450077090622e8
42,0.05009940713531505,0.0,4.338320297880299e8,4.3383202983812934e8
43,2.163035399532937,0.0,4.332158713469945e8,4.332158735100299e8
44,0.1951357903816895,0.0,4.325982531240612e8,4.32598253319197e8
45,0.13717975263649473,0.0,4.319809512758011e8,4.3198095141298085e8
46,0.23309266509583454,0.0,4.313655746947346e8,4.3136557492782724e8
47,0.05225481010708999,0.0,4.3075342487789553e8,4.3075342493015033e8
48,0.030016642089703054,0.0,4.301454275816838e8,4.301454276117005e8
49,0.08603396134896624,0.0,4.295421220175641e8,4.2954212210359806e8
50,0.3260142159808506,0.0,4.289436921054553e8,4.289436924314695e8
51,0.8532187381140884,0.0,4.2835002481962913e8,4.2835002567284787e8
52,1.0297704238326082,0.0,4.2776078239805216e8,4.277607834278226e8
53,0.1957159066533387,0.0,4.2717547764243317e8,4.271754778381491e8
54,0.040972748531415984,0.0,4.265935442867016e8,4.265935443276744e8
55,0.06288410518731948,0.0,4.2601439712147504e8,4.2601439718435913e8
56,0.164236322827177,0.0,4.2543747900093645e8,4.2543747916517276e8
57,0.1112437436157853,0.0,4.2486229387691003e8,4.2486229398815376e8
58,0.5187121364599423,0.0,4.2428842653514624e8,4.242884270538584e8
59,0.546348278360579,0.0,4.237155507515574e8,4.237155512979057e8
60,0.11020655812594356,0.0,4.231434281806142e8,4.231434282908207e8
61,0.18002596101535534,0.0,4.22571900504832e8,4.2257190068485796e8
62,0.6992899508258098,0.0,4.220008772985922e8,4.220008779978822e8
63,0.04684197880793718,0.0,4.214303217829253e8,4.214303218297673e8
64,2.832842284940883,0.0,4.2086023624848676e8,4.2086023908132905e8
65,0.33702147783953473,0.0,4.202906484729371e8,4.202906488099586e8
66,1.1899937187800338,0.0,4.1972160001124966e8,4.197216012012434e8
67,0.1761791117277372,0.0,4.19153136834623e8,4.191531370108021e8
68,0.23938103929035906,0.0,4.1858530245738125e8,4.1858530269676226e8
69,0.21653644633647237,0.0,4.1801813343618184e8,4.180181336527183e8
70,0.044904389960005064,0.0,4.174516569500225e8,4.174516569949269e8
71,0.05031818635082424,0.0,4.168858900684606e8,4.1688589011877877e8
72,0.25203233240596745,0.0,4.163208402775243e8,4.1632084052955663e8
73,0.07334986843331641,0.0,4.15756506842685e8,4.157565069160349e8
74,0.11941868221898053,0.0,4.1519288263392675e8,4.1519288275334543e8
75,0.14680354204549323,0.0,4.1462995610367185e8,4.146299562504754e8
76,0.529694221387741,0.0,4.140677131824484e8,4.140677137121426e8
77,0.49004475499412936,0.0,4.135061389331069e8,4.135061394231517e8
78,0.36304198658323733,0.0,4.1294521887259465e8,4.1294521923563665e8
79,0.8472387843054057,0.0,4.123849399256993e8,4.123849407729381e8
80,0.0323842383975115,0.0,4.118252910207572e8,4.118252910531414e8
81,0.05434807455048353,0.0,4.112662633683256e8,4.1126626342267364e8
82,0.6466298728120279,0.0,4.1070785048133725e8,4.107078511279671e8
83,0.12119841514727658,0.0,4.101500480028398e8,4.101500481240382e8
84,0.37709058616404484,0.0,4.095928534070493e8,4.095928537841399e8
85,0.06009231955134948,0.0,4.090362656330007e8,4.09036265693093e8
86,1.340052248552666,0.0,4.084802847010238e8,4.0848028604107606e8
87,0.3063101770465742,0.0,4.079249113496862e8,4.079249116559964e8
88,0.5121894267437621,0.0,4.0737014671733207e8,4.073701472295215e8
89,0.059843309701404696,0.0,4.068159920837498e8,4.068159921435931e8
90,0.5455560318191714,0.0,4.0626244867834896e8,4.0626244922390497e8
91,0.12179628963419706,0.0,4.0570951755139416e8,4.057095176731905e8
92,1.3040442100293705,0.0,4.0515719950217104e8,4.051572008062152e8
93,0.08984278831129797,0.0,4.046054950538068e8,4.046054951436496e8
94,0.07256430498573,0.0,4.040544044622665e8,4.040544045348308e8
95,0.25228594047341435,0.0,4.035039277503337e8,4.035039280026197e8
96,1.3116382094285395,0.0,4.0295406475583744e8,4.029540660674757e8
97,0.03785467614097407,0.0,4.024048151844991e8,4.0240481522235376e8
98,0.23449412966600508,0.0,4.018561786617237e8,4.018561788962178e8
99,0.538026086491346,0.0,4.0130815477916795e8,4.0130815531719404e8
100,0.1865078646323805,0.0,4.00760743132371e8,4.007607433188789e8
101,0.20002472527641463,0.0,4.002139433481889e8,4.002139435482136e8
102,0.15682152378954967,0.0,3.996677551026632e8,3.9966775525948477e8
103,0.20143441405539125,0.0,3.9912217813079304e8,3.9912217833222747e8
104,0.31805340895140416,0.0,3.98577212228773e8,3.985772125468264e8
105,0.07692692870260143,0.0,3.980328572501487e8,3.9803285732707566e8
106,0.154099215385974,0.0,3.9748911309888476e8,3.97489113252984e8
107,1.8588724986437795,0.0,3.9694597972051156e8,3.96945981579384e8
108,0.31430337175828843,0.0,3.964034570914289e8,3.964034574057323e8
109,0.03043441001138583,0.0,3.9586154520954823e8,3.9586154523998266e8
110,2.424159197093538,0.0,3.953202440866398e8,3.95320246510799e8
111,0.25238094877177425,0.0,3.9477955374131566e8,3.9477955399369663e8
112,0.7968588648336937,0.0,3.942394741926656e8,3.942394749895244e8
113,0.0344306636566556,0.0,3.9370000545623523e8,3.937000054906659e8
114,0.029920631237092647,0.0,3.931611475421638e8,3.931611475720844e8
115,0.08277222214083954,0.0,3.9262290045457965e8,3.9262290053735185e8
116,1.3547628983637157,0.0,3.920852641917731e8,3.92085265546536e8
117,1.4680464973884162,0.0,3.915482387469556e8,3.9154824021500206e8
118,0.2560964645555339,0.0,3.910118241092785e8,3.91011824365375e8
119,0.15024895678361616,0.0,3.904760202651278e8,3.904760204153767e8
120,0.6769667343490545,0.0,3.89940827199538e8,3.899408278765047e8
121,0.0299078624033009,0.0,3.894062448970945e8,3.894062449270024e8
122,0.2409107338846125,0.0,3.888722733427719e8,3.888722735836826e8
123,0.9079194527257679,0.0,3.8833891252261746e8,3.883389134305369e8
124,0.26368113424588546,0.0,3.878061624234294e8,3.8780616268711054e8
125,0.7967777869998252,0.0,3.8727402303383195e8,3.8727402383060974e8
126,0.03532679687270755,0.0,3.867424943440669e8,3.867424943793937e8
127,0.09214486700992006,0.0,3.86211576345304e8,3.8621157643744886e8
128,0.6415706106425889,0.0,3.8568126903050935e8,3.8568126967208e8
129,1.4565563242026864,0.0,3.8515157239302415e8,3.8515157384958047e8
130,0.29833261657444443,0.0,3.846224864286741e8,3.8462248672700673e8
131,1.8507685044280486,0.0,3.840940111354498e8,3.8409401298621833e8
132,2.2250426611943963,0.0,3.835661465089007e8,3.8356614873394334e8
133,0.029955232059543292,0.0,3.830388925457362e8,3.830388925756914e8
134,0.7171933544680247,0.0,3.8251224924386173e8,3.825122499610551e8
135,0.031215315754021183,0.0,3.8198621660004115e8,3.8198621663125646e8
136,0.09304624399938163,0.0,3.8146079461050904e8,3.814607947035553e8
137,4.89273493654689,0.0,3.809359832701282e8,3.8093598816286314e8
138,0.0426050936027003,0.0,3.8041178257174796e8,3.8041178261435306e8
139,0.957753748316636,0.0,3.7988819250851893e8,3.798881934662727e8
140,0.9515821413232602,0.0,3.793652130762127e8,3.7936521402779484e8
141,0.732251906672231,0.0,3.78842844270784e8,3.788428450030359e8
142,0.06407392518254049,0.0,3.783210860871034e8,3.7832108615117735e8
143,0.029974204649312337,0.0,3.77799938518878e8,3.777999385488522e8
144,0.063420727446718,0.0,3.77279401559229e8,3.772794016226497e8
145,0.11452707669960252,0.0,3.767594752012523e8,3.767594753157794e8
146,0.9230475551101233,0.0,3.7624015943808365e8,3.762401603611312e8
147,0.04524571799513575,0.0,3.757214542629343e8,3.7572145430818003e8
148,0.13995766977459076,0.0,3.7520335966923416e8,3.752033598091918e8
149,0.045680259947437324,0.0,3.746858756505236e8,3.746858756962039e8
150,0.029999447759969326,0.0,3.7416900220040715e8,3.741690022304066e8
151,0.10938433877317538,0.0,3.7365273931251967e8,3.73652739421904e8
152,0.09231276778832714,0.0,3.731370869805624e8,3.7313708707287514e8
153,0.48189879277440817,0.0,3.7262204519826204e8,3.726220456801608e8
154,0.29415519932159345,0.0,3.721076139593935e8,3.721076142535487e8
155,0.9153676918518193,0.0,3.7159379325774044e8,3.715937941731081e8
156,1.3568792585764196,0.0,3.7108058308711994e8,3.710805844439992e8
157,0.12209314814588122,0.0,3.705679834413503e8,3.705679835634434e8
158,0.924512493358323,0.0,3.700559943142175e8,3.7005599523873e8
159,0.39924909708377304,0.0,3.6954461569958067e8,3.6954461609882975e8
160,0.22138348785387052,0.0,3.690338475915207e8,3.6903384781290424e8
161,0.08582761736446258,0.0,3.6852368998423445e8,3.6852369007006204e8
162,0.2249205320005219,0.0,3.680141428718354e8,3.680141430967559e8
163,0.3449463548379621,0.0,3.675052062482837e8,3.6750520659323007e8
164,0.1424834923591136,0.0,3.6699688010762054e8,3.66996880250104e8
165,0.03876123117360826,0.0,3.664891644442766e8,3.664891644830378e8
166,4.229127755541353,0.0,3.659820592527004e8,3.6598206348182815e8
167,0.07700646623302189,0.0,3.654755645259418e8,3.6547556460294825e8
168,0.22992844846766614,0.0,3.649696802564369e8,3.649696804863653e8
169,0.0746037229579029,0.0,3.6446440643810505e8,3.644644065127088e8
170,0.5629151450529987,0.0,3.639597430647936e8,3.6395974362770873e8
171,0.06014491330382918,0.0,3.63455690129462e8,3.634556901896069e8
172,0.038581273549108175,0.0,3.629522476251633e8,3.6295224766374457e8
173,0.16609958075274028,0.0,3.6244941554592556e8,3.6244941571202517e8
