iteration,free_energy
1,18261.395100696624
2,18261.395100696624
3,18261.395100696624
4,18261.395100696624
5,18261.395100696624
6,18261.395100696624
7,18261.395100696624
8,18261.395100696624
9,18261.395100696624
10,18261.395100696624
11,18261.395100696624
12,18261.395100696624
13,18261.395100696624
14,18261.395100696624
15,18261.395100696624
16,18261.395100696624
17,18261.395100696624
18,18261.395100696624
19,18261.395100696624
20,18261.395100696624
21,18261.395100696624
22,18261.395100696624
23,18261.395100696624
24,18261.395100696624
25,18261.395100696624
26,18261.395100696624
27,18261.395100696624
28,18261.395100696624
29,18261.395100696624
30,18261.395100696624
31,18261.395100696624
32,18261.395100696624
33,18261.395100696624
34,18261.395100696624
35,18261.395100696624
36,18261.395100696624
37,18261.395100696624
38,18261.395100696624
39,18261.395100696624
40,18261.395100696624
41,18261.395100696624
42,18261.395100696624
43,18261.395100696624
44,18261.395100696624
45,18261.395100696624
46,18261.395100696624
47,18261.395100696624
48,18261.395100696624
49,18261.395100696624
50,18261.395100696624
51,18261.395100696624
52,18261.395100696624
53,18261.395100696624
54,18261.395100696624
55,18261.395100696624
56,18261.395100696624
57,18261.395100696624
58,18261.395100696624
59,18261.395100696624
60,18261.395100696624
61,18261.395100696624
62,18261.395100696624
63,18261.395100696624
64,18261.395100696624
65,18261.395100696624
66,18261.395100696624
67,18261.395100696624
68,18261.395100696624
69,18261.395100696624
70,18261.395100696624
71,18261.395100696624
72,18261.395100696624
73,18261.395100696624
74,18261.395100696624
75,18261.395100696624
76,18261.395100696624
77,18261.395100696624
78,18261.395100696624
79,18261.395100696624
80,18261.395100696624
81,18261.395100696624
82,18261.395100696624
83,18261.395100696624
84,18261.395100696624
85,18261.395100696624
86,18261.395100696624
87,18261.395100696624
88,18261.395100696624
89,18261.395100696624
90,18261.395100696624
91,18261.395100696624
92,18261.395100696624
93,18261.395100696624
94,18261.395100696624
95,18261.395100696624
96,18261.395100696624
97,18261.395100696624
98,18261.395100696624
99,18261.395100696624
100,18261.395100696624
