t,obs_term,prior_term,dyn_term,total
1,-0.17477638757629296,13.57130120599761,0.0,13.396524818421318
2,0.060457539084056766,0.0,8.951887724541868e7,8.951887730587623e7
3,1.6345497259927435,0.0,7.801274727619532e7,7.801274891074504e7
4,-0.21203839495674898,0.0,6.786890179632096e7,6.786890158428256e7
5,0.2626235194502623,0.0,5.897074613504364e7,5.897074639766716e7
6,2.048814847783566,0.0,5.12073331963655e7,5.1207335245180346e7
7,-0.15261706697878502,0.0,4.44731409107875e7,4.447314075817043e7
8,1.1017959094890437,0.0,3.866797961900294e7,3.866798072079885e7
9,-0.24682461678745163,0.0,3.36969886208541e7,3.369698837402949e7
10,1.0123873947230666,0.0,2.9470687242317382e7,2.9470688254704777e7
11,-0.16242216237361828,0.0,2.590505152754732e7,2.5905051365125157e7
12,2.0359319185863165,0.0,2.292159306443212e7,2.292159510036404e7
13,-0.15916882989471567,0.0,2.0447421484929156e7,2.0447421325760327e7
14,0.06622163974645068,0.0,1.841527681578145e7,1.841527688200309e7
15,0.5629622733693509,0.0,1.6763522057565829e7,1.6763522620528102e7
16,0.2980651225288767,0.0,1.5436090110990291e7,1.5436090409055414e7
17,0.4113603258402713,0.0,1.4382382426420683e7,1.4382382837781008e7
18,0.1310973860611908,0.0,1.3557119515900103e7,1.3557119646997489e7
19,-0.08154985395224018,0.0,1.2920145736969538e7,1.2920145655419685e7
20,-0.21944738166961075,0.0,1.243619254706569e7,1.2436192327618308e7
21,-0.18322890211686482,0.0,1.2074605761041379e7,1.2074605577812476e7
22,-0.2655019909943808,0.0,1.1809043253077604e7,1.1809042987575613e7
23,-0.2384355945277289,0.0,1.1617150068850294e7,1.16171498304147e7
24,1.6031733573720457,0.0,1.1480218102009535e7,1.1480219705182891e7
25,1.5889772344220612,0.0,1.1382837385663806e7,1.138283897464104e7
26,-0.2538831135208278,0.0,1.131254570898319e7,1.1312545455100076e7
27,0.4703719011191565,0.0,1.1259482738361897e7,1.1259483208733799e7
28,1.2119986136777794,0.0,1.121605414540187e7,1.1216055357400484e7
29,0.5239761580685816,0.0,1.1176610477636524e7,1.1176611001612682e7
30,1.5665445590031712,0.0,1.1137144685289789e7,1.1137146251834348e7
31,-0.1325334349018937,0.0,1.1095011367359538e7,1.1095011234826103e7
32,0.4173599464749422,0.0,1.1048669971137505e7,1.1048670388497451e7
33,0.9392351808172533,0.0,1.0997453380651787e7,1.0997454319886968e7
34,0.7238984653814966,0.0,1.0941362594535034e7,1.0941363318433499e7
35,1.570794550633612,0.0,1.0880887522769986e7,1.0880889093564536e7
36,0.49829180903977505,0.0,1.081685335634065e7,1.081685385463246e7
37,0.9427621567356841,0.0,1.0750291479921296e7,1.0750292422683453e7
38,3.51308540876042,0.0,1.0682333480490316e7,1.0682336993575724e7
39,-0.034722678253494704,0.0,1.0614126506306576e7,1.0614126471583897e7
40,1.0644373235996034,0.0,1.054676801744182e7,1.0546769081879145e7
41,3.1886100302590963,0.0,1.048125781474113e7,1.0481261003351161e7
42,7.546345559835638,0.0,1.0418465172784844e7,1.0418472719130404e7
43,0.6092082764047526,0.0,1.0359108912146013e7,1.035910952135429e7
44,-0.1495489032590464,0.0,1.0303748296077885e7,1.0303748146528982e7
45,-0.22380454231006766,0.0,1.0252782726185769e7,1.0252782502381226e7
46,0.18104914774096725,0.0,1.0206458349597493e7,1.020645853064664e7
47,-0.17050764160823054,0.0,1.0164879867354386e7,1.0164879696846744e7
48,-0.18073394384617186,0.0,1.012802601036962e7,1.0128025829635676e7
49,0.4390833665301712,0.0,1.0095767331102801e7,1.0095767770186167e7
50,0.47343496093830234,0.0,1.0067885163697466e7,1.0067885637132427e7
51,-0.18246646422374962,0.0,1.0044090791263156e7,1.0044090608796692e7
52,-0.1602348923472412,0.0,1.002404405350619e7,1.0024043893271297e7
53,-0.20943906301115664,0.0,1.000737079742185e7,1.0007370587982787e7
54,0.27278918625958115,0.0,9.99367871997733e6,9.993678992766516e6
55,-0.009044166181361724,0.0,9.982571313808005e6,9.982571304763839e6
56,0.17460615994556578,0.0,9.973659749062987e6,9.973659923669146e6
57,-0.24140765211990275,0.0,9.966572616832182e6,9.96657237542453e6
58,-0.14941571357029884,0.0,9.96096356063519e6,9.960963411219478e6
59,0.9208851860204537,0.0,9.956516894392235e6,9.956517815277422e6
60,0.024694994321538155,0.0,9.952951347772663e6,9.952951372467658e6
61,1.6521605288735897,0.0,9.950022126362596e6,9.950023778523125e6
62,0.26788619363889743,0.0,9.947521509233356e6,9.947521777119549e6
63,0.25128095619350405,0.0,9.945278202531282e6,9.945278453812238e6
64,1.2482456953880106,0.0,9.943155671458026e6,9.943156919703722e6
65,-0.13643964069819958,0.0,9.941049693780843e6,9.941049557341203e6
66,3.5456849506398633,0.0,9.938885331004113e6,9.938888876689063e6
67,0.7364397712067887,0.0,9.936613514971524e6,9.936614251411296e6
68,0.13489188181678013,0.0,9.934207426465105e6,9.934207561356988e6
69,-0.19923699839203704,0.0,9.931658814860268e6,9.93165861562327e6
70,1.3485933591667243,0.0,9.928974391940655e6,9.928975740534015e6
71,-0.26090798109915,0.0,9.9261723995877e6,9.926172138679719e6
72,-0.2540210720597702,0.0,9.923279428742712e6,9.92327917472164e6
73,-0.20109240870526573,0.0,9.9203275511036e6,9.92032735001119e6
74,0.8462200766303577,0.0,9.917351802411634e6,9.91735264863171e6
75,-0.26908480716507155,0.0,9.914388034097567e6,9.91438776501276e6
76,3.9448325920924185,0.0,9.911471138974655e6,9.911475083807247e6
77,0.10160469885176332,0.0,9.908633644140653e6,9.908633745745352e6
78,1.74027751859688,0.0,9.905904650993932e6,9.905906391271451e6
79,2.885750559309282,0.0,9.903309097014261e6,9.903311982764821e6
80,-0.251027118802152,0.0,9.900867304990025e6,9.900867053962907e6
81,-0.24083739556541253,0.0,9.898594786237724e6,9.898594545400329e6
82,2.5390431842392287,0.0,9.896502257840965e6,9.89650479688415e6
83,0.14684926007777016,0.0,9.8945958314013e6,9.89459597825056e6
84,4.932014715914373,0.0,9.892877342128864e6,9.89288227414358e6
85,0.8924044623152387,0.0,9.89134477935169e6,9.891345671756154e6
86,1.7696271833021018,0.0,9.889992786867686e6,9.88999455649487e6
87,-0.2685802346586556,0.0,9.888813205547212e6,9.888812936966976e6
88,-0.24219774126047994,0.0,9.887795629542062e6,9.887795387344321e6
89,0.397990456710473,0.0,9.886927955606341e6,9.886928353596797e6
90,-0.2564171993122757,0.0,9.88619690315703e6,9.88619664673983e6
91,0.36715339180208684,0.0,9.885588500909233e6,9.885588868062625e6
92,-0.14022355075263157,0.0,9.885088523685046e6,9.885088383461494e6
93,-0.23460909555777149,0.0,9.884682873495502e6,9.884682638886407e6
94,0.49641725544511994,0.0,9.884357904323786e6,9.884358400741043e6
95,-0.09071437198453008,0.0,9.884100682266941e6,9.884100591552569e6
