iteration,free_energy
1,11526.333940353456
2,11526.333940353456
3,11526.333940353456
4,11526.333940353456
5,11526.333940353456
6,11526.333940353456
7,11526.333940353456
8,11526.333940353456
9,11526.333940353456
10,11526.333940353456
11,11526.333940353456
12,11526.333940353456
13,11526.333940353456
14,11526.333940353456
15,11526.333940353456
16,11526.333940353456
17,11526.333940353456
18,11526.333940353456
19,11526.333940353456
20,11526.333940353456
21,11526.333940353456
22,11526.333940353456
23,11526.333940353456
24,11526.333940353456
25,11526.333940353456
26,11526.333940353456
27,11526.333940353456
28,11526.333940353456
29,11526.333940353456
30,11526.333940353456
31,11526.333940353456
32,11526.333940353456
33,11526.333940353456
34,11526.333940353456
35,11526.333940353456
36,11526.333940353456
37,11526.333940353456
38,11526.333940353456
39,11526.333940353456
40,11526.333940353456
41,11526.333940353456
42,11526.333940353456
43,11526.333940353456
44,11526.333940353456
45,11526.333940353456
46,11526.333940353456
47,11526.333940353456
48,11526.333940353456
49,11526.333940353456
50,11526.333940353456
51,11526.333940353456
52,11526.333940353456
53,11526.333940353456
54,11526.333940353456
55,11526.333940353456
56,11526.333940353456
57,11526.333940353456
58,11526.333940353456
59,11526.333940353456
60,11526.333940353456
61,11526.333940353456
62,11526.333940353456
63,11526.333940353456
64,11526.333940353456
65,11526.333940353456
66,11526.333940353456
67,11526.333940353456
68,11526.333940353456
69,11526.333940353456
70,11526.333940353456
71,11526.333940353456
72,11526.333940353456
73,11526.333940353456
74,11526.333940353456
75,11526.333940353456
76,11526.333940353456
77,11526.333940353456
78,11526.333940353456
79,11526.333940353456
80,11526.333940353456
81,11526.333940353456
82,11526.333940353456
83,11526.333940353456
84,11526.333940353456
85,11526.333940353456
86,11526.333940353456
87,11526.333940353456
88,11526.333940353456
89,11526.333940353456
90,11526.333940353456
91,11526.333940353456
92,11526.333940353456
93,11526.333940353456
94,11526.333940353456
95,11526.333940353456
96,11526.333940353456
97,11526.333940353456
98,11526.333940353456
99,11526.333940353456
100,11526.333940353456
