t,dim_1,dim_2,dim_3,dim_4,dim_5
162,-2.8751113924047034,-4.4211205018709165,4.702910163027717,0.1680465815310813,-0.000785217103344814
163,-3.0902853290693266,-4.185764914966975,5.0269799100209465,0.16800726438718405,-0.0007849954711779662
164,-3.2932863938969077,-3.934205887659498,5.332056603013978,0.16796795679357304,-0.0007847709858959033
165,-3.48332815751318,-3.6673930728764206,5.617102382389102,0.16792865899050455,-0.0007845435733509211
166,-3.6596729694425028,-3.386328016513467,5.881196148042499,0.1678893712268372,-0.0007843131644001541
167,-3.821634409613262,-3.0920583193716906,6.12350547502684,0.16785009375924853,-0.00078407969513634
168,-3.968579480719058,-2.785673203289975,6.343209427812105,0.1678108268517013,-0.0007838431070976002
169,-4.0999306685635695,-2.468302936881732,6.539445840603711,0.1677715707752898,-0.0007836033474738087
170,-4.215168044233258,-2.1411208973408415,6.711383677764298,0.16773232580804281,-0.0007833603693205826
171,-4.313831394223239,-1.8053420135460847,6.858271652974645,0.16769309223426976,-0.0007831141317659778
172,-4.395522187504977,-1.462218778749014,6.9794283618008235,0.1676538703439213,-0.0007828646001986503
173,-4.4599053680256375,-1.1130377565517633,7.074288887886626,0.16761466043181597,-0.0007826117464370753
174,-4.506710921246703,-0.7591137561437629,7.142379579574809,0.16757546279673455,-0.0007823555488714413
175,-4.535735161902308,-0.40178526922933655,7.183243609390639,0.1675362777408484,-0.0007820959925835087
176,-4.546841900573209,-0.04241362880719254,7.196404337441497,0.16749710556939038,-0.000781833069461643
177,-4.539963598161924,0.31761599960222703,7.18147743679465,0.16745794659026408,-0.0007815667783176238
178,-4.515102469524585,0.6768992343682617,7.138243757636063,0.1674188011128929,-0.0007812971249812593
179,-4.472331217896472,1.0340207363739085,7.0665893253297165,0.16737966944723767,-0.0007810241223562952
180,-4.4117934507104914,1.3875594675134757,6.966568665533681,0.16734055190281688,-0.0007807477904476891
181,-4.333703767262999,1.7360971161129788,6.838432020128826,0.16730144878735836,-0.0007804681563474258
182,-4.238347369579989,2.078227882738738,6.682551768866613,0.16726236040564482,-0.0007801852541733822
183,-4.1260792774715505,2.4125645867552525,6.499433408571405,0.16722328705860037,-0.0007798991249761228
184,-3.9973232443450115,2.7377453225006496,6.289729987131483,0.16718422904216923,-0.0007796098166121217
185,-3.852570299749922,3.052440836698337,6.054211468794159,0.1671451866463555,-0.0007793173835813422
186,-3.6923769764246654,3.3553603744239546,5.793732233030752,0.167106160154341,-0.0007790218868351389
187,-3.5173632656567153,3.6452558993054422,5.5093016043489005,0.1670671498416895,-0.0007787233935613486
188,-3.32821031553124,3.920929841606568,5.202086732718355,0.16702815597507967,-0.0007784219769318864
189,-3.125657681406406,4.181242988886207,4.873360994071834,0.1669891788114737,-0.0007781177158120589
190,-2.910500293645904,4.425119797601652,4.52452955275335,0.16695021859717232,-0.0007778106944416362
191,-2.683585102805119,4.651554982502671,4.157085256713549,0.16691127556700194,-0.0007775010020844798
192,-2.445807460334633,4.8596179009464295,3.772537500020412,0.16687234994377775,-0.0007771887326568399
193,-2.1981073565806013,5.048453379878666,3.372388602104042,0.16683344193811672,-0.0007768739843505587
194,-1.9414656563077435,5.217281361785049,2.958270547456916,0.1667945517479751,-0.0007765568592544677
195,-1.6769002091487102,5.365403389042873,2.5318862506391904,0.1667556795577313,-0.0007762374629477823
196,-1.4054616418210863,5.492206149566861,2.0948905733468948,0.16671682553813463,-0.0007759159040768748
197,-1.1282291770047732,5.597159074112581,1.6489990641995473,0.166677989846118,-0.0007755922939390441
198,-0.8463064310074552,5.67981737110281,1.1959899921398411,0.16663917262427017,-0.0007752667460538289
199,-0.5608170250673855,5.739825162052948,0.737734014484417,0.16660037400045782,-0.0007749393757178144
200,-0.27290004773628657,5.776920101575299,0.2762251102328335,0.16656159408706608,-0.000774610299536129
201,0.016294785994968825,5.790939543545386,-0.18655541667146755,0.16652283298065668,-0.0007742796349270728
202,0.30561211891398665,5.78181990667632,-0.6486272934544419,0.16648409076208176,-0.00077394749962623
203,0.5938958740025947,5.749596623764521,-1.1080324799526033,0.1664453674963755,-0.0007736140111921315
204,0.8799942056230486,5.694403029449587,-1.5629050200793986,0.16640666323316036,-0.0007732792865179096
205,1.1627642639604276,5.616465756178168,-2.011430441630831,0.16636797800702435,-0.0007729434413643604
206,1.4410768050809426,5.516102159701383,-2.451769977623836,0.1663293118376852,-0.000772606589904247
207,1.7138207361066813,5.393721534573243,-2.882097560927969,0.16629066472990423,-0.0007722688442638271
208,1.979907723591445,5.249824478552081,-3.3006751977622604,0.16625203667395505,-0.0007719303140676634
209,2.2382766289290053,5.084998489309975,-3.7058710920586893,0.1662134276461584,-0.0007715911060045473
210,2.4878977390413164,4.8999126540021845,-4.09613577825731,0.1661748376096135,-0.0007712513234190705
211,2.727776720909392,4.695313533298195,-4.469981143707204,0.16613626651461338,-0.0007709110659238765
212,2.956958435481148,4.472022093446679,-4.826026176531494,0.1660977142993029,-0.0007705704290284277
213,3.174530517848497,4.230928351258412,-5.162975721712637,0.16605918089037078,-0.0007702295037934747
214,3.37962672483561,3.972987081165899,-5.4795803039051805,0.1660206662036189,-0.0007698883765063762
215,3.571430109342743,3.699215531464237,-5.774627722426496,0.16598217014435895,-0.0007695471283685047
