iteration,free_energy
1,11626.703665917943
2,11626.703665917943
3,11626.703665917943
4,11626.703665917943
5,11626.703665917943
6,11626.703665917943
7,11626.703665917943
8,11626.703665917943
9,11626.703665917943
10,11626.703665917943
11,11626.703665917943
12,11626.703665917943
13,11626.703665917943
14,11626.703665917943
15,11626.703665917943
16,11626.703665917943
17,11626.703665917943
18,11626.703665917943
19,11626.703665917943
20,11626.703665917943
21,11626.703665917943
22,11626.703665917943
23,11626.703665917943
24,11626.703665917943
25,11626.703665917943
26,11626.703665917943
27,11626.703665917943
28,11626.703665917943
29,11626.703665917943
30,11626.703665917943
31,11626.703665917943
32,11626.703665917943
33,11626.703665917943
34,11626.703665917943
35,11626.703665917943
36,11626.703665917943
37,11626.703665917943
38,11626.703665917943
39,11626.703665917943
40,11626.703665917943
41,11626.703665917943
42,11626.703665917943
43,11626.703665917943
44,11626.703665917943
45,11626.703665917943
46,11626.703665917943
47,11626.703665917943
48,11626.703665917943
49,11626.703665917943
50,11626.703665917943
51,11626.703665917943
52,11626.703665917943
53,11626.703665917943
54,11626.703665917943
55,11626.703665917943
56,11626.703665917943
57,11626.703665917943
58,11626.703665917943
59,11626.703665917943
60,11626.703665917943
61,11626.703665917943
62,11626.703665917943
63,11626.703665917943
64,11626.703665917943
65,11626.703665917943
66,11626.703665917943
67,11626.703665917943
68,11626.703665917943
69,11626.703665917943
70,11626.703665917943
71,11626.703665917943
72,11626.703665917943
73,11626.703665917943
74,11626.703665917943
75,11626.703665917943
76,11626.703665917943
77,11626.703665917943
78,11626.703665917943
79,11626.703665917943
80,11626.703665917943
81,11626.703665917943
82,11626.703665917943
83,11626.703665917943
84,11626.703665917943
85,11626.703665917943
86,11626.703665917943
87,11626.703665917943
88,11626.703665917943
89,11626.703665917943
90,11626.703665917943
91,11626.703665917943
92,11626.703665917943
93,11626.703665917943
94,11626.703665917943
95,11626.703665917943
96,11626.703665917943
97,11626.703665917943
98,11626.703665917943
99,11626.703665917943
100,11626.703665917943
