iteration,free_energy
1,18449.197416422216
2,18449.197416422216
3,18449.197416422216
4,18449.197416422216
5,18449.197416422216
6,18449.197416422216
7,18449.197416422216
8,18449.197416422216
9,18449.197416422216
10,18449.197416422216
11,18449.197416422216
12,18449.197416422216
13,18449.197416422216
14,18449.197416422216
15,18449.197416422216
16,18449.197416422216
17,18449.197416422216
18,18449.197416422216
19,18449.197416422216
20,18449.197416422216
21,18449.197416422216
22,18449.197416422216
23,18449.197416422216
24,18449.197416422216
25,18449.197416422216
26,18449.197416422216
27,18449.197416422216
28,18449.197416422216
29,18449.197416422216
30,18449.197416422216
31,18449.197416422216
32,18449.197416422216
33,18449.197416422216
34,18449.197416422216
35,18449.197416422216
36,18449.197416422216
37,18449.197416422216
38,18449.197416422216
39,18449.197416422216
40,18449.197416422216
41,18449.197416422216
42,18449.197416422216
43,18449.197416422216
44,18449.197416422216
45,18449.197416422216
46,18449.197416422216
47,18449.197416422216
48,18449.197416422216
49,18449.197416422216
50,18449.197416422216
51,18449.197416422216
52,18449.197416422216
53,18449.197416422216
54,18449.197416422216
55,18449.197416422216
56,18449.197416422216
57,18449.197416422216
58,18449.197416422216
59,18449.197416422216
60,18449.197416422216
61,18449.197416422216
62,18449.197416422216
63,18449.197416422216
64,18449.197416422216
65,18449.197416422216
66,18449.197416422216
67,18449.197416422216
68,18449.197416422216
69,18449.197416422216
70,18449.197416422216
71,18449.197416422216
72,18449.197416422216
73,18449.197416422216
74,18449.197416422216
75,18449.197416422216
76,18449.197416422216
77,18449.197416422216
78,18449.197416422216
79,18449.197416422216
80,18449.197416422216
81,18449.197416422216
82,18449.197416422216
83,18449.197416422216
84,18449.197416422216
85,18449.197416422216
86,18449.197416422216
87,18449.197416422216
88,18449.197416422216
89,18449.197416422216
90,18449.197416422216
91,18449.197416422216
92,18449.197416422216
93,18449.197416422216
94,18449.197416422216
95,18449.197416422216
96,18449.197416422216
97,18449.197416422216
98,18449.197416422216
99,18449.197416422216
100,18449.197416422216
