t,dim_1,dim_2,dim_3,dim_4
1,0.04393506196646765,0.7255795804435067,5.231498221229746,0.09908348237107267
2,0.0320017839891852,0.5788400494861794,4.7877252792208935,0.09908348137311031
3,0.023733559391063117,0.45648210751567875,4.346950698282637,0.0990834803752085
4,0.018215846247348996,0.3562210099497703,3.9155571320864015,0.09908347937737783
5,0.014701372448412893,0.27565714970453314,3.5007094811621187,0.09908347837963585
6,0.012593551072908606,0.2123194297050634,3.1094732495769075,0.09908347738200796
7,0.011428832454852784,0.16372968228388352,2.748096377446357,0.09908347638452747
8,0.010858390565337505,0.12747438839130246,2.4214885172855136,0.09908347538723507
9,0.010629735462324198,0.10127312377710493,2.132910516454628,0.0990834743901781
10,0.010568895090699163,0.08303633388864211,1.8838649107421457,0.0990834733934095
11,0.010563759149562577,0.07090801273957523,1.6741603137953411,0.09908347239698667
12,0.010549061908527904,0.06329145732644505,1.5021108344302216,0.09908347140097007
13,0.010493331359849783,0.05885836718725906,1.3648263959043203,0.09908347040542197
14,0.010387974351167277,0.056543101273925346,1.2585502825433093,0.09908346941040556
15,0.010238520207420273,0.0555248939271701,1.1790050361089677,0.09908346841598309
16,0.010057921322888295,0.05520131854260295,1.1217154159226954,0.09908346742221576
17,0.009861715098877417,0.055156354157818804,1.0822860490682769,0.09908346642916192
18,0.009664789504892484,0.05512615656568389,1.0566203927043112,0.09908346543687686
19,0.009479462919853684,0.05496516536146729,1.0410757855516473,0.09908346444541205
20,0.009314583746293188,0.05461458853426568,1.0325560841719543,0.09908346345481465
21,0.009175371123690924,0.05407467984149761,1.0285483673015134,0.09908346246512709
22,0.009063748885961564,0.0533816262866082,1.0271134032946254,0.09908346147638718
23,0.008978964850705474,0.05258933928167449,1.0268411527898136,0.09908346048862768
24,0.008918331378385774,0.051756020789414686,1.0267827836645649,0.09908345950187655
25,0.008877966632255038,0.05093506605748388,1.0263698336094975,0.0990834585161571
26,0.008853455924505019,0.05016966573144854,1.0253296068808158,0.09908345753148798
27,0.008840386857260253,0.04949037105471552,1.0236039533765946,0.09908345654788399
28,0.00883473955436463,0.04891486953324784,1.0212765210216268,0.09908345556535571
29,0.008833133855934231,0.048449265043492666,1.0185116078183527,0.09908345458391045
30,0.008832949273993062,0.04809024577333145,1.0155060156601876,0.09908345360355228
31,0.008832341585593484,0.04782763705272856,1.0124539117037166,0.09908345262428259
32,0.008830183227234042,0.04764695828994155,1.0095236701091712,0.09908345164610058
33,0.008825954307674582,0.04753172155699066,1.0068449910837804,0.09908345066900352
34,0.00881960820708174,0.047465315145952355,1.0045042392906511,0.09908344969298706
35,0.008811431397144322,0.047432403331107265,1.0025458550409871,0.09908344871804568
36,0.008801912149526043,0.047419841260968744,1.0009778057374252,0.0990834477441731
37,0.00879162785533215,0.047417151372393815,0.9997792975163159,0.0990834467713625
38,0.008781156217335164,0.04741663669341642,0.998909298869345,0.09908344579960676
39,0.008771011880938075,0.04741321971377157,0.9983147891649072,0.09908344482889861
40,0.008761607267726663,0.047404096540353866,0.9979379964151709,0.09908344385923097
41,0.008753234475191943,0.04738828831600999,0.9977222028062495,0.09908344289059712
42,0.00874606402975145,0.047366158635164066,0.9976159566765165,0.09908344192299075
43,0.00874015589526702,0.0473389497611611,0.9975757283636988,0.09908344095640602
44,0.008735478287015023,0.047308374089530134,0.9975671846399032,0.09908343999083774
45,0.008731930358339694,0.0472762821516549,0.9975653376937779,0.0990834390262813
46,0.008729365562754892,0.04724441557540108,0.9975538586034406,0.09908343806273276
47,0.008727613319249788,0.04721424336209194,0.9975238424746384,0.09908343710018884
48,0.008726497422140593,0.047186872736318185,0.9974722836966078,0.09908343613864697
49,0.008725850367465286,0.04716302150045027,0.9974004751523956,0.09908343517810514
50,0.008725523371746443,0.0471430368979405,0.9973124933422328,0.09908343421856176
51,0.00872539231595327,0.04712694596469879,0.9972138790729138,0.09908343326001595
52,0.008725360156707175,0.047114523696586155,0.9971105755655457,0.09908343230246729
53,0.008725356521009212,0.04710536757682737,0.9970081456621319,0.0990834313459157
54,0.008725335261594297,0.0470989696460279,0.9969112588119886,0.09908343039036137
55,0.00872527072334935,0.04709478000117728,0.9968234169620706,0.09908342943580502
56,0.008725153383747292,0.04709225811449093,0.9967468756924854,0.0990834284822474
57,0.008724985406743123,0.04709091049602971,0.9966827116479594,0.09908342752968952
58,0.008724776511235667,0.04709031489546497,0.9966309879116406,0.09908342657813247
59,0.008724540418666375,0.047090132425009645,0.9965909737565682,0.09908342562757735
60,0.00872429202146698,0.04709010971482265,0.9965613825908116,0.09908342467802558
61,0.008724045312211642,0.04709007354540742,0.9965406004947563,0.09908342372947836
62,0.00872381203586901,0.047089920418846895,0.9965268864221137,0.09908342278193678
63,0.008723600974730527,0.047089603318633357,0.9965185330903018,0.0990834218354022
64,0.008723417745359697,0.04708911754955868,0.9965139843023769,0.09908342088987555
65,0.008723264975739747,0.04708848711791255,0.9965119096598163,0.09908341994535787
66,0.008723142734424438,0.04708775266754115,0.9965112412900377,0.09908341900185005
67,0.00872304909750012,0.04708696157328442,0.9965111794269986,0.09908341805935285
68,0.008722980759416929,0.047086160438973845,0.9965111746524683,0.09908341711786704
69,0.008722933616697645,0.04708538996808815,0.9965108945901913,0.09908341617739311
70,0.008722903276378813,0.04708468197572722,0.9965101821220459,0.09908341523793156
71,0.008722885461764102,0.047084058186738414,0.9965090110281258,0.0990834142994827
72,0.008722876305408956,0.04708353040684495,0.9965074435717344,0.09908341336204693
73,0.00872287253259989,0.04708310164848203,0.9965055931407976,0.09908341242562428
74,0.00872287154786073,0.04708276782656663,0.996503593755417,0.09908341149021492
75,0.00872287144252067,0.047082519697887446,0.9965015771454386,0.0990834105558189
76,0.008722870943676658,0.04708234478903397,0.9964996572379815,0.09908340962243614
77,0.008722869324668502,0.04708222913185256,0.9964979212839699,0.09908340869006653
78,0.008722866295184895,0.04708215869489144,0.9964964264799269,0.09908340775871
79,0.008722861886016257,0.047082120459218564,0.9964952007742719,0.09908340682836639
80,0.008722856339857251,0.04708210313465895,0.9964942465440823,0.09908340589903547
81,0.008722850015911582,0.047082097547046814,0.9964935459436519,0.09908340497071719
82,0.008722843312705172,0.047082096749073876,0.9964930669167994,0.09908340404341122
83,0.008722836610693487,0.047082095918297165,0.9964927690927057,0.09908340311711743
84,0.008722830234062751,0.04708209210793261,0.9964926090192654,0.09908340219183556
85,0.00872282442959581,0.047082083911520925,0.9964925444055491,0.09908340126756546
86,0.00872281935955807,0.047082071093693556,0.996492537231164,0.09908340034430686
87,0.008722815105168777,0.047082054228081725,0.9964925557268975,0.09908339942205975
88,0.008722811677248444,0.04708203437159649,0.9964925753359997,0.09908339850082387
89,0.008722809030956175,0.04708201279309402,0.9964925788308436,0.09908339758059914
90,0.00872280708203951,0.047081990764694916,0.996492555790735,0.09908339666138545
91,0.008722805722616989,0.047081969416220074,0.9964925016500863,0.0990833957431827
92,0.008722804835121422,0.04708194964751144,0.9964924165094126,0.09908339482599084
93,0.00872280430359173,0.04708193208974753,0.996492303871848,0.09908339390980969
94,0.00872280402197755,0.04708191710501947,0.9964921694314431,0.09908339299463935
95,0.008722803899492367,0.047081904813050336,0.996492020001531,0.09908339208047964
96,0.008722803863315181,0.04708189513466317,0.9964918626358497,0.09908339116733068
97,0.008722803859102473,0.04708188784305081,0.9964917039644653,0.09908339025519237
98,0.00872280384984659,0.04708188261574232,0.9964915497421845,0.09908338934406478
99,0.008722803813620887,0.04708187908212651,0.9964914045896458,0.09908338843394786
100,0.008722803740705685,0.047081876863266515,0.9964912718962318,0.09908338752484165
101,0.008722803630510194,0.047081875602379065,0.9964911538486151,0.09908338661674627
102,0.008722803488610856,0.047081874985678264,0.996491051548019,0.09908338570966163
103,0.008722803324128897,0.04708187475425974,0.996490965181955,0.09908338480358778
104,0.008722803147579093,0.0470818747083455,0.9964908942211188,0.0990833838985248
105,0.008722802969243559,0.047081874705544764,0.9964908376181874,0.09908338299447263
106,0.00872280279806362,0.047081874654881256,0.9964907939916837,0.09908338209143142
107,0.008722802640998818,0.04708187450824286,0.9964907617841283,0.09908338118940108
108,0.008722802502775219,0.04708187425069039,0.996490739388993,0.09908338028838173
109,0.008722802385932357,0.047081873890771744,0.9964907252452231,0.09908337938837337
