t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
28,4.755407140225926,-1.527696889049726,-6.644807100036994,2.4193823636291794,-0.4210979754927882,0.04300621578416074,-0.002199983980667838
29,4.67076661526849,-1.856921799118998,-6.455388847621151,2.398381175677937,-0.4189504147937093,0.0428962167308817,-0.00219998404167931
30,4.5699011747603695,-2.176702004751442,-6.255994504540497,2.3774872278905974,-0.4168083539826102,0.04278621767851634,-0.0021999841100909644
31,4.453295530611694,-2.4865385674004274,-6.045932578350198,2.356700245216075,-0.41467179303946855,0.042676218622971725,-0.002199984186012258
32,4.321460201027413,-2.7858979742083676,-5.824558585545722,2.3360199526005196,-0.4125407319414602,0.04256621955906795,-0.0021999842693397036
33,4.174933185715186,-3.074214488466718,-5.591288038925018,2.315446074988849,-0.41041517066305755,0.042456220480419624,-0.0021999843597006164
34,4.014281500014948,-3.350893149341409,-5.345628752667369,2.294978337323871,-0.4082951091757076,0.04234622137926733,-0.0021999844563867616
35,3.8401025227886523,-3.6153143869533335,-5.087232553595731,2.274616464548007,-0.40618054744792853,0.0422362222463434,-0.0021999845582818325
36,3.6530250489494236,-3.8668412231291533,-4.815914489855257,2.254360181604078,-0.40407148544530086,0.04212622307072436,-0.0021999846637800755
37,3.45370995428923,-4.104827432505884,-4.531632883497702,2.2342092134359453,-0.4019679231304417,0.04201622383967529,-0.0021999847706958156
38,3.2428504797347455,-4.328624706315576,-4.234437370497867,2.214163284989209,-0.3998698604630758,0.04190622453850351,-0.0021999848761645904
39,3.021172215834178,-4.537587217892096,-3.92444183185974,2.1942221212123836,-0.3977772974002613,0.041796225150429266,-0.0021999849765361274
40,2.7894329002548175,-4.731074834831198,-3.6018676169414654,2.174385447056343,-0.3956902338963469,0.04168622565643557,-0.00219998506725738
41,2.548422005357621,-4.9084584926454005,-3.267050410318161,2.1546529874764753,-0.3936086699033766,0.041576226035164796,-0.002199985142748771
42,2.2989600334829086,-5.069125911343857,-2.920432944092777,2.1350244674311694,-0.3915326053709087,0.04146622626276335,-0.0021999851962688534
43,2.0418975501145633,-5.2124869479360765,-2.5625710683352274,2.1154996118855487,-0.3894620402468039,0.04135622631283564,-0.002199985219775851
44,1.778113933863568,-5.337979252370981,-2.194097810750247,2.0960781458085287,-0.38739697447684435,0.041246226156283594,-0.0021999852037743674
45,1.5085158819413074,-5.445072126037957,-1.815772636276187,2.0767597941761617,-0.3853374080055601,0.041136225761288336,-0.0021999851371613814
46,1.234035682991662,-5.533272843919882,-1.4285528702493728,2.057544281972305,-0.3832833407764899,0.041026225093242726,-0.0021999850070613526
47,0.9556290674430994,-5.602136547723119,-1.0335646825569524,2.0384313341877456,-0.3812347727322067,0.04091622411467212,-0.0021999847986529267
48,0.6742725953473687,-5.651274687826464,-0.6321162840848703,2.0194206758213546,-0.37919170381484246,0.04080622278523023,-0.0021999844949927116
49,0.390960625615771,-5.680364125663599,-0.2256976931194838,2.000512031883593,-0.37715413396695563,0.04069622106174112,-0.0021999840768340915
50,0.10670181369523253,-5.68915622419936,0.1841292919576301,1.9817051273959134,-0.37512206313185925,0.04058621889821582,-0.0021999835224394116
51,-0.17748471096046087,-5.677480436655513,0.5957979334309702,1.9629996873871303,-0.37309549125345687,0.040476216245838435,-0.002199982807384886
52,-0.4605732496534623,-5.645244553493741,1.0077376660275108,1.944395436899921,-0.37107441827794435,0.0403662130531782,-0.002199981904373206
53,-0.7415354550201511,-5.5924348938642705,1.4183968829216846,1.9258921009867542,-0.3690588441536552,0.040256209266239795,-0.0021999807830346573
54,-1.0193442428247728,-5.519115357299705,1.8261875367469425,1.9074894047115134,-0.36704876883186943,0.04014620482864127,-0.002199979409732305
55,-1.292977699812942,-5.425429246194777,2.2294472950264543,1.8891870731451226,-0.3650441922664681,0.040036199681699164,-0.002199977747361012
56,-1.5614231604737037,-5.311602979828318,2.6264561666206245,1.8709848313721016,-0.36304511441566006,0.03992619376476485,-0.0021999757551594643
57,-1.823681422318548,-5.177948977691605,3.0154935511927916,1.8528824044843157,-0.3610515352413642,0.0398161870153437,-0.002199973388511404
58,-2.0787710632952536,-5.024865689514618,3.3948856709949,1.8348795175893031,-0.3590634547113289,0.03970617936953492,-0.002199970598765373
59,-2.32573267414333,-4.85283525423085,3.7629682110658615,1.8169758958040276,-0.35708087279852163,0.03959617076221393,-0.0021999673330435525
60,-2.563633028345985,-4.662423027068719,4.118130529207624,1.7991712642471682,-0.3551037894802437,0.03948616112721895,-0.0021999635340548503
61,-2.7915691815065706,-4.4542748958616105,4.458904267547685,1.7814653480527856,-0.3531322047412613,0.03937615039799855,-0.0021999591399372554
