t,obs_term,prior_term,dyn_term,total
1,-0.09625875061644638,23.664814901137156,0.0,23.56855615052071
2,-0.18937327199211346,0.0,2.0765139480722532e8,2.0765139461785203e8
3,0.6668158587483994,0.0,1.9070613886241183e8,1.9070613952922767e8
4,-0.2228842199552538,0.0,1.757807423872388e8,1.757807421643546e8
5,-0.24164457935495642,0.0,1.626747253945629e8,1.626747251529183e8
6,0.3543343808601503,0.0,1.512012846351143e8,1.512012849894487e8
7,-0.06609004451131628,0.0,1.4118657005300176e8,1.411865699869117e8
8,-0.2497901148174398,0.0,1.3246912959296107e8,1.3246912934317096e8
9,0.008050659927053672,0.0,1.2489946751019579e8,1.2489946751824646e8
10,2.7792468376583983,0.0,1.1833967158248308e8,1.1833967436172992e8
11,1.0197296571614194,0.0,1.1266307380194384e8,1.126630748216735e8
12,-0.2517835337988247,0.0,1.077539173093242e8,1.0775391705754067e8
13,-0.130408202523304,0.0,1.0350700957391943e8,1.0350700944351123e8
14,0.3952368635197908,0.0,9.982734814928709e7,9.982734854452395e7
15,-0.2326267579958939,0.0,9.662971077618524e7,9.66297105435585e7
16,-0.2334648832171535,0.0,9.383820618818134e7,9.383820595471646e7
17,0.14371372125476523,0.0,9.138578573765768e7,9.138578588137141e7
18,-0.12757882507511403,0.0,8.921371894592138e7,8.921371881834255e7
19,-0.23693490176104676,0.0,8.727103834389459e7,8.727103810695969e7
20,-0.25791311239298004,0.0,8.55139605709998e7,8.551396031308669e7
21,-0.1278111293183264,0.0,8.39052917088085e7,8.390529158099736e7
22,0.03858778438596455,0.0,8.241382531601562e7,8.24138253546034e7
23,0.4191258315823411,0.0,8.101374167826e7,8.101374209738582e7
24,1.0306637064357522,0.0,7.96840164669723e7,7.968401749763602e7
25,-0.12213705479832473,0.0,7.840784639197257e7,7.840784626983552e7
26,-0.2552764559156099,0.0,7.717209860182488e7,7.717209834654842e7
27,0.6919006918426197,0.0,7.596678960224375e7,7.596679029414444e7
28,0.07719703338032474,0.0,7.478459838916574e7,7.478459846636277e7
29,1.297776739182745,0.0,7.36204173748935e7,7.362041867267025e7
30,-0.15853816036045554,0.0,7.247094357802334e7,7.247094341948518e7
31,-0.04881589411585402,0.0,7.133431148541777e7,7.133431143660188e7
32,0.03494694371316648,0.0,7.0209768000444e7,7.020976803539094e7
33,0.7641354792051682,0.0,6.909738900032951e7,6.909738976446499e7
34,1.7703959779355372,0.0,6.799783624770443e7,6.799783801810041e7
35,1.5324040854894954,0.0,6.691215274405232e7,6.691215427645641e7
36,0.9180080892942821,0.0,6.584159408453845e7,6.584159500254654e7
37,-0.056909181119875835,0.0,6.478749296934084e7,6.478749291243166e7
38,0.12803728692781513,0.0,6.37511537445637e7,6.375115387260099e7
39,1.1560103897879217,0.0,6.2733773675866395e7,6.2733774831876785e7
40,0.2882800581683206,0.0,6.173638759219414e7,6.1736387880474195e7
41,0.8759352250478056,0.0,6.075983256413405e7,6.075983344006927e7
42,0.4525992629718798,0.0,5.980472937735575e7,5.980472982995501e7
43,-0.05734612837821862,0.0,5.887147772773837e7,5.8871477670392245e7
44,2.571615433393912,0.0,5.796026228148719e7,5.7960264853102624e7
45,2.5270588502181077,0.0,5.70710669883001e7,5.707106951535895e7
46,1.1542201107971022,0.0,5.620369532060601e7,5.620369647482612e7
47,3.326164381752454,0.0,5.535779439919732e7,5.53577977253617e7
48,1.1447733447885389,0.0,5.453288124931792e7,5.453288239409126e7
49,-0.26820551922934216,0.0,5.372836973209899e7,5.372836946389347e7
50,-0.26604613574380825,0.0,5.2943596969284564e7,5.294359670323843e7
51,-0.2689407076198048,0.0,5.217784832941983e7,5.217784806047912e7
52,-0.15883418695013501,0.0,5.143038029253395e7,5.143038013369976e7
53,0.6337581537300163,0.0,5.070044072371671e7,5.070044135747486e7
54,-0.17278957485938318,0.0,4.998728626351019e7,4.998728609072062e7
55,0.1771624435102359,0.0,4.929019671488942e7,4.929019689205187e7
56,0.16375368637638849,0.0,4.860848643158181e7,4.86084865953355e7
57,-0.2503318542225939,0.0,4.794151281955894e7,4.7941512569227085e7
58,-0.26852876141962057,0.0,4.728868214686458e7,4.728868187833582e7
59,0.5180299494758055,0.0,4.66494529175423e7,4.664945343557225e7
60,2.064636814512797,0.0,4.6023337113039196e7,4.602333917767601e7
61,-0.20513977047192397,0.0,4.5409899612939484e7,4.540989940779971e7
62,-0.1356674927595906,0.0,4.480875611738738e7,4.480875598171988e7
63,1.2311753041763083,0.0,4.421956989801194e7,4.421957112918724e7
64,0.11539704139156987,0.0,4.3642047685156606e7,4.364204780055365e7
65,0.6710507960939864,0.0,4.307593496206006e7,4.307593563311085e7
66,-0.26771337190650446,0.0,4.252101092189555e7,4.252101065418217e7
67,-0.2595327876924093,0.0,4.197708331084959e7,4.1977083051316805e7
68,-0.2672344825316764,0.0,4.144398334246625e7,4.144398307523177e7
69,0.21212902498262987,0.0,4.09215608356196e7,4.0921561047748625e7
70,1.6983077667786315,0.0,4.040967969328176e7,4.040968139158953e7
71,0.0044066246444317,0.0,3.990821380919334e7,3.990821381359997e7
72,3.101494661529312,0.0,3.9417043459619746e7,3.941704656111441e7
73,0.15062301210490092,0.0,3.893605221518457e7,3.893605236580758e7
74,1.669367397822192,0.0,3.846512438041912e7,3.8465126049786516e7
75,1.9425613136023179,0.0,3.800414295246275e7,3.800414489502406e7
76,0.08525463938274397,0.0,3.755298807370052e7,3.755298815895516e7
77,2.48166931816574,0.0,3.71115359427312e7,3.711153842440052e7
78,2.5955782316249887,0.0,3.6679658137176596e7,3.667966073275483e7
79,3.2182061795958834,0.0,3.625722129729661e7,3.6257224515502796e7
80,1.372462013953916,0.0,3.5844087118464746e7,3.584408849092676e7
81,0.062599175150995,0.0,3.5440112597165875e7,3.544011265976505e7
82,-0.1938694399989485,0.0,3.504515047765011e7,3.504515028378067e7
