t,dim_1,dim_2,dim_3
252,0.0028231097511408395,0.005014761673937258,0.03539583402910606
253,0.0028231097511218976,0.005014761673907369,0.035395834028482585
254,0.0028231097511007925,0.005014761673889551,0.03539583402793326
255,0.0028231097510779918,0.0050147616738802445,0.035395834027455955
256,0.0028231097510539867,0.005014761673876391,0.03539583402704734
257,0.0028231097510292716,0.005014761673875459,0.03539583402670295
258,0.002823109751004321,0.0050147616738754125,0.03539583402641758
259,0.0028231097509795783,0.005014761673874671,0.03539583402618546
260,0.002823109750955436,0.005014761673872083,0.03539583402600056
261,0.00282310975093224,0.005014761673866866,0.035395834025856714
262,0.0028231097509102653,0.00501476167385857,0.035395834025747905
263,0.0028231097508897352,0.005014761673847006,0.03539583402566832
264,0.0028231097508708155,0.005014761673832216,0.03539583402561248
265,0.0028231097508536044,0.005014761673814419,0.03539583402557538
266,0.0028231097508381623,0.0050147616737939785,0.03539583402555252
267,0.0028231097508244836,0.0050147616737713134,0.035395834025539905
268,0.0028231097508125435,0.005014761673746938,0.03539583402553414
269,0.0028231097508022666,0.005014761673721379,0.03539583402553234
270,0.0028231097507935574,0.005014761673695147,0.03539583402553219
271,0.0028231097507862898,0.005014761673668732,0.035395834025531814
272,0.002823109750780341,0.005014761673642606,0.03539583402552989
273,0.002823109750775564,0.00501476167361718,0.03539583402552543
274,0.002823109750771817,0.005014761673592805,0.03539583402551786
275,0.002823109750768953,0.005014761673569764,0.035395834025506855
276,0.002823109750766832,0.005014761673548287,0.035395834025492415
277,0.0028231097507653174,0.005014761673528532,0.035395834025474686
278,0.002823109750764295,0.005014761673510613,0.03539583402545405
279,0.002823109750763645,0.005014761673494565,0.035395834025430874
280,0.002823109750763271,0.005014761673480379,0.035395834025405706
281,0.0028231097507630826,0.0050147616734680205,0.035395834025379096
282,0.0028231097507630115,0.005014761673457406,0.03539583402535156
283,0.0028231097507630007,0.005014761673448435,0.03539583402532366
284,0.0028231097507629968,0.005014761673440968,0.03539583402529592
285,0.0028231097507629664,0.00501476167343488,0.03539583402526873
286,0.0028231097507628836,0.005014761673430008,0.03539583402524255
287,0.002823109750762732,0.005014761673426197,0.03539583402521768
288,0.002823109750762499,0.005014761673423292,0.035395834025194396
289,0.002823109750762184,0.005014761673421166,0.03539583402517287
290,0.0028231097507617894,0.00501476167341965,0.03539583402515323
291,0.0028231097507613228,0.0050147616734186416,0.03539583402513557
292,0.0028231097507607906,0.005014761673418,0.035395834025119886
293,0.0028231097507602065,0.005014761673417632,0.035395834025106154
294,0.0028231097507595863,0.00501476167341746,0.0353958340250943
295,0.0028231097507589393,0.005014761673417403,0.035395834025084214
296,0.0028231097507582775,0.005014761673417393,0.03539583402507578
297,0.002823109750757613,0.00501476167341738,0.035395834025068865
298,0.0028231097507569643,0.005014761673417346,0.03539583402506331
299,0.0028231097507563302,0.005014761673417244,0.03539583402505889
300,0.0028231097507557252,0.005014761673417064,0.03539583402505549
301,0.002823109750755158,0.0050147616734168,0.035395834025052954
302,0.002823109750754632,0.005014761673416459,0.03539583402505115
303,0.002823109750754149,0.00501476167341603,0.035395834025049915
304,0.0028231097507537134,0.005014761673415521,0.03539583402504911
305,0.0028231097507533253,0.005014761673414956,0.035395834025048645
306,0.0028231097507529857,0.005014761673414339,0.035395834025048416
307,0.0028231097507526886,0.005014761673413671,0.03539583402504831
308,0.0028231097507524336,0.005014761673412984,0.03539583402504828
309,0.0028231097507522194,0.0050147616734122855,0.03539583402504828
310,0.002823109750752043,0.005014761673411585,0.03539583402504824
311,0.0028231097507518993,0.005014761673410899,0.03539583402504817
312,0.0028231097507517866,0.005014761673410236,0.03539583402504803
313,0.0028231097507516955,0.005014761673409597,0.03539583402504776
314,0.002823109750751629,0.005014761673409001,0.035395834025047444
315,0.0028231097507515806,0.005014761673408456,0.03539583402504702
316,0.002823109750751549,0.005014761673407961,0.035395834025046514
317,0.002823109750751526,0.005014761673407506,0.035395834025045946
318,0.002823109750751511,0.005014761673407103,0.0353958340250453
319,0.002823109750751505,0.005014761673406743,0.03539583402504461
320,0.0028231097507515025,0.00501476167340644,0.0353958340250439
321,0.0028231097507515016,0.005014761673406181,0.03539583402504316
322,0.0028231097507515,0.005014761673405961,0.03539583402504243
323,0.0028231097507515008,0.005014761673405781,0.0353958340250417
324,0.0028231097507514964,0.0050147616734056285,0.03539583402504098
325,0.0028231097507514956,0.005014761673405516,0.03539583402504032
326,0.0028231097507514925,0.0050147616734054256,0.03539583402503967
327,0.0028231097507514825,0.005014761673405351,0.035395834025039076
328,0.002823109750751473,0.005014761673405301,0.035395834025038514
329,0.0028231097507514617,0.005014761673405267,0.03539583402503801
330,0.0028231097507514487,0.005014761673405242,0.03539583402503756
331,0.002823109750751433,0.005014761673405229,0.035395834025037175
332,0.0028231097507514184,0.005014761673405227,0.03539583402503684
333,0.0028231097507514,0.005014761673405217,0.035395834025036516
334,0.002823109750751383,0.0050147616734052165,0.03539583402503626
335,0.0028231097507513646,0.0050147616734052165,0.03539583402503607
336,0.0028231097507513472,0.005014761673405217,0.03539583402503589
337,0.002823109750751331,0.005014761673405218,0.035395834025035766
338,0.0028231097507513134,0.005014761673405211,0.03539583402503567
339,0.002823109750751295,0.005014761673405198,0.035395834025035586
340,0.002823109750751281,0.005014761673405188,0.035395834025035516
341,0.0028231097507512696,0.005014761673405187,0.035395834025035496
342,0.0028231097507512575,0.005014761673405175,0.035395834025035454
343,0.0028231097507512458,0.005014761673405156,0.03539583402503544
344,0.002823109750751236,0.005014761673405134,0.03539583402503542
345,0.0028231097507512284,0.005014761673405121,0.03539583402503543
346,0.0028231097507512197,0.005014761673405104,0.03539583402503542
347,0.002823109750751215,0.005014761673405091,0.03539583402503544
348,0.0028231097507512093,0.005014761673405073,0.03539583402503543
349,0.0028231097507512067,0.005014761673405053,0.035395834025035454
350,0.0028231097507512015,0.005014761673405035,0.03539583402503543
351,0.0028231097507512,0.005014761673405016,0.03539583402503543
352,0.002823109750751199,0.005014761673405005,0.03539583402503542
353,0.0028231097507511967,0.005014761673404994,0.03539583402503542
354,0.0028231097507511963,0.005014761673404981,0.03539583402503542
355,0.0028231097507511963,0.005014761673404974,0.0353958340250354
356,0.002823109750751198,0.005014761673404966,0.0353958340250354
357,0.002823109750751197,0.005014761673404957,0.03539583402503538
358,0.002823109750751196,0.0050147616734049424,0.035395834025035336
359,0.002823109750751196,0.00501476167340494,0.035395834025035315
360,0.002823109750751196,0.0050147616734049355,0.035395834025035294
361,0.0028231097507511937,0.005014761673404927,0.03539583402503527
362,0.0028231097507511963,0.005014761673404931,0.03539583402503525
363,0.002823109750751195,0.0050147616734049225,0.035395834025035246
364,0.0028231097507511937,0.005014761673404918,0.035395834025035225
365,0.002823109750751196,0.00501476167340492,0.03539583402503521
366,0.002823109750751195,0.00501476167340492,0.03539583402503521
367,0.002823109750751196,0.005014761673404926,0.03539583402503518
368,0.0028231097507511954,0.0050147616734049225,0.03539583402503518
369,0.0028231097507511954,0.005014761673404922,0.03539583402503516
370,0.0028231097507511976,0.005014761673404925,0.03539583402503515
371,0.002823109750751196,0.00501476167340493,0.03539583402503514
372,0.002823109750751196,0.00501476167340493,0.03539583402503515
373,0.002823109750751194,0.005014761673404922,0.03539583402503515
374,0.0028231097507511924,0.005014761673404914,0.03539583402503514
375,0.002823109750751193,0.005014761673404911,0.03539583402503514
376,0.0028231097507511924,0.005014761673404911,0.03539583402503514
377,0.002823109750751193,0.005014761673404908,0.03539583402503514
378,0.002823109750751193,0.005014761673404911,0.03539583402503514
379,0.002823109750751193,0.005014761673404911,0.03539583402503515
380,0.002823109750751192,0.005014761673404911,0.03539583402503515
381,0.00282310975075119,0.005014761673404908,0.03539583402503515
382,0.00282310975075119,0.005014761673404908,0.03539583402503515
383,0.002823109750751191,0.005014761673404911,0.03539583402503515
384,0.0028231097507511894,0.005014761673404908,0.03539583402503513
385,0.002823109750751191,0.005014761673404914,0.03539583402503515
386,0.002823109750751188,0.005014761673404908,0.03539583402503513
387,0.002823109750751189,0.0050147616734049095,0.03539583402503515
388,0.002823109750751191,0.005014761673404911,0.03539583402503515
389,0.0028231097507511907,0.005014761673404911,0.03539583402503514
390,0.002823109750751191,0.005014761673404911,0.03539583402503515
391,0.0028231097507511924,0.005014761673404916,0.03539583402503514
392,0.002823109750751191,0.005014761673404915,0.03539583402503515
393,0.00282310975075119,0.005014761673404908,0.03539583402503515
394,0.002823109750751193,0.005014761673404908,0.03539583402503516
395,0.0028231097507511933,0.005014761673404911,0.03539583402503515
396,0.002823109750751194,0.0050147616734049156,0.03539583402503515
397,0.0028231097507511937,0.005014761673404914,0.03539583402503515
398,0.0028231097507511937,0.005014761673404914,0.03539583402503515
399,0.0028231097507511937,0.005014761673404914,0.03539583402503515
400,0.0028231097507511937,0.005014761673404914,0.03539583402503515
401,0.0028231097507511937,0.005014761673404914,0.03539583402503515
402,0.0028231097507511937,0.005014761673404914,0.03539583402503515
403,0.0028231097507511937,0.005014761673404914,0.03539583402503515
404,0.0028231097507511937,0.005014761673404914,0.03539583402503515
405,0.0028231097507511937,0.005014761673404914,0.03539583402503515
406,0.0028231097507511937,0.005014761673404914,0.03539583402503515
