t,dim_1,dim_2,dim_3
288,-3.3535619095539975,3.8718427133872013,5.184006055811915
289,-3.1534897162592044,4.131043055993758,4.853615784672953
290,-2.940870490124111,4.37372388236313,4.503987592773184
291,-2.7165542544436763,4.598923296283953,4.1365049285867626
292,-2.4814373938394163,4.8057485737639825,3.752689050112629
293,-2.236459043632934,4.993383054310024,3.3541003944875
294,-1.982597199934858,5.161088098800339,2.9423101505691247
295,-1.7208648397409525,5.308203627716453,2.5189815076605653
296,-1.452305864461764,5.434152721136695,2.085796646639623
297,-1.1779909160305664,5.5384425681775875,1.6444252532035186
298,-0.8990131835226502,5.62066384192005,1.1966060598268895
299,-0.6164841624937791,5.680494152425777,0.7441376992529454
300,-0.33152921365300225,5.717701041448032,0.2887758403112815
301,-0.04528312373451219,5.732139834120916,-0.16776525301714024
302,0.24111423089646508,5.723751568652825,-0.6237663694644916
303,0.526522174250173,5.692563243718221,-1.0774478327493378
304,0.8098036019292356,5.638690841855168,-1.5269575555286607
305,1.0898295268010614,5.562342949866979,-1.970357943199389
306,1.3654838032498677,5.463825034676029,-2.405697646575599
307,1.6356680061076927,5.3435401306571535,-2.8311070819154294
308,1.8993061983926176,5.201984751391064,-3.2448014153809885
309,2.155349501721503,5.039744652075268,-3.6450664841862648
310,2.4027804660326977,4.857491296078575,-4.03024802304255
311,2.640617278886095,4.655978860235156,-4.398809895238196
312,2.8679177637099214,4.4360383280728986,-4.749348858400606
313,3.0837830458553257,4.198570845161781,-5.080539964042474
314,3.287360960664468,3.9445438045932657,-5.391141701281631
315,3.4778492717744984,3.6749866747624447,-5.679960156637061
316,3.6544986967056623,3.3909886200944115,-5.945877882486233
317,3.8166158205423613,3.093694677124662,-6.187875204727172
318,3.9635657436448124,2.7843008663802613,-6.405034158125712
319,4.094774523397358,2.464049106509371,-6.596574951191453
320,4.20973128631584,2.1342203056710956,-6.761804918997433
321,4.307990064474808,1.796130005491314,-6.90015773449281
322,4.389171382548319,1.4511220637884128,-7.011208507376677
323,4.452963486179399,1.100561582887522,-7.094631700836193
324,4.499123282342682,0.7458299419814086,-7.1502058044507555
325,4.527477020850836,0.388319595961333,-7.177864448239358
326,4.537920666047192,0.029426317953901705,-7.1776748417686855
327,4.530419878562185,-0.3294574792384715,-7.149810383777472
328,4.505009733811457,-0.6869480531408344,-7.094491568906347
329,4.461794200672415,-1.041672685498597,-7.012016271528554
330,4.400945531060124,-1.3922735522375698,-6.902772226852121
331,4.322703369518329,-1.7374122158104053,-6.767179988626938
332,4.2273737636669,-2.075771266468226,-6.605723575305943
333,4.11532802356447,-2.406057495344501,-6.418932799494311
334,3.9870014517241326,-2.727004183876506,-6.207474956522973
335,3.842891862526901,-3.037377978444559,-5.972192315119725
336,3.683557690361767,-3.3359876393000025,-5.713949334826068
337,3.509615832887541,-3.621685149198726,-5.433642136935815
338,3.321739487392399,-3.893367297434735,-5.132198280590073
339,3.1206558374866593,-4.149977250994289,-4.810524607050534
340,2.907143773606375,-4.390503518598279,-4.46965555407842
341,2.6820314781341787,-4.613986331048683,-4.110787014700512
342,2.4461936236166175,-4.819525713820348,-3.7352226943942495
343,2.200548251019683,-5.006286877649802,-3.344371776563945
344,1.9460533830700495,-5.173505492620417,-2.939707815665447
345,1.6837034103065243,-5.320490906377967,-2.522764678704287
346,1.4145253451776807,-5.446629160089387,-2.0951339218214176
347,1.13957490415711,-5.551385872675968,-1.658435237407788
348,0.859932495842871,-5.634307647510177,-1.2143717192529933
349,0.5766990808288239,-5.695026243037178,-0.7646761567677779
350,0.29099185413420803,-5.733260056972578,-0.311065253338825
351,0.0039399455897744925,-5.7488133220300695,0.144667541926799
352,-0.28331995836897433,-5.741579943710054,0.6006920567040407
353,-0.5696481641969822,-5.711545335965505,1.0551833154662418
354,-0.8539065281043752,-5.658786161470172,1.506266732721791
355,-1.134963077424045,-5.583472812378962,1.9520558645003896
356,-1.4116967235466307,-5.485870002932105,2.390675756670855
357,-1.6830019508217018,-5.366336195285508,2.8202869271076154
358,-1.9477934696807389,-5.22532182572939,3.2391446514213067
359,-2.20501070483626,-5.063364566223425,3.645468467423152
360,-2.453622167826207,-4.881091112404213,4.03744654528342
361,-2.6926299819762054,-4.679218751356417,4.413366704349767
362,-2.921074273456733,-4.458550379240649,4.771616387892675
363,-3.1380373302925344,-4.219969520029803,5.110687448686661
364,-3.3426475032755176,-3.964435104964637,5.429146749380272
365,-3.5340828769903365,-3.692977722269625,5.7256418441522445
366,-3.711574760380989,-3.4066955823568983,5.998904162050673
367,-3.8744109526670907,-3.106750324380704,6.247771788237838
368,-4.021938787111035,-2.7943616834471463,6.471290584856238
369,-4.153567784744539,-2.4707971013480576,6.668714896577261
370,-4.268771764515944,-2.1373613027466805,6.839482011608543
371,-4.367090496972936,-1.7953871474020313,6.983114943776019
372,-4.448130981218547,-1.446231344421247,7.099108825559556
373,-4.511568676116896,-1.091275846665828,7.187035351131122
374,-4.557148685830166,-0.7319240220533845,7.246578543860327
375,-4.584686670370669,-0.36959503747359795,7.277511071821118
376,-4.594069532663232,-0.00571942653283919,7.27975948100908
377,-4.585255797637154,0.35826860451724796,7.253420556420361
378,-4.558275582669636,0.7209396888855929,7.19869489290223
379,-4.513230218511576,1.080874489523146,7.115834287694916
380,-4.450291688857533,1.436666259284423,7.005131439808987
381,-4.369701946128025,1.7869228858781236,6.86693364663123
382,-4.27177211211431,2.1302696216798607,6.7017174961742
