t,dim_1,dim_2
117,0.22884457758448812,-0.008193575733640865
118,0.22843479114756485,-0.008190039536176157
119,0.22802513400909893,-0.008186495580628587
120,0.22761559871750964,-0.008182941099453124
121,0.2272061878986625,-0.008179373430083944
122,0.22679690415318485,-0.008175790007016088
123,0.2263877468397699,-0.008172188193295026
124,0.225978723794015,-0.008168565697769447
125,0.22556982877471263,-0.008164919865523172
126,0.22516106377337097,-0.008161248082873617
127,0.22475242967523648,-0.008157547715524517
128,0.22434392959413285,-0.00815381621340904
129,0.22393556607341378,-0.008150051075791132
130,0.22352734292357915,-0.008146249908370968
131,0.22311925693797813,-0.008142410066441676
132,0.22271131165891056,-0.008138528985725108
133,0.2223035100500367,-0.008134604147029146
134,0.22189585339071083,-0.00813063298573446
135,0.22148835161897082,-0.008126613318317115
136,0.22108101119556325,-0.008122543163025181
137,0.22067383275455732,-0.008118420443590513
138,0.22026681652014937,-0.008114242963544425
139,0.2198599701067151,-0.008110008770235475
140,0.2194532961064342,-0.008105715898838057
141,0.21904680847223035,-0.008101362935477531
142,0.21864050478241684,-0.008096948194965018
143,0.2182343932173989,-0.00809247024668902
144,0.21782847953101017,-0.008087927789710321
145,0.21742277066730206,-0.00808331970902049
146,0.21701727568954812,-0.008078645178715503
147,0.21661199856098606,-0.008073903404929205
148,0.21620694111295757,-0.008069093517253791
149,0.21580211713309347,-0.008064215164378299
150,0.21539753217251814,-0.008059268101384985
151,0.2149931936764207,-0.008054252283840267
152,0.21458910579401036,-0.008049167702884634
153,0.21418527641062785,-0.008044014572017094
154,0.21378171530870993,-0.008038793422483695
155,0.21337842738077628,-0.008033504860109819
156,0.2129754157842856,-0.008028149480061673
157,0.21257268825233594,-0.008022728097116192
158,0.21217025481994087,-0.008017241862793742
159,0.2117681276850084,-0.008011692376381652
160,0.21136630406114537,-0.008006080939717369
161,0.21096478755518805,-0.00800040888010451
162,0.2105635907505418,-0.0079946780024596
163,0.21016271793151353,-0.007988890178869425
164,0.20976217119144971,-0.007983047243723224
165,0.20936196293524853,-0.007977151513876282
166,0.20896209633710983,-0.007971205332907098
167,0.2085625764268926,-0.007965211169759321
168,0.20816340814488662,-0.007959171620435636
169,0.20776459819185042,-0.007953089502511215
170,0.20736614396346487,-0.007946967396923783
171,0.20696804699683194,-0.00794080786149701
172,0.20657031584037788,-0.007934613787901272
173,0.2061729512145651,-0.00792838801748465
174,0.2057759563073014,-0.007922133471748548
175,0.20537932646287133,-0.007915852767470309
176,0.2049830700113834,-0.00790954887253635
177,0.20458718482869853,-0.00790322459064949
178,0.20419167478208206,-0.007896882867908437
179,0.2037965332897223,-0.00789052627771917
180,0.20340176487859182,-0.007884157582667669
181,0.2030073756919262,-0.00787777982223955
