iteration,free_energy
1,2950.057157193165
2,2950.057157193165
3,2950.057157193165
4,2950.057157193165
5,2950.057157193165
6,2950.057157193165
7,2950.057157193165
8,2950.057157193165
9,2950.057157193165
10,2950.057157193165
11,2950.057157193165
12,2950.057157193165
13,2950.057157193165
14,2950.057157193165
15,2950.057157193165
16,2950.057157193165
17,2950.057157193165
18,2950.057157193165
19,2950.057157193165
20,2950.057157193165
21,2950.057157193165
22,2950.057157193165
23,2950.057157193165
24,2950.057157193165
25,2950.057157193165
26,2950.057157193165
27,2950.057157193165
28,2950.057157193165
29,2950.057157193165
30,2950.057157193165
31,2950.057157193165
32,2950.057157193165
33,2950.057157193165
34,2950.057157193165
35,2950.057157193165
36,2950.057157193165
37,2950.057157193165
38,2950.057157193165
39,2950.057157193165
40,2950.057157193165
41,2950.057157193165
42,2950.057157193165
43,2950.057157193165
44,2950.057157193165
45,2950.057157193165
46,2950.057157193165
47,2950.057157193165
48,2950.057157193165
49,2950.057157193165
50,2950.057157193165
51,2950.057157193165
52,2950.057157193165
53,2950.057157193165
54,2950.057157193165
55,2950.057157193165
56,2950.057157193165
57,2950.057157193165
58,2950.057157193165
59,2950.057157193165
60,2950.057157193165
61,2950.057157193165
62,2950.057157193165
63,2950.057157193165
64,2950.057157193165
65,2950.057157193165
66,2950.057157193165
67,2950.057157193165
68,2950.057157193165
69,2950.057157193165
70,2950.057157193165
71,2950.057157193165
72,2950.057157193165
73,2950.057157193165
74,2950.057157193165
75,2950.057157193165
76,2950.057157193165
77,2950.057157193165
78,2950.057157193165
79,2950.057157193165
80,2950.057157193165
81,2950.057157193165
82,2950.057157193165
83,2950.057157193165
84,2950.057157193165
85,2950.057157193165
86,2950.057157193165
87,2950.057157193165
88,2950.057157193165
89,2950.057157193165
90,2950.057157193165
91,2950.057157193165
92,2950.057157193165
93,2950.057157193165
94,2950.057157193165
95,2950.057157193165
96,2950.057157193165
97,2950.057157193165
98,2950.057157193165
99,2950.057157193165
100,2950.057157193165
