iteration,free_energy
1,4453.480567218441
2,4453.480567218441
3,4453.480567218441
4,4453.480567218441
5,4453.480567218441
6,4453.480567218441
7,4453.480567218441
8,4453.480567218441
9,4453.480567218441
10,4453.480567218441
11,4453.480567218441
12,4453.480567218441
13,4453.480567218441
14,4453.480567218441
15,4453.480567218441
16,4453.480567218441
17,4453.480567218441
18,4453.480567218441
19,4453.480567218441
20,4453.480567218441
21,4453.480567218441
22,4453.480567218441
23,4453.480567218441
24,4453.480567218441
25,4453.480567218441
26,4453.480567218441
27,4453.480567218441
28,4453.480567218441
29,4453.480567218441
30,4453.480567218441
31,4453.480567218441
32,4453.480567218441
33,4453.480567218441
34,4453.480567218441
35,4453.480567218441
36,4453.480567218441
37,4453.480567218441
38,4453.480567218441
39,4453.480567218441
40,4453.480567218441
41,4453.480567218441
42,4453.480567218441
43,4453.480567218441
44,4453.480567218441
45,4453.480567218441
46,4453.480567218441
47,4453.480567218441
48,4453.480567218441
49,4453.480567218441
50,4453.480567218441
51,4453.480567218441
52,4453.480567218441
53,4453.480567218441
54,4453.480567218441
55,4453.480567218441
56,4453.480567218441
57,4453.480567218441
58,4453.480567218441
59,4453.480567218441
60,4453.480567218441
61,4453.480567218441
62,4453.480567218441
63,4453.480567218441
64,4453.480567218441
65,4453.480567218441
66,4453.480567218441
67,4453.480567218441
68,4453.480567218441
69,4453.480567218441
70,4453.480567218441
71,4453.480567218441
72,4453.480567218441
73,4453.480567218441
74,4453.480567218441
75,4453.480567218441
76,4453.480567218441
77,4453.480567218441
78,4453.480567218441
79,4453.480567218441
80,4453.480567218441
81,4453.480567218441
82,4453.480567218441
83,4453.480567218441
84,4453.480567218441
85,4453.480567218441
86,4453.480567218441
87,4453.480567218441
88,4453.480567218441
89,4453.480567218441
90,4453.480567218441
91,4453.480567218441
92,4453.480567218441
93,4453.480567218441
94,4453.480567218441
95,4453.480567218441
96,4453.480567218441
97,4453.480567218441
98,4453.480567218441
99,4453.480567218441
100,4453.480567218441
