t,dim_1
1045,4.5167505978468714e-5
1046,4.516755064795205e-5
1047,4.516759631011141e-5
1048,4.516764296494885e-5
1049,4.516769061246644e-5
1050,4.516773925266628e-5
1051,4.5167788885550536e-5
1052,4.516783951112141e-5
1053,4.516789112938118e-5
1054,4.5167943740332094e-5
1055,4.516799734397657e-5
1056,4.516805194031689e-5
1057,4.516810752935555e-5
1058,4.516816411109498e-5
1059,4.516822168553772e-5
1060,4.5168280252686324e-5
1061,4.516833981254341e-5
1062,4.516840036511161e-5
1063,4.5168461910393586e-5
1064,4.516852444839212e-5
1065,4.516858797910998e-5
1066,4.5168652502549976e-5
1067,4.516871801871498e-5
1068,4.51687845276079e-5
1069,4.5168852029231706e-5
1070,4.516892052358937e-5
1071,4.516899001068398e-5
1072,4.516906049051859e-5
1073,4.516913196309634e-5
1074,4.516920442842042e-5
1075,4.516927788649404e-5
1076,4.516935233732044e-5
1077,4.516942778090298e-5
1078,4.516950421724497e-5
1079,4.516958164634984e-5
1080,4.516966006822101e-5
1081,4.516973948286196e-5
1082,4.516981989027623e-5
1083,4.516990129046742e-5
1084,4.51699836834391e-5
1085,4.517006706919497e-5
1086,4.51701514477387e-5
1087,4.517023681907407e-5
1088,4.5170323183204864e-5
1089,4.517041054013489e-5
1090,4.5170498889868107e-5
1091,4.5170588232408376e-5
1092,4.517067856775966e-5
1093,4.517076989592605e-5
1094,4.5170862216911525e-5
1095,4.517095553072023e-5
1096,4.517104983735631e-5
1097,4.517114513682394e-5
1098,4.5171241429127367e-5
1099,4.5171338714270856e-5
1100,4.517143699225873e-5
1101,4.517153626309538e-5
1102,4.517163652678522e-5
1103,4.517173778333268e-5
1104,4.517184003274226e-5
1105,4.5171943275018545e-5
1106,4.517204751016609e-5
1107,4.517215273818953e-5
1108,4.517225895909355e-5
1109,4.517236617288286e-5
1110,4.5172474379562223e-5
1111,4.5172583579136465e-5
1112,4.5172693771610446e-5
1113,4.517280495698903e-5
1114,4.51729171352772e-5
1115,4.517303030647991e-5
1116,4.5173144470602185e-5
1117,4.5173259627649115e-5
1118,4.517337577762583e-5
1119,4.5173492920537465e-5
1120,4.517361105638925e-5
1121,4.5173730185186427e-5
1122,4.517385030693426e-5
1123,4.5173971421638146e-5
1124,4.5174093529303434e-5
1125,4.5174216629935566e-5
1126,4.517434072354e-5
1127,4.517446581012223e-5
1128,4.517459188968787e-5
1129,4.5174718962242475e-5
1130,4.5174847027791715e-5
1131,4.517497608634129e-5
1132,4.51751061378969e-5
1133,4.5175237182464356e-5
1134,4.517536922004946e-5
1135,4.5175502250658123e-5
1136,4.51756362742962e-5
1137,4.5175771290969684e-5
1138,4.517590730068458e-5
1139,4.5176044303446934e-5
1140,4.517618229926278e-5
1141,4.5176321288138336e-5
1142,4.517646127007971e-5
1143,4.517660224509314e-5
1144,4.5176744213184936e-5
1145,4.517688717436136e-5
1146,4.517703112862877e-5
1147,4.517717607599357e-5
1148,4.517732201646222e-5
1149,4.5177468950041185e-5
1150,4.5177616876737e-5
1151,4.517776579655626e-5
1152,4.517791570950555e-5
1153,4.517806661559156e-5
1154,4.517821851482097e-5
1155,4.517837140720056e-5
1156,4.5178525292737104e-5
1157,4.517868017143744e-5
1158,4.517883604330847e-5
1159,4.517899290835711e-5
1160,4.517915076659033e-5
1161,4.517930961801514e-5
1162,4.517946946263861e-5
1163,4.517963030046786e-5
1164,4.517979213151001e-5
1165,4.517995495577227e-5
1166,4.518011877326187e-5
1167,4.518028358398607e-5
1168,4.518044938795223e-5
1169,4.518061618516772e-5
1170,4.5180783975639924e-5
1171,4.5180952759376315e-5
1172,4.518112253638441e-5
1173,4.518129330667174e-5
1174,4.518146507024586e-5
1175,4.5181637827114455e-5
1176,4.5181811577285214e-5
1177,4.518198632076579e-5
1178,4.518216205756402e-5
1179,4.518233878768768e-5
1180,4.5182516511144614e-5
1181,4.518269522794274e-5
1182,4.518287493809001e-5
1183,4.518305564159439e-5
1184,4.518323733846392e-5
1185,4.5183420028706685e-5
1186,4.518360371233078e-5
1187,4.5183788389344386e-5
1188,4.518397405975569e-5
1189,4.518416072357297e-5
1190,4.518434838080454e-5
1191,4.51845370314587e-5
1192,4.518472667554384e-5
1193,4.518491731306841e-5
1194,4.518510894404089e-5
1195,4.5185301568469756e-5
1196,4.518549518636359e-5
1197,4.5185689797731e-5
1198,4.5185885402580614e-5
1199,4.518608200092118e-5
1200,4.518627959276137e-5
1201,4.518647817811001e-5
1202,4.518667775697589e-5
1203,4.518687832936792e-5
1204,4.518707989529499e-5
1205,4.518728245476606e-5
1206,4.518748600779015e-5
1207,4.518769055437628e-5
1208,4.518789609453357e-5
1209,4.518810262827113e-5
1210,4.518831015559817e-5
1211,4.5188518676523885e-5
1212,4.5188728191057544e-5
1213,4.518893869920846e-5
1214,4.5189150200986e-5
1215,4.518936269639957e-5
1216,4.5189576185458595e-5
1217,4.518979066817258e-5
1218,4.5190006144551054e-5
1219,4.5190222614603576e-5
1220,4.519044007833978e-5
1221,4.5190658535769324e-5
1222,4.5190877986901944e-5
1223,4.519109843174736e-5
1224,4.519131987031537e-5
1225,4.519154230261584e-5
1226,4.5191765728658644e-5
1227,4.5191990148453715e-5
1228,4.519221556201102e-5
1229,4.5192441969340585e-5
1230,4.519266937045248e-5
1231,4.519289776535678e-5
1232,4.5193127154063665e-5
1233,4.519335753658332e-5
1234,4.519358891292598e-5
1235,4.5193821283101964e-5
1236,4.5194054647121566e-5
1237,4.519428900499514e-5
1238,4.519452435673313e-5
1239,4.519476070234598e-5
1240,4.519499804184421e-5
1241,4.519523637523837e-5
1242,4.5195475702539016e-5
1243,4.519571602375685e-5
1244,4.5195957338902505e-5
1245,4.5196199647986734e-5
1246,4.519644295102027e-5
1247,4.519668724801396e-5
1248,4.519693253897864e-5
1249,4.519717882392522e-5
1250,4.519742610286465e-5
1251,4.519767437580794e-5
1252,4.519792364276605e-5
1253,4.519817390375016e-5
1254,4.5198425158771304e-5
1255,4.519867740784071e-5
1256,4.519893065096956e-5
1257,4.5199184888169125e-5
1258,4.5199440119450655e-5
1259,4.519969634482558e-5
1260,4.519995356430521e-5
1261,4.5200211777901016e-5
1262,4.5200470985624485e-5
1263,4.5200731187487125e-5
1264,4.520099238350045e-5
1265,4.520125457367615e-5
1266,4.520151775802581e-5
1267,4.520178193656116e-5
1268,4.520204710929396e-5
1269,4.520231327623599e-5
1270,4.5202580437399044e-5
1271,4.520284859279503e-5
1272,4.5203117742435824e-5
1273,4.520338788633343e-5
1274,4.520365902449984e-5
1275,4.520393115694711e-5
1276,4.520420428368732e-5
1277,4.520447840473264e-5
1278,4.520475352009522e-5
1279,4.52050296297873e-5
1280,4.520530673382114e-5
1281,4.520558483220909e-5
1282,4.520586392496347e-5
1283,4.520614401209668e-5
1284,4.520642509362123e-5
1285,4.520670716954954e-5
1286,4.52069902398942e-5
1287,4.5207274304667775e-5
1288,4.520755936388286e-5
1289,4.5207845417552156e-5
1290,4.520813246568837e-5
1291,4.520842050830425e-5
1292,4.520870954541261e-5
1293,4.5208999577026305e-5
1294,4.5209290603158196e-5
1295,4.520958262382126e-5
1296,4.520987563902844e-5
1297,4.521016964879277e-5
1298,4.521046465312732e-5
1299,4.521076065204519e-5
1300,4.5211057645559534e-5
1301,4.521135563368358e-5
1302,4.521165461643056e-5
1303,4.5211954593813736e-5
1304,4.521225556584646e-5
1305,4.521255753254212e-5
1306,4.52128604939141e-5
1307,4.52131644499759e-5
1308,4.521346940074104e-5
1309,4.521377534622302e-5
1310,4.521408228643548e-5
1311,4.521439022139207e-5
1312,4.521469915110645e-5
1313,4.521500907559235e-5
1314,4.521531999486353e-5
1315,4.521563190893388e-5
1316,4.5215944817817184e-5
1317,4.52162587215274e-5
1318,4.5216573620078434e-5
1319,4.5216889513484296e-5
1320,4.521720640175907e-5
1321,4.521752428491678e-5
1322,4.521784316297158e-5
1323,4.521816303593765e-5
1324,4.5218483903829184e-5
1325,4.521880576666046e-5
1326,4.5219128624445806e-5
1327,4.5219452477199516e-5
1328,4.521977732493601e-5
1329,4.522010316766974e-5
1330,4.522043000541517e-5
1331,4.5220757838186835e-5
1332,4.52210866659993e-5
1333,4.522141648886718e-5
1334,4.522174730680512e-5
1335,4.522207911982787e-5
1336,4.5222411927950146e-5
1337,4.5222745731186744e-5
1338,4.5223080529552486e-5
1339,4.522341632306225e-5
1340,4.5223753111730995e-5
1341,4.5224090895573626e-5
1342,4.5224429674605235e-5
1343,4.522476944884081e-5
1344,4.5225110218295504e-5
1345,4.522545198298444e-5
1346,4.5225794742922806e-5
1347,4.522613849812584e-5
1348,4.52264832486088e-5
1349,4.522682899438706e-5
1350,4.5227175735475914e-5
1351,4.522752347189081e-5
1352,4.522787220364723e-5
1353,4.522822193076062e-5
1354,4.522857265324657e-5
1355,4.5228924371120624e-5
1356,4.5229277084398445e-5
1357,4.522963079309571e-5
1358,4.5229985497228125e-5
1359,4.523034119681148e-5
1360,4.523069789186154e-5
1361,4.5231055582394184e-5
1362,4.523141426842532e-5
1363,4.523177394997087e-5
1364,4.523213462704683e-5
1365,4.5232496299669225e-5
1366,4.523285896785416e-5
1367,4.523322263161769e-5
1368,4.523358729097601e-5
1369,4.523395294594534e-5
1370,4.523431959654192e-5
1371,4.523468724278206e-5
1372,4.5235055884682064e-5
1373,4.523542552225836e-5
1374,4.523579615552735e-5
1375,4.523616778450553e-5
1376,4.523654040920937e-5
1377,4.523691402965548e-5
1378,4.523728864586042e-5
1379,4.523766425784089e-5
1380,4.523804086561353e-5
1381,4.523841846919513e-5
1382,4.5238797068602435e-5
1383,4.523917666385231e-5
1384,4.523955725496159e-5
1385,4.52399388419472e-5
1386,4.5240321424826094e-5
1387,4.524070500361531e-5
1388,4.524108957833186e-5
1389,4.524147514899285e-5
1390,4.52418617156154e-5
1391,4.524224927821669e-5
1392,4.524263783681396e-5
1393,4.5243027391424476e-5
1394,4.5243417942065586e-5
1395,4.524380948875459e-5
1396,4.524420203150893e-5
1397,4.524459557034605e-5
1398,4.5244990105283394e-5
1399,4.524538563633854e-5
1400,4.5245782163529045e-5
1401,4.524617968687256e-5
1402,4.5246578206386735e-5
1403,4.524697772208927e-5
1404,4.5247378233997944e-5
1405,4.524777974213056e-5
1406,4.524818224650493e-5
1407,4.524858574713898e-5
1408,4.524899024405063e-5
1409,4.524939573725786e-5
1410,4.5249802226778686e-5
1411,4.5250209712631154e-5
1412,4.525061819483342e-5
1413,4.525102767340363e-5
1414,4.5251438148359944e-5
1415,4.525184961972064e-5
1416,4.5252262087503995e-5
1417,4.525267555172834e-5
1418,4.5253090012412036e-5
1419,4.525350546957356e-5
1420,4.5253921923231314e-5
1421,4.5254339373403814e-5
1422,4.525475782010964e-5
1423,4.525517726336737e-5
1424,4.525559770319566e-5
1425,4.5256019139613195e-5
1426,4.5256441572638706e-5
1427,4.525686500229095e-5
1428,4.5257289428588766e-5
1429,4.525771485155102e-5
1430,4.5258141271196584e-5
1431,4.525856868754448e-5
1432,4.525899710061364e-5
1433,4.525942651042312e-5
1434,4.525985691699201e-5
1435,4.526028832033945e-5
1436,4.52607207204846e-5
1437,4.5261154117446675e-5
1438,4.526158851124494e-5
1439,4.5262023901898704e-5
1440,4.5262460289427336e-5
1441,4.52628976738502e-5
1442,4.526333605518675e-5
1443,4.526377543345645e-5
1444,4.5264215808678876e-5
1445,4.526465718087355e-5
1446,4.52650995500601e-5
1447,4.5265542916258216e-5
1448,4.526598727948758e-5
1449,4.5266432639767934e-5
1450,4.52668789971191e-5
1451,4.5267326351560866e-5
1452,4.526777470311317e-5
1453,4.526822405179591e-5
1454,4.5268674397629044e-5
1455,4.5269125740632624e-5
1456,4.5269578080826693e-5
1457,4.5270031418231344e-5
1458,4.5270485752866755e-5
1459,4.5270941084753086e-5
1460,4.527139741391058e-5
1461,4.5271854740359526e-5
1462,4.527231306412024e-5
1463,4.52727723852131e-5
1464,4.527323270365854e-5
1465,4.527369401947701e-5
1466,4.527415633268896e-5
1467,4.527461964331501e-5
1468,4.527508395137572e-5
1469,4.5275549256891714e-5
1470,4.5276015559883675e-5
1471,4.527648286037234e-5
1472,4.527695115837849e-5
1473,4.527742045392292e-5
1474,4.527789074702648e-5
1475,4.52783620377101e-5
1476,4.5278834325994694e-5
1477,4.527930761190125e-5
1478,4.527978189545085e-5
1479,4.5280257176664533e-5
1480,4.528073345556344e-5
1481,4.5281210732168724e-5
1482,4.5281689006501615e-5
1483,4.5282168278583354e-5
1484,4.528264854843529e-5
1485,4.528312981607868e-5
1486,4.5283612081534986e-5
1487,4.52840953448256e-5
1488,4.528457960597202e-5
1489,4.5285064864995764e-5
1490,4.52855511219184e-5
1491,4.528603837676154e-5
1492,4.528652662954684e-5
1493,4.5287015880296e-5
1494,4.528750612903078e-5
1495,4.528799737577295e-5
1496,4.528848962054435e-5
1497,4.5288982863366836e-5
1498,4.528947710426236e-5
1499,4.5289972343252884e-5
1500,4.529046858036041e-5
1501,4.5290965815606976e-5
1502,4.529146404901471e-5
1503,4.529196328060576e-5
1504,4.5292463510402267e-5
1505,4.529296473842652e-5
1506,4.5293466964700755e-5
1507,4.529397018924732e-5
1508,4.529447441208855e-5
1509,4.529497963324688e-5
1510,4.529548585274476e-5
1511,4.529599307060468e-5
1512,4.529650128684921e-5
1513,4.529701050150089e-5
1514,4.5297520714582405e-5
1515,4.5298031926116386e-5
1516,4.529854413612559e-5
1517,4.529905734463277e-5
1518,4.529957155166071e-5
1519,4.530008675723233e-5
1520,4.530060296137043e-5
1521,4.530112016409804e-5
1522,4.530163836543812e-5
1523,4.530215756541367e-5
1524,4.5302677764047774e-5
1525,4.530319896136359e-5
1526,4.530372115738425e-5
1527,4.5304244352132975e-5
1528,4.530476854563301e-5
1529,4.5305293737907676e-5
1530,4.530581992898027e-5
1531,4.530634711887421e-5
1532,4.530687530761291e-5
1533,4.530740449521988e-5
1534,4.53079346817186e-5
1535,4.5308465867132645e-5
1536,4.530899805148564e-5
1537,4.530953123480121e-5
1538,4.531006541710311e-5
1539,4.531060059841499e-5
1540,4.53111367787607e-5
1541,4.531167395816406e-5
1542,4.531221213664892e-5
1543,4.531275131423923e-5
1544,4.531329149095895e-5
1545,4.531383266683204e-5
1546,4.5314374841882624e-5
1547,4.5314918016134776e-5
1548,4.531546218961262e-5
1549,4.5316007362340316e-5
1550,4.531655353434217e-5
1551,4.5317100705642386e-5
1552,4.5317648876265314e-5
1553,4.531819804623534e-5
1554,4.5318748215576826e-5
1555,4.531929938431423e-5
1556,4.531985155247206e-5
1557,4.5320404720074884e-5
1558,4.532095888714724e-5
1559,4.5321514053713776e-5
1560,4.532207021979916e-5
1561,4.532262738542816e-5
1562,4.532318555062547e-5
1563,4.5323744715415914e-5
1564,4.53243048798244e-5
1565,4.532486604387575e-5
1566,4.532542820759493e-5
1567,4.532599137100694e-5
1568,4.53265555341368e-5
1569,4.532712069700957e-5
1570,4.532768685965039e-5
1571,4.532825402208439e-5
1572,4.532882218433682e-5
1573,4.5329391346432906e-5
1574,4.532996150839795e-5
1575,4.53305326702573e-5
1576,4.533110483203633e-5
1577,4.5331677993760476e-5
1578,4.5332252155455206e-5
1579,4.5332827317146043e-5
1580,4.5333403478858554e-5
1581,4.533398064061833e-5
1582,4.533455880245103e-5
1583,4.533513796438238e-5
1584,4.5335718126438075e-5
1585,4.533629928864393e-5
1586,4.533688145102576e-5
1587,4.533746461360943e-5
1588,4.533804877642087e-5
1589,4.533863393948607e-5
1590,4.533922010283098e-5
1591,4.53398072664817e-5
1592,4.5340395430464295e-5
1593,4.5340984594804934e-5
1594,4.5341574759529784e-5
1595,4.534216592466507e-5
1596,4.534275809023707e-5
1597,4.5343351256272125e-5
1598,4.5343945422796564e-5
1599,4.534454058983681e-5
1600,4.5345136757419313e-5
1601,4.534573392557056e-5
1602,4.534633209431711e-5
1603,4.534693126368554e-5
1604,4.534753143370248e-5
1605,4.534813260439461e-5
1606,4.534873477578865e-5
1607,4.534933794791135e-5
1608,4.534994212078952e-5
1609,4.535054729445004e-5
1610,4.535115346891977e-5
1611,4.5351760644225645e-5
1612,4.53523688203947e-5
1613,4.53529779974539e-5
1614,4.535358817543038e-5
1615,4.535419935435124e-5
1616,4.535481153424361e-5
1617,4.535542471513474e-5
1618,4.535603889705185e-5
1619,4.5356654080022265e-5
1620,4.535727026407332e-5
1621,4.5357887449232386e-5
1622,4.535850563552689e-5
1623,4.535912482298434e-5
1624,4.535974501163224e-5
1625,4.5360366201498154e-5
1626,4.536098839260969e-5
1627,4.536161158499447e-5
1628,4.536223577868022e-5
1629,4.5362860973694706e-5
1630,4.536348717006569e-5
1631,4.5364114367820974e-5
1632,4.53647425669885e-5
1633,4.536537176759613e-5
1634,4.536600196967183e-5
1635,4.536663317324365e-5
1636,4.536726537833962e-5
1637,4.536789858498783e-5
1638,4.536853279321644e-5
1639,4.536916800305363e-5
1640,4.536980421452762e-5
1641,4.537044142766672e-5
1642,4.537107964249919e-5
1643,4.537171885905342e-5
1644,4.537235907735787e-5
1645,4.5373000297440926e-5
1646,4.537364251933116e-5
1647,4.537428574305703e-5
1648,4.537492996864719e-5
1649,4.537557519613023e-5
1650,4.537622142553487e-5
1651,4.537686865688978e-5
1652,4.537751689022375e-5
1653,4.5378166125565606e-5
1654,4.537881636294417e-5
1655,4.5379467602388376e-5
1656,4.538011984392716e-5
1657,4.538077308758948e-5
1658,4.538142733340439e-5
1659,4.5382082581400994e-5
1660,4.538273883160836e-5
1661,4.538339608405573e-5
1662,4.538405433877223e-5
1663,4.5384713595787174e-5
1664,4.5385373855129824e-5
1665,4.538603511682955e-5
1666,4.5386697380915747e-5
1667,4.538736064741783e-5
1668,4.5388024916365276e-5
1669,4.538869018778763e-5
1670,4.538935646171442e-5
1671,4.53900237381753e-5
1672,4.539069201719992e-5
1673,4.5391361298817984e-5
1674,4.539203158305921e-5
1675,4.539270286995339e-5
1676,4.53933751595304e-5
1677,4.539404845182009e-5
1678,4.539472274685239e-5
1679,4.539539804465726e-5
1680,4.53960743452647e-5
1681,4.539675164870482e-5
1682,4.539742995500768e-5
1683,4.539810926420341e-5
1684,4.539878957632228e-5
1685,4.539947089139444e-5
1686,4.540015320945019e-5
1687,4.540083653051989e-5
1688,4.540152085463388e-5
1689,4.5402206181822595e-5
1690,4.540289251211649e-5
1691,4.540357984554608e-5
1692,4.540426818214188e-5
1693,4.5404957521934484e-5
1694,4.540564786495455e-5
1695,4.540633921123276e-5
1696,4.540703156079982e-5
1697,4.5407724913686507e-5
1698,4.540841926992367e-5
1699,4.540911462954216e-5
1700,4.540981099257282e-5
1701,4.5410508359046685e-5
1702,4.541120672899468e-5
1703,4.5411906102447884e-5
1704,4.541260647943735e-5
1705,4.5413307859994225e-5
1706,4.541401024414971e-5
1707,4.5414713631935e-5
1708,4.541541802338132e-5
1709,4.541612341852e-5
1710,4.5416829817382425e-5
1711,4.5417537219999926e-5
1712,4.5418245626404e-5
1713,4.5418955036626115e-5
1714,4.54196654506978e-5
1715,4.5420376868650615e-5
1716,4.542108929051618e-5
1717,4.54218027163262e-5
1718,4.5422517146112324e-5
1719,4.542323257990635e-5
1720,4.542394901774006e-5
1721,4.542466645964527e-5
1722,4.54253849056539e-5
1723,4.542610435579789e-5
1724,4.5426824810109164e-5
1725,4.5427546268619786e-5
1726,4.542826873136179e-5
1727,4.542899219836734e-5
1728,4.542971666966852e-5
1729,4.543044214529755e-5
1730,4.543116862528669e-5
1731,4.5431896109668246e-5
1732,4.5432624598474505e-5
1733,4.5433354091737875e-5
1734,4.5434084589490766e-5
1735,4.5434816091765664e-5
1736,4.543554859859507e-5
1737,4.5436282110011516e-5
1738,4.543701662604762e-5
1739,4.543775214673605e-5
1740,4.543848867210946e-5
1741,4.5439226202200596e-5
1742,4.543996473704225e-5
1743,4.544070427666721e-5
1744,4.54414448211084e-5
1745,4.5442186370398684e-5
1746,4.5442928924571056e-5
1747,4.544367248365847e-5
1748,4.5444417047694014e-5
1749,4.5445162616710776e-5
1750,4.54459091907419e-5
1751,4.544665676982054e-5
1752,4.544740535397996e-5
1753,4.544815494325338e-5
1754,4.544890553767416e-5
1755,4.544965713727562e-5
1756,4.545040974209119e-5
1757,4.5451163352154295e-5
1758,4.545191796749847e-5
1759,4.545267358815724e-5
1760,4.5453430214164166e-5
1761,4.545418784555288e-5
1762,4.545494648235709e-5
1763,4.5455706124610495e-5
1764,4.545646677234683e-5
1765,4.5457228425599896e-5
1766,4.54579910844036e-5
1767,4.545875474879178e-5
1768,4.54595194187984e-5
1769,4.546028509445746e-5
1770,4.546105177580299e-5
1771,4.546181946286903e-5
1772,4.546258815568975e-5
1773,4.546335785429926e-5
1774,4.5464128558731827e-5
1775,4.546490026902167e-5
1776,4.546567298520307e-5
1777,4.546644670731039e-5
1778,4.546722143537804e-5
1779,4.5467997169440414e-5
1780,4.5468773909532005e-5
1781,4.546955165568734e-5
1782,4.547033040794097e-5
1783,4.547111016632753e-5
1784,4.5471890930881654e-5
1785,4.547267270163805e-5
1786,4.5473455478631465e-5
1787,4.5474239261896705e-5
1788,4.547502405146859e-5
1789,4.547580984738195e-5
1790,4.547659664967181e-5
1791,4.547738445837308e-5
1792,4.5478173273520756e-5
1793,4.547896309514992e-5
1794,4.547975392329568e-5
1795,4.5480545757993185e-5
1796,4.548133859927763e-5
1797,4.548213244718428e-5
1798,4.5482927301748317e-5
1799,4.548372316300516e-5
1800,4.548452003099015e-5
1801,4.5485317905738723e-5
1802,4.54861167872863e-5
1803,4.5486916675668414e-5
1804,4.548771757092062e-5
1805,4.548851947307848e-5
1806,4.54893223821777e-5
1807,4.549012629825394e-5
1808,4.5490931221342855e-5
1809,4.5491737151480314e-5
1810,4.549254408870208e-5
1811,4.5493352033044045e-5
1812,4.549416098454212e-5
1813,4.549497094323223e-5
1814,4.5495781909150414e-5
1815,4.549659388233268e-5
1816,4.549740686281514e-5
1817,4.549822085063391e-5
1818,4.549903584582515e-5
1819,4.5499851848425124e-5
1820,4.550066885847006e-5
1821,4.5501486875996303e-5
1822,4.550230590104021e-5
1823,4.550312593363817e-5
1824,4.550394697382659e-5
1825,4.550476902164203e-5
1826,4.5505592077120986e-5
1827,4.550641614030002e-5
1828,4.550724121121579e-5
1829,4.550806728990496e-5
1830,4.550889437640425e-5
1831,4.5509722470750394e-5
1832,4.5510551572980225e-5
1833,4.5511381683130575e-5
1834,4.551221280123835e-5
1835,4.551304492734048e-5
1836,4.551387806147394e-5
1837,4.5514712203675793e-5
1838,4.551554735398307e-5
1839,4.5516383512432914e-5
1840,4.5517220679062485e-5
1841,4.551805885390896e-5
1842,4.551889803700964e-5
1843,4.551973822840177e-5
1844,4.5520579428122756e-5
1845,4.552142163620995e-5
1846,4.552226485270075e-5
1847,4.552310907763267e-5
1848,4.5523954311043225e-5
1849,4.552480055297e-5
1850,4.552564780345057e-5
1851,4.5526496062522606e-5
1852,4.552734533022382e-5
1853,4.5528195606591914e-5
1854,4.552904689166475e-5
1855,4.552989918548011e-5
1856,4.55307524880759e-5
1857,4.553160679949002e-5
1858,4.553246211976046e-5
1859,4.553331844892523e-5
1860,4.553417578702239e-5
1861,4.553503413409001e-5
1862,4.553589349016629e-5
1863,4.553675385528939e-5
1864,4.553761522949755e-5
1865,4.553847761282909e-5
1866,4.553934100532229e-5
1867,4.5540205407015555e-5
1868,4.55410708179473e-5
1869,4.554193723815598e-5
1870,4.554280466768011e-5
1871,4.554367310655821e-5
1872,4.554454255482891e-5
1873,4.554541301253083e-5
1874,4.5546284479702694e-5
1875,4.5547156956383216e-5
1876,4.554803044261116e-5
1877,4.554890493842534e-5
1878,4.554978044386465e-5
1879,4.555065695896799e-5
1880,4.555153448377431e-5
1881,4.555241301832264e-5
1882,4.5553292562651984e-5
1883,4.5554173116801464e-5
1884,4.555505468081017e-5
1885,4.555593725471736e-5
1886,4.555682083856218e-5
1887,4.5557705432383946e-5
1888,4.5558591036221944e-5
1889,4.555947765011559e-5
1890,4.556036527410425e-5
1891,4.556125390822739e-5
1892,4.5562143552524457e-5
1893,4.5563034207035036e-5
1894,4.5563925871798674e-5
1895,4.5564818546855066e-5
1896,4.5565712232243847e-5
1897,4.5566606928004725e-5
1898,4.5567502634177483e-5
1899,4.556839935080189e-5
1900,4.5569297077917886e-5
1901,4.557019581556529e-5
1902,4.557109556378406e-5
1903,4.557199632261421e-5
1904,4.5572898092095764e-5
1905,4.5573800872268804e-5
1906,4.557470466317345e-5
1907,4.5575609464849875e-5
1908,4.557651527733827e-5
1909,4.557742210067894e-5
1910,4.557832993491214e-5
1911,4.557923878007822e-5
1912,4.558014863621758e-5
1913,4.5581059503370685e-5
1914,4.558197138157801e-5
1915,4.5582884270880035e-5
1916,4.558379817131742e-5
1917,4.558471308293069e-5
1918,4.558562900576057e-5
1919,4.558654593984771e-5
1920,4.558746388523295e-5
1921,4.5588382841957034e-5
1922,4.5589302810060826e-5
1923,4.5590223789585186e-5
1924,4.559114578057105e-5
1925,4.55920687830594e-5
1926,4.5592992797091275e-5
1927,4.559391782270769e-5
1928,4.559484385994984e-5
1929,4.559577090885881e-5
1930,4.5596698969475833e-5
1931,4.5597628041842156e-5
1932,4.55985581259991e-5
1933,4.559948922198793e-5
1934,4.56004213298501e-5
1935,4.5601354449626984e-5
1936,4.560228858136007e-5
1937,4.5603223725090886e-5
1938,4.560415988086101e-5
1939,4.560509704871202e-5
1940,4.560603522868556e-5
1941,4.560697442082333e-5
1942,4.560791462516711e-5
1943,4.5608855841758656e-5
1944,4.560979807063981e-5
1945,4.561074131185243e-5
1946,4.561168556543846e-5
1947,4.561263083143983e-5
1948,4.5613577109898605e-5
1949,4.561452440085684e-5
1950,4.561547270435658e-5
1951,4.5616422020440016e-5
1952,4.561737234914934e-5
1953,4.5618323690526784e-5
1954,4.561927604461458e-5
1955,4.562022941145513e-5
1956,4.5621183791090754e-5
1957,4.562213918356391e-5
1958,4.562309558891705e-5
1959,4.562405300719266e-5
1960,4.562501143843329e-5
1961,4.562597088268154e-5
1962,4.562693133998006e-5
1963,4.562789281037155e-5
1964,4.5628855293898745e-5
1965,4.56298187906044e-5
1966,4.5630783300531325e-5
1967,4.563174882372242e-5
1968,4.563271536022061e-5
1969,4.56336829100688e-5
1970,4.5634651473310015e-5
1971,4.5635621049987315e-5
1972,4.563659164014377e-5
1973,4.563756324382254e-5
1974,4.563853586106678e-5
1975,4.563950949191976e-5
1976,4.564048413642474e-5
1977,4.564145979462499e-5
1978,4.5642436466563915e-5
1979,4.5643414152284925e-5
1980,4.5644392851831454e-5
1981,4.564537256524702e-5
1982,4.5646353292575136e-5
1983,4.5647335033859425e-5
1984,4.5648317789143505e-5
1985,4.564930155847105e-5
1986,4.565028634188577e-5
1987,4.565127213943145e-5
1988,4.565225895115191e-5
1989,4.565324677709102e-5
1990,4.565423561729265e-5
1991,4.565522547180074e-5
1992,4.565621634065931e-5
1993,4.565720822391242e-5
1994,4.5658201121604094e-5
1995,4.565919503377852e-5
1996,4.566018996047984e-5
1997,4.566118590175229e-5
1998,4.5662182857640106e-5
1999,4.5663180828187635e-5
2000,4.5664179813439185e-5
