t,dim_1,dim_2
231,0.00024704214364125606,4.97117898285881e-7
232,0.00024644800629406214,4.962808070260178e-7
233,0.0002458561091370007,4.954449096867366e-7
234,0.000245266446354454,4.946102087087224e-7
235,0.00024467901213533476,4.937767065120276e-7
236,0.0002440938006731316,4.929444054961213e-7
237,0.00024351080616595257,4.921133080399392e-7
238,0.0002429300228165699,4.912834165019323e-7
239,0.00024235144483246348,4.904547332201165e-7
240,0.00024177506642586465,4.896272605121236e-7
241,0.00024120088181380005,4.88801000675251e-7
242,0.00024062888521813366,4.87975955986511e-7
243,0.0002400590708656106,4.871521287026817e-7
244,0.0002394914329878989,4.863295210603572e-7
245,0.00023892596582163238,4.855081352759991e-7
246,0.00023836266360845298,4.846879735459863e-7
247,0.00023780152059505095,4.83869038046666e-7
248,0.00023724253103320892,4.83051330934406e-7
249,0.00023668568917984065,4.822348543456437e-7
250,0.00023613098929703384,4.814196103969398e-7
251,0.0002355784256520901,4.806056011850283e-7
252,0.00023502799251756573,4.797928287868689e-7
253,0.00023447968417131108,4.789812952596974e-7
254,0.00023393349489651263,4.781710026410805e-7
255,0.00023338941898173025,4.773619529489643e-7
256,0.0002328474507209385,4.7655414818172893e-7
257,0.00023230758441356546,4.7574759031824066e-7
258,0.00023176981436453105,4.7494228131790285e-7
259,0.00023123413488428663,4.7413822312071034e-7
260,0.00023070054028885266,4.733354176473003e-7
261,0.00023016902489985807,4.725338667990067e-7
262,0.00022963958304457726,4.717335724579123e-7
263,0.00022911220905596773,4.7093453648690195e-7
264,0.00022858689727270896,4.701367607297158e-7
265,0.00022806364203923856,4.69340247011003e-7
266,0.00022754243770578921,4.68544997136374e-7
267,0.0002270232786284259,4.677510128924552e-7
268,0.00022650615916908217,4.6695829604694157e-7
269,0.0002259910736955966,4.6616684834865157e-7
270,0.0002254780165817488,4.6537667152757966e-7
271,0.00022496698220729488,4.645877672949512e-7
272,0.00022445796495800397,4.6380013734327665e-7
273,0.00022395095922569225,4.6301378334640516e-7
274,0.00022344595940825855,4.622287069595781e-7
275,0.0002229429599097201,4.614449098194857e-7
276,0.00022244195514024547,4.606623935443193e-7
277,0.00022194293951619033,4.598811597338273e-7
278,0.00022144590746013066,4.5910120996936835e-7
279,0.00022095085340089742,4.583225458139683e-7
280,0.00022045777177360913,4.5754516881237227e-7
281,0.00021996665701970672,4.5676908049110275e-7
282,0.00021947750358698544,4.559942823585114e-7
283,0.0002189903059296285,4.552207759048366e-7
284,0.00021850505850823954,4.5444856260225776e-7
285,0.00021802175578987517,4.536776439049503e-7
286,0.00021754039224807767,4.5290802124914195e-7
287,0.00021706096236290588,4.521396960531665e-7
288,0.00021658346062096814,4.513726697175214e-7
289,0.00021610788151545348,4.506069436249223e-7
290,0.0002156342195461626,4.498425191403588e-7
291,0.00021516246921953933,4.4907939761114966e-7
292,0.0002146926250487014,4.4831758036699935e-7
293,0.0002142246815534713,4.475570687200546e-7
294,0.00021375863326040682,4.4679786396495934e-7
295,0.00021329447470283037,4.4603996737891116e-7
296,0.0002128322004208598,4.4528338022171633e-7
297,0.000212371804961438,4.445281037358489e-7
298,0.0002119132828783625,4.4377413914650307e-7
299,0.00021145662873231448,4.430214876616532e-7
300,0.00021100183709088795,4.4227015047210786e-7
301,0.00021054890252861862,4.4152012875156655e-7
302,0.00021009781962701287,4.407714236566773e-7
303,0.00020964858297457567,4.40024036327092e-7
304,0.00020920118716683922,4.39277967885524e-7
305,0.00020875562680639021,4.385332194378046e-7
306,0.00020831189650289905,4.3778979207293927e-7
307,0.0002078699908731459,4.370476868631648e-7
308,0.0002074299045410485,4.3630690486400597e-7
309,0.00020699163213768943,4.355674471143332e-7
310,0.00020655516830134357,4.348293146364186e-7
311,0.00020612050767750378,4.3409250843599346e-7
312,0.00020568764491890758,4.33357029502305e-7
313,0.00020525657468556377,4.3262287880817386e-7
314,0.0002048272916447787,4.318900573100509e-7
315,0.00020439979047118156,4.3115856594807444e-7
316,0.00020397406584675003,4.3042840564612775e-7
317,0.00020355011246083615,4.2969957731189616e-7
318,0.0002031279250101914,4.2897208183692487e-7
319,0.00020270749819899128,4.2824592009667453e-7
320,0.00020228882673886062,4.275210929505813e-7
321,0.00020187190534889793,4.26797601242112e-7
322,0.00020145672875569964,4.2607544579882254e-7
323,0.00020104329169338487,4.2535462743241644e-7
324,0.00020063158890361863,4.2463514693879953e-7
325,0.0002002216151356362,4.2391700509814114e-7
326,0.00019981336514626627,4.2320020267492805e-7
327,0.00019940683369995484,4.224847404180256e-7
328,0.00019900201556878751,4.217706190607324e-7
329,0.00019859890553251345,4.2105783932083976e-7
330,0.00019819749837856777,4.203464019006893e-7
331,0.0001977977889020931,4.196363074872292e-7
332,0.0001973997719059637,4.1892755675207387e-7
333,0.00019700344220080626,4.1822015035156066e-7
334,0.00019660879460502257,4.1751408892680804e-7
335,0.00019621582394481143,4.168093731037732e-7
336,0.00019582452505418935,4.1610600349330997e-7
337,0.00019543489277501255,4.1540398069122665e-7
338,0.00019504692195699782,4.147033052783438e-7
339,0.0001946606074577444,4.140039778205527e-7
340,0.00019427594414275336,4.1330599886887224e-7
341,0.00019389292688544929,4.126093689595079e-7
342,0.00019351155056720017,4.119140886139089e-7
343,0.00019313181007733768,4.112201583388265e-7
344,0.00019275370031317742,4.1052757862637193e-7
345,0.0001923772161800387,4.0983634995407405e-7
346,0.00019200235259126384,4.091464727849382e-7
347,0.00019162910446823811,4.08457947567503e-7
348,0.00019125746674040868,4.077707747358988e-7
349,0.00019088743434530375,4.070849547099067e-7
350,0.00019051900222855154,4.064004878950147e-7
351,0.0001901521653438987,4.0571737468247706e-7
352,0.00018978691865322928,4.050356154493717e-7
353,0.0001894232571265826,4.043552105586579e-7
354,0.00018906117574217225,4.036761603592362e-7
355,0.0001887006694864023,4.02998465186003e-7
356,0.00018834173335388735,4.0232212535991234e-7
357,0.00018798436234746855,4.016471411880308e-7
358,0.00018762855147823129,4.009735129635975e-7
359,0.00018727429576552296,4.003012409660808e-7
360,0.00018692159023696943,3.9963032546123755e-7
361,0.00018657042992849246,3.9896076670116963e-7
362,0.00018622080988432596,3.982925649243832e-7
363,0.00018587272515703236,3.976257203558455e-7
364,0.00018552617080752002,3.969602332070444e-7
365,0.00018518114190505832,3.9629610367604444e-7
366,0.00018483763352729384,3.956333319475459e-7
367,0.0001844956407602663,3.949719181929428e-7
368,0.00018415515869842447,3.943118625703795e-7
369,0.00018381618244464124,3.936531652248105e-7
370,0.00018347870711022944,3.929958262880577e-7
371,0.0001831427278149562,3.923398458788664e-7
372,0.00018280823968705874,3.916852241029664e-7
373,0.00018247523786325836,3.910319610531268e-7
374,0.00018214371748877576,3.9038005680921565e-7
375,0.00018181367371734479,3.897295114382568e-7
376,0.00018148510171122782,3.8908032499448883e-7
377,0.00018115799664122846,3.8843249751942125e-7
378,0.00018083235368670635,3.8778602904189314e-7
379,0.00018050816803559083,3.871409195781307e-7
380,0.0001801854348843947,3.864971691318048e-7
381,0.0001798641494382269,3.858547776940889e-7
382,0.00017954430691080695,3.8521374524371623e-7
383,0.00017922590252447728,3.8457407174703796e-7
384,0.00017890893151021605,3.8393575715808006e-7
385,0.00017859338910765035,3.8329880141860097e-7
386,0.00017827927056506896,3.826632044581504e-7
387,0.00017796657113943433,3.820289661941244e-7
388,0.0001776552860963953,3.8139608653182563e-7
389,0.00017734541071029886,3.807645653645178e-7
390,0.00017703694026420256,3.8013440257348586e-7
391,0.00017672987004988634,3.795055980280914e-7
392,0.0001764241953678631,3.7887815158583057e-7
393,0.00017611991152739203,3.782520630923919e-7
394,0.00017581701384648864,3.776273323817126e-7
395,0.00017551549765193654,3.7700395927603667e-7
396,0.00017521535827929785,3.763819435859712e-7
397,0.00017491659107292466,3.757612851105439e-7
398,0.0001746191913859703,3.751419836372608e-7
399,0.00017432315458039833,3.745240389421624e-7
400,0.00017402847602699474,3.7390745078988147e-7
401,0.00017373515110537659,3.7329221893369885e-7
402,0.00017344317520400317,3.726783431156016e-7
403,0.00017315254372018618,3.7206582306633947e-7
404,0.00017286325206009842,3.7145465850548154e-7
