iteration,free_energy
1,137212.29366388064
2,137212.29366388064
3,137212.29366388064
4,137212.29366388064
5,137212.29366388064
6,137212.29366388064
7,137212.29366388064
8,137212.29366388064
9,137212.29366388064
10,137212.29366388064
11,137212.29366388064
12,137212.29366388064
13,137212.29366388064
14,137212.29366388064
15,137212.29366388064
16,137212.29366388064
17,137212.29366388064
18,137212.29366388064
19,137212.29366388064
20,137212.29366388064
21,137212.29366388064
22,137212.29366388064
23,137212.29366388064
24,137212.29366388064
25,137212.29366388064
26,137212.29366388064
27,137212.29366388064
28,137212.29366388064
29,137212.29366388064
30,137212.29366388064
31,137212.29366388064
32,137212.29366388064
33,137212.29366388064
34,137212.29366388064
35,137212.29366388064
36,137212.29366388064
37,137212.29366388064
38,137212.29366388064
39,137212.29366388064
40,137212.29366388064
41,137212.29366388064
42,137212.29366388064
43,137212.29366388064
44,137212.29366388064
45,137212.29366388064
46,137212.29366388064
47,137212.29366388064
48,137212.29366388064
49,137212.29366388064
50,137212.29366388064
51,137212.29366388064
52,137212.29366388064
53,137212.29366388064
54,137212.29366388064
55,137212.29366388064
56,137212.29366388064
57,137212.29366388064
58,137212.29366388064
59,137212.29366388064
60,137212.29366388064
61,137212.29366388064
62,137212.29366388064
63,137212.29366388064
64,137212.29366388064
65,137212.29366388064
66,137212.29366388064
67,137212.29366388064
68,137212.29366388064
69,137212.29366388064
70,137212.29366388064
71,137212.29366388064
72,137212.29366388064
73,137212.29366388064
74,137212.29366388064
75,137212.29366388064
76,137212.29366388064
77,137212.29366388064
78,137212.29366388064
79,137212.29366388064
80,137212.29366388064
81,137212.29366388064
82,137212.29366388064
83,137212.29366388064
84,137212.29366388064
85,137212.29366388064
86,137212.29366388064
87,137212.29366388064
88,137212.29366388064
89,137212.29366388064
90,137212.29366388064
91,137212.29366388064
92,137212.29366388064
93,137212.29366388064
94,137212.29366388064
95,137212.29366388064
96,137212.29366388064
97,137212.29366388064
98,137212.29366388064
99,137212.29366388064
100,137212.29366388064
