t,obs_term,prior_term,dyn_term,total
92,8.732645946368386,0.0,1.03119027145027e7,1.0311911447148645e7
93,5.584291658679789,0.0,1.0311127044271732e7,1.0311132628563391e7
94,2.7003649635106663,0.0,1.03104949833649e7,1.0310497683729865e7
95,4.102788671721212,0.0,1.030998776663353e7,1.0309991869422201e7
96,3.9716641066241296,0.0,1.0309587194370288e7,1.0309591166034395e7
97,10.019277653129938,0.0,1.0309275987809343e7,1.0309286007086996e7
98,12.910759876332753,0.0,1.0309038065506402e7,1.0309050976266278e7
99,10.110366145595092,0.0,1.0308858744727535e7,1.030886885509368e7
100,1.248245794665705,0.0,1.030872487545713e7,1.0308726123702925e7
101,0.37713239578279184,0.0,1.0308624914000142e7,1.0308625291132538e7
102,2.3944779224118915,0.0,1.030854894017948e7,1.0308551334657403e7
103,4.093968159958107,0.0,1.0308488623990566e7,1.0308492717958726e7
104,0.3360675648908882,0.0,1.0308437155050803e7,1.0308437491118368e7
105,-0.041262987660959954,0.0,1.0308389145674175e7,1.0308389104411187e7
106,-0.13300917586840316,0.0,1.0308340510149045e7,1.0308340377139868e7
107,2.368692184046367,0.0,1.0308288325907297e7,1.0308290694599481e7
108,-0.2593123791226037,0.0,1.0308230689413821e7,1.0308230430101443e7
109,1.9924575607048567,0.0,1.030816656397769e7,1.0308168556435252e7
110,5.622819306742981,0.0,1.030809563109241e7,1.0308101253911717e7
111,1.770063719486253,0.0,1.0308018151278762e7,1.030801992134248e7
112,2.0313479137328017,0.0,1.0307934826863967e7,1.030793685821188e7
113,7.935195526186606,0.0,1.0307846678759715e7,1.030785461395524e7
114,5.710075664439056,0.0,1.030775493983857e7,1.0307760649914235e7
115,1.2230901182059069,0.0,1.0307660958618328e7,1.0307662181708446e7
116,11.052526541246221,0.0,1.0307566115909435e7,1.0307577168435976e7
117,7.544516539911559,0.0,1.0307471760855108e7,1.0307479305371648e7
118,5.756740923967219,0.0,1.0307379158182686e7,1.030738491492361e7
119,7.900478505229233,0.0,1.0307289446535446e7,1.030729734701395e7
120,3.825416791674984,0.0,1.030720361157673e7,1.0307207436993523e7
121,1.702478707283932,0.0,1.0307122468790526e7,1.0307124171269232e7
122,0.4026537790339943,0.0,1.0307046655825812e7,1.0307047058479592e7
123,7.860657251174881,0.0,1.0306976633364713e7,1.0306984494021963e7
124,0.27914900604014636,0.0,1.0306912692060247e7,1.0306912971209252e7
125,0.5723693537448591,0.0,1.0306854963608574e7,1.0306855535977928e7
126,0.9846434894010396,0.0,1.0306803436563075e7,1.0306804421206564e7
127,0.17934716887350072,0.0,1.030675797430884e7,1.030675815365601e7
128,-0.21637871613556217,0.0,1.0306718334510028e7,1.0306718118131312e7
129,-0.2622621768113304,0.0,1.0306684189644761e7,1.0306683927382585e7
130,-0.07702155576160977,0.0,1.0306655146779886e7,1.030665506975833e7
131,-0.06269121883290826,0.0,1.0306630765913239e7,1.030663070322202e7
132,-0.23315310734985717,0.0,1.0306610578071047e7,1.030661034491794e7
133,-0.17645579513288917,0.0,1.0306594101356233e7,1.0306593924900437e7
134,1.1221150714742234,0.0,1.0306580854108326e7,1.0306581976223398e7
135,1.1402487692906493,0.0,1.0306570367804617e7,1.0306571508053387e7
136,1.8844256472343577,0.0,1.0306562197205622e7,1.030656408163127e7
137,0.34105499938076433,0.0,1.0306555927215733e7,1.0306556268270733e7
138,7.025224728694732,0.0,1.0306551177984234e7,1.0306558203208962e7
139,5.269441298492792,0.0,1.0306547609646084e7,1.0306552879087383e7
140,-0.17514447426105656,0.0,1.030654492450887e7,1.0306544749364395e7
141,-0.13499165110070502,0.0,1.0306542865109997e7,1.0306542730118345e7
142,0.6229379665736816,0.0,1.0306541213933188e7,1.0306541836871155e7
143,1.2253997336168774,0.0,1.0306539793390622e7,1.0306541018790357e7
144,1.8408519909877303,0.0,1.03065384634146e7,1.030654030426659e7
145,1.1225052449502753,0.0,1.0306537118095916e7,1.0306538240601161e7
146,-0.18587785043080038,0.0,1.0306535680575872e7,1.0306535494698022e7
147,0.22552799039353977,0.0,1.030653410007783e7,1.030653432560582e7
148,-0.1510271455695692,0.0,1.0306532349626927e7,1.0306532198599782e7
149,0.11712729027678731,0.0,1.0306530420826115e7,1.0306530537953405e7
150,-0.10663221538865109,0.0,1.0306528319840584e7,1.0306528213208368e7
151,0.9381829810862072,0.0,1.0306526064562581e7,1.0306527002745563e7
152,0.30838096221141903,0.0,1.0306523681206917e7,1.0306523989587879e7
153,-0.11315300271659473,0.0,1.0306521201515997e7,1.0306521088362994e7
154,1.7793804280499679,0.0,1.0306518660732584e7,1.0306520440113012e7
155,1.6367671545555578,0.0,1.0306516094862007e7,1.0306517731629161e7
156,1.1767972260908932,0.0,1.030651353886611e7,1.0306514715663336e7
157,0.0442540748972024,0.0,1.0306511025863532e7,1.0306511070117608e7
158,-0.2687138344691847,0.0,1.0306508586336106e7,1.0306508317622272e7
159,1.217700421389381,0.0,1.0306506247470379e7,1.03065074651708e7
160,1.2138114708652834,0.0,1.0306504032058673e7,1.0306505245870143e7
161,-0.0407825113862563,0.0,1.030650195889092e7,1.030650191810841e7
162,0.06752429171085272,0.0,1.0306500042430017e7,1.0306500109954309e7
163,-0.24120981142781833,0.0,1.0306498292434907e7,1.0306498051225096e7
164,0.6715692373882274,0.0,1.0306496714925153e7,1.030649738649439e7
165,0.2237722162525278,0.0,1.0306495312460236e7,1.0306495536232453e7
166,0.06085985274789868,0.0,1.0306494084169358e7,1.0306494145029211e7
167,1.678088541070347,0.0,1.0306493026253784e7,1.0306494704342324e7
168,-0.14009215248757642,0.0,1.0306492132599646e7,1.0306491992507493e7
169,1.9932149820942384,0.0,1.030649139515831e7,1.0306493388373291e7
170,1.1131346899225696,0.0,1.0306490804368718e7,1.0306491917503407e7
171,2.0877120026877387,0.0,1.0306490348959506e7,1.0306492436671508e7
172,2.528520797109675,0.0,1.0306490016451996e7,1.0306492544972792e7
173,4.394840063581914,0.0,1.030648979320454e7,1.0306494188044604e7
174,3.2125845733326215,0.0,1.0306489664419515e7,1.0306492877004089e7
175,4.85915834197497,0.0,1.0306489614482302e7,1.0306494473640645e7
176,3.567052273034406,0.0,1.0306489627225256e7,1.0306493194277529e7
177,5.536434397735879,0.0,1.0306489686168915e7,1.0306495222603312e7
178,3.182418918323053,0.0,1.030648977471912e7,1.0306492957138037e7
179,1.4106612239181182,0.0,1.0306489876665328e7,1.0306491287326552e7
180,4.580096568794178,0.0,1.0306489977597065e7,1.0306494557693634e7
181,0.7401311263107042,0.0,1.030649006386295e7,1.0306490803994076e7
182,0.21788013505655685,0.0,1.0306490123479394e7,1.030649034135953e7
183,-0.2117534633362312,0.0,1.0306490147832423e7,1.030648993607896e7
184,0.21575362999468045,0.0,1.0306490131142672e7,1.0306490346896302e7
185,0.39316035355788,0.0,1.0306490069675043e7,1.0306490462835398e7
186,0.29935927003372553,0.0,1.0306489961104179e7,1.0306490260463448e7
187,-0.26955509979362074,0.0,1.0306489805176003e7,1.0306489535620904e7
188,0.15601754212738522,0.0,1.030648960471789e7,1.0306489760735432e7
189,0.28531022475627454,0.0,1.0306489366084827e7,1.0306489651395053e7
190,1.1665618829567344,0.0,1.0306489098057471e7,1.0306490264619354e7
191,1.6356886892777416,0.0,1.0306488811200963e7,1.0306490446889652e7
192,3.61081116934229,0.0,1.0306488517426591e7,1.0306492128237762e7
193,4.759543941808617,0.0,1.0306488229455307e7,1.030649298899925e7
194,3.4745380685072167,0.0,1.0306487960099887e7,1.0306491434637956e7
195,4.700510760019369,0.0,1.0306487721025867e7,1.0306492421536628e7
196,6.216495997937499,0.0,1.0306487522406995e7,1.0306493738902994e7
197,8.904575726369883,0.0,1.0306487372721173e7,1.0306496277296899e7
198,11.526785531812966,0.0,1.0306487278107096e7,1.0306498804892628e7
199,7.757090989712122,0.0,1.0306487241633842e7,1.0306494998724831e7
200,6.390769922683502,0.0,1.0306487262884704e7,1.0306493653654628e7
201,5.435243334150511,0.0,1.0306487338361679e7,1.0306492773605013e7
202,5.747394462848634,0.0,1.0306487461963158e7,1.0306493209357621e7
203,3.2929260595991594,0.0,1.0306487625274774e7,1.0306490918200834e7
204,4.754755619627212,0.0,1.030648781819783e7,1.030649257295345e7
205,0.8690183921580681,0.0,1.0306488029316759e7,1.0306488898335151e7
206,0.18535725838438843,0.0,1.0306488246930923e7,1.0306488432288181e7
207,1.9048091877501832,0.0,1.0306488460539121e7,1.030649036534831e7
208,-0.016180551061700188,0.0,1.0306488659629555e7,1.0306488643449005e7
209,0.8058818087875506,0.0,1.0306488834417114e7,1.0306489640298923e7
210,-0.13820947093380487,0.0,1.0306488976457622e7,1.030648883824815e7
211,-0.2650348835616479,0.0,1.0306489078611756e7,1.0306488813576872e7
212,-0.15160617390227527,0.0,1.0306489136436075e7,1.03064889848299e7
213,0.03981304271987118,0.0,1.030648914791305e7,1.0306489187726093e7
214,0.08753940601809579,0.0,1.0306489113205522e7,1.0306489200744929e7
215,-0.25924479320161803,0.0,1.0306489034280745e7,1.0306488775035951e7
216,3.369337552997844,0.0,1.030648891393903e7,1.0306492283276584e7
217,0.8226615620828674,0.0,1.0306488757748574e7,1.0306489580410136e7
218,4.1970066369123105,0.0,1.0306488573221702e7,1.030649277022834e7
219,4.001768605354227,0.0,1.030648836855224e7,1.0306492370320845e7
220,1.9286411877851286,0.0,1.0306488153011015e7,1.0306490081652202e7
221,8.524937207993617,0.0,1.0306487934853557e7,1.0306496459790766e7
222,0.32571674387663774,0.0,1.0306487722450048e7,1.0306488048166791e7
223,5.938350616704266,0.0,1.0306487522566125e7,1.030649346091674e7
224,3.176131091109016,0.0,1.0306487340607293e7,1.0306490516738385e7
225,-0.0889464891013109,0.0,1.030648718147729e7,1.03064870925308e7
226,2.6945887128414747,0.0,1.0306487047700113e7,1.0306489742288826e7
227,8.468540327031606,0.0,1.030648694093358e7,1.0306495409473907e7
228,8.148187569046053,0.0,1.030648686258992e7,1.0306495010777488e7
229,1.5747998266246563,0.0,1.0306486812500102e7,1.0306488387299929e7
230,-0.24116867173274903,0.0,1.0306486788374593e7,1.0306486547205921e7
231,1.2777403638484275,0.0,1.0306486786713004e7,1.0306488064453367e7
232,1.5392845784625295,0.0,1.030648680373422e7,1.0306488343018798e7
233,-0.2634421636047715,0.0,1.0306486835248912e7,1.0306486571806747e7
234,0.09102550249999963,0.0,1.0306486876987115e7,1.0306486968012618e7
235,0.05233051370532893,0.0,1.030648692496021e7,1.0306486977290725e7
236,-0.1382344005976998,0.0,1.0306486975637399e7,1.0306486837402998e7
237,0.003609595380137609,0.0,1.0306487025987547e7,1.0306487029597143e7
238,1.8919459479947416,0.0,1.0306487073399302e7,1.030648896534525e7
239,-0.2694010459734522,0.0,1.0306487116544738e7,1.0306486847143693e7
240,-0.2230137698160065,0.0,1.0306487154426506e7,1.0306486931412736e7
241,-0.02029399590851222,0.0,1.030648718561407e7,1.0306487165320074e7
242,3.1436508845061844,0.0,1.0306487209207563e7,1.0306490352858447e7
243,2.047716710772687,0.0,1.0306487225716427e7,1.0306489273433138e7
244,0.04165231990625473,0.0,1.0306487236533828e7,1.0306487278186148e7
245,3.2918310908393558,0.0,1.0306487242576359e7,1.030649053440745e7
246,0.020848518237115976,0.0,1.0306487245086633e7,1.030648726593515e7
247,-0.2615114649638488,0.0,1.0306487245368231e7,1.0306486983856766e7
248,-0.26615659724016477,0.0,1.0306487243656004e7,1.0306486977499407e7
249,-0.24963630702370712,0.0,1.030648723993184e7,1.0306486990295533e7
250,-0.010445030802922362,0.0,1.0306487234318238e7,1.0306487223873207e7
251,-0.08272048698181098,0.0,1.0306487226638399e7,1.0306487143917913e7
252,0.8706138354357724,0.0,1.0306487216893282e7,1.0306488087507118e7
253,-0.05977317929229406,0.0,1.0306487205942307e7,1.0306487146169128e7
254,-0.198712267597954,0.0,1.0306487194629695e7,1.0306486995917428e7
255,-0.23889332338939384,0.0,1.0306487183068123e7,1.03064869441748e7
256,-0.25365587451203897,0.0,1.03064871710419e7,1.0306486917386025e7
257,-0.01660528220923385,0.0,1.0306487158421047e7,1.0306487141815765e7
258,0.04186552379225028,0.0,1.0306487144925408e7,1.0306487186790932e7
259,-0.17972807965406346,0.0,1.0306487130091038e7,1.0306486950362958e7
260,0.19691549479432158,0.0,1.0306487113600522e7,1.0306487310516017e7
261,1.168034456999348,0.0,1.0306487095131144e7,1.03064882631656e7
262,4.471989275430611,0.0,1.0306487074029393e7,1.030649154601867e7
263,0.9631751782726563,0.0,1.0306487049150748e7,1.0306488012325926e7
264,2.093287887562678,0.0,1.0306487019715784e7,1.0306489113003671e7
265,0.789189892009021,0.0,1.030648698563781e7,1.0306487774827702e7
266,0.05576052551166494,0.0,1.0306486947380623e7,1.0306487003141148e7
267,-0.22004919531085718,0.0,1.0306486906710409e7,1.0306486686661214e7
268,0.37131691224797925,0.0,1.030648686602919e7,1.0306487237346102e7
269,0.24519783756067365,0.0,1.0306486828071386e7,1.0306487073269224e7
270,-0.10289630578803197,0.0,1.0306486795709224e7,1.0306486692812918e7
271,0.010492356620609045,0.0,1.0306486772012461e7,1.0306486782504817e7
272,0.7934764815308709,0.0,1.0306486760707512e7,1.0306487554183993e7
273,1.2780136981993677,0.0,1.030648676576033e7,1.030648804377403e7
274,3.2017479712567782,0.0,1.0306486790884182e7,1.0306489992632153e7
275,-0.15873725366852331,0.0,1.03064868391242e7,1.0306486680386947e7
276,3.7890775764810574,0.0,1.0306486912932385e7,1.0306490702009961e7
277,2.5989497909224046,0.0,1.0306487014041523e7,1.0306489612991313e7
278,6.076196769973022,0.0,1.030648714273419e7,1.030649321893096e7
279,2.591738050719882,0.0,1.0306487297666196e7,1.0306489889404247e7
280,4.673499051999261,0.0,1.0306487475954836e7,1.0306492149453888e7
281,6.3596031371129875,0.0,1.0306487673434192e7,1.030649403303733e7
282,4.89670971538521,0.0,1.030648788386532e7,1.0306492780575035e7
283,3.462394165179868,0.0,1.030648809949066e7,1.0306491561884824e7
284,3.9466205250091893,0.0,1.0306488311943702e7,1.0306492258564228e7
285,3.696383454056809,0.0,1.0306488512315433e7,1.0306492208698887e7
286,2.499743678583213,0.0,1.0306488691226877e7,1.0306491190970555e7
287,0.21810134875839365,0.0,1.0306488839692418e7,1.0306489057793766e7
288,6.991295242799328,0.0,1.0306488950663902e7,1.0306495941959145e7
