t,mu,var,truth,obs,residual,abs_residual,residual2
21.0,-3.8437851849539295,3.7594026631545345,8.632093666488737,11.934505150284135,12.475878851442667,12.475878851442667,155.64755311587442
22.0,-3.9926287077913565,3.819100951137564,8.084964038195901,4.905297720557877,12.077592745987257,12.077592745987257,145.86824653792402
23.0,-3.9344717558139806,3.832194461579925,7.4570521217672,5.73179214489528,11.39152387758118,11.39152387758118,129.76681625350218
24.0,-4.482004633768107,3.8230158689662335,6.754631805511506,8.842847932886459,11.236636439279614,11.236636439279614,126.26199846854645
25.0,-3.347964931463088,3.824264369568463,5.984721441039564,3.5812367143796244,9.332686372502653,9.332686372502653,87.09903492749673
26.0,-2.9941701257086506,3.804855668409871,5.155013718214642,3.4909256160537687,8.149183843923293,8.149183843923293,66.40919732206042
27.0,-3.136187326542479,3.7709431237891566,4.273798802338298,3.0666870998880054,7.409986128880777,7.409986128880777,54.90789443020552
28.0,-2.6779485569931114,3.7328316354740902,3.3498815015590466,1.1980911372041163,6.0278300585521585,6.0278300585521585,36.33473521478492
29.0,-1.128832704716101,3.7396210051263004,2.39249329213982,2.9672580487902254,3.521325996855921,3.521325996855921,12.399736776133345
30.0,0.10833501690230217,3.7550394766757056,1.4112000805986722,-0.7810131021188429,1.3028650636963701,1.3028650636963701,1.6974573742005465
31.0,1.4047110946579302,3.7788128131160446,0.41580662433290494,-1.2750976352352263,-0.9889044703250253,0.9889044703250253,0.9779320514288188
32.0,3.2586779790147795,3.84568334096155,-0.5837414342758008,-4.797860541757843,-3.8424194132905805,3.8424194132905805,14.764186947632329
33.0,5.001794515950915,3.9319574037876377,-1.5774569414324866,-2.335836455686734,-6.579251457383402,6.579251457383402,43.286549739481615
34.0,5.9459231866530695,3.9875837337512836,-2.5554110202683167,-3.57585683478061,-8.501334206921387,8.501334206921387,72.27268329777168
35.0,7.168204824244697,4.033785239602742,-3.5078322768961985,2.520211200130705,-10.676037101140896,10.676037101140896,113.97776818493689
36.0,7.332615099267253,4.047470463930473,-4.425204432948525,-0.8622861585512496,-11.757819532215777,11.757819532215777,138.24632015215482
37.0,8.447783954044517,4.060707464680962,-5.298361409084934,1.7862405724160828,-13.74614536312945,13.74614536312945,188.9565123442853
38.0,7.06159851455147,4.085340688752609,-6.1185789094271925,-4.118630783831565,-13.180177423978662,13.180177423978662,173.7170769275568
39.0,6.5270797382112375,4.090034079890242,-6.8776615918397415,-4.453986814717545,-13.404741330050978,13.404741330050978,179.68709012557687
40.0,4.425081696573153,4.153236889353131,-7.5680249530792825,-2.5513488526531862,-11.993106649652436,11.993106649652436,143.83460710993748
41.0,2.265337062487424,4.261175502337702,-8.182771110644108,-13.512293805493721,-10.448108173131532,10.448108173131532,109.16296439745791
42.0,0.7566802521477182,4.357138947933718,-8.715757724135882,-9.478303078011535,-9.4724379762836,9.4724379762836,89.72708121453977
43.0,-0.8730174055692194,4.451062997812855,-9.161659367494549,-13.285165804150566,-8.288641961925329,8.288641961925329,68.70158557298936
44.0,-2.065273880826839,4.523327740177157,-9.516020738895161,-11.79048799870904,-7.450746858068323,7.450746858068323,55.51362874301498
45.0,-2.273876498586872,4.559532550177576,-9.77530117665097,-7.122143458323302,-7.501424678064098,7.501424678064098,56.27137220066906
46.0,-2.967260991152389,4.576993628417572,-9.936910036334645,-7.9882443017949605,-6.969649045182256,6.969649045182256,48.57600781300993
47.0,-3.0021459974707962,4.574984687593367,-9.999232575641008,-8.396342449409651,-6.997086578170212,6.997086578170212,48.95922058240972
48.0,-2.605629684830884,4.562072349670522,-9.961646088358405,-6.269452148891215,-7.356016403527521,7.356016403527521,54.110977328965966
49.0,-2.2162504572898007,4.541969557474419,-9.824526126243324,-19.485679014608685,-7.608275668953523,7.608275668953523,57.88585865479018
50.0,-0.3997883344319973,4.56032566303425,-9.589242746631385,-4.597167051574385,-9.189454412199387,9.189454412199387,84.44607239389079
51.0,1.5714160766565,4.613315768239246,-9.258146823277322,-7.615013707491947,-10.829562899933823,10.829562899933823,117.27943260362306
52.0,3.2137409611005956,4.673289808082006,-8.83454655720153,-9.827746249545017,-12.048287518302127,12.048287518302127,145.1612321236748
53.0,4.8774598401094575,4.739097098602465,-8.322674422239007,-3.708646156703809,-13.200134262348465,13.200134262348465,174.24354454402587
54.0,6.0848251728442015,4.791437427346967,-7.7276448755598715,-3.9124163864082075,-13.812470048404073,13.812470048404073,190.78432883805962
55.0,6.1733203631125955,4.816061376844943,-7.0554032557039195,-6.556193381448627,-13.228723618816515,13.228723618816515,174.99912858303392
56.0,5.494464146918752,4.826732711375975,-6.3126663787232085,-7.661783004779523,-11.80713052564196,11.80713052564196,139.40833124954617
57.0,4.324256077036646,4.838634343773366,-5.506855425976376,0.9943240461416165,-9.831111503013021,9.831111503013021,96.65075338467494
58.0,3.1516232590120494,4.85139818904606,-4.646021794137566,-2.7149254988879608,-7.7976450531496155,7.7976450531496155,60.80326837490867
59.0,1.9098909082967506,4.866673177505739,-3.7387666483023603,-1.6736613144744426,-5.648657556599111,5.648657556599111,31.907332191724237
60.0,0.4500681905992182,4.890572424922656,-2.7941549819892586,-4.8095136374520315,-3.2442231725884767,3.2442231725884767,10.52498399356004
61.0,-1.42799980401394,4.9372532732798,-1.8216250427209502,-3.6541603308651696,-0.39362523870701005,0.39362523870701005,0.15494082854715063
62.0,-3.2059897958432475,4.995626897795468,-0.8308940281749639,-1.9138288781456183,2.3750957676682836,2.3750957676682836,5.641079905595793
63.0,-4.293902765780896,5.039404769747688,0.16813900484350602,-1.030217850967579,4.462041770624402,4.462041770624402,19.909816762796947
64.0,-3.738030080803929,5.063134056257453,1.1654920485049365,0.5629451601644028,4.9035221293088656,4.9035221293088656,24.04452927262175
65.0,-3.6687418502313327,5.069435921577436,2.1511998808781554,4.7038738768885295,5.819941731109488,5.819941731109488,33.871721753509696
66.0,-2.4054749174958343,5.080224968946632,3.1154136351337867,4.030451835438308,5.520888552629621,5.520888552629621,30.480210410556797
67.0,-1.0680123606216114,5.096166186798295,4.0484992061659835,4.826698605600438,5.116511566787595,5.116511566787595,26.178690613071247
68.0,-0.44757796365181374,5.101207942227269,4.94113351138609,3.801280781911868,5.388711475037903,5.388711475037903,29.03821136120517
69.0,0.6851472093968161,5.107644710876141,5.784397643882002,6.422769621534778,5.099250434485186,5.099250434485186,26.002354993597358
70.0,2.3475410425546888,5.130232684400312,6.569865987187891,9.531813992355932,4.222324944633202,4.222324944633202,17.828027938071774
71.0,4.351611553724814,5.177510716510868,7.289690401258765,10.89938569924535,2.9380788475339514,2.9380788475339514,8.632307314326432
72.0,5.588724820138772,5.21679323068773,7.936678638491531,11.030547583449337,2.3479538183527593,2.3479538183527593,5.512887133117302
73.0,5.647227691671153,5.235496458505631,8.504366206285649,8.920809092519521,2.857138514614496,2.857138514614496,8.163240491693529
74.0,5.0596090413013055,5.242689084896513,8.98708095811627,10.23842428748853,3.927471916814964,3.927471916814964,15.425035657370207
75.0,4.294823858848691,5.243945064991679,9.379999767747389,12.502796396524873,5.085175908898698,5.085175908898698,25.8590140244437
76.0,2.28626174033425,5.274082475652729,9.679196720314865,13.609973299851996,7.392934979980614,7.392934979980614,54.65548761822097
77.0,0.7125962423470442,5.309654417807356,9.881682338770004,9.932472419559161,9.169086096422959,9.169086096422959,84.07213984361681
78.0,-0.41468420173605564,5.3378243741993705,9.98543345374605,9.989856456772673,10.400117655482104,10.400117655482104,108.16244724787057
79.0,-1.7894205163461054,5.366271084397583,9.98941341839772,6.063814507409404,11.778833934743826,11.778833934743826,138.7409288622727
80.0,-3.244226015092246,5.396936503664378,9.893582466233818,12.337453526776958,13.137808481326065,13.137808481326065,172.6020116920031
81.0,-3.824066230934836,5.413336994080627,9.698898108450862,9.530018444767622,13.522964339385698,13.522964339385698,182.87056452429727
82.0,-4.993476761599968,5.428390465645145,9.407305566797726,6.993308041965132,14.400782328397694,14.400782328397694,207.3825316698913
83.0,-3.896514735606828,5.441016546800684,9.021718337562932,8.007293962986916,12.91823307316976,12.91823307316976,166.88074573273704
84.0,-3.3892439777706174,5.443880237614313,8.545989080882805,7.905331411492542,11.935233058653422,11.935233058653422,142.44978816437353
85.0,-2.799264971724631,5.440523553673156,7.984871126234903,14.402302123971943,10.784136097959534,10.784136097959534,116.29759137931389
86.0,-1.9356380732613436,5.436017092396776,7.343970978741133,13.03690464099553,9.279609052002478,9.279609052002478,86.11114415800633
87.0,0.08065447512999249,5.458719920119112,6.62969230082182,6.930967106422037,6.549037825691828,6.549037825691828,42.88989644234235
88.0,1.753641871688531,5.490133779126611,5.849171928917617,8.429590051184803,4.095530057229086,4.095530057229086,16.773366449666877
89.0,2.245016318673203,5.506917348231361,5.010208564578846,1.2555367151557566,2.7651922459056433,2.7651922459056433,7.646288156816696
90.0,2.7954438772895083,5.5135788798054755,4.121184852417566,5.566201495832841,1.325740975128058,1.325740975128058,1.757589133133494
91.0,3.428523171313116,5.513716735857997,3.1909836234935214,4.143547037321383,-0.23753954781959452,0.23753954781959452,0.056425036778337434
92.0,2.8758012470440257,5.508463150231198,2.2288991410024592,4.734744177236079,-0.6469021060415665,0.6469021060415665,0.41848233480101416
93.0,3.1658027177823267,5.497720299100192,1.244544235070617,-2.0281077886436005,-1.9212584827117096,1.9212584827117096,3.6912341573917007
94.0,1.2813722370253462,5.509842292877817,0.24775425453357763,-1.3839677163705852,-1.0336179824917686,1.0336179824917686,1.068366133730354
95.0,-1.3852790813047815,5.5680398198379,-0.751511204618093,4.330570650351772,0.6337678766866885,0.6337678766866885,0.40166172151995366
96.0,-2.3970148509126306,5.611062758935732,-1.743267812229814,1.5324252198959232,0.6537470386828166,0.6537470386828166,0.42738519058655206
97.0,-4.079926235811994,5.656669496625851,-2.717606264109442,4.125807205358419,1.3623199717025525,1.3623199717025525,1.8559157052996433
98.0,-4.884270041298835,5.687656609702512,-3.6647912925192836,-4.894006678226452,1.2194787487795518,1.2194787487795518,1.4871284187249412
99.0,-5.280991988651299,5.704290642283096,-4.575358937753214,-3.132182786362086,0.7056330508980846,0.7056330508980846,0.49791800251973883
100.0,-4.726106350123334,5.711490845853227,-5.440211108893697,-8.838114393514516,-0.7141047587703637,0.7141047587703637,0.5099456064984794
101.0,-4.252103781928834,5.711239668542249,-6.250706488928834,-8.051274619206435,-1.9986027070000008,1.9986027070000008,3.994412780427731
102.0,-3.441783637741611,5.708633232270472,-6.998746875935437,-8.607562817679037,-3.5569632381938256,3.5569632381938256,12.651987477862306
103.0,-2.4650927242446476,5.70641138861972,-7.676858097635825,-15.240960732222458,-5.211765373391177,5.211765373391177,27.16249830727928
104.0,-0.6416914919818255,5.721292289636849,-8.278264690856536,-6.514516156199215,-7.636573198874711,7.636573198874711,58.31725022177153
105.0,1.1242715038000044,5.747138531954664,-8.7969575997167,-13.877021565867851,-9.921229103516705,9.921229103516705,98.43078692446687
106.0,2.1835530283853424,5.766995151979084,-9.227754216128073,-14.8542602492077,-11.411307244513415,11.411307244513415,130.21793302868434
107.0,3.842025048806154,5.7937096319891905,-9.566350162701884,-8.878844004231873,-13.408375211508037,13.408375211508037,179.7845258125832
108.0,3.843826527616937,5.8067099896412575,-9.809362300664915,-7.270333282655908,-13.653188828281852,13.653188828281852,186.40956518072036
109.0,2.906995063629793,5.815451380819248,-9.954362533063774,-15.269853553087117,-12.861357596693567,12.861357596693567,165.41451923002734
110.0,1.5891775171148526,5.826780893380565,-9.999902065507035,-7.878318867046756,-11.589079582621888,11.589079582621888,134.30676557234352
111.0,0.3135167038032231,5.839256862072276,-9.94552588203989,-4.874252350033542,-10.259042585843114,10.259042585843114,105.24795477814256
112.0,-1.1190604574437193,5.8553612964704165,-9.791777291513169,-14.205860429966737,-8.67271683406945,8.67271683406945,75.21601728395162
113.0,-2.3181471490039196,5.870080585085084,-9.54019249902089,-9.911574573768988,-7.22204535001697,7.22204535001697,52.15793903770174
114.0,-3.3878410877895186,5.881865088528101,-9.193285256646757,-10.273204709618946,-5.805444168857238,5.805444168857238,33.70318199771851
115.0,-4.1426841637457,5.88783117904485,-8.754521746884285,-10.238924040643756,-4.611837583138585,4.611837583138585,21.269045893249544
116.0,-5.064842086995549,5.891284551219596,-8.228285949687079,-3.260735984500612,-3.1634438626915298,3.1634438626915298,10.007377072400706
117.0,-5.047693499117679,5.887642315623787,-7.619835839190321,-8.06851456674289,-2.5721423400726415,2.5721423400726415,6.615916217594364
118.0,-3.672035451252428,5.890516968697003,-6.935250847771224,-5.560091492620874,-3.2632153965187958,3.2632153965187958,10.64857472407732
119.0,-3.184048585845866,5.8879896657378925,-6.181371122370333,-6.197276957167333,-2.997322536524467,2.997322536524467,8.983942387957466
120.0,-1.7204463276871707,5.893133424094231,-5.365729180004349,-1.6029510491620504,-3.6452828523171785,3.6452828523171785,13.288087073397664
121.0,-0.5261643927818976,5.899502813080681,-4.496474645345999,-9.951732352251355,-3.970310252564101,3.970310252564101,15.763363501615617
122.0,0.63275081448878,5.906256297409205,-3.58229282236827,-3.161424386346278,-4.21504363685705,4.21504363685705,17.76659286060911
123.0,2.4041292613099423,5.924165267681809,-2.6323179136580093,-0.17451484168063303,-5.036447174967952,5.036447174967952,25.365800146242666
124.0,3.80396848349088,5.943139324073881,-1.656041754483094,-2.9245845707997917,-5.460010237973974,5.460010237973974,29.811711798780617
125.0,4.47048045628056,5.9539420160635474,-0.6632189735120069,-0.8197534166067241,-5.133699429792567,5.133699429792567,26.354869835452526
126.0,3.8605778854385924,5.958291862885619,0.3362304722113847,2.4417390693986647,-3.5243474132272077,3.5243474132272077,12.42102468912131
127.0,3.5840293651673556,5.956214420556612,1.3323204141994396,2.8785174976050136,-2.251708950967916,2.251708950967916,5.070193199869032
128.0,2.41500517439904,5.956783803049678,2.3150982510153897,-0.4825539991151011,-0.09990692338365026,0.09990692338365026,0.009981393339986563
129.0,0.9394463778269612,5.96394281304413,3.27474439137693,-2.019751965198271,2.335298013549969,2.335298013549969,5.453616812090432
130.0,-0.11359030355879778,5.9698478292229415,4.201670368266409,-2.1593731005402956,4.315260671825207,4.315260671825207,18.62147466580134
131.0,-2.094599000290747,5.990955810541134,5.0866146437237525,8.038769559846232,7.1812136440145,7.1812136440145,51.56982940098001
132.0,-3.1625146218691365,6.0074163375412715,5.920735147072245,3.789797900131881,9.083249768941382,9.083249768941382,82.50542636497367
133.0,-4.389878345206282,6.022449847303873,6.695697621966024,7.526280835504943,11.085575967172305,11.085575967172305,122.88999452394819
134.0,-4.585817970344444,6.028361189005934,7.403758899524487,5.99974699301443,11.98957686986893,11.98957686986893,143.74995351849606
135.0,-4.7057032202195215,6.027410006696881,8.03784426551621,7.01347429472759,12.743547485735732,12.743547485735732,162.3980025212015
136.0,-3.455967370601422,6.029751527780207,8.591618148564969,13.771922626256604,12.04758551916639,12.04758551916639,145.1443168416277
137.0,-2.5706327328892185,6.030326940924374,9.059547423084627,11.174048997472822,11.630180155973846,11.630180155973846,135.26109046040784
138.0,-1.975553397301271,6.027330861182765,9.436956694441047,3.788232273916866,11.412510091742318,11.412510091742318,130.24538659412025
139.0,0.4433474799278549,6.0516563338167915,9.72007501394976,12.091693041042877,9.276727534021905,9.276727534021905,86.05767374048014
140.0,1.3784746648664379,6.069119916793984,9.906073556948703,11.378473074188447,8.527598892082265,8.527598892082265,72.71994286424268
141.0,2.5707170620379243,6.08433477747012,9.993093887479178,10.757552915173164,7.422376825441254,7.422376825441254,55.09167773884739
142.0,3.3474457740223533,6.093601992277492,9.980266527163616,9.402097257637555,6.632820753141263,6.632820753141263,43.99431114330143
143.0,4.292402442901016,6.099940248636573,9.867719642746133,13.317394376521847,5.5753171998451165,5.5753171998451165,31.084161878888793
144.0,3.64543494245983,6.101682595466111,9.656577765492774,9.283044175022905,6.011142823032944,6.011142823032944,36.133838038900464
145.0,3.3482097199687835,6.098369332076491,9.34895055524683,9.5507221924638,6.000740835278046,6.000740835278046,36.00889057217346
146.0,1.9034278777512914,6.101437013086114,8.947911721405035,12.18935364357911,7.044483843653744,7.044483843653744,49.62475262349862
147.0,-0.2406202096602437,6.122214430247363,8.457468311429334,11.450129893269015,8.698088521089579,8.698088521089579,75.6567439207103
148.0,-1.4647824325462124,6.140234358077952,7.882520673753163,8.569239985102413,9.347303106299375,9.347303106299375,87.37207536103394
149.0,-2.287724090536815,6.152086785808262,7.22881349511976,6.610278260191163,9.516537585656575,9.516537585656575,90.56448761921428
150.0,-3.5987746633913997,6.1644944975976,6.502878401571168,-0.48370064169609783,10.101653064962568,10.101653064962568,102.04339464486763
151.0,-3.539995805347195,6.168894147372337,5.711968696599872,7.87897492335879,9.251964501947066,9.251964501947066,85.59884714528863
152.0,-3.703099882360503,6.167462108411349,4.863986888537982,2.182463171519417,8.567086770898484,8.567086770898484,73.39497574010382
153.0,-4.229424914148526,6.162921528810657,3.967405731306121,2.477393392512151,8.196830645454646,8.196830645454646,67.18803263026443
154.0,-4.141121716844165,6.154821767537723,3.0311835674570227,0.28808340215719097,7.1723052843011885,7.1723052843011885,51.44196309121475
155.0,-3.642578869730112,6.145254524433492,2.064674819377966,-1.4061541148457093,5.707253689108078,5.707253689108078,32.57274467183776
156.0,-3.0475795294895414,6.135123808813698,1.077536522994423,5.308702103345644,4.125116052483964,4.125116052483964,17.016582446460884
157.0,-1.9087608933416895,6.12901337461522,0.07963183785935567,1.721886591761971,1.9883927312010452,1.9883927312010452,3.953705653493152
158.0,0.710031204944867,6.152860694658424,-0.9190685022768164,-4.236867226379668,-1.6290997072216835,1.6290997072216835,2.653965856069775
159.0,1.6530800365216383,6.170182431867268,-1.9085858137418938,-2.3054967971972684,-3.561665850263532,3.561665850263532,12.68546362893345
160.0,2.8748351221238777,6.185420758072793,-2.879033166650653,3.4956925658552533,-5.75386828877453,5.75386828877453,33.10700028456514
161.0,2.8555375365516107,6.192226866271331,-3.820714171840091,-2.6108366170161865,-6.6762517083917015,6.6762517083917015,44.57233687380311
